字段1_文本,字段2,时间,字段3
玩车先锋官,"前几天陪朋友去看车，看到这零跑C11，并且还试驾了一下，给我的感觉零跑C11，整个外观设计的时尚，并且这款车综合表现不错。

【外观】首先从外观上来看，设计得比较大气稳重，采用了贯穿式的设计风格，底部为黑色的格栅，整个前脸设计得很有辨识度。侧面来看，呈现出一种溜背式的设计风格，并且还设计了银色的镀铬条，并且还设计了上扬式的线条，尾部方面，设计了贯穿式的尾灯，拉宽了整个尾部的视觉宽度，并且尾灯还进行了熏黑式的处理，底部为黑色的包围。

【车机系统】这款车使用LeapPilot驾驶操作系统，三屏水平布局，使人已经如此车内就会感觉到车内满满的科技感。车内配有自动控制的空调，冬天一进入车内，就会很暖和，这款车还配有空气净化器，保证了车内空气清新。

【智能辅助配置】使用凌芯01辅助驾驶芯片，芯片算力是8.4TOPS，与之匹配的是高通骁龙8155芯片，此芯片是最高车规级座舱芯片，它对于数据以及图像的处理能力都很强，它还提供了更为流畅的操作体验，车载应用的打开时间也缩短了。这款车搭配10个摄像头、12个超声波雷达、5个毫米波雷达、全速自适应巡航、车侧盲区影像、无钥匙启动，以及L2级别智能辅助驾驶，配置还是比较智能化的。

【试驾体验】这款车开起来比较顺畅，转向以及动力回收都特别给力，加速也特别丝滑没有卡顿的情况，方向盘也没有虚位，该车行驶起来很稳，在经过一些坑洼路段的时候，会有一些颠簸，但颠簸感不是很强，属于比较容易上手的车型。

【合适人群】该车外观设计得比较时尚，内饰也比较有智能感，无论是在智能化配置，还是在动力系统表现都不错，辅助驾驶也表现不错。",2022/8/11,
公里每小时,在6月份纯电B级SUV销量榜单中，零跑C11的上险数排在第二，仅次于特斯拉Model Y，这还挺让K哥诧异的。零跑曾经是一个小众新能源品牌，但从销量数据看，它现在一点都不小众，销量和产品力成正比这一点毋庸置疑，销量越高，综合实力越强，所以K哥也整了一台来试驾。 纯电动车最重要的是三电系统，拿C11来说，20万级别配备了近90kWh大电池，CLTC最高续航达到610km，而且依靠全域自研，不受制于外采成本，也使得其售价仅17.98万起，双电机的性能版，百公里加速时间4.5秒！不得不说C11的越级已经不是单纯的配置越级了，连动力都横跳了数级！ 智能驾驶方面，Leapmotor Pilot智能驾驶辅助解决方案也由零跑自研，可实现L2++级辅助驾驶，标配了11个摄像头、12个超声波雷达、5个毫米波雷达，通过OTA系统不断增加智能驾驶辅助功能。 内饰则大面积用了Nappa皮，厚实感属实有点美系豪华的味道了，门板内侧还覆盖有麂皮材质，营造出不输传统豪华的质感。采用了前排采用了无框车门，考虑到其隔音效果，前排采用双层夹胶玻璃，以保障无框车门的静谧性。另外，座椅的包裹性比较好，更宽大、配置更丰富，加之其超长的2930mm轴距，后排翘个二郎腿不成问题。 驾驶方面，从实际体验来看，C11的动力输出是比较柔和线性的，更贴近日常驾驶。底盘也比较高级，得益于前双叉臂后五连杆独立悬架，熟悉豪华品牌的车友应该知道，这套硬件成本并不低。整体偏舒适的调校没有一味强调软，保留了一定的路感，但还有进步的空间。 K哥已经很久没试到这么均衡的电车了。无论是长续航、高性能还是大空间，零跑C11都有成为爆款的潜质，实际上从销量看，它已经是国产阵营中的爆款了。,2022/8/19,
CarPlayer汽车玩家,"刚看到C11时，它给我的印象是平平无奇，外形中规中矩，巨大的三角窗有种7座SUV的感觉，尾灯神似保时捷Macan，让人眼前一亮的是无框车门和绿色车漆，让整台车看来不至于太乏味。

这车刚开起来的第一感觉，挺软的，大振动过滤得好，密集小振动过滤得一般，整台车开起来感觉像挑了个扁担一样，晃晃悠悠的。纯舒适底盘没啥意思，我当时心里是这样想的，但是快速变道超了几次车之后呢我发现，这个底盘还是有点意思，不愧是前双叉臂的悬挂，虽然整体调校是偏向舒适的，但是这个先天的结构还是让这底盘保留了一点操控性，悬挂没有一软到底，初段支撑性偏软但后段很足，而且你转向的时候会发现，车头跟得很快，虽然方向盘的阻尼调得不够细腻，手感不好，但是转向的指向性是准的，这点跟我之前试过的UNI-V就刚好相反，UNI-V是转向手感好，但是指向性不够准。所以C11这台车就是，你佛系得开也OK，想稍微开猛一点它的底盘也不会拉胯，极限会比你预想的更高。

这车的隔音表现我也很满意，风噪基本在110的时候才会比较明显，电动车很容易突显的胎噪，这车抑制得也比较好，然后别看它用的是无框车门，但是前排玻璃是双层加胶的。

动力部分，豪华版官方百公里加速7.9秒，我们自己测试了一下，实测最快8.06秒，我觉得这个动力完全够用了，没必要上4.5秒的性能版。
相比加速，这台车的刹车表现更让人惊喜，实测最短距离是35.48米，即便是刹车热衰减了也有37.45米，对于一台2.1吨的SUV来说，这个表现算很棒了。

不过要注意的是，C11的刹车踏板行程偏短，脚感略硬，需要适应一下，不然容易急刹，说到急刹就不得不提这车用LCC时让我不太爽的一点了，就是刹车力道总是偏重，再加上这车跟车距离设定比较保守，即便是最小距离也还是离前车很远，然后前车减速或者有旁边车插进来，LCC就猛地帮你刹一脚，每次我都有种被自己的车背刺的感觉。

最后再补充几个点，后排空间很宽敞，后排座椅同样偏硬；前备箱的空间也很可观，从燃油车换过来的朋友们可别忘了用；车内也有一些用心小设计，比如门板上有地方可以专门放折叠伞，中控台下方储物槽里设置了专门给无线蓝牙耳机盒充电的位置（耳机和伞买车都会附带）。蓝牙耳机是给副驾看视频用的，这个娱乐屏除了爱奇艺的内容以外也支持手机投屏。同时这里设计了一个可折叠手机支架，我一直觉得手机作为现在人的体外器官，你车里不给它专门准备一个位置，那是非常不人性化的，所以零跑这个设计就很棒。

总结，C11给我的感觉就4个字，差强人意，诶我可没用错这个成语啊，作为零跑的第一款中高端SUV，C11现在的表现，确实基本能让人满意，我觉得这台车现在是一个准好学生，就是离好学生还差一丢丢，如果品控能再做好一点，整车可靠性再提高一些，那就称得上是位好学生了，当然，好学生，离尖子生也还是有段距离，这就需要零跑慢慢追赶了，罗马还未建成，先给车主当一段时间牛马吧。",2022/9/29,
恭禧发财恭禧发财,在选车过程中开始油车电车都看了下，像传奇2022款GS8，比亚迪的汉等！至于为什么选择零跑C11，还是因为也想换个纯电的，然后就排除GS8了，不管是外观还是性价比C11都没得说！唯一当时有点纠结的就是因为这个品牌还年轻，有点顾虑，不过还是受不了它的诱惑，决定一试！但现在为止，提到车了，很满意！以后的咱们拭目以待、内饰很满意，语音车机语音等都没出现过卡顿，新车也没觉得有什么异味。后排纯平，座椅放倒都可以当床用了！空间不只我一个人说好，坐上来过的都说好。不管是座椅的舒适度，座椅通风都很好的，驾驶好用、一开始家人还担心电车会不会动力不足，没力气！车到了，开了下！然后这就不是问题。自动泊车没用，老司机觉得不需要，我的还没推送升级，升级过后据说更好用。油耗方面，电耗方面，提车当天全称高速，平均速度110-120左右，能耗20。 1.最大的亮点。提车到现在三天时间，因为用车时间挺短的，所以不能说太了解，但是这两天给我的感受在这跟大家分享下！当初决定买它的时候，其实第一眼就是因为外观，这个圆润的造型确实第一眼就吸引了我，还有无边框车门，尾灯，全景天窗等等！外观不说无可挑剔，但至少我觉得是很满意的了。然后内饰2930的轴距，这样的轴距空间我就不说了，反正我180的身高，不胖，驾驶位调到我舒服的位置，再坐进后排，翘个二郎腿是没问题的！配置当面就不用我强调了，大家应该都认识的差不多了，座椅开始没提车至少有人说有点偏硬，我是2022年4月6号提的车，可能后面的调教过还是怎么的我就不知道了！我的我是觉得舒服，真的合适。悬架也是非常舒服的，前双叉臂，后五连杆，调教的很满意。,2022/4/24,
合车社,"外观就不用多说了，整体的造型是比较圆润的，前脸部分采用了一个比较时尚的贯穿式设计，前大灯车身侧面则使用了隐藏式门把手，以及18寸的大脚，看起来非常的敦实。

尾部同样也是常见的贯穿式尾灯设计。内饰，你会发现它有三连屏的一个设计，看起来非常的新能源，很新颖。

但其它地方就比较传统了，好在也是因为传统，所以很多消费者能接受它的内饰。用料这一块大家不用担心，该软的地方是软的，该硬的地方呢也是硬的。

用皮的地方也一点都不含糊，而且还有走线非常的工整，再加上它这里是有一个仿木纹的一个饰板，让它看起来有一点点高级。

另外它有一个小心思我非常的喜欢，就是它这个手机支架是隐藏式的，放在杯架位置，你不喜欢用它的导航，可以直接用自己的手机导航，省去了一个手机支架。

它的配置，我是觉得是有点离谱的，入门版的车型，和顶配的车型差异不大，像510公里的续航有三款，610有两款，性能版一款。

这几个版本呢除了续航的不同之外，其余部分真正的是完全一样的，我们这台性能版车型，它什么都有，非常给力。你买车的时候，不用去选配置怎么样而是需要选你要单电机的还是要双电机的，要长续航的还是短续航的，把这些搞清楚之后，其它的东西都是一样的。比如说像全速域的ACC自适应巡航，它是标配的，360度全景影像、座椅加热这些都是标配的。所以说买这台车的话，配置真的是不用去考虑，非常的厚道。

只是说它整个UI的界面做的有一点点不太好，优化的不够精致，所以看起来好像有点粗犷的感觉。左边这一块基本上就是像，360、电话、倒车辅助，以及其它的一些娱乐模式的一些选择。
来到它的后排，你会发现2,930毫米的轴距，腿部空间两拳多很充裕，非常的宽。它的过道也是全平的，是新能源应有的一个样子。

座椅的发泡棉填充物很柔软，坐在这里很舒服，但是它的靠背角度没法调节，所以坐在这里，它给你一个什么样的角度，你就只能用什么角度去躺了去靠了。

好在呢它这个角度不会说特别直，也不会说特别躺，所以呢坐在这里角度还是比较适中的，就是说那你坐在中间的时候，有一点点不太舒服，靠背这里顶起来比较多。

所以坐在这里，你的背是没有什么一个很好，很舒服的一个姿势。在配置这一块的话，这两个座椅都是有座椅加热的，而且还有两个USB的接口，以及一个全景天窗的一个加持。

有一点我要批评一下，它的车门电子开启方式跟前排一样，但是它没有一个机械的一个保险，所以说你被困在车里的话，没有电的情况下只能从前门出去，不应该。

动力层面，这台性能版4.5秒就可以破百，而且它的扭距是有700多牛米，真的是非常的夸张，加速真的是让你头皮发麻。在普通情况下面，你在等红绿灯，地板电可以来秒掉绝大部分的一些车型。

在高速下面的时候你在开这台车，它的再加速能力呢也是有的，不会说像啊之前我开的AION Y或者说AION V那样子，在高速里面再加速的能力相对弱很多。

底盘这一块要好好批评一下，并不是它做的不好，而是说它是一味的舒服让我有点难受，它舒服是没有问题的。

在过一些减速带或者沟沟坎坎的时候，它给你的屁股传来这种震动，是非常舒服的。但是问题就在过于舒服了，这个悬挂的行程太长，以至于你在过弯，或者说过这些大的坑洼的时候，它整个行驶好像坐船一样晃来晃去，也没有什么支撑性，这就会导致你在开这台车的时候有点难受，特别是在高速里面发生一些突发事件，你要紧急变道的情况，它的重心是很不稳的，给你感觉很危险。后排如果坐着长辈，四五十岁以上的那些人的话，你会发现这台车坐在后排，是有点晕车的那种感觉的。

所以这个悬挂，真的是可以在调教这一块，再下点功夫的。除了它底盘不是很好之外，有一点要表扬，就是它的隔音做的很不错，双层隔音玻璃，走在高速上面，或者说走在这非铺装路面的时候，它的底盘，或者说它的风噪呢都不会很大。但如果说你时速超过了100以后，它的风噪就有点大了，你能很明显的听到车头两端风声传进这个车舱里面。但在100公里时速下面，不管是什么路况，或者说什么样的一个横风的话，你都不会觉得这台车很吵，那这一点做的还是很不错的。

续航方面，我们从83%的电量开始接手这台车啊，表显的续航里程呢是458公里，开了324公里之后呢剩余电量是显示14%，续航里程呢还剩73公里。平均能耗在20度电左右，使用的路况基本上都是开着空调，一半高速一半市区得出来的正常的一个通行道路，续航呢可以说还是不错的，满电状态下跑个450公里应该问题不大。

如果说你的脚法比较暴力的话，开个380或者400公里，也是没有什么太大问题的。充电速的话相对就比较慢了，它的充电从8%充到95%，耗时两个多小时左右，这不算特别快的一个范畴。

作为台电车来说它车空间大，配置高的离谱，续航还很坚挺，智能化程度也还不错，除了它的机械素质稍微低了一点点之外，其余的部分真的是还挺让人满意的。",2022/9/19,
极智动力,其实对于大多数朋友而言，买车主要都是拿来家用的，而日常家用SUV的加速能力并不是最重要的，最终要的是要兼具大空间和丰富配置以及更好续航能力，才更实用，而且价格得实惠，比如零跑C11，这款车首先颜值还是挺高的，应该在同等价位车型里面算是颜值比较高的一款车了，贯穿式头灯贯穿整个前脸部分，拉宽整体的视觉效果。下方内凹的雾灯区域丰富前脸的线条，看上去更加饱满。侧面还采用了悬浮式车顶、双色外后视镜和隐藏式门把手等流行设计元素，整个颜值非常符合年轻朋友的审美。这车的车内空间还是挺宽敞的，头部和腿部的空间都比较大，也都不会感觉到有拥挤车子，后排的空间也挺不错的，能够满足绝大多数家庭用车需求，如果二排不做人的情况下，平日还可以放一些日用的杂物，挺方便的。不过舒适性也稍微差了点，因为它的噪音比较大，隔音的效果不是特别好，再加上新车的内饰异味比较大。车内设计一般，虽然不强调科技感，但该有的配置都有，仪表台、中控台和副驾驶屏采用了三联屏设计，同时主副驾支持独立蓝牙接入与双音区语音交互，配备Leap Pilot智能驾驶系统，同时可实现整车的OTA升级。至于动力，整体表现还算不错，提速挺快的，电动车在超车的时候都非常有劲。油耗方面，电耗方面，续航里程和官方相差将近100公里吧，但冬季续航缩水挺严重的。更新容量78.5kWh的磷酸铁锂电池，同时标配智能液态热管理系统，而售价依旧为15.98万元，但有一说一，这车的性价比还是一般，主要是它的保值率不是很高，卖车的时候可能大大的缩水。,,
玄著观古今,2022年4月初提车，至今有9个多月的实际用车体验。 优点： 【外观】外观设计圆润流程，特别是侧面和尾部看上去很时尚，观感不错，逼格拉满，外观设计深得人心。 【空间】空间是零跑C11的一大制胜法宝，尤其是后排空间，坐3个成年男性绰绰有余，腿部空间没有具体测量，身高175的成年男性在后排翘个二郎腿是没有问题的，空间巨大，确实厉害。 【配置】配置也是零跑C11一大杀器，前双叉臂+后多连杆的悬挂、8155车机系统、三联屏、无框车窗、真皮座椅等等，这些以前在十几二十万出头的电动车上是不敢奢望的东西，零跑C11索性一次性给你配齐。的确是国产车豪华平权的代表。 【续航】我购买的是三元锂电池版本的510豪华版，在四川地区，春夏秋跑350公里感觉是轻而易举的，冬天今年是暖冬，感觉跑300公里也是没有问题的。说实话，对于十几万购入的车辆，这个续航还是满意的，望再接再厉。 缺点 【异响】零跑C11的大部分车主都反映后备箱异响，我也不幸中招。估计是跟结构设计和转配工艺有关，还需要零跑公司 继续改进，提高产品质量。 【前车盖很薄】这个也是零跑C11的一个问题，机盖太薄，以至于双手按压都有可能出现凹陷。对于这个价格的车实属不应该。 当初也是自作主张、力排众议购买了零跑C11，开了快一年了，确实体会到了电动车带给生活的幸福感。遥想十余年前，买车还要求爹爹告奶奶，合资品牌歧视国内消费者的暗黑岁月，心中感慨良多。零跑汽车再怎么小众稚嫩，它也老老实实地把车交到了消费者手中，任劳任怨地兑现了配置和功能承诺，还喊出了豪华平权和品价比的有力口喊。没有这些市场的鲶鱼，广大消费者还是只能被一种洋品牌和假洋品牌收割。国货当自强，你都不爱不选，它怎么强呢？,2023/1/9,
luckysomebody,"8月份曾经试驾过c11。近期看上了某款混动车型，比c11价格要贵个3万块，但是不喜欢混动副驾驶车台上的打孔装饰物（感觉不平整，微微浮动）。由于当初对c11比较有好感（内饰、音响、盲区预警）（C11的盲区预警功能在停车状态下也能够进行警示后方有车辆靠近，但是多数车辆必须车行驶了以后才可以）。所以，想着过了三个月c11在某些方面应该软件已经优化的差不多了，于是又再试了一遍。
       本次，行驶的路段附近刚好有一段路有很多的阴井盖，所以比较能够尝试出它的底盘过滤性能。总体而言，有圈有点，但是不考虑了。

1.360影像。都说他的投资方是做监控的，但是在行驶过程中，发现360影像中颜色有偏色，且感觉像是一帧一帧的在播放的。但是停车时，颜色又会正常。拨动左右转向杆时，会出现转向那一侧的影像，但这里的人性化考虑又不足，不习惯的人看中控屏幕的摄像头的影像，会觉得不适应（比如缺乏车头对照物）。倒入车位时，中控显示车身周围大概影像范围过少（大概只有一米的范围吧），尤其是车后部的影像更是如此。
2.驾乘感。乘坐感没有那款贵3万的混动车舒适，同乘的人员也有这种感觉。在试驾完40分钟后，下车走了100步不到，回到办公室，有点感觉轻微的恍惚或眩晕。（午饭后1.5小时，试驾的）。
3.人性化设置。车道偏离预警、车道保持、车道居中，这三个功能只能3选1。车道保持和车道居中，必须开动自动巡航功能才可以。车道偏离预警，时速60公里，大半个车头已经过了车道分界线 才发出声音提醒。而智能预警功能是我最在意的。
4.车灯亮度问题。车头车灯是扁形，感觉在地下车库照射时范围不够大。
月初，老车主推荐可以优惠12,000，落地价十七万四五。额外的购置包，多1万多块钱，其实也没啥大的必要。",2022/11/27,
eiffelchen,"c11，第一辆电动车，第7辆自购车，最爽的坐骑，那感觉，只有懂的人才懂，尤其当你作为一个男人，年纪大了，知道什么是生活，理想在哪里，追求的方向，有包容，又想满足。这个时候，最后的选择，就是C11

每次开C11，一脚油门，看看边上被超越的各品牌的油车电车，总有一种错觉，仿佛在追逐着年轻的心情。 不想说它有多好，反正这快一年了，它总是让我很爽。 
第一个爽点，就是它便宜。相同车架尺寸，比特斯拉便宜10万，比蔚来便宜20万，比BYD便宜7，8万，比其他的其他，便宜好几万。蔚来，理想，小鹏，吉利，埃安，所有品牌，看来看去，C11最便宜。便宜不好吗？便宜1万，也是便宜。1万元拿去做事，可以做很多很爽的事情了，挺好。我这个年纪，越来越觉得，在差不多的尺寸性能下，谁最便宜，最耐折腾，就最好。15年前花大价钱买的德系跑车，是体验最糟糕的，至今才开了8万公里，还得小心伺候。这告诉我一个真理，便宜，结实，舒服，就是最好的。所以8年前，买了汉兰达。去年买了C11。开了一年的C11，回头看看，还是值了，爽了。 
第二个爽点，就是舒服。扭矩大，马力充沛，动力随叫随到。我差一点买宏光MINIEV，还好这个想法被老婆打死了。开了C11，德系跑车的动力，再也换不回我离去的心。其他车友抱怨啥减震，晃动，什么驾驶感硬或者软的，都不是问题。这些会是问题吗？一脚油门下去，飞的感觉，才是爽点。 
第三个爽点，就是零跑上市了。这事，很有意思，说明我眼光独到。另外说明，浙江的企业，做事踏实。所有抱怨小毛小病的车友，想想快倒闭的威马，贵几万十几万照样自燃的其他品牌，安静点吧。 
第四个，科技感强，技术响应还不错，像个有研发实力的企业。详见我其他贴。 
第五个，空间够大，内饰豪华 
第六个，续航管够， 
第七，第八，不说了。 
说说缺点，主驾座椅小了点。 
最重要的缺点，在我看来，是APP还需要再优化一下。 
最后，感叹一下，企业生存不易，技术日新月异。最近某品牌的四轮独立电机驱动技术，让我挺心动的。希望零跑加油吧",2023/1/7,杭州
啊纯Jackie,提车到今天已经开了两个多月了，谈一下总体感受吧😎 【空间表现】 空间非常充裕，适合家用，后排非常宽敞，很舒适，中控扶手箱很大，能放很多东西，后备箱空间也是比较大的，能放不少东西，后排座椅支持四六放倒，偶尔拉个大件物品也不在话下，还准备入手一个车载充气床垫，出去露营游玩的时候，还可以在车上休息，想想就很舒服。总体来说还是比较满意的 【续航】 刚提车那段时间刚开始温度十七八度，比较适宜，平时开车都用自定义模式，加速柔和，方向轻松，动能回收最高，音乐一直开着，空调二档风，续航算了一下，大概有个八六折，这个续航表现还是比较不错了。 【充电时间】 随车赠送了原厂的7kw家用充电桩，所以车提了不久，就赶紧向国家电网申请充电桩施工，另外安装了独立的电表，自己动手安装了充电桩，还是比较简单的，只要稍微懂点电工方面应该就没问题，用的是峰谷电，晚上10点到上午8点这个区间只要三毛一度电，真的是非常省钱😎充电一次基本上就够一周的上下班通勤了，充满电一晚上10个小时左右即可，还是比较方便的，目前还未使用过快充，不知道速度如何。 【智能化】 智能化方面，C11也算可圈可点。车机用的是8155的芯片，用起来还是很流畅的，车上很多功能都可以用语音进行操作，科大讯飞的语音系统还是非常好用的。智能辅助驾驶方面Acc和Lcc还是有提升的空间，希望以后OTA升级能有改进。总体来说还是不错的 【驾驶感受】 动力响应还是比较迅速，输出很平顺，底盘质感比较整，悬挂偏软，调教倾向于舒适，还是比较适合家用的，在20万左右级别没有对手，性价比非常高，零跑用料方面还是非常良心的，前双叉臂后五连杆的悬挂基本上是用在豪车上的配置，内饰座椅nappa真皮包裹，材质很柔软，坐起来非常舒服，看起来还是很有档次的😉,2023/1/5,台州
冲刺吖游戏体验师,"本人97年的，2022年7月11日下的定金，7月10日和女朋友逛街，就是路过进去看了一下，第一眼外观看中了，然后去试驾，试驾觉得也不错，第二天就下定了，9月6日正式提车，到现在也差不多90天了，说说这款车具体情况吧，之前我有三台车，一台别克gl8，一台玛莎拉蒂吉博力，和一天名爵zs，各价位都开过了。
【空间表现】
说实话买这车有时候，就是第一眼看着大气，做进去以后也感觉很大，现在提车后，基本在后排去玩游戏或者等朋友，我个人觉得很舒服了，腿部支撑也还行，座椅稍微有点硬，但是比某特说实话舒服，因人买这个车时候只对某特感兴趣。

【续航】
续航我看网上很多人说有的说可以有的说不行，但是其实我提车到现在我没有精准去计算这个到底平均多少，但是能耗我现在都是在16.7-18.5，这个区间，基本我来回120km的通勤两天加一起电，也不错了。
【充电时间】
快充的话1个小时可以充370多，慢充如果说用到20以下需要13-14个小时，因为基本晚上冲，也不太关注，而且我是没有充电桩，都是公用充电桩。
【智能化】
智能化其实很多功能我没用，平时上来就是听歌，也是连蓝牙，辅助驾驶说实话，就算特，我也不相信，我买了车就是自己开，如果后续跑长途累了，我也会开个巡航，但是不会完全交给车子。
【最不满意】
最不满意的地方就是底盘真的有点软，不敢使劲加速，还有就是感觉这个底盘软了以后会磕到底盘，给人没有信心的感觉，灯光也很差，有一天晚上下雨，根本看不清路，就感觉没开灯一样，远光开了也一样，灯光不聚光，其他的我觉得都没啥问题。
很多人说20几万买这个价位的车还讲究什么呢，其实我想说，这些钱都是自己赚来的，有啥问题一定要说，让车企去完善，这样这些车企才能走远。",2022/9/16,上海
明年买车耶稣都挡唔住,"购车心路历程
一年半前一直开雅迪的我渐渐觉得我需要一个遮风挡雨的大车，人想要一个东西的时候千总百总理由说服自己是需要。
然后开始了我的疯狂看车历程，先从桥车和SUV 再到油车电车 再到合资和国产 从五菱宏光到毛豆Y。（最后实力只允许不超过20W预算）
确定我的价位区间之后我看了G3I（差点意思） 宋PLUS EV （加速慢点）/DMI（几乎要定） 深蓝03（其实不错） 几何C（除了油改电其他很强）威马W6（燃起来了）
看啊看啊突然留意到零跑C11这个车，一开始看觉得不是那种犀利的帅，倒是蛮特别的还出奇的圆滑。然后我去跟其他车对比配置表，发现C11这款车配置无人能敌啊（强调同价位）四驱才20W 开始对C11疯狂了解
一开始我去看DCD的车友圈我是看得劝退了，说实话很多问题但是这配置也确实也摆在这里。我看到背靠大华和自己做全自研觉得是个潜力股，但是那时候的装配工艺和售后还没跟上，也刚好这个车可以有一个远期订单的选择。可以晚点提车等再成熟一年再提也可以保留当时的价格（自己也还没存够钱刚好了）

提车流程
新的交付点装修这块还没弄好 在个停车场就交车了  交付的老哥还是很负责 疫情期间提车到上牌真的好事多磨
目前公里开了1000公里
攻略我就不说 各位比我早提的大哥已经说得明明白白了 
主要讲讲测评
优点大于缺点 优点多于缺点 优点不一一细说了 

逆言忠耳提提
1.实际充电的时间比屏幕显示的快，如果赶时间的话可能影响判断。当然我觉得其实没什么
2.360用了快一个月了 有时候会卡1秒延时显示影像 如果开快点就危险 ，大家以后车机也会卡正常，如果太卡用不了了。
3.左右转向时候中控可以显示360+转向的镜头，不要单一转向画面。因为如果位置把握不好要先把转向灯关了才能打开360，转向灯关了就影响行驶安全。
4.关于人们说副屏默认关闭这个，其实上车首先都要关了自动大灯和蜂鸣声（这两个也不太可能默认取消）所以也不差点一下副屏了。
5.驾驶位置左下方漏风，其他位置没试过。
6.不知道是不是我换档太快，刹车有时候会弹起来。
7.后续最好可以升级芯片，毕竟电车车机电脑是非常重要（兼顾的功能比油车多），不像油车车机电脑单一逻辑基本不会出问题。后续老化希望厂家给个优惠价格换换芯片保证车机流畅。
8.底盘很多人说过了，主要高速过了落差大的桥梁拼接位置会晃。
目前缺点先说到这
自动停车没用过 交付小哥说人在车外面自动停车要煞也来不及，人在车里面好控制一点。
所以问题来了：很难停的车位不奢望AI能停进去，很好停的我又不想AI慢慢停。待继续研发加强哈哈
颜值方面很特别，现在零跑这个设计也是很有辨识度。
不是那种锋利的帅，可以叫作绝对圆滑。我选星河银（因为没钱选瓦尔登绿）车漆颜色很有质感，和油车比瞬间拉开。现在电车的车漆颜色都很特别，没点东西都不好意思是电车了。

总结：
车子很香，语音助手很好用，空间很大，内饰白色很高级（除了氛围灯），轮毂很帅但是要悠着开。目前发现的缺点希望能优化。
最后
送上首趟自驾游的美照！~",2022/12/27,广州
航是不快,不知不觉，已经开了二十年车了，自从有了新能源以来，一直想体验电车的动力和科技感。正好今年Q3也满6年了，再加上北京城里的限行感觉越来越不方便，就准备换个电车。正好我们家车位能装充电桩，就更坚定了我们的想法。选车时经过讨论，最终决定选择二十多万的SUV车型，因为还是觉得电车没必要花太多的钱，适合家用和出去玩儿就行。我们先后对比了特斯拉、极狐、问界还有比亚迪等二十万区间的车型，发现各有各的优缺点，在犹豫不决时，在商场里突然看到了零跑C11，外形是二十万左右的电动SUV颜值最高的了，车内空间设计也很符合家用的风格，三联屏也是娱乐的好装备。但是对于新势力还是有所担心，经过了解这款车的销量还有口碑，以及零跑公司的股东，再试驾感受了一下，就很快下定提车了。现在车子已经跑了将近一千公里了，先谈谈初步的感受。这车最满意的就是动力，我们之前也经常开车出去玩儿，对两驱车真的觉得不太够用，这次就直接上了四驱，尤其是我对比试驾了两驱和性能版以后，更是毫不犹豫的下定了性能版。这个车平时轻松模式感觉动力就很足，就算高速一百多公里的时速急加速也很轻松。如果选择极致模式，就可以体验一下弹射的快感，真的是印象深刻。另外就是舒适配置很多，的电动遮阳帘和后排座椅加热，我家都不喜欢晒，所以电动遮阳帘是我们买电车的一个必备配置。而后排座椅加热这个功能真的是家庭用车必备。平时开车出去除了我这个司机，老婆孩子都坐后座，所以后排有加热功能在冬天真的友好，正好提车也是北京的冬天了，亲测好用。另外还能外放电，出去玩儿也很方便。第三个就是储物空间，刚看到这车时，觉得后备箱也不大，但是等把一些东西放到前背箱和后备箱隔板下面的大格子里，突然发现后备箱空了，真的是能放东西。尤其强烈推荐零跑商城里那个前背箱包，把所有的小东西都能放进去，还没有异响。另外这个车的音响也不错，我的车是A方案，直接就可以体验到。 不过车无完车，这个车也有一些不满意的地方，比如前座椅就感觉比较硬，而且驾驶座坐垫支持不够，总觉得要往一边滑。另外大灯亮度也不够，希望能有官改提升一下。对于辅助驾驶来说这款车的功能都很齐备，但是ACC和LCC还太生硬，各种急刹，需要更多的完善。这几天已经开始推送新的OTA，看看升级以后能不能改进。 总体来说，对这辆车还是挺喜欢的，希望零跑能越做越好，也能对C11不断改进提升，让大家越开越开心。,2022/11/24,北京
