字段1_文本,字段2,时间,字段3
驾仕派,【外观亮点】首先你看它的这个前脸，一个这种封闭式的这种电动车常用的这种前列，亮点是什么？有一个贯穿式的大灯，三段式的对吧。然后，它的这个 r的logo也是可以点亮的，所以说在夜间他这个辨识度应该是挺高的。侧面部分，它的车身长度其实是达到了4米9，还是挺长的。你看它车身线条都是这种比较流畅的这种平移过去的，当然它也是有一个大溜背的设计，然后腰线往车尾是有点向上翘的这种感觉，呈现出一种俯冲的感觉还是很强烈的，在细节方面，它用的是一个很大的轮毂，21英寸的这个轮胎也马牌的。实际上这个轮胎这么大一个大鞋子加上这个车身，你看起来它侧面的这种气势是很到位的。另外它用的也是这种隐藏式的门把手，这个也算是这种电动车现在的一个标配，车尾部分的话非凡二期的这个设计，给我的感觉是比较偏战斗偏运动一点的，因为它整体的线条比较多，有这种小鸭尾的样式，然后这个车标你看也是这种熏红的处理一个贯穿式的这种尾部的这种刹车灯。 【乘坐感受】坐进车内，飞凡r7这套内饰最亮眼的地方肯定是这个43英寸的三屏合一的大联屏。整体看起来你甚至会感觉就有点这种奔驰的感觉。我们来后排感受一下它的整体的这种舒适度，因为这台车的轴距是2950毫米，然后是一个大5座的SUV，所以说现在我们这个座椅基本上是和b柱持平的，表现很不错。另外你在后排还能感受到的一个亮点是一个大全景的大天幕，特别大的尺寸。 【动力续航】动力方面的话，飞凡r7是有两个版本这个可以选择，一个是就是单电机的，一个是双电机的版本，单电机的话它这个最大功率是250千瓦，然后峰值扭距能够做到450牛米，双电机的话最大功率是能够做到400千瓦，然后分牛逼700牛米，破百的话也是一个4秒级的性能。SUV这个开起来性能肯定是很毛躁的，而续航方面的话这个标续版的车型是能够跑到551公里，然后长续航版的话是能够跑642公里，当然这种四驱版的车型是能够跑606公里。其实四驱版的车型在这个很多双电机四驱车型中已经跑得算是比较多的，因为很多其他的这种合资的纯电 SUV只能跑到500多公里对吧？这样看来这个车的这种续航应该还是比较实在的，,2022-11-18,
R7丶西米露,"【整体观点】
       首先，作为第二辆车的车主，飞凡R7提车到现在已经快一个月了，对于自己和家人的选择现在来看是非常正确的，相信大家买车前和买车后一定会到各个论坛看各个使用感受，写这封帖子的原因就是我作为真正的车主要来发表我真实感受，支持一下我自己当初的选择，同时作为过来人给大家具体介绍介绍，也许能给大家带来一些帮助。

【购车选择】
       我的购车决定本身就在自己计划内，因为上一部车已经使用6年，同时今年国家和地方政府刺激消费带来的补贴又非常多，下半年就开始寻觅下一辆车，因为我上一部车是混动轿车，同时我很少开超过300KM以上距离，所以就下定决心购买新能源车。中间看了很多品牌，过程估计和大家差不多，就说最终PK项定为飞凡R7和Model Y。我的好兄弟年初购买了一台Model Y，我也开过几次，整体驾驶感觉还行，但就是内饰实在是看不到这个价位应该有的样子，同时我个人还是挺不喜欢中控屏就是一个Pad放在那，我一直觉得这个就是五年前过时的设计，虽然现在各大厂商还是如此，但可能是我个人的想法吧。所以在国庆在南翔印象城看到飞凡R7时候，前脸和屁股还行，但车身的侧颜是真的太帅太喜欢了，然后是开门一瞬间就被“三联屏”的设计牢牢吸引，当时内外的颜值就彻底把我降服了。然后就是体验大屏的整个过程，销售介绍的“所见即可点”确实名副其实，我3岁儿子都自己懂得如何通过大屏点开车门，座椅和看视频。整体体验过程我自己感觉非常好，也为我最终的选择R7买下来伏笔。

【提车价格】
我是小订用户，选择的顶配不带激光雷达、车电分离，加上保险一共25万多（不包含上海政府置换和嘉定补贴），另外电池90度每月租赁费1560元。

【最满意】
1、AR-HUD功能真的是我使用频率最高，最最实用的功能，如果还在选择配置的小伙伴，强烈推荐选购，真实解放你的大脑，让你不再做“低头族”，而且科技感十足。
2、车机屏幕的流畅度非常高，感觉和我新买的手机体验没啥区别，花了大概1小时，把所有功能都熟悉了一遍，而且越看越大气。
3、语音识别准确度很高，一些我都意想不到的交流都能顺利完成。
4、电吸门整体体验下来很有高级感，开门可以根据是否有障碍物自动调节打开幅度，避免碰撞。
5、副驾实在是太享受，“尊享模式”下家人在副驾全程边躺着、边按摩、脚架着看电影，简直人间享受。
6、氛围灯随着音乐有节奏变化频率，每次等红绿灯或者停下来听着歌看着灯贼有氛围感。
7、辅助驾驶能力很强，设置项很细，第一周我有使用过几次，很多场景下确实可以释放双手，但由于个人还是比较保守而且不喜欢被别人控制，终究还是只开了一些必要的辅助驾驶功能，但车主你们真可以试试，确实不错，但切记生命只有一次，机器是同样会犯错的，驾驶路上犯错那可能是一辈子的事情，双手还是随时待命为好。

【最不满意】
1、有一些交互功能如座椅加热，步骤有些累赘，明明一步可以完成的操作拆成两步，希望后期针对这些后续可以OTA优化。
2、后排的功能有一些少，如果后门可以有电吸门、座椅加热选配就更好了，毕竟是“豪华车”，车主们还是希望能有全部豪华套装。
3、内置ETC涉及ETC小程序，各大银行、车机，花了我好长时间才绑定成功，整个体验还是比较差，绑完还没去高速试过，希望准确性和稳定性是OK的。

【续航】
目前近一个月开下来，电耗平均20左右，因为是冬天，一直开着空调还是可以接受的，等回暖了我们看看表现。

【电池选择】
建议大家还是选择车店分离版本，如果不跑长途就选小电池，周日经常出远门选大电池，虽然每个月要付租金，算了下5年租金差不多电池成本，但我认为3年左右电池技术肯定又突飞猛进，到时候1000KM以上的电池比比皆是，买断的话连更换机会都没了，所以我自己也是选择车电分离版本，而且相信上汽和两桶油的合作必将换电遍布整个中国。

【驾驶感受】
方向盘可以调节，我选择的是轻松模式，驾驶体验我选择的是无极模式，设置目前都选用了默认的，开起来很舒服，加速体验非常棒，超慢车真的是轻松，对于我来说现在的驾驶体验足够满意了。

【再次总结】
我记得我买车第一条提回家在地下车库打开了灯光秀，整个灯光效果和印象效果相当优秀，加上它的颜值，让来回的邻居路人都上前咨询我车的情况，很有排面。 我只想说一句，飞凡R7将伴随我第二段车旅，我现在非常确信它会给我带来一个很棒的“旅程”！",2022-12-27,
车手视觉,哈喽哈喽，今天和大家聊聊2022款 飞凡R7 旗舰高阶版。外观，飞凡R7的新能源范儿十足，车头造型简洁大气，采用封闭式格栅设计，前大灯造型狭长犀利，贯穿式灯带拉伸了前脸的视觉宽度。前包围两侧采用了造型夸张的进气口造型，这也是年轻化的新能源车型非常常见的设计风格。车侧造型很饱满，流线溜背造型和分段式腰线让新车看起来活力满满。下压车头、后拽尾部以及隐藏式电动门把手的加入有效降低了风阻，0.238Cd的风阻数值在同级别车型中也是比较优秀的。车身尺寸方面，新车的长宽高分别为4900/1925/1655mm，轴距为2950mm。车尾贯彻了前脸的极简化风格，略微上翘的小鸭尾设计，横向贯穿式LED尾灯组以及向上挤压出一道沟壑的尾箱盖造型，让尾部的层次感和立体感显得非常强。三段式的的尾灯以及可点亮的红色“R”标识，强化了夜间的辨识度。内饰，最大的亮点就是配备了一块43英寸的超长三联屏，包含10.25英寸仪表屏、15.05英寸超清中控屏和12.3英寸副驾娱乐屏，车机系统并搭载了RISING OS智舱交互系统和高通骁龙8155芯片，常用的智能交互功能都很齐全，分辨率高达2.5K，显示效果非常好，科技感的打造很到位。新车配备了赛车上常见的双辐式真皮多功能方向盘，并且标配了方向盘加热功能，握感舒适，两翼集成的常用功能也给日常驾驶提供了不少便利。座椅方面飞凡R7前排配备了一体式的运动座椅，看起来非常宽厚，功能上诸如加热、通风以及按摩等功能都是标配。同时座椅质感和材料十分讲究，面料上采用高级Nappa真皮，两侧对身体的支撑足够。动力，飞凡R7提供单电机和双电机两种动力版本，其中单电机车型最大功率为250千瓦，续航里程642公里；双电机车型综合功率400千瓦，最大扭矩700牛·米，百公里加速时间4.4秒。电池方面，新车搭载77kWh和90kWh两种不同容量的电池组，支持0.5小时快充和快速换电功能。新车在隔音降噪上也很优秀，双侧夹胶玻璃和几乎感受不到的电机高频噪音，让车内一直很安静。制动踏板调校偏家用风格，非单踏板模式下刹车初段制动力度并不大，此时车辆减速主要依靠动能回收系统实现，如需大幅减速的话依旧需要对制动踏板多施加些压力才行。悬架系统采用前麦弗逊+后多连杆的组合，调校上较为紧实、硬朗。虽然是一款体型庞大的中大型SUV，城市中依旧能为驾驶者提供较为清晰的路感和稳定的支撑性。最后，R7在设计、配置、动力等方面都有非常不错的表现，尤其是在配置水平上，产品层面的诚意还是相当足的。如果有该预算想买电动车的朋友也可关注一波。,2022-10-09,
车务网汽车,"2022年9月27日，飞凡汽车旗下飞凡R7正式上市。新车共推出4款配置车型，补贴后售价区间为30.25-36.95万元，补贴后售价为28.99-35.69万元。与此同时推出换电版，电池可以租赁，售20.59-25.69万，10月31日前锁单可享首任车主终身质保、终身三电质保，12月31日前锁单可终身享RISING PILOT全融合高阶智驾系统体验包。新车定位中大型SUV，采用了运动化的设计语言，最高续航达到642公里。并提供了诸多购车权益等优惠政策。

外观方面，飞凡R7采用了全新设计风格，除了贯穿式的灯带外，整车依然有着很高的原创度。前脸采用封闭式设计，大灯组采用了目前流行的分体式设计，上方与灯带相连的为日间行车灯，而真正的大灯被设计成灯珠放置在了前杠两侧。搭配黑色的下包围，看起来更加运动，极具未来感。另外，部分车型前风挡玻璃上方设有一枚LUMINAR 1550nm高规格激光雷达，还有两颗PREMIUM 4D成像雷达，搭配英伟达智驾芯片。


飞凡R7采用溜背式的车身设计，风阻系数只有0.238Cd，搭配外凸的轮拱，以及21英寸轮圈，营造出不错的运动氛围，车身和车顶采用不同配色，配备隐藏式门把手、无框车门等设计都出现在了新车上。尺寸上，飞凡R7的长宽高分别为4900*1925*1655mm，轴距则是2950mm。



车尾的设计感主要是由贯穿式的尾灯组与可发光的车标可以为它带来更高的辨识度。它采用了三段式的设计，十分具有立体感，后备厢的分缝自然及巧妙地对其进行了分割，满足细节控。此外，车辆拥有一个尺寸宽大的高位刹车灯，顶部还有一个摄像头。此外，后保险杠处夸张的空气动力学套件也为新车带来了更加强烈的运动气息。除此以外，设计师通过线条的运用，让整个尾部的层次感得到了显著提升。


进入车内，映入眼帘的就是三款屏幕，尺寸达到43英寸非常抢眼。其中，仪表屏的尺寸为10.25英寸，中控屏是15.05英寸的AMOLED屏，副驾屏尺寸12.3英寸，分辨率高达2.5K，增添了不少科技色彩。此外，新车搭载了RISING OS智舱交互系统，并采用了高通骁龙8155芯片。



 除此之外，全车座椅均采用了NAPPA真皮材质，并且在副驾位置还配备了腿托和脚托，也是“女王副驾”， 做工用料均属于上乘，此外，新车还拥有华为增强AR-HUD平视系统、前排座椅电动调节/加热/通风/按摩/腿托、全景天窗（不可开启）以及电动后备厢等功能。


在智能驾驶辅助方面，新车还将配有33个高性能感知硬件，包括新车搭载采埃孚4D成像雷达、800万像素高清摄像头、LUMINAR 1550nm激光雷达、英伟达ORIN X芯片、5G-V2X、高精地图以及高精定位，具备全天候、多维度的感知能力。智电方面，飞凡R7采用“RISING POWER“飞凡能量方案、新一代8层Hair-Pin电机和直瀑式油冷技术，可使电机效率提升至97%、峰值性能持续时间提升约70%。


动力方面，飞凡R7将提供单电机和双电机两种车型供消费者选择，单电机车型的电机最大功率为250kW（340马力），续航里程达642km；双电机车型的综合最大功率400kW（544马力），最大扭矩700Nm，百公里加速时间4.4秒，续航里程超过600km。此外，新车将搭载90kWh的三元锂电池组，采用CTP和双层横置电芯技术，支持换电。

总结：对于飞凡品牌来说，让我们看到一款实力满满的产品。随着飞凡R7破局而来，凭借其极简大气的设计造型、多项首发的顶级配置、极智高阶的智能体验，再加上“可充可换”的“零焦虑”灵活策略，相信飞凡R7会对同级竞争者们造成不小的压力。特别是在驾驶辅助系统方面的硬件投入、浓浓科技感的超大尺寸三联屏，更是让人眼前一亮。再结合新车补贴后28.99万元的起售价来看，必将成为新能源赛道下半场的一匹黑马。不知道消费者对飞凡R7的整体产品以及价格怎么看，是否能成为你的座驾，并且能否在未来市场上提升销量，让我们敬请期待。",2022-09-28,
思思话谈,"在新能源汽车逐渐成为市场主流的时期，传统车企凭借着自身的实力背书，在新能源汽车市场持续发力，飞凡汽车作为上汽集团旗下新能源汽车品牌，在售车型包括飞凡MARVEL R、飞凡R7，今天我们来看到的是飞凡R7 2022款 旗舰高阶版，作为一款官方指导价36.95万的中大型SUV，采用的是轿跑SUV造型，这款车在设计、动力、空间、安全、智能等方面会有着怎样的表现呢？我们不妨一起来看看。

【外观与内饰设计方面】
这款车采用的是封闭式的前脸设计，配备了造型激进的前大灯组，搭配前包围的运动造型套件，前脸给人一种强烈的视觉冲击感。
从侧面看，这款车采用了溜背式的轿跑SUV造型，一条镀铬装饰条从A柱延伸到车尾，搭配动感的腰线设计。尾灯组采用的是时下流行的贯穿式设计，微微翘起的小鸭尾提升了整体的运动感。
坐进车内，中控台的三联屏设计营造出了数字座舱的科技感氛围，配备了10.25英寸仪表屏、 15.05英寸中控屏和12.3英寸副驾驶屏，座椅采用了真皮材质，双辐式的多功能方向盘具有较强的个性化。

【动力与驾乘体验】
飞凡R7 2022款 旗舰高阶版搭载的是功率为150 kW的前电动机+250 kW的后电动机，电动机总功率为400kW，能输出700N·m的峰值扭矩，由于采用了双电机四驱的驱动方式，这款车的官方百公里加速时间仅为3.8秒。配备了容量为90kWh的三元锂电池，纯电续航里程为606km，快充时间为0.5小时 慢充则需要9小时。
这款车的长宽高尺寸为4900x1925x1655，轴距2950mm，比特斯拉Model Y的车身长150mm，特斯拉Model Y的轴距长60mm，车内的驾乘空间相对于同级别车型来看，有着较大的优势，由此得到的是一个相对宽敞的驾乘空间体验，加上前麦弗逊式独立悬挂、后多连杆式独立悬挂配置，提升了驾乘舒适性的体验。

【安全与智能配置】
飞凡R7 2022款 旗舰高阶版搭载的是RISING OS车载智能系统，车载智能芯片采用的是高通骁龙8155，辅助驾驶芯片采用的是英伟达Orin™X芯片，配备了12个车外摄像头、12个超声波雷达、4个毫米波雷达。这款车的辅助驾驶级别为L2级，配备了前方碰撞预警等5项主动安全预警系统、主动刹车、全速自适应巡航，还配备了360°全景影像、增强现实抬头显示系统(AR-HUD)，支持面部识别、语音识别控制。

【总结】
综合来看，飞凡R7不管是在设计方面、配置方面，或是整体的动力性能调校方面，对比造车新势力来看，飞凡R7的优点都是比较明显的，在智能安全方面也有着不错的表现，由此可以看出，传统车企的大厂要是“卷”起来，你说造车新势力是不是也要靠边站呢？欢迎在评论区说一说你的看法。",2022-12-10,
30秒懂车,"飞凡汽车的产品，可能很多人并不熟悉，从品牌诞生到今天，不过2年的时间，但由于背靠上汽集团，无论是造车理念、调教功底、还是产品成熟度与供应链体系，都具有大厂风范，像之前的ER6、MARVEL R等，都是质感非常出色的车型。而今天要说的新产品，质感可谓更上一层，它就是即将上市的R7。

首先，新车定位于中大型的纯电SUV，轴距达到了2950mm。造型方面，R7算是个性十足，整体轮廓采用了跨界式的轿跑理念，类似于宝马X6的Coupe造型，属于年轻消费者非常喜爱的风格。车头方面，视觉感受突显犀利，贯穿式头灯组扁平凶悍，下方的线条刻画并不复杂，但依靠着硬朗的X样式纹理，营造了极好的攻击感。

侧面造型，除了轿跑式风格，还有着明显的俯冲感，塑造了很好的运动性，隐藏式门把手的应用、以及科幻感十足的轮毂，也都符合新能源车型该有的科技感，尤其是主打高端姿态的车型。尾部设计同样并不复杂，但饱满度很好，最为突出的是造型独特的贯穿式尾灯、以及后车窗上部几乎占据整个玻璃宽度的高位刹车灯，并且在行驶中，尾标的“R”字样，也是发光状态。

来到内饰，完全可以用惊艳来形容，中控区域使用了三块OLED发光源的液晶屏，从而组成了43英寸不规则、并从主驾贯穿至副驾的超大连屏，且支持2.5K的分辨率，其中仪表盘为10.25英寸、副驾前的彩屏为12.3英寸，再加上AR-HUD抬头显示功能，科技氛围的质感颇为出众。而从目前的图片来看，内饰大面积的皮质缝线、以及座椅的材质，显得也很豪华、高级。当然，要等到实车发布后，以实际感受为准。

除此之外，论功能、配置、以及辅助驾驶的水准，R7也有着出色的硬件储备，这也是自主高端车型该有的表现，至于实际的体验，以后续试驾的实车为准。动力方面，已知R7将搭载单电机与双电机两种版本，单电机为250kW、双电机则分别是前电机为150kW、后电机为250kW，而无论哪种，从参数来看，都属强劲范畴。",2022-11-01,
丁丁说车,"飞凡R7是上汽今年投放的一款重磅纯电SUV车型，它的目标是特斯拉Model Y，所以下面的表述都会以Model Y为参考对象。

【外观设计】Model Y是做减法，飞凡R7是做加法，后者线条更加复杂，头灯和尾灯设计也更加时尚，同时体量更大，看上去价值感更高。外观还有两个小细节，一个是四扇无框车门，很拉风；另一个是前排的电动门+电吸门，关门不用太大力，它会自动吸合，上车踩下刹车踏板，车门也会自动关闭，拉风程度再+1

【内饰设计】Model Y是简约，飞凡R7是豪华。奔驰EQS同款的三联屏官方称其为智舱界屏霸，看着的确很有科技感；座椅的控制面板也像奔驰那样集成在了车门上，高级感更足。内饰的用料和做工也满足预期，皮革和软质搪塑材料的占比较高，车内也只有淡淡的皮草味道，给人的印象很好。

【车机体验】飞凡R7车机的功能和流畅性是强于Model Y的，甚至可以说抛开生态，它的体验不输华为鸿蒙。车机的UI设计简约，常用的功能集成在下方的Dock栏内，每项功能点开后的界面显示也颇为直观清爽，几乎没有什么上手难度。车机的流畅性也非常出色，可见8155性能之强，上汽也的确花了大功夫去调校。

【空间表现】飞凡R7的后排空间和Model Y相比优势不算大，但座椅本身的舒适性和坐姿要更好一些。

【驾驶感受】官方给到的零百加速成绩为3.8秒，所以地板电的人魂抽离感还是很明显的，和同价位的Model
Y非性能版相比也有优势。但两款车整体开起来的感觉完全不同。Model Y属于简单直接的类型——转向直接，滤震回馈直接，技能点都加在了驾驶乐趣上，其他方面表现就比较一般了。而飞凡R7更懂得修饰，选择了德智体美劳全面发展，底盘更油润，隔音更好。并且它的电门响应速度和动能回收力度都可以像滑动进度条那样无级调节，给到了消费者更多的选择面。

【辅助驾驶能力】我们试驾的是飞凡R7非激光雷达版本。在纯视觉的情况下，它的高速NOA能力完全不输Model Y。飞凡R7能够根据每条车道的车流量自动并线至最快的车道中，跟车时的加速和减速感受也与老司机无异。下匝道的场景中，车辆会在离匝道还有2公里左右的位置自动并入最右侧车道，虽然这种规控策略稍显保守，但胜在稳妥。匝道中面对大曲率的弯道时，R7也能稳稳通过，整体上的表现是令人满意的。

总的来说，R7有资格跟Model Y板板手腕，产品够有诚意，但品牌的认知度以及渠道的渗透程度还需慢慢打磨。",2022-11-28,
驾仕派,【驾驶感受】这一次飞凡R7的OTA重点升级的就是智能辅助驾驶。平常我们开高速的话其实挺累的，有了智能辅助驾驶确实会轻松一点。那它的表现怎么样呢？首先我打开巡航，并且调到120，车道保持相当的完整，你可以感受得到它一直在通过微调来把车辆保持在中间，而且没有这种突兀的表现。另外就是它的跟车也做得相当好，加上对周围车辆的识别都比较精准。因此，对于危险的规避，它是可以提前判断的，还有就是在跟车的时候，它可以自动去调整速度，除非前车紧急刹车，它的这个刹车的力度掌握的恰到好处，对于舒适性是有很大的保障。假如我嫌前车慢的话，还可以实现自动打灯变道，只需要打左转向灯，这个时候它就开始识别，并且缓慢的向左边车道去移动，当然在这个过程当中，它会识别后方是否有来车，判断能不能变道。我试过这么多的车，这个打灯变道也算是做得干净利落，并且很安全的。哇！竟然有人想加塞，这种情况在路上还是很常见的，飞凡R7现在处于巡航状态，但是它可以提前去识别要加塞的车辆动向，看来确实他这一套智能辅助驾驶相当的智能，而且即便前面有一脚刹车，他也不会马上一脚跺死，而是精准的去控制车辆的刹车力度，这个时候我们没有感受到明显前后仰合的状态，其实真的我觉得这套智能巡航系统算是我见过这么多的系统当中最好用的之一，让你会对他有信心，并且把大量的驾驶工作去交给他，也是基于他精确的算法以及出色的控制。不过需要提醒你一点的是，车辆的驾驶权和决策权全部在驾驶员手里，你需要握好方向盘，目视前方。 动力部分，一脚电门走你！确实也没有明显的眩晕感，并且推背感也还比较适合，但是很快你会感觉到就要突破120km/h，很短的时间内实现快速的变道超车都是没有问题，初段加速给人感觉非常轻盈。中段加速很迅猛，中后段的动力储备也相当的饱满，但实际上飞凡R7在调校上面还是偏舒适的，为什么这样讲呢？因为你在急加速的时候，他也没有明显的这种仰头动作，很显然就是为了照顾乘客的舒心，但是当你踩下电门的那一刻，也会知道这个动力是怎么踩怎么有，所以对这台车还是有相当的驾驶性。,2023-05-01,
车扯,"外观方面，飞凡R7基本上大幅还原了之前概念车的设计，结合了时下流行的科技感元素以及简洁的设计风格，锐利的线条也让其看上去十分年轻和动感。同时，轿跑SUV的车身设计也让其相比常见的传统SUV更具个性，整体的轮廓和比例感也十分在线，实车比图片中的观感也要更好。可以说飞凡R7在设计上的尺度拿捏是很到位的，即很好的展现出前卫感，又没有用力过猛导致太大的争议。

内饰方面，飞凡R7对内饰高级感和豪华感的营造是非常到位的，浅色的配色搭配扎实的用料以及考究的细节，让它的车内氛围有不输甚至超过传统豪华品牌的品质感。同时，飞凡R7的三联屏也展现出很强的科技感，车机的操作也十分流畅，显示效果也很细腻，包括语音控制功能也很好用，算是做的非常均衡且到位的。另外要说一点，就是飞凡R7的方向盘由于设计的并不对称，可能视觉观感稍差，但个人用下来并没有什么不舒服的地方，而且这样的设计也能让驾驶者更好的观察仪表。

配置方面，作为顶配车型，旗舰版基本把这个级别和价位主流的舒适和科技配置配齐了。除了齐全的主/被动安全配置外，其搭载的L2级别驾驶辅助功能也有非常不错的实用性，包括它在大灯自动变道时的果断程度也明显由于大部分竞品，可以说已经有了非常不错的实用性。而相比其他两款四驱版车型，其主要增加了电吸门、AR-HUD抬头显示以及前排座椅的通风和按摩功能，配置水平也足够高了。

空间方面，飞凡R7作为可以支持换电功能的纯电轿跑SUV车型，它的车内空间是很有惊喜的。对于身高175cm的乘客来讲，它不但能提供三拳左右的腿部空间，头部空间更是明显超过一拳，这对于其本身的造型，以及搭载的换电机构来讲，实属难得。再加上飞凡R7后排座椅本身的坐垫足够宽大，靠背角度合适，整个座椅的填充也柔软厚实，实际的乘坐舒适性非常不错。

动力方面，值得一提的是飞凡R7是支持对动力输出以及动能回收力度进行无极调节的，可以更加精准的满足不同用户的驾驶习惯。而实际体验方面，可以感受到飞凡R7在尽量贴近燃油车的驾驶感受，哪怕动力输出调整为比较激进的模式，它的起步也依旧非常柔和和线性，虽然少了一点电动车的灵动感，但确实能给人不错的舒适度。同时，由于搭载了双电机，飞凡R7绝对的动力性能是完全不用担心的，加速超车非常轻松，和其他双电机车型一样，动力可以用过剩来形容。不过有一点，就是当我将动能回收调到最低或者彻底关闭时，飞凡R7机械制动的介入显得不够线性和自然，感觉就是制动踏板踩到某一个点时制动力会突然比较猛的释放，会比较明显的影响驾乘的体验。

底盘方面，飞凡R7的底盘质感很不错，滤震动作扎实且柔韧，细碎颠簸也过滤的足够到位，整体给人的感觉就是整而不颠，很有高级感。同时，飞凡R7的侧向支撑性也很不错，哪怕做一些较大的变道动作，它也不会有明显的侧倾或者多余的晃动，显得非常扎实。同时，飞凡R7的转向初段并不模糊，车头响应速度是超过预期的，所以虽然车身尺寸是个大家伙，但它看起来一点也不觉得笨。另外就是飞凡R7的隔音也是有惊喜的，尤其是在较高的时速下，车内依旧可以保持比较安静的水平。",2023-03-17,
阿云电车,"【购车经历】
五六月的时候当时广州车展有展出样车，马丁克洛普的设计，以及各种黑科技，包括ARHUD，可换电，等等。当时就下了摩天轮订单。焦急等到9.27发布会，价格真的出乎我的意料，加上各种黑科技和今年的汽车置换补贴，纠结了很久的配置和选装包，最后下定了长续航高阶版本，加了2w选装包和21寸轮辋。


【提车价格】
落地价格就是30.99（扣掉国补）+23000选装+5900保险+1000委托上牌费-电池费用=24万左右。


【外观内饰】
外观颜色和内饰颜色，纠结了很久，因为除灰色外，其他都是双拼色需要选装，内饰有三种颜色，黑棕白，毫不犹豫选了白色。21寸轮辋必选很拉风，当然也会牺牲点续航。最终还是选的外灰内白搭配。整车设计由飞凡共创中心前大众CC设计师马丁克洛普设计，车头下压，车尾溜背设计，整车的风阻系数达到了0.238cd。给人呈现出一种蓄势待发的感觉。冲着这个外观，真的走到哪里都能吸引路人的目光。内饰座椅的柔软程度适中，通风加热都有，座椅舒适性还可以。43寸三联屏，材质分别是中控一块15寸的Amoled屏以及旁边两块MiniLED屏。视觉效果很震撼。全球首发的华为ARHUD可以让你开车时专注前方方。特别值得一提的是，副驾驶的女王副驾，按摩，腿托和加热脚垫。一应俱全。


【驾驶感受】
整个车加速非常线性，底盘滤震很舒适。提车开回来30多公里，胎压出厂时3.0竟然没有颠的感觉。整个车的加速感很好，加速度释放的很线性。制动脚感有三种模式。转向手感比较精准，有一定阻尼感，不是那种非常空旷省力的感觉。拐弯半径在这个轴距的车中算比较小了。所以变道超车都给人以十足的把握与信心。


【续航】我的车时90度电的，CLTC续航是642公里，第一次充电的动态续航是580公里。目前能耗还在不断下降。车机里动能回收和动力响应的自适应模式很好用，尤其是堵车的时候，能耗不升反降。高速开过三四次基本上能耗在17左右，很满意。当然，20寸轮辋可能还要低一些，也和每个人的驾驶习惯有关。


【配置】
配置我觉得在这个价位上已经挑不出什么大毛病了，43寸三联屏，可换电，ARHUD，座椅通风按摩，女王副驾，流媒体后视镜，Premium 4D雷达，33个感知硬件，OrinX自动驾驶芯片。


【最不满意】
总体很满意。当然目前系统还有各种小bug，瑕不掩瑜，期待后期的OTA。",2022-11-28,
