字段1_文本,字段2,时间,字段3
米粒说车,"现在网络上几何汽车的各种视频非常多，各种评价，各种试驾。那么很多小伙伴们就有疑问了，几何汽车它到底是什么汽车呢？这个汽车品牌仿佛是一夜之间出现的。这么说还真的没毛病，几何汽车就是在很短时间内出现的，为什么它有这个能力？其实道理很简单，几何汽车的控股方为吉利汽车。现在小伙伴们应该明白了吧，几何C是几何汽车中重要的一员。这辆车子的整体性价比如何呢？今天我们就来聊聊几何C这款车型，我们选择的具体配置为2021款 甄选续航版 550KM C++ 灵感紫。这辆车子的价格还是比较贵的，16.28万元，保险6500元，上牌500元，所以这辆几何C全部办到好的价格为169800元。

【优点】

这辆车子的外观设计，整体上来说是比较具有科技感的，也符合新能源汽车的定义。仔细看它的车标，很有意思，有点抽象的吉利造型，整个车头显得很圆润。与之匹配的是鹰眼造型的大灯，显得特别的犀利，而灯光也很给力，l采用的ed远近光大灯。此外，这辆车子还拥有运动包围，前脸整体的运动感很突出。从侧面来看，线条非常流畅，采用了快背式的车顶设计，配备上悬浮车顶，隐藏式的门把手，这运动感也太突出了。从尾部的设计来看，采用了贯穿式的尾灯设计，点亮后的效果就是镭射线一样，特别具有科技感。而且车尾同车头一样，显得比较圆润，看起来有点萌萌的可爱感。

这辆几何C的内部设计也是特别的家族化，我这里指的家族化是指几何汽车的家族化。中控部分搭载了12.3英寸的悬浮液晶屏，行车电脑屏搭载的是5英寸的悬浮样式设计，看起来科技感比较到位。此外，座椅采用了黑色的皮质材质，填充度足，包裹舒适。当然了，平底运动方向盘，旋钮换挡也都是这辆车子的优点所在。此外，它的门把手使用了镀铬材质，不但好看，手感也很到位。

动力部分，这是纯电车型，本身几何车的定位就是高端的新能源车。电动机总功率150kW，总扭矩310N·m。续航里程高达550km，并且支持快充慢充，对于日常代步使用，或者提前规划好路线去外地行驶也是毫无压力的。较长的续航里程可以有效地减少续航焦虑的频率。这辆车子上市的时候，我实车体验过，总体的感受就是加速相当的猛，开得快了会有眩晕感,特别是起步的刹那，提速相当快。

【不足】

这辆车子其实也存在一些不足，它的价格已经超过了16万元，但是底盘设计还停留在七八万元左右的设计，采用的是前麦弗逊式独立悬架，后悬架为扭力梁非独立悬架，也就是我们常说的板车悬架，舒适度自然不高。

车顶采用了快背式的设计，导致后排乘客头顶的舒适度被压制了。轴距达到了2.7米，但是后排舒适度明显不足。

总结：这辆几何C的整体性价比看起来还算是不错的，各方面的性能都比较均衡，但是也有一个问题，就是这辆车子的整体价格过高，而且品质还没有得到验证。",,
汽车Hero,"优点：
1.【外观漂亮】外观是我最中意的，前脸棱角鲜明，攻击性十足，两侧大灯眼线很长，感觉动感十足，车身两侧的C形腰线向后延伸，溜背式的车顶更是增添了一丝时尚气息，开车上街回头率杠杠的。
2.【动力充足】搭载的电机总功率150kW，总扭矩310牛米，虽然缺了点儿燃油车的驾驶体验，但标准模式下的动力表现已经能够满足日用需求了，改换到运动模式的话，起步会有轻微的推背感，提速很轻松，整个驾驶过程动力的平顺性很好。
3.【能耗低】不用担心燃油，电耗比油耗的成本少了太多，现在百公里电耗基本稳定在15kWh，充一次电能就能跑400多公里，真的很经济实惠。

缺点：
1.【刹车比较软】平常开感觉没问题，过减速带踩刹车提前减速，但刹车感觉比较软，速度刹不住，在驾驶位有比较明显的前冲感。
2.【底盘太硬】减震效果一般，坐车内有晃动感，感觉是悬挂问题，后悬架不是独立悬架，不可避免地影响了乘坐的舒适性。
3.【方向盘异响】掉头的时候方向一打满，方向盘就会发出轻微的嗡嗡声，不管是左打还是右打，都有异响出现。

总而言之，几何C这款纯电动车有一些小瑕疵，但不影响整体表现，超强的续航能力和优秀的动力表现，再加上帅气的外观，有需要的朋友可以考虑下。",,
车侃锋说,几何C这是一款纯电动车，定位是紧凑型SUV，不过从他的空间表现来看，宽敞度我认为是不如哈弗H6的，176cm的身高，调整好座椅之后，头部空间是3指左右，腿部空间是1拳3指左右，空间的宽敞度确实是一般，注重空间的朋友注意一下。内饰整体的表现可圈可点，他的方向盘就支持上下、前后调节，便捷度还是不错的，我最喜欢的还是12.3英寸的中控屏，这块屏幕整体的观感还是不错的，并且支持语言识别控制，像导航、调节空调，听歌等可直接用语音来控制，便捷度挺高的。 几何C这就是一款城市用车，城市行驶中，本身他的方向盘就较为的轻盈，城市行驶还是较好开的，但跑高速来说，时速90之后的再加速能力确实是一般，全力踩下加速踏板，感觉提速的不明显，对于几何C来说，我认为当作是普通的城市用车还是较为合适的，价格也便宜，但确实不要对他的性能抱有什么期待。,,
车加智能,"先说缺点：扭力梁的后悬挂加上略硬的调教，在路况稍差的情况下，行驶质感一般；油电共用平台，电池的布置的确比较难，从车后看车底的电池组一目了然；看似不足13万的起售价，但是低配非常寒酸，完全不值得购买。顶配（加颜值包）才是精髓，配置十分丰富，但是售价已经接近19万。

内部空间表现中规中矩。所谓的SEM系统，其实就是根据用户的实际使用情况实现更准确的电量估计，当然在能量利用上也的确有些优化，但是并不是什么“黑科技”。

优点的话，外观内饰设计的确可圈可点，外观偏秀气，设计感十足，灯光系统好评，内饰精致且有调调，个性十足。310牛米的扭矩，在这台小车身上带来了7秒的百公里加速，比EX5和Aion V都猛一些。

多说一句，这台车在这次车展上新发布了“灵感紫”颜色，会在不同光照情况下变色，十分吸睛。",2020-10-10,
GO车情报员,"在几何C的外观上，我们还能看到帝豪GSe的影子，但是进入到车内，就再也不会有这种感觉了。几何C的内饰完全移植了几何A简洁而富有科技感的设计，同时在细节之处进行了一些优化。比如其采用极简设计，车内的实体按键非常少。与驾驶相关的功能主要通过多功能方向盘和仪表盘来控制，其他功能基本都在中控屏上。另外，几何C搭载了一块12.3英寸的LED屏幕，其车机系统与几何A相同。

几何C提供了三种驾驶模式，分别为ECO 、ECO和SPORT。每次启动后，车辆默认处于ECO模式，另两种模式像是在此基础上柔化或加强一定比例，同时保留了相似的动力输出风格。能量回收系统有三种强度可选，无论选择哪种，都能获得渐进的电制动介入，标定策略与电驱系统有着较高的一致性。

自从吉利收购沃尔沃以来，旗下产品的底盘素质有了显而易见的提升。现如今，吉利系车型大多有着欧洲化的调校思路，几何C也不例外。这款车的底盘结构并没有什么过人之处，前麦弗逊、后扭力梁是同级再常见不过的组合，但真正跑起来高级感一点不差。几何C尤为擅长应对单个小颠簸或长波振动，车身安稳感相当出色，舒适性足以跻身同级第一梯队。

转向部分给我的感觉是比较惊喜的，几何C的转向比并不算十分紧凑，回转总圈数达到了2.8圈，不过转向中位附近表现得挺直接，给出指令后车身能够快速予以响应。配合电动车的低重心优势，几何C的操控体验的确会比吉利GSe好很多

从产品力来看，几何C和帝豪GSe除了在车身尺寸上相差不大之外，无论是技术平台、技术应用等方面，都有很大差别。通过纯电平台的加持，吉利几何C不仅将有不错的乘坐空间，还拥有更好的续航里程表现，更强的性能，更科技感的设计，说其只是帝豪GSe的升级款，还是有些勉强的。",,
超跑密探,续航测试 一开始现在市区里测了13公里，全程基本上开着空调，也遇到了一次堵车，表显损耗16公里，结合路况的话，还算正常的一个续航损耗。之后在省道上没开空调的情况下跑了46公里，表显是损耗48公里；因为4S店在高速口，回4S店的时候全程高速，又开了58公里，速度保持在100左右，表显损耗66公里，还算是一个不错的成绩。 空间 几何C作为一款紧凑型SUV，内部空间表现的还是很不错的，我身高172，坐在驾驶位的时候，头部大约还有两拳的距离.也在后排试坐了一下，后排的腿部空间相对来说不是很好，坐进去会有一点局促感。后备箱的容积比较一般，一般日常出行的话，没什么问题，但是放些特大件的话，就需要将后排座椅按比例放倒。 内饰 刚上车的时候就发现，内饰干净整洁没什么异味，我以为试驾车辆被打扫过，试驾完到了店里，特别留意了这一点，看了几辆新车，内饰确实都很干净。内饰看起来特别的有质感，整体的设计简洁大气，做工也非常的不错，座椅的包裹性和包裹性都比较好，不软不硬，试驾了接近三个小时，也不会觉得坐的很难受。 操控性 几何c的动力很强劲，官方宣传是6.9秒可以破百，试驾的时候没有测试过，但是提速确实挺快的，运动模式下一脚油门也带有很强烈的推背感，超车也非常容易。带有助力的方向盘，转向特别的轻松，精准度也很高。 电池新技术 标配的全新ITCS3.0的电池智能温控管理系统，电池温度提升10摄氏度时，续航里程提升为15%，在零下三十摄氏度度，以及零上55摄氏度的温度区间实现智能温控，保证电池在极端环境下，也能正常工作，这个等再冷一些的时候，再来测试一下。,2022-11-29,
元古Leo,购车经历: 北京摇号10年一直没有中签，以前一直不想要电车，后来家庭摇号一年还是看不到希望，无奈转家庭电车，预算15万，在网上了解电车，看了几何c和元plus，但是当时元还没有上市，只有图片，感觉内饰比较前卫，不太适合我这老头，正好附近万达有几何展厅，就去看看，果然跟图片一样，是我喜欢的那种，我跟家人都看上这车了。但是当时不知道能不能中签，也就没订车，结果没几天涨价了，没办法，后来在群里认识一个小兄弟，也是涨价后订车的，比别的地方便宜，而且可以订21款的，我也就从他推荐的销售那里订车了，当时是4月初，后来入围了，结果等了3个月，车一直不到，然后接到销售通知，21款的车不产了，得换22款要加7000，我当时很生气，就去看了元plus，也顺带试驾了几何c，试驾完以后感觉还是喜欢几何c，无奈加钱上，7月指标下来了，但是还没有车，中间我有从低配改到顶配，因为想着配置全一些，以后媳妇开着省心一点，但是顶配车更少，来了一辆没有热泵的没有要，又继续等车，后来被通知来了一辆顶配带热泵的，但是的浅色内饰，家里有孩子，想到深色内饰，但是想着来一辆车不容易，去看看吧！感觉还不错，就办贷款，晚上审批通过，转账首付款，第二天开票，等了三天，通知验车，我跟我媳妇5点多从延庆坐车去的房山，到了验车场，没什么人，想着半小时就完事了，结果最后一步刷身份证的时候过不去，说我是不是办过别的身份证，我才想起来，确实是，又打电话问家里，还真找到了，叫了一个闪送，从从延庆到房山，等到下午送到后，顺利办完了。回到店里办完手续，开车回家，两个小时到家，感觉非常好。到家发现销售少给了一把钥匙，沟通过后给我邮寄过来！没有一件顺利事，但是磕磕绊绊的总算是把车办下来了！ 优势: 车外观大气，续航里程较长，车内空间不是很大，新车没有什么异味，高配的音响还不错，抬头显示感觉挺好的，后排座椅厚并且坐垫够长，腿不累，当然根据我男168身高来说的！ 不足: 减震较硬，过减速带比较颠簸，后排空间一般，都是对我来说够用了！别的目前没有发现！ 选车理由: 预算15万，看了两款车，不太在意油改电，也没有过度纠结三元锂还是磷酸铁锂，因为小区不能按充电桩所以在乎续航！再有就是驾驶感受上还是选了自己喜欢的，这个只是感觉，一个人一个感觉，跟着自己的感觉走就好！,2022-09-06,北京
苏联大货司机007,外观：蓝黑双色车身运动感十足，流线型低风阻设计，封闭式前脸，主动进气格栅，隐藏式门把手，一体贯穿式尾灯，自动折叠后视镜，LED日间行车灯，十幅式轮毂搭配荧光卡钳，简直不要太骚。 内饰：内饰风格独树一帜，简约时尚大气，几何图案点缀充满未来感，12.3寸中控大屏，5寸液晶仪表盘，赛车式方向盘，双层中央扶手，金属旋钮换挡，全景大天幕，主驾驶电动座椅六项调节，前排座椅加热，内饰科技感十足。 操控：方向盘转向精准没有虚位，204匹马力，动力随叫随到，提速超车无压力，车上坐五个人动力依然强劲，360度全景影像倒车入库和侧方停车轻松应对，定速巡航功能高速路释放双脚，过减速带虑震效果可以接受，连续弯道底盘表现很稳，整体操控非常满意。 空间：日常家用空间完全够用，家人身高体重都不大，一家五口空间充足，后备箱装一些日常家用物品没问题，有时后排放倒可以把孩子的山地车放进去，空间相对满意。 舒适性：内饰采用环保材料，新车无异味，空调可以分区控制，空气净化功能实用健康，全景天幕视野开阔不会感到压抑，主驾驶六项电动调节仿皮座椅，坐垫和靠背都有散热孔，还有前排座椅加热功能，座椅质地柔软，包裹性强，坐上去很舒服，孩子经常躺在后排睡觉。 续航：70度宁德时代523型三元锂电池+SEM智能管理系统+博世Ibooster刹车动能回收+老司机良好驾驶习惯，三次满电实测综合续航都在650公里，续航超级满意。 缺点：（1）全系没有电尾门：对身高一米五以下的朋友不太友好。（2）底盘低：SUV底盘离地间隙14厘米，没比轿车强多少。（3）漆面薄：做工精细，但漆面很薄，一般小刮小蹭就容易掉漆或露底漆，建议加隐形车衣。,2021-06-22,北京
小邋遢浩泽,自从入手了几何C这款车子，我一潭死水的生活也变得活泼起来了。 首先，最满意的就是它的外观和内饰了，这款车子自打开回家就不乏惊艳的回头率，大家都争相询问什么品牌啊这么好看，而我也是不厌其烦的一一回答，并且十分乐意推荐给他们也购买。上次几何汽车组织了一次非常棒的活动，给汽车换色，本来就惊艳漂亮的车身又一次变得活跃起来，我选择的玫红色更是俘获了一大批少女的心，年轻真好！内饰方面更是让我惊艳了，几何图案有几何的灵感，朋友同事也都争相进我的车里观摩，都好喜欢呀，中控大屏也很到位，中间扶手分上下两层，小零碎东西随便放都不会多，好看，满意。 第二满意的就是它的续航了，理论能跑550KM，对于每天通勤的我来说，真的是足够用了，之前总听说电动汽车理论续航再大实际去跑也会大打折扣，这点在几何C上是真的不需要担心，因为我有一辆大众汽油车的原因，总是加满了油，怕没电了需要用，结果买回来几何C就再也没动过汽油车了，直接打入冷宫，从去年年底到现在也算是经历了寒冷的冬天和炎热的夏天了，我基本是以舒适为主，空调基本全开，让我非常惊讶的是空调电量居然可以忽略不计，敞开了用呗！ 第三呢，驾驶感觉，我呢，也算是10年的老司机了，开过不同等级的各路车，而我个人也是十分注重起步啊，提速啊，超车啊什么的，主要是因为心中有T，这款电动汽车，真的让我感觉很不一般，没想到用电居然比用油更猛，更快，更给人推背感，他的三个模式，只是速度的尺度大小罢了，对于我来说，哪个模式都带T。当然了，还有调节座椅和座椅加热的功能，真皮也很皮实，坐着没有不透气的情况。 第四就是空间，我一米八多的身高，坐在感觉并不十分高的驾驶室里，没有感觉憋屈，对于紧凑车来讲，这是十分难得的，研发人员用心了，后排的座椅也是十分宽敞舒适，杯架看着很高档，空间足够用了。 第五呢，当然是几何汽车丰富多彩的活动了，这真是我买车之前没有想到的，而我也是参加了好几次，也是大家眼中的老人了，每一次都让我心存感激，都有惊喜，都能和车友们打成一片，聊聊天，谈谈心，生活有几何，真好！,2021-06-03,北京
用户1866367547915,"刚开了一千多公里左右，平常开着冷风高速城市路大概3：7，没原装热泵空调，动力和回收全是中，能耗现在是13.7，电池比较大还是宁德时代的，虽然能耗控制的不如正经新能源，但胜在电池大，对于续航还是比较满意的
从订车到提车等了大概半个多月，比较快了
平常都是一个人或两个人用这个车，对于后排空间要求不大，后排空间将将够用，轴距跟现在的新能源没法比
相对于同价位的车，他是极少数有抬显的，这个比较良心，但是仪表板比较小，不过看车速一般就抬显了，弥补了仪表板的不足
平常高速最多也就开到120多点，相对元plus开起来不飘

不满意
1.几何c的车机系统和车机芯片，新上的雷神混动上e02芯片，几何一直还用e01芯片，e01芯片是19年发布的，拿几何用户清库存，而且几何车起售价还贵，感觉用不了几年就会卡，应用商店就只有qq音乐和喜马拉雅，其他应用我不用可以但是你不能没有，什么也没下就只剩下6g内存了
2.语音识别系统反应慢，而且让播放qq音乐只会播放系统自带的伴听
3.540有些地方虚化严重
4.买的时候只有黄内饰了，有的地方塑料感强

希望厂家过几年能像比亚迪一样提供换芯片服务，要不然这车机太垃圾了",2022-04-29,北京
GeneMa407,"【空间表现】我单位真的可以搞个电车展销会，毛豆，比亚迪，埃安，小鹏，蔚来，理想，还有我这台几何C都全乎了，大家对几何C外观评价一致“很棒”，“还挺漂亮的”，“现在国产车都这么好看了”……群众的眼光是雪亮的。

【充电时间】目前只慢充一次（4S店内）：8个小时充电70%（从剩余15%电量充到85%），着急回家就提前取车了还算能接受。

【续航】续航是值得表扬的。开了快500了，始终电耗保持在14.4（有图为证），开车条件，西安上下班高峰期的西三环，气温1-8℃，车速最高90多，开空调2挡，设置27℃，全程开多媒体。所以能算来：70度电跑个450是可以的。


【购车经历】我始终觉得吉利几何还是在用传统车企的思维搞电动车销售，车价多变，看人下菜，零碎太多。购车经历在我其他帖子做详细阐述。


【提车价格】裸车144800，保险4300，金融服务费2000（建行贷款10W），上牌费300，贴膜补差价500。送3kW慢充一个，脚垫。无其他。

【驾驶感受】1.隔音不好，廉价感，胎噪太大。2.车机不要抱太多幻想。以上两点也回答了最不满意的点，一句话：对不起吉利这个牌子。

【动力表现】一个字“爽”。",2022-02-17,西安
RunningBruce,"认识几何是同事推荐，认识真续航则是通过大白。秋天的时候最多520Km，还剩40km，一周一充电没问题。冬季在开空调的情况下，也跑出了400左右的成绩，现在续航竟然达到了600左右，看来两万公里也将我的黄金右脚练出来了。日常通勤代步足够了，周末郊游充满电也完全不焦虑。
【驾驶感受】我是175的身高，几何C两米七的轴距，对我来说空间足够，跟我原来的轩逸差不多。前后排空间都可以，唯独后备箱感觉小一点，不过SUV车型确实不如轿车空间大。



【续航】对几何C的续航尤为满意。续航分为三种情况吧：1.日常通勤，这是纯电动汽车续航最多的了，NEDC续航550公里得几何C常常被我开出加和超过600公里，个人习惯100公里充电，有一次也来到了500公里，还剩100公里多点。当然比赛中的大神开出了660公里的超级续航，基本上100公里续航，开出来120公里没问题。2.高速，我开高速的时候也是一百公里左右，毕竟家里还有台油车，几何C是我用来通勤和短距离游玩用的，高速100公里大概耗费120公里得续航里程，我一般高速开到120公里/小时，如果全部高速的话，续航里程应该将近500公里。3.北京冬天续航，秋天的时候提车，到了冬天大概可以开到400公里左右，还是挺实在的，好多电动车续航都腰斩了。",2021-06-02,北京
0向北0,"最近用车相当之多，可以说大部分时候都是开车在路上了。
       八月初就一直在陆陆续续搬家，因为换了个房子，每次来回一趟大概四十来公里，这里不得不夸赞一下几何C的载货能力，后备箱一放倒，麻袋啊搬运箱啊可以塞得满满当当
       那几天就刚好差不多用完提前充满的一锅电，最后开到了如下续航去充电，不得不说续航是真的准，当开到续航只剩最后一百，充电提醒亮起的时候其实是有点慌的，就怕突然掉的很快。结果出乎意料，几何C最后的续航异常坚挺，依旧是开多少掉多少1:1比例，非常让人安心。
       8月12日的时候去安吉民宿玩，提前充满一锅电，突发奇想，想试试这锅全程用sport模式开完，看看续航。顺便也是测试一下高速续航能力。
        非常令人惊喜的坚实续航，到达目的地以后居然续航还多出来了，要知道那可是高速占了80%的路程
      高速上以110km/h的速度定的自适应巡航，平均时速大概在90-110之间徘徊，到家以后的续航，又是惊人的1:1。几何C真的是yyds
       总的来说，在十几万价位，能有一辆续航如此扎实，百公里加速又能进七秒，各方面驾驶舒适性都非常不错的车子，可以说相当满意了，虽然看似销量并不高，但是车子综合素质真的是非常高！果然没买错！
       最后的最后，为了避免误会我为了省电关空调啥的，再次强调一下，所有路程全程22度空调，开得舒服最重要，我并不会为了那一点点续航损失自己的驾驶舒适度。",2021-09-23,杭州
砖家成长中,2021年1月提的车，2月过年回家发现音响又问题，声音时大时小，去4S店检查，更换了零件，没过多久问题又出现，来来回回到4S点四五次，问题还没解决，很揪心。。对几何C除了系统和音响问题，其他都还算满意，因为车机系统也死机过一次，重装后暂时没问题。车机有点垃圾，整个应用商店里一共两个软件，车机内存太小，一共32G，地图就去了12G，系统8G，一共可用的只有5G。还有导航用的高德的，3.2的版本，现在都4.8了，无法更新。 新。,2021-07-02,上海
用户2650758951580,内饰设计只顾好看了，事实上有很多细节非常的反人类！中间空调出风口突出的下唇，没法放手机支架。杯子架和扶手箱打架，只能放直筒杯子，要是想放杯咖啡，杯子一定会往前歪，急刹车咖啡会洒！电子驻车按键放的位置绝了，一个不小心胳膊肘就会碰到！已经闯了了两次车了！配的佳通轮胎非常刺激！湿地起步稍微的急加速就会侧滑！开一段时间后，起步和低速刹车时候刹车会卡啦卡啦的响。在4s店保养碰上一位同样买这车的主，才知道刹车响是通病。四个门的密封不一致，下雨过后来四个门，驾驶门打开后下边有水，右后门有水！开车去过秦皇岛，空调22度，音箱音量8，一路时速105以上，经推算能跑530以上，这车要说家用通勤的话，绝对够用！要说推荐给朋友，我反正不会！,2021-09-20,北京
不明真相的吃馍群众,中规中矩的一台电动车，续航真实，开起来胎噪和风噪有点明显，仪表盘有点小，喇叭声音小，其他够用 配置基本够用充电速度中规中矩，80以前速度挺快，80以后就慢了，提车有56的电量，冲到90用了40分钟 续航在广东基本能做到1:1，90的电量显示续航360，出门游玩4个人来回62公里，全程制空调自动制冷，62公里有50公里都是高速，时速100到120，回到家表显还有289续航，走市区应该能做到1比1 车辆在高速行驶还是挺稳定的，不过在时速100以后再加速感觉有点乏力，没有100之前加速那么顺畅 车内空间只能说够用，由于油改电，后排地板中间凸起比较明显 不满意的一点就是低配版直接没有日间行车灯，还好大灯都是led的 暂时就这么多吧，这个车没什么惊喜，也没什么糟点，中规中矩的一台车,2022-04-13,广州
冰鸽31499427,开了6年比亚迪e5，因为续航少点意思，换了几何c，21年550km幂方版，带hud，没了行车记录仪，刚到京车会线下店贴膜。 优点： 1.续航真实，确实能跑，这也是选它的原因。后续会持续观察，车耐开就没白买。 2.外观还行，看着没有不舒服。 3.空间和内饰都还可以，小孩也喜欢玩。 缺点： 1.hud耗电快，目前只能通过切eco+模式来关闭，但是，车重新启动后hud又开了，导致每次开车前得切几下模式，必须吐槽！希望后续升级车机能改善。 2.小电瓶容易缺电，导致启动后开不了车，要么再次重启要么等小电池充会电再走，，怀疑是使用app车联网控制非常耗电，待观察。 3.外后视镜因为车内出风口银色边缘反光，打算贴点东西，待处理。 4.后座没有阅读灯，小孩没得玩,2022-04-24,北京
小赖,空间真的太小了，没开过什么好车，什么操控性了什么的完全不懂，车机死机过两三次，才买一个月，续航没有测过，不知道准不准。,,郑州
Aaron68403761,【空间表现】 空间表现太一般了！，感觉驾驶座左右好挤，坐着稍微压抑！后排也一般般，不过储物空间不少，扶手镂空设计很棒！ 【充电时间】 充电很快，无论慢充快充！功率都很高！快充可以充到85%以上电流才开始变小，快充也能充到100% 【续航】 这个就太棒了，我最高跑了480公里，还是刚提车回来，有点不可思议,2022-07-23,三亚
用户7043963239042,我是颜值控，几何C的颜值真的是无可挑剔，老婆孩子都很满意，续航是杆杆的，唯一觉得的缺点是后排空间是真的不大。总得来说这个价格是值得拥有,,温州
南山斤非,【动力表现】 总的来说，动力偏向于2.0T油车。起步踩油门瞬间不会有很明显的推背感，大约延迟半秒动力就源源不绝！ 另外，动力或者说油门踏板很线性，不会发窜也很好掌控。 我是性子比较急，所以说用sport模式，对续航影响不大 【驾驶感受】 正常市区上下班通勤很舒服。相比之前的油车，没有发动机噪音。我买的顶配是米其林primacy4轮胎，同时观察四轮对应车体都有涂胶，胎噪控制比较好。同时，得益于primacy的湿地性能，深圳大雨天开起来也很稳给人信心。 悬挂比较紧绷，行程较短，也没啥多余的余震。同时，由于整车最重部件电池在底盘中间，过弯比较踏实不会有发飘的感觉。 【续航】 我在市区上下班开，不论路况通畅或稍微拥堵，电耗一般在12kwh/百公里。所以说理论上充满电跑600公里没问题。 提车不到1周跑去广州，高速也不虚，续航约8.5折左右。当时车上4人，全程空调24℃ 4格风，电耗约14.5。短时间跑到135，动力还有余力。,2021-08-11,深圳
asibalan,之前开油车，去年换了开几何c，开了快一年决定以后告别油车了。 现在电动车完全告别续航焦虑。几何c基本就是标多少开多少，也没有续航打折。冬天的时候应该是有一些打折的，但冬天时候全程暖风也是尝试过满电一趟北京开到阿那亚，然后表显示还有50km。当时在阿那亚还能免费充电。玩完又开回来。 百公里均耗电常年都是13，偶尔会到12.9。也不知道是不是每款电车都这样。 而且每次开车前都能空调打开。上车在没有寒冷和燥热。国产车真越来越牛逼了。 自己在车位有个充电桩，今年一月到现在用电也花了不到1000。 充电可以蓝牙 还有刷卡操作，智能化满满。太喜欢这种体验了，不过不知道为啥这个车销量一直不行。吉利这牌子真不错。北京的4s店好像也开始布局直营化，后续还是会继续关注新的电车品牌。 这车给生活带来了太多乐趣。电车yyds！,2021-08-10,北京
magictiger,几何C总得来说在同级别里面性价比是最高的，不仅外观大气，内饰简洁大方，操控轻盈，动力随叫随到。最令人的意外的是续航极其精准，几乎做到百分百工信部的标准，而且甚至超出不少。,,上海
我叫小崔哥哥,还可以吧，优缺点都有。第一次买纯电车，习惯就好。。。没有哪个车是完美的。有优点就有缺点。开起来还好。只是空间方面小了那么一点。,,长沙
你叫我做浮夸吧,外观好看，内饰舒适，配置合理，续航不赖，空间合适，总体比较满意 2021年1月提的车，正好一年，行驶2万公里 指导价14.98，当时店里优惠3.1，送了贴膜， 保险大概五千吧。 日常上下班通勤，周末附近转转，从未出京，平均每天大约60公里。 主要线路是东三环＋机场高速，使用Eco和低能量回收模式。 夏季一般可以充50多度电，一周充电一次； 冬季一般可以充40度电，三四天充电一次； 春秋季节电耗最低到10.5，冬季电耗最高19 车机系统启动时反应较慢，里面可用的应用很少，有印象的只有QQ音乐和喜马拉雅 感觉底盘还可以，悬挂表现较好，过减速带感觉较好。最近自己动手换了空调滤芯，感觉良好。 车辆整体空间比较紧凑，停车比较方便。 总体满意！,2022-01-30,北京
午初刚玉,性价比挺高，配置不错，就是空间太小，后排不是平整的，冬季续航缩水严重。 开着很舒服，很容易上手，抬头显比较实用。,,北京
珠海赵润森,这是买的二手车，价格低些，但续航很实很实。车机卡顿，反应很慢，智能程度一般。如果没有，像我的XNV那样，我不会有意见，但有了之后，却做不好就引人吐槽了。续航没话说，一级棒！,,北京
进取星空li,车辆使用问题很多最近电加热器坏了很糟心，感觉吉利从来没有重视过硬件的可靠性，电加热加起来我也就刚用了2个多月就坏了，还不知道坏的原因只告诉能换，但是还没货让等着，北方的冬天没有感受到吉利带来的温暖只有吉利无情的割韭菜。。。,2021-12-28,北京
智电出行,之前在车展看上了几何c，因为颜值果断爱上，到现在终于到手了！最近也带着我的爱车去了不少地方，比如著名的公司楼下景点还有家门口，郊区附近进行打卡。空间上，后备箱和后排空间都挺大的，出去玩的时候基本能装下我要带的东西，座椅的材质很柔软，坐起来很舒服，长时间开车还没感觉很累。后排的座椅长度不错，不会让腿那么累。内饰材质以塑料为主，这个就差点意思了，不过内饰的整体设计很简约、耐看，时尚感还不错。方向盘手感小巧，握感不错，虚位不是很大。电车嘛，加速提速都不错，这个在堵车的时候少了很多烦恼。续航很不错，挺耐用的，平时就是聚会上班，代步使用，一个月充个三四次左右就可以了。,2022-01-13,
用户5006034722798,外观不错，电池70度电，续航非常非常好，市区基本是能跑600km以上，eco模式电耗11-12度/百公里，eco+模式电耗10-11度/百公里。你们自己算。反正市区跑续航会越跑越多。 高速110码可以跑450km以上，eco模式车速115左右，坐三个人，电耗16.3-16.8度/百公里。eoc+模式没试过。 CEO模式85km/h左右跑基本1:1掉电 高速服务区充电很快。 内饰可以，但塑料多了一点,2021-08-22,上海
西LM,车身偏窄，悬挂偏硬，动力充沛，外观时尚，最重要充电时间偏慢了，其它总体而言还是不错的。,,广州
Startallover_江,买了个几何c第二天车机就有问题修理了四次都没修好。新车就开始维修  长达20天  售后的技术真的很差，说实话几何的车机真的很差,,温州
信自己823,吉利几何c续航扎实，外观时尚不落伍，目前唯一不能理解的是电机护板为何是一块硬纸皮？,,三明
挠挠的名字是阿汤哥哥,快充基本上一小时左右就可以可以充到80%～90%，冬天时间会稍长因为天气冷刚开始充电电池温度比较低功率上不去，续航我的车不带热泵北京冬天0度以下基本上打4～5折，0度到8度5～8折，8度以上基本上就是1:1的耗电,2023-01-11,北京
公义的冠冕为你留存,家里有桩的情况下，用车成本太香了，车机可玩性太少太少太少，后排够用，但是乘坐不舒服，一个是凸起较高，还有就是车子减震不行。 加速非常给力，续航非常给力，颜值耐看 保险+金融服务费+车牌+裸车-抵扣-置换补贴-政府补贴-1.2w销售给的优惠=14w,2022-04-28,温州
冇有情,动力真是没得说，20w内的油车随便秒，就是原配佳通轮胎太滑，后续换ps4，冬季续航6折，春季续航9.5折，夏季续航7折，现阶段的电车都这样，买前做好心理准备就没啥了，车内空间和舒适性正常水平，配置一般无亮点，用车成本几乎可以忽略不计，用自家充电桩每月就百来块钱，基础保养终身免费，电芯终身质保，真的太香了，提速快无顿挫开过电车真的不想再开油车了！,2021-05-12,上海
