字段1_文本,字段2,时间,字段3
5号汽车,"在混动领域，本田谈不上独步天下，但是本田与丰田、比亚迪已经三分天下。本田的混动车型，在以前不是插电混动车型。而CR-V插电混动版正式填补了这一空缺。那么，CR-V插电混动版究竟怎么样？我这一次来参加了本田CR-V插电混动版的试驾活动，版本是：2021款 本田CR-V PHEV 锐·混动e+ 2.0L 睿雅版，指导价29.98万元。下面说一下我对这台车的看法。

1、外观介绍

外观方面，CR-V插电混动版延续了普通汽油版的设计风格，调整在于：蓝色元素车标，彰显新能源车型的身份。独有的双色花瓣式铝合金轮圈，以及在车辆左侧配备的充电口，侧面细节上运用更多的镀铬条修饰，尾部车顶末端延伸出了一个小型的扰流板，两侧“L”型尾灯组采用了熏黑式设计，中间由镀铬装饰条相连接。给我感觉，CR-V插电混动版外观风格是比较成熟的，符合国人的审美。

2、内饰介绍

内饰则与燃油混动版基本一致，区别不大，中控的布局基本一样，功能排列整齐，操作精确度保持得很好。前排座椅镂空设计，符合本田的传统风格。对于CR-V插电混动版车型，内饰整体风格是非常成熟的，作为家用SUV，设置很符合用车需求，内饰布局做得不错。

3、空间表现如何？

CR-V插电混动版的空间怎么样？先说一下整车尺寸，长宽高分别为4694/1861/1679mm较燃油版在长度和宽度上有一定提升，轴距长为2660mm。我身高175cm，体重135斤，坐到前排座椅，头部空间还有两拳距离，保持前排座椅不到，来到后排坐下，头部空间有一拳三指宽，腿部空间有两拳多，感觉空间还是比较宽敞的，日常家用完全没啥问题。

4、动力参数

CR-V插电混动搭载2.0L发动机，最大功率107kW（146马力），最大扭矩为175牛米；电动机最大功率为135kW，最大扭矩为315牛米。变速箱，匹配E-CVT双电机变速箱。2021款 锐·混动e+ 2.0L 睿雅版，纯电续航是84公里。

不足的地方，CR-V插电混动版油箱容量为26L，较油电混动版53L的油箱容积砍了一半，通俗地说，用了84公里的电池组，换掉了半箱油。另外说明一下，CR-V插电混动版没有备胎，以上两点，需要吐槽一下。神一样的操作，本田是怎么想的？

5、试驾体验

本田混动车型最大的优点是动力输出平顺，CR-V插电混动版继承这个基因。驾驶体验给我的感觉，CR-V插电混动版的动力输出比较聪明，动力需求较低时，用电力驱动车辆；动力需求较大时，用发动机驱动车辆；急加速时二者共同驱动车辆。当动力过剩的情况下，电机可以转化成电能储存在电池中，为车辆下一次加速提供动力储备。

实际驾驶中可以明显感受到油门脚感有一个动力接合点，不踩下接合点，发动机的介入都比较慵懒，更偏向纯电体验，NVH表现上佳。但本次试驾的车型电量都很充足，还不好确定馈电情况时的发动机表现。

理论上CR-V插电混动车型的纯电续航也能满足绝大多数消费者日常通勤状况。即便是电池电量耗尽，i-MMD Plug-in也还有发动机继续工作，这时候基本等同于一台普通的i-MMD混动车，顶多油箱小点。多充电，合理利用好84km纯电续航，才是这辆车的标准用法。

对于国内部分限购、限行的城市，买它等于可以省下一大笔拍牌的费用。但你如果不在限牌城市用车，建议直接选择混动版，而非插电混合动力版。因为CR-V插电混动版最低起售价都要27.38万起售，其实售价不算便宜了。

最不满意的地方：

1、售价偏贵，唐DM-i最低配售价不到19万，CR-V插电混动版售价明显偏高

2、油箱容量26L，增加的电池组体积挤占了油箱的空间

3、没有备胎，假如在路上爆胎了，只能叫拖车

最满意的地方：

1、驾驶质感提升，增加的电池组重量让车辆操控更稳

2、NVH隔音做得很不错

3、空间表现还不错",2021-06-18,
顺风顺水2020至余生,1.市区开空调，纯电续航在75公里左右后会自动切换到燃油混动模式，最后两格电系统会保留用于混动模式，电池确实没什么虚标，在家充4个小时多一点能充满。 2.之前担心邮箱只有26L，太小，现在不担心了，因为市区基本用不到油，反而担心油加多了会变质，第一次加满油92号汽油，花了178元，纯油模式体验后市区应该可以开400公里，高速应该可以开近500公里，所以油电混动续航也还不错。 3.在长沙购买，优惠后价格和混动版差不多，毕竟上绿牌免购置税。燃油版优惠1万左右，新能源贷款能优惠到5万，加免购置税。如果自己有车位方便充电还是不错的，毕竟免费安装电表，电费只有6.04毛一度，9块钱可以跑近80公里。 4.我最担心的其实是新能源车的安全性，电池是否安全。 5.这辆车外观不错，比普通CRV长7里面宽6毫米，轮胎18寸还是很大气的，CRV后排空间确实不错，车身太重，载重可能略小。配置比混动版高配略高。动力S模式不错，纯电模式一般，操控还行。,2021-09-27,长沙
啊曾285,总体感觉还不错，续航里程纯电可以开80公里，用油的话看你是在市区还是在高速，市区的话我基本是用电，用电表现油耗都是四五升，不过80的纯电续航基本满足我的出勤，每晚必充电，几个月下来不用加一次油，高速的话我观察了一下就是要六七升的油了，看个人开车了我现在的车开了12450公里了，高速开个一百二一百三也是六升多，不过我开都是140-160的开油耗可想而知，开到了八个多的油，各位车友注意安全开车别学我哈。我该说的就这么多了，这个价格这么多呢中规中矩，萝卜白菜各有所爱，当初买这个车的时候也是刚上没多久，看过好多牌子的新能源混动，比亚迪，理想，小鹏，丰田，大众，最好还是算了本田crv插混，主要是感觉好说不出来有啥，要是有啥问题你们在问我我在急需补充。,2022-03-12,玉林
Ryan-张正,"【空间表现】
满意，后备箱台阶扣点小分，乘坐空间同级别无对手
【油耗】
充电方便的情况下，0油耗不是梦
【续航】
冬天续航稍微差点，群里也有续航700+的大佬，我都是运动模式比较猛，高速偏多，续航500公里没毛病
【舒适性】
整体调校偏运动一点点，座椅较软，可以形容为舒服
【智能化】
车机差点意思，不过对于我来说有蓝牙就够了，本人较懒，懒得捣鼓达芬奇啥的
【最不满意】
尾箱门缝能不能小一点。。。这什么公差

【购车经历】
试驾了星越L，迈腾插电，GS8新款，比亚迪唐汉，皓影，凯美瑞，雅阁，英诗派，最后选的CRV插混，说实话试驾没啥感觉，主要家里人比较相信这款，加上限牌，提车也没多少兴奋。目前开了5000公里刚首保，属于越开越喜欢的款式。没选错。
【提车价格】
26个整，包括7800保险，电尾门，终身机油，乱七八糟一些小东西
【驾驶感受】
一个字，稳，两个字，安全",2022-03-09,深圳
Gzppersevere,来着还行吧，第一辆车就是充电真的太久了，充3个小时跑50 60公里的电剩下还是用油 【油耗】 现在疫情最后一次看应该是4.9 【续航】 我看好多人续航可长我满油满电400左右 【舒适性】 女朋友坐着挺舒服，自己开着时间久了屁股可疼 【空间表现】 空间还是蛮大的，充电时候自己在车里睡觉还是挺舒服 【最不满意】 就是充电慢，基本都是6:00下班了去充电也是最贵的时候大概就是20多块钱3个小时，最后干脆直接当油车开，还有就是没有CarPlay，自己买的转接线最后连接的，原来的车机系统真的很垃圾，还有油箱确实有点小26升，我每周加一次，一个月也快1000块钱得油费，每次加油加不到200块钱加油站的洗车活动都与我无缘,2022-01-11,西安
用户3697246619562,外观很具有冲击感，特别是前脸，三条镀铬显得车非常宽有种URV的霸气感觉，车身修长，车尾喜爱与否因人而异，内饰层次分明，大面积软质材质包裹加上桃木内饰的点缀使人感觉年轻而不失稳重！配置也特别的丰富，全液晶仪表，液晶显示大屏，屏幕实际点亮显示区域不大，真皮多功能方向盘真皮电动座椅主驾带腰拖，并且配备了盲区检测系统L2驾驶辅助系统那一套 跑高速真的很爽，开车时间长不会感觉很累，标配全景天窗，配置应有尽有！按键式换挡逼格慢慢。空间嘛本田有空间魔术师的称号，同级别空间基本无敌，后排地板纯平，小孩能在后排随便蹦蹦跳跳这点非常赞，后背箱空间也不小不过因为电池占用的缘故有台阶显得不是那么尽善尽美。底盘调教偏舒适，减震很软过滤颠簸路面很好，方向指向精准，车子动力充足，运动模式动力迅猛随踩随到，节能模式油门要深入一些，纯电城区真实续航70公里左右，亏电油耗6.8左右，高速亏电油耗7.5左右，那么小伙伴们你会不会选择它！,2021-11-22,杭州
歌曲的曲比赛的赛,我觉得除了外观好看没啥了 个人觉得这个款的前脸比较扎实。 纯电冬季续航还是比较好的，充满电开空调也能达到，65左右。还是可以接受的。 充电方面，普通家用电大概在6小时左右就充满了。 充电桩3个小时多点也就满了。 亏电hv 充电模式下油耗我开没下过9个，但是基本是一比一换电。 并且颠簸路面，左前有异响。 油箱大家估计都看了26升确实不大。 噪音和我开帕萨特领域没差多少。发动机噪音也很大，发动起来以后车里直接拖拉机的感觉就来了。 在一点我必须吐槽这车买了玻璃水都不舍得给加满。我吐了！真的膈应。 后门开关的时候就是很说不上来的感觉，反正不是什么好的感觉。 现在开了2500多，后续不知道小毛病多不多，我会根据使用情况再来给大家补充。,2022-01-08,青岛
鈤处日落,"【购车经历】
今年23了，22年9月退伍，回来10月份酒驾被抓了，今年4月份驾照可以领取了，家里就把原来的xrv 换成Crv了，期间也看过冠道 Urv 汉兰达，但是考虑到自己没有正式工作，就想买便宜点的，就准备去订了23crv风尚，期间家里看到展厅有个黑色Crv插混的，老一辈人可能很钟爱本田，当天就订了，最后落地20.5，提车必须装主驾电动座椅，因为提车已经到8.9点了，所以当时什么东西也没要，这真是一大失误

【油耗】
油耗平均4.0，因为我那边是县城，家里也装的有充电桩，买回来基本没加过几次油，插混确实省钱，
【空间表现】
空间方面挺满意的，确实很大，后排座椅还可以调节，
【智能化】
买发动机送车真不是吹的，配置上面写的有单色氛围灯，买完车发现只是几个小的按键灯和阅读灯，这确实很拉垮，标价快28万的车，手动座椅没有氛围灯真的很离谱
【最不满意】
车漆太薄了，去了趟山上，全是划痕，多的没法想象，做工也很一般，倒了一下车撞栏杆上，整个叶子板和保险杠全部干的细碎",2023-08-14,郑州
MLZ小夕辰,【空间表现】 空间还不错 【油耗】 还行，但是油箱不大加满92两百块不到 【续航】 纯电充满也就67到70公里左右样子将就用吧 【舒适性】 开着还行，坐着也挺舒服 【智能化】 这个就不太行了，自带的车机要各种会员，用carplay还连不上 【最不满意】 充电麻烦，续航公里数太少用不到一会就要到处找充电地方，充电还是慢充，在国家电网充电一次从0⃣️到🈵️要三个小时多，总归十多度电，20多万的车没有电动座椅，升降窗也就主驾驶有一键升降，别的也没有，总体体验对不起这个价格 【购车经历】 导购啥也不懂，说有一键启动功能买完后也没有，送的行车记录仪也不咋地，一两百块钱的东西，车膜送的也没去贴，去还要排队，一搞搞大半天的，体验极差,2023-02-26,淮南
正直船帆Gog,非常喜欢这辆插电混动的CRV，可以理解它是一辆纯油、电车、混动三合一体的多功能车！家里有车位有条件可以装充电桩的，强烈推荐购买（广州谷电晚上十二点后好像是3毛不到的电费，平均算下来不用1毛钱一公里）。开了1000多公里，纯电模式可以开到80～90公里（郊区、国道），满电满油开500+公里应该问题不大，个人认为不存在网上说的续航焦虑（本人买crv phev之前是开2.0自然吸气奇骏，奇骏加满油国道郊区路也就600公里左右）。crv phev的油耗暂时没有去计算，不过相信混动模式下肯定要低于奇骏，本人开车比较温和，经常保持70～90公里时速，奇骏在我上下班一般开到6～7升油耗（郊区、国道），92油，大概6毛一公里。由于上下班在郊区，来回60多公里，实在吃不消一天30多元的油费，所以考虑了CRV phev，现在用了1000多公里，感觉还是不错的，每天充满电，上下班来回60多公里，回到家显示剩余公里数还有十几二十公里，还算满意。现在最希望的就是这块电池能耐用点，也希望东风本田能像他保养书上承诺的电池8年15万公里的维护保养。希望我自己的用车感受，能给到想买这辆车的朋友们一些帮助。,2022-03-14,广州
旷世骑才999,"外观看着还不错，比之前的老crv都大不少。
内饰也都还不错，不过没有档把不是很习惯。
配置就不说太多，反正还可以，该有的都有。
还算静音吧，发动机起来还是会听到一些声音，整体不错了。

易用性方面提一个，有时下车没按关机，还有锁车其实我强迫症不知道是不是锁上了，要是自动锁车收耳朵之类的，可能我就知道了，不过4s店的叫我无损买个什么铁将军类的东西吧 我还没买。

动力完全没有问题，起步快，电动配上汽油的，予取予求，基本踩下去就有。高速也是一样。
没电其实也就是混动hv模式再跑的。
不过还没试过hv充电模式。

开始比较担心26l的油箱小，但是实际使用过程中，油用不完，因为公司楼下很多充电桩，所以经常充电，提出之后加满油，总共充了三次电了，目前跑了600公里，还有一半油。

但是实际去高速上持续跑几百公里，还没有试过。城市正常上下班，那是太爽了。",2021-10-27,深圳
迟到一千年12138,大白CRV配绿牌，漂亮！ 东北电车本来就很少，电动CRV更是基本没有，所以虽然不是很贵的豪车，但也常常是街上最靓的仔！所以外观方面无可挑剔，全景天窗，新能源独有的双色轮毂。尾灯设计尤其出彩，很有创造性！ 配置方面，我的是新能源中配，因为高配很难订车，后来想了想觉得座椅加热和电动后备箱可以舍弃，也不想加装，因为都说后加的一定没有原装好，好在这些都能接受了。7寸中控屏大小刚刚好，很多人说屏幕小，拜托汽车屏幕不是用来看电影打游戏的，本田CRV做到了回归车机本身。语音控制非常灵敏准确，自带的网络信号非常好，在地库手机都没信号的情况下，CRV中控屏仍可以使用网络，很神奇！ 空间不必多说，本田空间魔术师，储物空间多到放了什么东西，后来都忘记放哪个格子，因为太多空间了！ 续航方面，完全不用电的话，满箱油可以跑620公里左右，因为我的充电桩还没安好，电续航以后再看。 小车换大车，刚开始不太习惯，慢慢适应吧！,2022-04-19,沈阳
用户7132893774901,一切都蛮好的，车子来着很舒适，唯一问题就是纯电续航里程从最开始的90多，现在才3个月，就降到70这样，想问问其他车主有没有这种情况，电池组的质保10年，达到什么评判标准，才可以换电池,2022-07-03,苏州
用户6708141205363,外观来说中规中矩，平庸。 内饰20多万的车配置有点跟不上时代 动力 ev模式动力确实快，但是亏电行驶油耗偏高。 空间大，很适合家用。 没办法从小就喜欢本田。因为这个车对本田的喜爱慢慢淡化了。 网友们，买车要慎重啊哈哈哈哈,2022-09-19,重庆
有趣的青山Pk5,【空间表现】 魔术大师 【油耗】 市区基本不用油，高速测试跑了2000公里百公里6.5左右 【智能化】 怎么说呢，能用，就是落后太多,,兰州
金日先生,一直看的比亚迪唐dmi，车内饰和智能化跟比亚迪没得比。奈何家里人说比亚迪发动机不靠谱，最终选择了CRV,,厦门
用户5188270787759,刚提车10天不到，所以没啥建议。也就只能说说买之前对比过的车辆，我们的目标一开始是宋plus，但由于等车太久了，所以割了。接下来就是在皓影、荣放、crv之间选的，最终选择了crv插混，我知道这车确实冤种了，买了之后各种吐槽，但是买了这辆车才10天，也还没开够，也还没完全理解这车的优缺点。接下来有机会的话会更新用车的感受，希望能为想买这车的朋友们提供一些有用的建议。（不喜勿喷谢谢）,2023-01-23,佛山
千里之行James,驾驶顺滑，动力足够家庭使用， 后排放倒可以简易休息一下。 虽然感觉不平整。续航能力是弱项，告诉300多公里后，焦虑找加油站,,上海
用户9630946133194,就是充电很麻烦，慢充要四个小时！动力和空间，和外观都很给力，外观很大气！,,江门
30秒懂车,来自本田的i-MMD技术已经历了几代的发展，目前的i-MMD技术已经非常成熟了。并且在本田的多款车型上都有采用。那么此次测试的CR-V PHEV车型采用的是i-MMD Plugin技术，它和传统的i-MMD有很多共性。同时在电池尺寸加大的同时并没有侵占车内过多的空间，同时也为用户提供了更加丰富的用车场景。 最终，本次通勤共行驶了102.2km，实际消耗燃油5.91L，燃油型号为92号汽油，平均车速47.1km/h，东风Honda CR-V PHEV的百公里油耗为5.9L。测试中CR-V的油耗表现非常优秀。一个紧凑级SUV有这样的油耗表现实属不易。,2021-06-02,
Rong丶600,提车3个月，总体感受还是挺好，就是这车机2.0版本的功能太少了，要是能升个3.0就非常好了。续航方面表显跟实际里程基本一样，我基本是在市区通勤，纯电占比高，达成率最高去到了88公里。因为家里有充电桩，每天下班回去都会插上电源，晚上12点开始用低峰工业电，一个月下来电费基本在60块左右，这可比每个月300块的油费香太多了。,2023-06-16,江门
用户266335453391,【续航】 满油满电续航550左右，但是纯电续航只有70左右，达不到官方宣传的85，另外遗憾是邮箱26L较小 【油耗】 高速混动模式4.9，市区内混动4.6,,杭州
胡子邋碴,作为家用SUV空间非常不错，动力足.发动机噪音小，起步提速还可以。养车成本便宜，CRV缺点底盘硬，胎噪大、隔音效果不好，塑料感强。总体来说：省心、省油、省钱，这款车还是值得入手。,,孝感
用户4639988234452,【空间表现】 空间大，后排舒适！ 【油耗】 油耗较低，适合城市代步 【续航】 续航能力一般，油箱小 【智能化】 智能化一般，科技感不足 【最不满意】 噪音稍大，漆面薄容易擦伤，底盘稍低。,2022-07-03,深圳
Alex32688,续航焦虑，油箱太小，充电口是慢充接口，市面上大多数充电桩都是快充接口，充电不方便,,运城
用户7292865561402,续航差，不适合高速。运动模式，爆发强劲，用车成本低，在单位充电基本不花钱。 【油耗】 平均5个，开电加热7-8个。,,菏泽
爱车兵团ICARBT,"CR-V PHEV的整体造型继续沿用了CR-V的设计，在外观部分同样没有太多惊喜。虽然细节有细微变动，但变化不大。其前脸采用贯穿式前包围搭配高质感镀铬饰条进行勾勒，而侧面采用18英寸双色铝合金运动轮圈，尾部则增加专属PHEV的标识等这些配置都进一步突显它是一辆插电混动版车型。

CR-V PHEV内饰采用了大量的软质材料装饰，用料以及做工相当扎实，质感表现非常突出。同时，其还配备了全液晶仪表盘和内嵌式的中控多媒体显示屏，可以显示电池余量以及车辆的信息，这点非常值得称赞。另外，CR-V PHEV座椅采用了皮质包覆，支撑性以及包覆感都非常不错，后排还提供了隐藏式后排坐垫小桌板，高配版还提供了后排可操控天窗、音响等功能的控制系统，让乘客在长途乘坐时也有了更多的参与感。值得一提，为了保证舒适度，CR-V PHEV后排座椅还提供了加大了约30度的靠背角度，并将头枕进行了加厚，大幅提升了后排乘坐的舒适感。

舒适性配置方面，CR-V PHEV更高一些，比如可开启全景天窗、主动降噪、车载空气净化器等的加入，让用户在使用感受上更直观一些。而CR-V PHEV则由2.0L发动机和单电机组成，其中发动机最大功率107kW，最大扭矩为175N·m；电动机的最大功率为135kW，最大扭矩为315Nm。传动方面，匹配E-CVT双电机变速箱，纯电续航里程达85km。",,
heavenplease,外观吧，中规中矩就那样。 内饰干净家徒四壁，没啥多余的东西。 续航感觉比官方给的要高，油箱最多一次加过30L油，绝对比26L大。 智能化不太行，经常就是我还没有学会这个功能，就给我打发了。 驾驶感受，胎噪太大了，尤其是在高速上过了120，说话全靠吼。 哪位大哥有降噪的好方法记得告诉兄弟一声儿，感激不尽。哈哈哈哈哈哈,2022-07-02,太原
可爱凭祥5O,空间感觉还行，就是后备箱因为有个电池组小了一点点，还有因为这个没有备胎……油耗方面如果充电方便的话确实相当省钱，纯油目前2000多公里加上跑高速达到了5.7个油耗，座椅还是蛮舒服的，护腰那一块不是很好，另外副驾驶座不能调高低，护腰也没有！整体感觉不是很好，油箱有点小，但作为城市代步一个小孩的家庭用车也够用了……,2022-08-04,武汉
伤痛在我心3,外观漂亮大气，内饰空间挺大的，续航不错，关键是省油，就是配置太低，连360全景都没有，只有尾后有倒车影像，没有电动座椅调节没有电动尾门开关功能，方向感比其他车稍微重了点！高速公路跑140码很轻松，提速均匀，起步没有抖动感！,2022-10-04,昆明
雷霆车神,"一、动力性还行

由于是插电混动汽车，因此本田CR-V PHEV拥有2套动力系统，也就是这款SUV同时拥有电动机与发动机。此外，插电混动汽车主要是靠电动机驱动的，因此本田CR-V PHEV的油耗会比较低，并且这款车也可以当作纯电动汽车来使用。

在发动机方面，本田CR-V PHEV标配了2.0L的发动机，也就是排量为2.0升的自然吸气式发动机了，并且这款发动机拥有146马力，能够发出107千瓦的功率。在电动机方面，这款车的电动机拥有184马力，能够发出135千瓦的功率。

就动力数值而言，146马力属于中等的动力水平，184马力则属于较好的动力水平。由于本田CR-V PHEV主要靠电动机驱动，因此184马力可以使得这款SUV获得较好的动力性。即便是靠发动机驱动，146马力对于紧凑型SUV来说还是够用的，因此本田CR-V PHEV的动力性还行。

既然是插电混动汽车，那意味着本田CR-V PHEV可以进行外部充电，并且这款SUV的纯电续航里程是84公里。正因为是插电混动汽车，这款SUV才可以纯电续航84公里，并且这款SUV的工信部百公里油耗是1.3升，显然这款SUV的油耗要比油电混动车型的油耗低很多。

二、配置较好

在安全方面，这款SUV标配了6个安全气囊、自动驻车、胎压监测、主动刹车、车道偏离预警、倒车车侧预警、前方碰撞预警等配置。显然，6个安全气囊基本上够用了，而且这款SUV还拥有较多的主动安全系统，因此本田CR-V PHEV的安全性能良好。

在操纵方面，这款车拥有自动大灯、自适应远近光、感应后尾门、电动后尾门、转向辅助灯、车内氛围灯、360全景影像、倒车雷达、手机无线充电等配置。显然，这款SUV的配置算是比较丰富的了，并且这款SUV采用了E-CVT无级变速器，说简单点就是自动挡汽车。

三、总结与讨论

本田CR-V PHEV是一款插电混动SUV，并且这款SUV主要是靠电动机驱动的，因此它基本上可以当作纯电动汽车来使用了。总的来说，高配本田CR-V PHEV的配置比较丰富，外观与内饰均比较美观，动力方面也略微有些优势，因此本田CR-V PHEV算是一款比较好的插电混动汽车。

如果还不看好纯电动汽车，那么就可以选择插电混动汽车。因为，插电混动车除了拥有纯电动汽车的结构以外，它还拥有发动机作为后备隐藏能源，因此插电混动车拥有燃油车与电动车这2种汽车的特点。",2021-05-31,
奶疙瘩516,续航少了一点其他很完美，轮胎普利司通比较硬，后期换米其林应该噪音没有那么大了,,杭州
高转青年,"【最满意】本田对CR-V PHEV的认知也很明确，直白的说，它就是为需要“绿牌”的用户提供了一个选择，本田不愿意放弃这个细分市场，同时用户也需要更多选择，“燃油、油电混动、插电混动”全覆盖也是本田电气化2.0时代的策略之一。

【最不满意】屏幕尺寸小，再配上宽边框，视觉上缺乏档次感、科技氛围；其次车机系统功能够用，但仅是够用，而且系统的反应速度一般，还是显得有点过时。

【驾驶感受】CR-V PHEV这套混动系统中，发动机很“懒”，电机很“积极”，但系统也会根据车辆行驶情况自行判断，一切为了节能。正因为发动机很“懒”，这辆车很多时候的表现挺像一辆纯电动车，比如静谧性、轻快感等，其中也包括官方宣称的“1.3L/100km”的综合油耗，够节能。

【乘坐体验】如果你的日常通勤距离不长，它真的可以作为纯电动车来开，甚至包括一些高速工况，它也可以仅依靠电机行驶。只有电机工作，车内静谧性不用说。底盘、悬架素质就不错，插混车型的整体素质也很好。悬架可以对颠簸进行有效过滤，再加上厚实、柔软的座椅，传递到乘客屁股上的冲击很柔和，绝对算偏舒适的类型。底盘紧致，没什么松散感。",,
用户6226668655655,"【空间表现】
空间上那可谓是相当够用、后排可以半躺了
【油耗】
目前1000公里充电2次、油钱300（95#）

【舒适性】
座椅舒适柔软、密封性和细节上绝对要比燃油版的要好、发动机介入时噪音不是特别吵、胎噪明显、
【智能化】
安全性上的驾驶辅助功能很有用、特别对于新手
【最不满意】
20多万的车、主副驾却是手动调节、接受不了
中空屏幕只能说够用、小的可怜
最不喜欢中央扶手箱的设计、比较喜欢冠道、URV那种",2022-09-28,辽阳
汽车天涯,这款本田CR-V插电混动版最大的卖点当然就是它的燃油经济性了，在充满电的情况下，纯电能够跑80多公里，市区代步已经足够，出远门的话，混动系统的油耗又表现非常不错，长期不充电，百公里油耗也就六升左右，非常节省。 这款车的缺点主要就在于它的设计比较传统，不够前卫，比如没有全液晶的仪表盘。 在空间方面。CR-V插电混动发挥了本田的一贯优势，后排非常宽敞，后备箱的尺寸也非常大，很实用。 动力方面，这套插电混动系统的初段加速很灵敏，在市区行驶时基本上大多数时候都是使用电力，非常安静舒适平顺。到了高速上，发动机有时会自动切换到直驱模式来提高效率，加速性能总体上来说不是特别优秀，当然也够用了。 操控方面，这款车的油门和刹车踏板都比较线性，值得一提的是，它的方向盘拥有可变转向比，在低速时打方向的圈数比较少，掉头非常方便。 在舒适性方面，CR-V插电混动表现不算好，但是由于电机使用更多，整体而言，NVH方面也不是特别糟糕，中规中矩。 总体而言，CR-V插电混动是一款比较不错的产品，但是价格也偏高，性价比较低。,,
心境天空2022,外观中规中矩，内饰中等还算过的去，隔音效果极差，内饰表面车漆表面没有清漆，比较简约！ 驾驶感觉我觉得还可以，动力感受还行,,天津
星巴克买咖啡,"家用车吧，实际与期望基本符合，就跑长途的时候麻烦点，需要频繁加油，基本每个3个小时要加一次

【舒适性】
舒适，符合家用车身份

【续航】
纯电80km-90km

【智能化】
有L2和HUD比较方便，其他的毫无智能可言

【油耗】
亏电5.0L/100km，平均时速45km/h",2022-07-13,深圳
买车家,本来对CR-V的外观印象已经很固定了，好在这款新能源的CR-V外观还不错哦，黑色的车身比较低调，线条和造像设计都还挺时尚的，总的来说不会给人觉得这款车很落伍的感觉。内饰方面软包的设计和实用和舒适，也提升了车的质感，内部的储物空间也比较多，前后排空间也还比较合适，不会拥挤，后排可以坐下三个人。另外，座椅的舒适度也不错，软硬适中，包裹性比较强，重点是这个价位的车型来说，减震效果很棒，不太会出现很颠簸的情况。而动力方面还算适中，虽然没有很强，但日常使用绰绰有余，动力输出还是比较顺畅。底盘方面的调校也是极不错的，方向盘比较好操控，指向精准，油门刹车的反应也很灵敏。油耗其实还可以，是比较省油的。最后要说一点这车的内饰会有些许味道，这一点不太好。,,
电动EV,【最满意】 我看上这款车的主要原因之一就是他的空间了，不管是用来载货还是家用空间都非常足，前后排乘坐空间非常的宽敞，坐进去一点也不会觉得压抑，头部还有一拳多的距离，腿部也有伸展的空间，坐在后排翘个二郎腿轻轻松松的。后备箱空间也非常足够，有时候载点货物什么的也能装下很多，可以满足我的日常需求。 【最不满意】 车子有点大吧，技术不过关的人操控起来不是特别的方便，不过既然追求空间，车身大也是能接受的。,,
汽车洋葱圈,本田CR-V作为最早进入国内市场的城市SUV之一，积累了很好的口碑，家用、省心、空间一直是它最突出的产品点，但随着电动化大潮的到来，他也不甘落后推出了这款CR-V 锐•混动e+，它采用一台2.0L自然吸气发动机和电动机组成的插电混动系统。 【满意】 1.84km的纯电续航，日常通勤作为一辆纯电车来使用，使用成本很低。、 2.没有里程焦虑加上油说走就走。 3.电机的动力输出十分积极，加速轻快。 【不满意】 1.高速时风噪较为明显、发动机介入发电时是因较为明显。 2.后备箱空间被电池组侵占，座椅放倒后有个台阶。 3.车机智能化和手机互联方面在同级别没有优势。 【油耗】平均油耗在5.3L/100km左右，纯电模式12.5kWh/100km。 【优惠信息】经销商平均拥有5万元左右的优惠幅度。,,
燃擎频道Myautotime,"外观内饰配置都是可以看见的，我说点大家看不到的。
根据东风本田官方的数据显示，CR-V锐·混动e+的整备质量已经达到了2018千克，而燃油版的CR-V整备质量仅仅为1506千克。

这也就意味着，即便是在空载的情况下，CR-V锐·混动e+就相当于燃油版的CR-V处于满载的工况。

对于一辆前驱车，尤其是高重心的前驱SUV而言，在满载的情况下重心后移所导致的前驱动桥失去抓地力的可能性会比轿车更大，性能衰退也会更大。这也就是一辆合格的SUV应该有一套四驱系统的原因所在。

为何说CR-V锐·混动e+没有四驱是最大短板？
对于东风本田CR-V锐·混动e+额外增加的一块大电池组、驱动电机而言，这一部分零部件的配重必然会进一步的带来前后桥轴荷分配的改变。

也就是说，东风本田CR-V锐·混动e+的后桥将会负担起更多的载荷，而在后桥没有驱动力，且电动机更多的参与到车辆驱动的情况下，前桥作为驱动桥失去抓地力的可能性就会大幅飙升。

简单点说，这辆车的动态行驶质感并不会太好，整车的动力传递路线，也呈现出了头重脚轻的既视感。

为何说CR-V锐·混动e+没有四驱是最大短板？
东风本田CR-V锐·混动e+没有搭载电四驱系统的原因也比较好理解，一来应该是本田CR-V家族的后地板以及后悬架结构设计并没有给额外的后桥电机提供足够大的安装空间。

二来则是本田的混合动力技术科技树上，到目前为止也没有出现一款低成本的具备大规模量产化特性的后桥电机。此前登场的东风本田CR-V锐·混动四驱版车型，也只是延续了传统的机械四驱系统。再加上自诞生以来，东风本田CR-V的定位就一直和越野、通过性这样的关键词没有什么太大的关联，所以这事也就变得可以理解。

另外一点就是，油箱容积方面，CR-V锐·混动e+的油箱容积仅26L，而燃油版和油电混动版的本田CR-V都是53L，因此这样引发了不少车友的担忧。",,
