字段1_文本,字段2,时间,字段3
江勇1899,车子很漂亮，驾驶感受蛮好，智能驾驶也可以，唯一就是车机的智能化水平有待改善。开启自适应巡航时，车辆能自动识别到前车减速，然后主动降低速度，当前车加整后，车辆又能主动加速跟车。解放了右脚，感觉轻松多了。另外，当我精神萎靡，眼睛皮微眯时，车机识别到我精神不振，提示我停车休息。这些功能都很实用，有效。希望能不断精进。 昨天在高速上试了一下，车速在100公里时，平均能耗17.6，空调22度，车上4个人，感觉能耗也不高。 空间应该说足够大，前后排座位都很充裕，尾箱也够宽大。后排座位上的乘员也需要扣上安全带，开始还没有习惯。 今晚第一次给车辆充电，国电慢充桩，感觉充电速度真的慢，电压230V，电流8A左右，怎么也达不到7KW功率。不知道什么原因。另外，明明在充电，一汽大众APP上却显示“未充电”。😇,2023-08-24,武汉
VG闰T,1.车型中规中矩，不是很惊艳，但是很耐看。 2.车辆空间能够满足需求，本人180.前排空间没有任何问题，后排空间还可以，前排座椅如果不是特别往后靠，后排还是挺宽敞的，后备箱的空间还是挺大的。 3.车辆性能没什么问题，驾驶体验挺好的。起步没有拖泥带水，刹车效果很好。车重2.1吨，很稳当。 4.充电续航受温度影响很大，温度适宜宜的时候是充的快，耗电少，冬天冷的时候，尤其是零下的时候，充的慢，耗电多。冬天真心半小时充不了50%的电。 春秋不开空调，真能开到600公里。北京冬天不到400。 5.ID.4 CROZZ 的智能化，主要用在安全和驾驶辅助上了。还是应该多兼顾一下客户对科技感的要求。 6. 一汽大众那么多的研发人员，把车机弄好点吧，多用点心，没有那么难吧。,2023-01-31,北京
用户4634602805432,外观颜值高，空间大且够用。 驾驶感受接近油车，对乘客友好。 内饰用料拉垮，车机智能化一般，且厂家软件更新慢，一汽大众APP又卡又low。 家里有慢冲，经济性非常好，一年一万多公里，1000块电费还没用完。 华东地区，续航还行，冬天300多，春秋500多，夏天400左右。个人够用。,2023-04-28,苏州
土豆拽拽苹果,去年七月最后一天突发奇想去看车，因为第一辆车是大众，就还是想选择熟悉的品牌，看到店里摆放的ID4，胖嘟嘟的挺可爱，试驾后感觉还不错：后排地板没有隆起，后备箱比较大，基本能满足城市里的代步需求。想到之前在懂车帝看到的车友凡点点介绍的新入职销售很好谈价格，就直奔湖北东富找到传说中的好砍价新人小田，价格比较满意，该送的东西也不含糊，当天就下了2000的定金，订了2022litepro，九月底车到了，显示为当月14日生产的，10月1号装好了家用充电桩。主要上下班使用，周末也在家附近活动，刚开始有里程焦虑，一周充一次电，现在基本两周左右充一次，目前最大问题是车机召唤上，感应不灵敏，需要较大声，城市道路拥挤，还不敢用自动驾驶，目前较为满意,2023-02-17,武汉
Superman张同学,"总体而言这款车20万左右性价比还是很高的，底盘一如既往德系味，因为媳妇儿上班来回太远，油费太贵了，索性就买个电车吧，几年就省出车钱来了。
【外观】
我觉得很可爱（有点像冰墩墩），买的是星黛蓝，洗干净了非常有质感，也觉得比较大气（当时想买白色，因为媳妇儿q3是白色了，就换个别的颜色的吧）车提回来就给它整了身车衣，深颜色怕以后划痕多了不好看

【空间表现】
空间表现不错，媳妇上下班代步很够用了

【充电时间】
充电时间的话，现在因为疫情缺芯片，缺桩，个人桩暂时还没安装，用电网的公共充电桩还是比较快的
【续航】
续航的话，我觉得比较真实，最起码不会一下给你少多少公里，不会有啥焦虑（有个人桩的话，更不会焦虑了）
【智能化】
智能化暂时没感觉出网上大家喷的那么不智能，因为上车就用CarPlay了
【驾驶感受】
底盘给人的感觉很舒服，不松散，算是比较好开的车，方向盘比起媳妇那q3，是沉了点，但是还能接受。转弯半径真的小，掉个头基本一把就过了。昨晚我媳妇儿还说以前侧方位停车能停进去的地方现在怎么打死了就冲马路牙子去了，我说转弯半径小了，别打死了慢慢倒就行（我媳妇已经是10w+公里的女司机了）
【最满意】
目前来说各个方面都挺满意的吧
【最不满意】
最不满意的地方可能就是车机账号总要重新登录吧，不过现在基本掉了就掉了吧，反正上车就自动链接CarPlay了",2022-04-25,青岛
健康艾伯特7V8,12月份提车，矩阵大灯夜晚很有逼格，随动的矩阵大灯会给车主有一个绚丽的仪式感，空间对日常使用非常够用，全景天窗后面乘坐视野很好，ID4前排座椅可调整范围很大，可调整一个合适的角度来满足老人上下车，翻毛皮与皮拼接乘坐起来舒适，续航显示可提供真实参考，里程焦虑程度会减小，车内暖风对电能消耗较高，寒冷天气续航较为不友好。车内系统需要根据说明书来适应，设计理念有传统车企的独到之处，但需要深入研究，车机选项逻辑有些混乱，同时ID4的车机设计为车主培养了一个良好的驾驶习惯。车辆操控整体操控较为稳重，扎实，低速转弯方向盘略重，autohold功能对起步时线性的动力输出有一定影响，深踩提速迅猛，轻踩反应较慢，起步时电门深度操作不当会有晕车感，操控整体操控十分稳健，家庭作为工具车使用是一个不错的选择。,2021-12-28,天津
GTX82,因为有车库，可以装充电桩才选择电车，之前开了12年高6，总体感觉还行，换车就首选大众，ID3和4纠结了很长时间，最后选了ID4四驱版，平时用车主要在市区，偶尔跑个长途，电池电量使用30％到90％区间，不过充不过放，几次实测跑200－300公里没问题，对我来讲也够用了，选配加了热泵，开空调综合电耗在21－25KWH／百公里，基本上能接受，目前2个月开下来5000多公里，还没遇到过普遍反映ID系列低温双黑屏问题，但后尾灯报故障4s店索赔换了，前雷达在没障碍物情况下偶尔会乱叫，没查出原因，其他问题暂时没遇到，后续有啥问题再和大家分享，非常感谢稀饭提供的2930软件，小屏右边可以显示能耗，之前2819没有，很期待大众能尽快开放OTA升级,2022-12-10,南京
洒脱暖阳4k7,车子外观，比较时尚，看看就会喜欢上。而且颜色有白色，蓝色，比较流行的灰色，适合男女朋友开。这车开开可以，跟油车差不多，我有时D档速度快，就直接推到B档减速，当刹车了。车子的转角半径很小，有时看看转不了的弯路，或掉头，一次就能搞定，开着就比较省事。驾驶操控比较舒服，而且安静，对比宝马X1好太多了。车内空间可以，乘坐5个人，绝对够了，地板平的，这样坐着比较舒服。后备箱也还比较大，放置家庭旅游的箱子没有问题。车子续航比较准确，家里有充电桩，很省事，也很省钱，一般我用20-80%的电，不开空调，不开高速，20度左右天气，可以开300公里以上。开空调行驶，260公里以上。充电时间家里6.5KW电，6个多小时20%到80%，如果快冲40分左右。比较满意。车机够用，开车也没有什么可以操作，能导航，听音乐，看电影就够了，对于我们这种老司机，无人驾驶还不想去操作。刚开始有些操作不太习惯，开几天后就喜欢上他了，现在没有开油车时的压力，要考虑省点钱，会不会出去走！现在随时陪伴孩子去外面走走！ID 4  我很满意！,2022-05-25,宁波
HansMoon,虽然是自己的第一辆车，但是好像对于内饰和智能化没有过多要求和期待（主要是懒得学怎么用）。还有一点比较个人的原因就是从小坐的我妈的第一辆车是高尔夫，所以可能对大众有一些天生的好感，再加上其他方面都中规中矩，其他的4s店也懒得去多看多对比了，第一次看完回家和家人商量了一下第二次就去订车了。杭州没有我想要的星黛蓝的现车，等了一周从佛山发过来的，车是23年1月生产的感觉还好就提走了。 不到一个月的使用过程中，其他方面的感受都还挺好，甚至在续航、后备箱空间等方面有些超预期（可能是第一辆车的光环加持）。唯一想吐槽的一点就是中控系统，其实在买车之前看了好多测评和圈内车主的使用心得，对于中控的智能化垃圾程度是有一些心理建设。虽然没遇到过黑屏问题，但是车机自带的导航时不时会丢信号，用了carplay之后甚至把我的苹果13手机都带卡了，对于我这种新司机来说临时遭遇这种问题简直就是手忙脚乱的不行，后面再多关注一下圈内老哥的发文看看有没有好的解决方法吧,2023-06-22,杭州
日天🌵,提车一月有余，感受下来，底盘质感比之前我的奔驰C和E还要扎实。操控也比油车好，估计是因为50:50，而普通油车因为发动机前置，很难做到完美配比。对于车机，满足正常驾驶需求。目前未发生黑屏死机等情况。抬显很NICE。哈曼卡顿音响要会调均衡器，不然体现不出其好的效果。续航真的不虚，表显里程很准确。座椅舒适度中规中矩，座椅按摩聊胜于无，为什么不配座椅通风一直不明白，从北京开始往南的广大地区，夏天都很热，难道不比座椅加热要重要嘛？冬天坐久了屁股会热，夏天没有通风，座椅可越坐越烫呀。值得夸赞的是LED矩阵大灯，非常智能，也非常亮还可随动转向，智能避对面来车或前方车。总体来说，二十小几个W有这样的造型，配置，质感，非常物超所值！,2022-10-30,南京
兵临城下LA24,"选择大众就是选择大众的安全性和操控，毕竟车最根本的还是交通工具，可靠最重要，娱乐性的次之。
大众在造车方面还是值得让人信赖的，毕竟一个老牌的汽车品牌有经验的积累，合资里面算是非常强的了，售后维修保养啥的也比较有保障，这方面的信心基本来自于我之前的用车经验，因为之前的三辆车也是大众

外观内饰方面我比较满意，辨识度很高，灯光很漂亮也很智能
【充电时间】
基本上一周一充吧，快充半小时，吃个饭的时间刚刚好。
【驾驶感受】
这应该算是大众比较有优势的地方，ID的驾驶感受很像油车，但又有电动车的提速快等优点，底盘非常扎实，这个车有一点必须得夸一下，就是转弯半径很小，即使狭窄的老城区也能实现轻松调头，非常优秀",2023-06-25,沧州
　,开空调的话续航大概是300公里，如果不开空调的话，估计有360公里，可以开，但是这里要注意说的是0%到100%的电因为你正常的情况下，你到20%就会去充电，然后也就冲到80所以其实续航非常的少建议呢，买续航长一点版本的，不然的话要经常充电，如果有条件装4+充电桩的话，那么续航短一点没有关系，因为每天回家都可以进行一个充电问题不大最后的话车子开开吗？还是很好开的车机第一天就出问题，的确很差，很多的细节都需要自己去注意这个牌子的车呢比其他牌子都要贵一点，这个行李箱要接受屏幕的车技方面的确是落下，但是开的话还是蛮好开的别的问题，如果说都能接受，其实我觉得可以考虑买这个电车省的话还是蛮省的，如果晚上10:00去外面冲大概是一毛钱1公里的样子。,2022-07-22,温州
木木子和小灰灰,大众ID4crozz，当我第一眼看到就喜欢了，有颜有萌，经过试驾后，体验感的非常好，心里埋下了换车的种子。我原来是开油车的，需要更新指标，太难了，过程省略一万字……4月21日网上付定金2000元，中行2年免息贷款，最后交首付，在5月7日提车，临时牌开到5月23日正式上牌。这个阶段的驾驶感受是，应该早点换新能源，真的香，第一：这部车开起来很顺、很稳，跟油车感觉相似，重点是后座的乘客不头晕，电机声音不大，很安静；第二：告别油价贵的日子，省钱才是最重要，充了三次电，一共花费约120，省下来的钱可以买买买；第三：在换电车前，纠结充电焦虑，感觉不方便，现在会关注充电桩的位置，周边就有好多，完全不用担心充点问题，而且都是快充，花个半小时在车上看会手机就充完，当然不会等没电才去充，所以真的很方便；第四：新车会花心思去装饰，网购了很多自己喜欢的车载好物放在车里，自己开车的心情都会很好。总结就是这部车我还是非常满意的，颜值高，开出去真的很帅。,2022-05-27,深圳
智电出行,在一系列的纠结中，最后选择了这款。这款车的外观比照片里要更好看更大一些，还蛮不错的。内饰的整体设计很有科技感，质感也不错，空间还是可以的，虽然不是很大，但是够用了，后排可能稍微紧凑一点吧，但尾箱挺大的！我基本实在市区里驾驶，整体的驾驶氛围很安静，没有什么声音，开着挺舒服，也很顺畅，尤其在高速开的时候，真的贼舒服，几乎啥声音都没有。在市内等红绿灯的时候，轻踩电门就走了，很快，尤其是堵车的时候，电车给我的感觉没那么累，在过一些减速带还有坑挖的路面的时候并没有多余的弹跳，滤震效果也很好。但是在转弯拐弯的时候有点难受，后鼓刹后半段有点软。,2022-01-13,
邪气能睏懒觉401,提车到现在，也已经1个多月了。现在谈谈使用感受。 1：操作感，最像油车的电车，名副其实。在D档的行驶中，和油车没有区别。强回收B档，单踏板模式，在拥堵路段也很有很好的驾驶体验。 2：空间，虽然被划分到紧凑型SUV，电池设计在车辆底部，后排的前后距离宽，座椅的长度深，后车厢的空间大，完全满足日常出行。 3：续航，在不使用空调的前提下，满足550的官标续航。实际表显里程贵在真实，目前没发现虚标的情况。 4：充电时间，一汽大众赠送的第一年开迈斯1500度电，完全满足日常出行，120KW的快充，按我日常每次充电从30％充到80％，40分钟足矣。7KW家充也每次维持在6.5kwh。 5：车机，希望大众重视，完善软件版本。新发布的网易云和爱奇艺等娱乐app，丰富了驾驶感受和副驾体验。 从福特福克斯换到ID4，最开始最忧虑的还是驾驶感受，网上很多评论都表述电车难开。在试驾ID4时，油门，操控等感觉和油车并没有区别，个人感觉是一辆非常好开的电动车。充电方面也不需要任何顾虑，开迈斯超充站的布局，一汽大众app上的充电提前预约，到位后降锁功能，完全满足日常充电需求，不会发生到了充电站，充电车位被油车占据的尴尬。,2022-01-26,上海
kkyoyob,外观空间内饰车机用下来没什么大问题的，除了车窗会翻，别的也没啥，实在不能忍受的是低速刹车踩停的时候咯吱咯吱的声音，太难受了，特别响，很影响心情,,上海
用户7110904558898,续航里程确实没有虚标，平时市区能跑500多，不过刚刚降温续航就只有400多一点了，配置高，自适应灯光很高级，自动刹车也好用。刚开始没有打算买车的，小朋友生日去商场吃饭，看到了上汽大众的id4x，觉得蛮好看的，正好长沙这边正在举行车展，第二天就去看了，综合对比了4x和4crozz，虽然很喜欢上汽那个黄色，可还是觉得crozz配置更高，特别是l2+级别的自动驾驶，跑高速和堵车确实方便，所以还是选择了crozz，新车回来也跑了几百公里了，整体感觉还是相当不错的，是个质感很好的车，驾驶感受也不突兀，过坑坑洼洼还是很经典的大众风格，过滤得很好，没有松垮的感觉，还有要提一点那个灯语系统，就是前挡风玻璃下面一条灯带，很帅气！导航的时候还能指示方向,2021-12-28,长沙
有趣的Taku,车子底盘不错，对于20万的车来说已经没啥可挑剔的了。就是车机太拉垮，隔三差五报故障码，断网。能耗还可以，不开空调12度，开空调16到18度。期待OTA升级把车机改改,,厦门
迪迪的爷夜,星戴蓝外观不错，操控底盘不错，车机智能化不够，内部空间很大。续航国道可以达到600，高速400。,,郑州
棱棱夜风,"1.  车辆空间足够，门把手和中控台空间还有待优化，后排空间足够，一米八以内应该问题不大，后备箱可以考虑加个格子，增加储物空间。
2.  底盘扎实，高速稳定性练好。
3.  充电速度在功率大于80KW的充电桩上能够实现20%-80%半个小时冲足，80%-100%大约需要20-30分钟。夏天充电损耗相对大一点。
4.  提车三个月，其中一个月休息没动车。共行驶8000公里，平时市区每公里不到八分钱，全高速每公里大概两毛四。续航在最节能模式下符合预期。
5.  智能化与网络评价一致，软件不够丰富，操作有待优化，语音交互和导航基本够用，小路还得认真研究。
6.  新车保险5600左右，平安的。
7.  动力基本够用，特别是弯道和上坡超车特别爽。",2023-02-05,重庆
GQ591,好开，驾驶质感相当好，空间足够用，温度适合时充电半小时从20到75%，高速公路加速变线巡航都特别优秀，电池标称里程不缩水，但冬季电池加热略让人崩溃，虽然是为了安。车机稳定性一般，智能化一般。 84度电池，77度可用电池容量，锁电7度，足够的冗余设计保证电池极端环境的安全，春夏秋季高速长途续航满载+空调可达480km，冬季零下5度左右满载无空调续航可达380km。市区续航春夏秋也可到500。 车机表现一般，大众这种大企业很保守，安全方面更保守，操作系统完全重新开发，导致流畅度一般。但爱奇艺，腾讯视频，网易云，酷狗，ktv唱吧，足够用了。 已经开了8500公里，总得感觉是稳定安全可靠，开这辆车有自信到达任何想去的地方。,2022-07-17,北京
倚天之一,"外形好看，颜色好看，黑顶红身配色美极了，每次洗完车，我都觉得自己眼光不错，大爱。

     我以前不喜欢电车。但这车越开越喜欢，驾驶安静、提速流畅，转弯半径小，路上超车变道灵活。我开过沃尔沃和crv，这车驾驶感受完美超过他俩。
    这车有自动防撞系统，有防越线提醒，变道有临近车辆提醒。只要司机不出问题，驾驶安全系数很高。

     她的后视镜很大，视野没盲区。

      所以对这车越来越喜欢。除了冬天续航不好，其它都完美。
     
     这车冬天电池加热很费电，我配了热泵，
但不知道有多大效果。万幸我有车库有家用充电桩，续航对我影响不大。

又想起一个缺点，后面座位上的头枕有点靠前，不如前座的舒服。",2022-04-22,北京
KonG3,【空间表现】 空间很大很满意，后备箱很能装 【充电时间】 快充时间还可以 【续航】 比较真实，还是得根据自己驾驶习惯来看，不过84.8的容量比很多新势力要好的多很多，对比了其他品牌算是比较真实的，买车还是得看电池容量，不然其他都是虚的 【智能化】 够用，基本我想用的都有了，车本来就是用来开的，不是用来玩的，只要驾驶质感足够，我觉得就够了 【驾驶感受】底盘很扎实，大众的电车很另类，不同于其他电车品牌的加速很猛，动能回收强，提速对我来说够用，这辆车家用很适合，大众这款ID开起来更像是油车，开习惯油车再开这款电车真是无缝衔接，不需要适应，这也是百年车企才能给出的驾驶品质吧 ，还是得亲身试驾过才知道，另外这个级别该有的配置都有，矩阵大灯特别酷，我老婆说靠近解锁走进车辆的时候大灯抬起来像狮子的眼睛一样 很有灵动 总体很满意 希望车机再优化下就更好了。,2023-10-26,厦门
飞裂痕,倒车后视镜下翻不够智能，自动泊车鸡肋，没有360，自带导航差了点。 优点就是底盘悬挂好，机械素质高，智能方面跟国产比还有差距。,,武汉
貌似老翁,选装了珠光白车漆和可开启全景天窗，看网上评论说热泵空调冬季延长20～30％的行驶里程，效果不是很好，选装的话交车时间久，费用是9000元，感觉不值就放弃了。使用了2个月，感觉不太完美的是没有座椅通风功能。遇到过一些问题，有一次停车半小时，人就在车旁，上车后能启动但挂不上档，小屏幕上全是报警，下车后按遥控器锁车，再进入车内又都正常了；还有二次是从车内打不开主驾车门，长按遥控器解锁键后打开的；倒车时发生过几次自动刹车。驾驶感觉不错，就是倒车需要踩加速踏板才能行动，如果与前后车距离近操作不太舒服。接车后一直采用B档模式驾驶，以前开北汽新能源EU5，稍抬加速踏板刹车灯即亮，感觉这个功能不错，能够及时通知后车减速，这个车好像没有，希望能通过升级系统，增加此功能；个人感觉挂倒车挡后直接进入怠速缓行模式，不需踩加速踏板，单踩制动踏板控制车辆，比较方便。,2022-09-29,北京
聪慧宇宙we,"【空间表现】内在空间比较满意，后排空间充足。

【充电时间】快充20到80%大概30分钟左右。还算比较快。


【续航】买的是600km续航，但是目前满电续航只有300多公里。
【智能化】比较中规中矩没有亮点

【驾驶感受】驾驶比较稳。感觉地盘调校不错。",2022-08-21,南宁
用户4443678138350,宁德时代的电池很满意，坐标：广州，冬天不开空调，市区国道（90以下）550左右续航，高速（120）只有380左右。 夏天开空调23度，中等风量，市区国道480左右，高速350左右。 行驶质感一流，不愧是德系血统，得益于较大的转弯角度，2车道即可完成调头。 偶发性会出现中控黑屏，然后自动重启，但不影响车辆行驶。车机智能化较一般，好在有carplay弥补，无伤大雅。 安全系数，超一流，是一台能保命的电车。 动力，中规中矩，但是起步能秒大部分（40万内）油车以及混动车。毕竟定位只是家用电车，想追求高爆发极速的话，请出门左拐。 隔音静谧性非常不错，90码以下几乎没什么噪音，胎噪和风燥控制得很好，除非路很烂。 对了，平均电耗14.7，对一台2.3吨净重的车来说，算可以吧,2023-06-02,石家庄
vV徘徊在海岸线,在成都id6交付之夜（7月18日）下定后，经过焦急的等待，终于在今天把车提回家了。我的是id4pro版本，能选的都选装了。平常工作忙，不好请假，所以提车+验车我放到了一天。去验车前，车内自动打开空调，里程显示的是499（96%），关掉空调后里程显示635（96%），这空调着实有些费电哈，从4S店到验车场大概八公里，来回的路上电量一直显示的是637-638😂这里程有些不准呀。 刚提回来车，待我好好摸索摸索再来跟大家分享。,2021-08-30,北京
山咔咔头球员L,外观是好看的，大众全球设计，时尚简洁，选的星黛蓝，很有质感但不耐脏，浅色内饰，也很爱，轻快简洁。 车机用的carplay，体验还是可以。 续航还没测试，之前冬天开过挺扎实的。 唯一不满意的是刹车不咋滴，感觉要深踩。 半自动辅助驾驶很好用，安全放心。,2022-08-08,成都
高处风景优美,之前开了几辆油车，一直不能满足驾驶感。所以天天惦记着换车，先后考虑了几款油车，后来想想家里还有一辆油车，就把目光放在新能源上，看了理想，觉得太大，内饰一般，座椅坐着太硬，后来开始关注特特，感觉空间太小。后来同事推荐了一汽大众ID4，联系一汽大众工作人员，很快工作人员开来了试驾车，试驾后车辆外观大气，好看。车内空间宽敞。操控简单，使用非常舒适。就接受了工作人员建议：深度试驾。开了几天感觉喜欢上了这辆车，问了充电桩的安装等问题，发现都不是问题，就做了决定。中秋节当天订车，国庆节车就到了，提车速度非常快。新车到后，家人也都很满意。经过半年使用，觉得车确实值得推荐。大气！美观！省钱！操控流畅，灵活！市区加速度秒杀其他车！,2022-04-29,襄阳
Lucasdon,我的第一感受就是，电车启动真的是太安静了，隔音效果非常好，风噪和胎噪都还不错，大众的操控性绝对是稳当，加速快，方向盘比其他车多了一圈，左右可以打两圈，掉头更加容易些；智能语音系统无法打开天窗，这个有点奇怪，而且有时候会不灵敏；预碰撞系统和自动刹车都比较灵敏，自动跟车系统堵车的时候很省力；当然对于我个人来说，操控性是我最关注的，如果你比较关注操控，这个车我还是建议入手的,2022-08-16,杭州
胖胖CROZZ,外观部分我和家人都挺满意，比大众油车漂亮时尚。 内饰比较普通，虽简单但好在做工扎实，内饰没有国产车漂亮。 配置方面没有座椅通风差评，胎压监测也没有。 随车工具就一拖车钩，三角架，马甲，差评。 空间够用，个人觉得在同级别这车的空间算优秀的了。 续航能力比较扎实，显示多少就能跑多少，好评。 智能化比较拉胯，和国产新能源汽车比较差距较大。 驾驶方面好评，对得起这个价格。,2023-10-04,合肥
Clock519,车子底盘调教的不错，感觉很满意，外观也不错，很有辨识度。高速续航稍微差些，掉电比较厉害，目前17度百公里。,,深圳
峻34440144,"外观真的好看，圆润又有科技感相当喜欢

内饰用料一般，好在设计不错，整体看起来很和谐，氛围灯夜间加分项

空间够用，虽然车看起来没森林人大，可里面的空间差不多，挺合理的

动力一般，代步够用，过了激情驾驶的年纪了，快不快的无所谓，主要是顺，大排自吸感

续航掐头去尾，20-80%，200这样，推算满电大概400，表显续航准，所以没啥续航焦虑

感觉刹车也不错啊，鼓刹无所谓了，刹得住就行，不过感觉刹车好用是宽胎做出的贡献啊

隔音市内用感觉不错了，来点小音乐，惬意

最不满意的就是内饰偶尔，某个部位，不定期咯吱咯吱异响，这个是真烦",2022-05-04,海口
小雷149886714,动力:20-90几乎无敌，非常快，120以后也是随踩随有，不像涡轮车要等一会儿才有劲。 隔音:不错，对比过Q5，比老款Q5好点。 底盘:减震不错，超车时不软。没有不好开的感觉。 空间一般，前排非常棒，后排够用。但是在20万的suv里不占优势。 驾驶感受: 跑起来稳，这车在城市路里跑到80，比便宜油车跑40还轻松，良好的隔音加上大轮毂，还有良好的减震，太稳当了。这是最大优点，好开。电门跟脚。悬挂也能跟上。 智能化:辅助驾驶可以用，但是不敢相信它，也得肉眼盯着它。其余东西一般，2块屏幕质感和颜色很不错，但是功能一般。,2022-10-16,北京
MountainZhu,外观好看！驾驶感觉一流，内饰普普通通，智能化0分，好在远程空调凑活能用（开启需要2分钟左右），22款2819系统目前没有任何问题，电耗春秋不开空调13-14，冬夏全程空调18-19，以上前提是舒适模式D档，完全不考虑省电开法正常驾驶，这车现在大降价了，我这配置据说浙江20不到能上牌，那确实性价比挺高了，前提是你对智能这一块无所谓，只用carplay/carlife，原先21-22的价格是被忽悠后续会有OTA才下单，现在看明白了大众十有八九不会上OTA，那就不值这个价了，litepro 20以内合适…,2023-07-17,绍兴
开车有点儿肉的女司机,"续航准确，空间舒适，内饰大方简洁，大灯很炫！车不错，车友素质也高！

【空间表现】
坐过5个大人一个宝宝，带着4个行李箱加一个婴儿车在海南开了一周
【充电时间】
每周差不多开到20-30充电，充1个小时以内到80-85每周充一次
【续航】
冬天可以到400的续航春天天感觉可以超过官方说的550，期待更多的体验
【智能化】
我用HUD不知道算不算智能化，还是很方便的，不需要歪头看导航。辅助驾驶我没用过，因为我比较保守而且享受自己开车
【最不满意】
最不满意的就是没有自己的充电桩，外面充电桩匹配度不算太高
【购车经历】
跟较早的车友比提车比较顺利，从交定金到提车等了不到一个月，4s店的服务也还可以，最近去升级还免费洗了车，5000公里也帮忙做了全车检查",2022-03-14,北京
大家一起薅,"外观：我觉得买ID4的最大原因之一就是外观了。新能源指标下来后就开始看车，因为就想买SUV，所以比较过Aion v，宋plus，小鹏g3，零跑c11。有的试驾有的就坐了坐。横向对比还是觉得ID4外观最合自己胃口。比较中规中矩，不是那么浮夸，很沉稳，但是越看越耐看。

【充电时间】
实际测试用开迈斯120kw功率的直流桩从5%充到100%差不多1小时10分左右，慢充7kw的交流从20%左右充满差不多9个多小时。
【空间表现】
算是正常水平吧，个人感觉和宋plus差不多，反正一家三口加俩老人还是挺宽敞的。当然肯定没有Aion v大，埃安牺牲了后备箱空间，所以后排空间巨大！
【续航】
着重说一下续航。冬天北京有几天比较冷。尤其最近下雪了，气温骤降。先介绍下日常通勤使用情况：单程17km，空调23度2档风。因为中间有一段比较堵，所以每次上班大概需要40-50分钟。下班比较通畅，差不多30多分钟就到了。最冷的这几天早晨有时候风挡结霜，零下六七度。最近几周每次充到90%左右，用到剩10%差不多跑200多公里，换算后满电差不多跑300吧。总结起来冬季最大的电耗我觉得不是空调，而是启动的时候电池加热能耗。天气太冷的时候短途耗电更明显，反而一口气跑远途的话就会把能耗拉平均显得没那么高。刚充完电马上跑，因为不用再给电池加热，所以百公里电耗数据非常好，即使开暖风电量下降的也不是很快，所以我觉得电池输出这逻辑还是有待优化啊。
【驾驶感受】
由于本人是新手，调的舒适模式，b档，没有大脚电门站起来踩的习惯，哈哈哈哈哈哈，觉得开起来还是比较舒服，加速超车什么的感觉够用了，响应挺快的。",2022-01-21,北京
diyeer,"买的时候看中这车外观萌萌的，车标亮起来漂亮😄
【充电时间】
30%到80%很快，不到半小时，10%到100%大于一小时
【空间表现】
还行

【续航】
冬天开空调高速330千米左右，胜在表显精准，这是最差情况。其他路况看脚法，四百多吧，电车就这样

【最不满意】
4s店服务不行，刚保养完开500公里警告缺玻璃水
【驾驶感受】
城市开开很灵活，一般的油车随便超，转弯半径小。高速开到150也不慌，不过风噪太大。后悔没买四驱，极端情况下躲避危险也是好的，另外方便飙车😄
【智能化】
一般，不太看重这个。冬天车机黑屏，上门给我刷机之后解决了",2023-05-14,苏州
synyan,下单 ID.4 原因如下： * 有土豪评测机构进行了 ID.4 的哥哥 ID.6 与 Model Y 的 25% 正面对撞实验，结果 Model Y 被撞得 A 柱变形，电池鼓包。进行拆解后发现 ID.6/4 的锂电池外部包裹着极厚的钢板和钢架，电池被保护得极好，且门板很重，钢架很硬。在我这个多次碰撞过的老车主心目中，车硬才是硬道理啊。 * 特斯拉在 2014 年刚进入中国时候我就去试驾过。坦率地说，Model S 在上，3、Y 都不行。 * 所谓车机系统拉胯，其实我开车一般就听个音乐，用个导航，到点赶紧下车，其他花哨功能基本不用。所以车机要求不高，倒是大众的底盘极其扎实，让人印象深刻。 * 大众 4S 就在我家门口，有啥维修什么的特别方便，且销售表示到他那里随时有免费开迈斯桩可以充。 * ID.4 大小合适，紧凑型 SUV 可满足家里各类需求。 * 由于集团与大众签有总对总协议可以优惠，周末一个电话打到集团后的结果是，大众总部领导亲自打电话来关怀，且充满激情的跟我侃了十五分钟，让人感动。据说，某排名靠前的电动车的底盘用的是保时捷二十年前的技术…… * 网上的不少喷子，逢大众电动车必喷，严重怀疑是某些厂商的水军。毛主席说过，敌人反对得越凶，越说明工作有成效。,2022-05-17,无锡
泛之舟o,外观时尚大气，是现在很多新能源车企模仿对象。 内饰中规中矩。简洁大气，看着舒服。储物空间也够。 纯享限量版基本安全配置都不缺。 D档完全油车感觉，学习成本小，底盘比较好，驾驶舒适。 续航的话单纯市区代步也是够用了。电车通病就是夏天空调和冬天暖风对续航影响比较大。但是不管是冷风还是暖风，出风都比较快，很快能达到设定温度。停车也可以一直开着。 空间比我原来的铃木sx4还是大不少，需要一段时间去适应。 智能化方面比油车进步不少，与国内新能源还有一点差距。但是车是用来开的不是，还是满足驾驶需求。偶尔会出现一些软件报错，基本都会自己好。去年出现的双黑屏现象，还是软件问题，经过升级已经解决。 同价位来讲，无论是颜值还是内在，都是性价比高，尤其是我这款各种补贴后落地价格便宜，总体还是挺满意。,2022-07-23,青岛
