字段1_文本,字段2,时间,字段3
Ian948,"因为家就在万象城旁边，所以精彩去，第一次见到L7就觉得外观和内饰都很高级，很喜欢。但是那个时候没有购车打算，而且对品牌也不熟悉，所以一直没有等来和智己的缘分。

直到今年回了成都，打算买车后，那段时间几乎天天都在懂车帝上看车，比较每个品牌的优劣，看得眼花缭乱。然后八月在成都车展真正和智己对上眼了，外观温润尔雅，内饰低调奢华，综合了所有的别的车，感觉只有LS6可以打动我！

之后依旧去试驾了很多电车：
因为之前都是看家里的宝马X1和新买的理想L8，几乎没怎么看过别的车所以，所以驾驶感受都是以这两辆车作为参考
1️⃣特斯拉Y
开着是好开，但是特斯拉的清水房内饰和韭菜属性，让我对他真没什么感觉；另外它的外观真的不在我的点上，后面看真的很丑；而且特斯拉又是街车，所以基本pass掉
2️⃣问界M5
M5外观就一般般，内饰略老气，而且不怎么好开，然后那个销售一直吹的智驾体验把我和我家里人吓得够呛，在那个高速闸道出去差点撞上进闸道车😦
3️⃣极氪001
001也是真的好开，但是前脸真的不喜欢，座椅不咋舒服，而且坐的人很容易晕，我主管就是001，坐他车和试驾都很容易晕，关键智驾说是不咋滴
4️⃣艾瑞雅
两个字，廉价😂
5️⃣阿维塔11
就是把我小六撞的🙂客观评价外观和内饰还有配置都很不错，差点我就因为这些定了；但是座椅硬，后备箱小且是三厢车差不多，还有刹车迷幻的很，不跟脚就算了，松刹车那一下整个刹车力度是最大的。现在被撞后是我最烦的车，那么智能都治不了一些个sx女司机
6️⃣Smart 3
外观内饰OK，操控也不错，但是底盘松散的像是每个部件各是各的

最后说说智己，除了代理商服务有待提高以外，没有别的太明显缺点
1️⃣车的性价比真的很高，全系标配激光雷达（我家中配L8三十六个w都不带激光雷达），一键循迹，一键贴边，雨夜模式都很实用，电子后视镜都很新颖。
2️⃣大连屏更是喜欢的不得了，整个VI很高级简约，不像比亚迪的车机质感，坐进去就土的想下车。
3️⃣关键是操控真的很绝绝子啊，和宝马的操控很像，除了稍微整个感觉有点紧以外，没有什么问题。即便没有空悬整个底盘也很整，运动感很强，急转弯也牢牢抓地；刹车很线性，一脚下去都是高级感，很像油车
4️⃣还有他真的很能“装”，刚提几天就搬家装了满满一车，感觉比L8放下第三排能装

感觉说了好多，😂比写工作报告还认真，最后po点图片吧🥰咋就说这样的车谁能不爱，六边形战士！我是恋爱脑，哈哈哈哈，我爱的车缺点可以忽略！反正就是没缺点，买就对了！
LS6大卖！",2023-12-16,成都
谁新所欲,"智己 LS6 锁单到交付3天时间高效提车
今天是提车第 5 天，从11月3日锁单到6号提车，几乎等于买现车的购车过程。

【购车原因】
只因在人群里多看了一眼！

【购车经历】
周五锁单后，本来计划着一周内把车库电表申请了，结果周六晚上接到交付电话说我的车周一可以交付了，让我周日可以提前付款开票！我再次确定了我的订单，还是1-4周交付，不是1-4天！我当时怀疑我是接到了诈骗电话！经过询问销售，确实是交付中心工作人员打来的电话，至于为什么这么快，他们也说不清楚，就说是系统匹配到了！多么神奇的事情！
【驾驶感受】
开了5天时间，完全适应了半幅方向盘的操作方式！除了第一天调头时容易抓空，后面都很快习惯了！纠结半幅方向盘的伙伴可以无脑冲，至少在这台车上不用犹豫。操控感觉很棒，我选车有一个重要的指标就是底盘质感。这台长度超过4米9的 SUV驾驶起来更像在开一台轿车，完全没有普通 SUV那种重心高的感觉，转向侧倾也控制得很好，双层夹胶玻璃的隔音也是同级别中的高水准，整体感受超过了我的5系。

【续航】
以前看网上说这台车能耗特别高，续航达成率低，一度让我比较焦虑，要不是这种焦虑我就直接定标准版了。开了5天之后，其实续航达成率很高！舒适模式正常开平均能耗在15的水平，我估计我一个人在节能模式下温柔的开能开出13的能耗。
【最不满意】
音响系统应该是我最不满意的地方了。或许是我对这20个喇叭的音响系统期待太高，实际听下来有点失望。需要特别注意的是听歌的情况下得把全景音关了，要不然就是收音机效果。
另外就是我在车里数出了24个喇叭罩，多出的4个喇叭罩有可能是收集语音指令的麦克风，估计车顶上一圈的8个喇叭罩里有4个是麦克风吧！
除此之外这个科技感十足的车配个手动方向盘太不搭了，虽然方向盘基本不怎么调，但电动成本应该不高吧。
最后说一点，这车回头率太高，今天商场充电，隔壁开比亚迪唐的小哥直接过来问我能不能上我车看看，坐进来惊叹说这科技感和氛围好营造得完全和他的车不是一个时代的产物，好爽?

【提车价格】
最后说一下提车政策，让销售给了一个盲订，选装拉斐尔茶，车价234700。保险4500，上牌350。送了全车贴膜(我没要，去了要被遭受洗脑式推销)，7KW充电桩，充放枪，全车脚垫，遮阳帘，等等……等等……
经销商模式一切皆可谈，嘿嘿！",2023-11-10,重庆
华人小黄鸭,"智己LS6提车日记
【购车经历】
时隔六年再提新车是兴奋的，换掉了2017版的宋dm。为什么选择LS6? 纯属机缘巧合，介于错过了混动的最后一次送牌，这次不想可能会错过的纯电送牌机会，于是在新势力和老势力的车看了几十种车，刚开始是在十几万看，突然看到LS6的发布会，有种这配置不买亏了的感觉，在跑了三家门店多次试驾后(谨慎)，决定加预算入手！粉色和茶色纠结了一下，最后还是选了茶色，轻量轮毂真帅！ 
【提车经历】
10.21锁了丐版，12.9闵行交付中心提车。提车当天什么感受？ 交付中心告知今天星期六要交付28辆新车，各个销售大显神通介绍了很多➕项，对于交付中心耐心的车机讲解表示点赞，开出交付中心的时候被路人智己司机大哥敲玻璃问怎么还不开走，剑拔弩张之际，不知道怎么给油？？？？？钥匙放这没用呀？？？旁边大哥蒙了笑了解答了一下，终于车启动了开往车管所，我们要自己上牌！！！对，就是这么卡预算。
上牌费500没出，提车当天就去车管所半天搞定，120元上牌费+5元临牌。保险上的江苏的，超级划算，3k多。又是省钱的一天。
【维修成本】
提车刚两天就钻头扎胎拿了一血，补胎还花了100大洋。亏钱的一天，我的新新轮胎，真的心痛。
【用车感受】
截止今天提车两周了，比起原来的老比亚迪是提车不少，加速比较线性，很像油车。原来担心的风噪没啥感觉，倒是有些胎噪，应该属正常现象，影响不大。
外观、内饰上没的说，个人非常喜欢。
高架NOA体验了几回，刚开始有点不信任，现在基本上上了高架就打开，尤其堵车时着实好用。
UI界面非常好看，还用水晶兑换了个圣诞主题，非常好评，转向灯和开闭车锁有特殊音效。
续航上，因为原来开的老比亚迪纯电续航80km就已经满足我需求了，也是因为没啥里程焦虑才锁的丐版。但冬天这两天用下来感觉还行啊，没有很夸张，虽然肯定是跑不满560，但跑个9折感觉没啥问题，也许是脚法问题吧。
有待改进的就是娱乐系统了，APP太少，视频就只有b站和爱奇艺，希望后面能再加些娱乐APP，爱优腾至少都得有吧，再开发个k歌功能就更好了。",2023-12-20,上海
山今07,52天的等待，开启新的生活方式——LS6提车日记 购车历程： 在上海工作了五六年，一直是地铁作为交通工具，周末和节假日想江浙沪周边游只能高铁，真的不太方便。大约是今年四五月份，开始和女朋友商量了购车想法，最后一致认为，买车可以开启新的一种生活方式。于是在确定需求之后，开始了漫长的选车之旅。 既然是追求一种新的生活方式，那纯电车就是首选了。电车的智能化、车机系统、露营生活、行驶品质、用车成本等都是油车比不了的，更何况上海还赠送价值不菲的绿牌。 品牌选择： 第一次购车，开始真的不太懂，只知道特斯拉最早做纯电车，销量也很好，就去试驾model 3了，总体感觉不错（因为以前没开过其他电车），直营的售后和服务也让人很放心，但听说新款9月份就要上了，就没有下订。 在这期间，又了解了好多其他品牌，结果发现国产的很多品牌已经做得很好了。中间看过也试驾过很多车型：极狐阿尔法S，蔚来ES6，昊铂GT，小鹏G6和P7i，飞凡R7，大众ID4，model Y，零跑C11，极氪001，昊铂HT等。感觉都各有优缺点，没有特别让我有下定冲动。新款m3上市后，25.99w起售的价格也直接劝退了。 选择智己： 刚开始知道智己，是因为公司楼下就有一个体验中心，当时还是L7刚上市，经常看到有试驾车在周边跑，深深的被L7帅气的外观和气质吸引，从网上了解才发现智己是上汽和阿里巴巴联合打造的高端品牌，无奈L7售价太高，没有进一步了解。 直到今年8月份，看到成都车展智己LS6亮相，感觉惊艳的同时预售价只有23-30万，就第一时间下了盲订。等到9月底参加了上海的全球首次试驾活动，第一次看到实车，外观是很有设计感的，我个人打85分，最喜欢的是性感的尾灯大红唇，侧面大溜背也很帅，内饰第一眼是惊艳的，云感座椅很舒服，半幅方向盘很帅，驾驶体验和底盘都很满意。 正式上市后，21.49-27.79的价格直接一步到位，并且除了续航和充电速度，其他都是入门即顶配，这一点真的非常赞。经过和女朋友几顿纠结下来，选择了性价比最高的标准版。 实际体验： 外观是越看越耐看，茶色是珠光漆，质感很好；米色内饰整体高级感营造很好（除眼镜盒👀和后排空调出风口拉胯外）；车机系统非常满意，有很多的车机主题可以选择，光这些就很有驾驶乐趣，另外智己在不同节假日设计了创意的开机画面，这是很多车主都非常喜欢的；底盘就不用说了，没开过多好的车，智己的底盘对我来说足够好，软硬适中有韧性；最后是电耗，提车这一周，上海气温在10-20度，市内开了250公里平均电耗是13.9，照这个电耗城市道路续航达成率还是非常不错的，满电跑500公里以上完全没问题。 最后希望智己越做越好！,2023-12-10,上海
用户5552243197249,"购车起因：
今年9月开始有购车打算，坐标上海，因为担心明年绿牌不送或者增加其他限制，所以急切得准备想在年底前提车，大概预算是20-30w区间，最开始看的是小鹏的g6和g9，后面觉得小鹏的名字和品控不太符合我的需求，然后又开始看其他品牌，极氪001也看过，但是感觉极氪太久没改版了，24款大概率明年会上，就pass了极氪，然后去看了华为m5智驾版和阿维塔，说实话确实被华为的ads2.0震惊到了，但是秉承着要么L2，要么L4.5的观念（L3很尴尬，再牛逼出了事都是驾驶员的问题），抛开了ads2.0不谈，m5其他的确实不太行，阿维塔11确实是个好车，品控，舒适性配置，颜值都不错，而且也是750v，不考虑阿维塔的原因很复杂，我自己也说不太清楚，大概是丐版+智驾落地30+？也有可能是我自己比较喜欢在车里过夜，但是塔子后排无法放平。后面看到了ls6，一眼就被半幅方向盘和升降三连屏吸引了，在宝山交付中心预约试驾之后，也被ls6的全明星底盘震惊到了，说实话整体比较满意，但比较遗憾的就是智己这个牌子是新势力，就算背靠上汽，但是我很怕上汽和吉利（极氪，极越，极....）一样，不停的做子品牌，而且上汽之前还有个飞凡，现在也快半死不活了，这是我唯一担心的。其余的可能就是一些舒适性配置吧？（按摩）不过后来和我女朋友商量了之后，决定在观看了发布会，了解了ls6的价格之后再决定，然后10.12发布会出来后，一眼就感觉真香，于是选择相信一次上汽，就下定了次顶配粉色。

购车过程：
下定次顶配粉色后，和销售沟通后得知，760版本的次顶配好像是要11月底12月才开始排产，如果选择次顶配需要等到12月中下旬才可以提车，实在是急不可耐的我，选择改配置成顶配，又为了快速提车，把粉外白内改成了茶外白内，除了等车时间的区别之外，还有一点就是其实我之前选择的次顶配和顶配的差价只有1.8w，说实话，次顶配的车也有500多马力，单后驱我有点怕驾驭不住，四驱也是为了安全，倒不是冲着3.48的加速去的，果然更改配置后的下一周，我就被拉到了交付群，准备交付了。

购车手续：
1：贷款，自己联系的邮政，以信用卡的形式贷款了85%，凑个整就是23.6w，然后自己支付了4.15的首付，邮政的年利率是2.4，官方app的是2.99，稍微低一点，大概算了一下，我准备23.6w贷款5年，官方的途径大约是3w5的利息【5年】，邮政在2.7 2.8w左右，而且邮政有活动，还会返2000京东卡和1000支付宝消费红包，还是蛮划算的。
2：保险，自己联系的人保，投保地是河北，人保300万左右+交强险+车损+司机乘客+医保外用药  返747.  5341-747=4594实收，也还是不错。
3：落地总价，我是20寸轻量化+茶外白内+半幅方向盘，278700+4594保险
【500上牌费，我懒得跑，就让4s赚几百也没事】
4：赠品：
充放电枪【盲锁权益】，遮阳帘，2腰靠2枕靠，全套脚垫，sd卡

新车体验：
1：我提车行驶了，50km的城市+300km的高速，
都是舒适模式+动能回收关闭，综合能耗在18-22，说实话有点小高，但是能接受
充电的话，基本桩没问题都能吃满，900v果然名不虚传。
2：车机方面，我最大的不满意就是不能自定义唤醒词，还有蓝牙钥匙的离车自动锁以及远程打开座椅加热偶尔会失灵，好评的是360和盲区监测，非常适合我这种新手。
3：储物空间方便还是比较满意，唯一的遗憾是前面比较鸡肋的眼睛盒【这个可以用配件改】，然后没有手套箱也是比较不习惯的，其他的都比较满意。
4：试驾车上的漏风和高速风噪其实在交付车上都没感觉到了，但是胎噪还是比较明显，不过只需要正常播放音乐就差不多可以掩盖掉，多余异响和异味暂时没有发现。
5：智能驾驶方便，城区标线清晰的地段，pliot功能比较稳定，过路口【无明显标线】的时候，前面只要有车就可以正常通过，如果无前车，速度会变慢，直到感知到标线后恢复正常，一键泊车目前用下来比我自己停的好，【循迹和脱困暂时没用过】高速高架的noa也算是给力，期待后续的ota更新城区noa！
6：驾驶感受，得益于全明星底盘，说实话舒适模式确实不错，但是运动模式可能是我自己的脚法问题，还是会比较突兀的加减速，顿挫感比较明显。

总结优缺点和个人建议：
优点：
1.底盘确实扎实能打，在舒适模式下能更清晰的感受到。
2.智驾和补能方便也确实非常不错，期待后续城市noa。
3.内饰方便升降三联屏和半幅方向盘的豪华感确实营造的不错。
4.外观仁者见仁智者见智，我个人觉得蛮好看的，茶色也很耐看。
缺点或者个人建议：
1：经销商模式下，个别网点的培训需要加强
2：希望发布会上关于智驾的东西不要永远只是ppt。
3：希望能增加舒适性配置，例如前排手套箱、座椅按摩，座椅加热不太行，方向盘加热蛮给力。",2023-11-08,上海
炜主,今天中午有空，预约了上门试驾。销售整体服务还是不错。唯一有个小插曲，我在车展曾经留过手机号码给一位销售，后面试驾是另一位。前销售打电话来质问，这点很影响体验感受。说回车辆。 驾驶感受方面，LS6操控调校优秀。驾驶模式下有一些区别，主要是加速感受上和方向盘沉与轻。运动模式是我最喜欢的试驾模式，方向盘比较沉稳，转向精准，虚位不大，0-100加速或者中后段加速，都有较强的推背感。加速猛，动力还是随叫随到的。在舒适模式下，方向盘比运动模式下轻，加速也不慢，方向盘会随着速度增加而变沉。在节能模式下，方向盘变轻不少，适合女生开，提速变慢些。三种不同的选择，其实还有更多，可以进行个性化设置，总能找到适合自己的驾驶模式。在高速过弯或者高速频繁变道时，车辆侧倾不严重，几乎感觉不到是辆SUV，侧倾程度基本和一辆轿车相仿，车辆很灵活，底盘比较整，感觉在开一辆小车。U型调头时，转弯半径不大，大概是2个半车道样子。刹车距离非常短，刹车脚感还是新能源车基本的感受前段较软、后段较硬。行驶在减速带多的路段，路感被化解了不少，但也能感觉到 乘坐感受方面，座椅比较软，腿拖效果算不错，基本能衬托腿部支撑。我也喊销售开了一段减速带多的路段，我坐在后排，由于底盘较整，后排并不是晃。隔音情况还不错，前后都是双层加胶玻璃，前备箱也是封闭的，加上也有隔音棉，隔 音硬件方面下了不少功夫。 该说说外观方面了，外观设计具有很强的时尚感。车头圆润饱满，封闭式前脸和两侧的大灯组显得炯炯有神，下方的日行灯造型简洁，整体线条流畅而富有动感。不过外观实车比图片要好看些，但我的审美观来看，我总觉得奇怪，尤其是尾部。这个就是仁者见仁、智者见智了。 内饰方面，比较有代表性的就是可以升降大横屏，加上半幅式方向盘，体现出简约前卫，科技感十足。主屏与副驾屏支持升降，进一步提升视野开阔性。内饰用料也不错，门板和仪表台都包裹了大面积软性材质与皮革，只有门板下方有一部分是硬塑料，这也是大部分车的水平。 空间方面，整体比较宽敞。装载能力还是能得到保证的。乘坐空间中规中矩，但也不挤，以170身高来看，后排空间在调整好我的驾驶座椅后还有两拳有余，头部不足一拳。中间是纯平的，没有隆起。 配置方面，这个是LS6最卷的地方，主推一个性价比。包括WANOS 7.1.4全景声智能声音响、四门双层隔音玻璃、真皮座椅、座椅加热通风、无线充电面板等等都有。还拉满了智能驾驶的硬件，L2的这些配置里我最觉得不错的是音响系统，虽然不是品牌音响，但效果确实不错。尤其是录音棚模式下，声音层次感清晰，算是做到了“低音沉、中音准、高音甜”。 智能化方面，先说智能驾驶，虽然硬件是拉满了，但是实际效果目前没有给人那么强大，不如小鹏、华为智驾，基本和博世那套智能驾驶方案差不多。LCC正常功能不错，能跟车和自动刹停。在识别较远且模糊的标线时，会退出。智能语音可以连续命令，反应也还行。娱乐APP较少，建议后期还是有优化的空间。 以上就是我的试驾感受。 具体试驾情况可以看看我在车友圈的帖子。,2023-10-30,
黑龙江买电车,一、选车 虽然身处黑龙江，但是考虑到只是上下班使用，长途用其他车，有车库家充，没有续航焦虑，所以考虑买电车，舒适度、经济性都远超油车。年初在上海车展看到宋L概念车，惊艳，就想等它上市，后来量产车出来后，那外型实在不能接受，高度和轿车差不多，果断放弃。先后试驾了宋PLUS、零路C11、深蓝S7、别克E5、大众ID4、小鹏G6、领克08、哈弗猛龙、问界M7、阿维塔11，从性价比及自己的需求的考虑，都有不满意的地方。问界遥遥领先，可是开起来我感觉一般，内饰软包非常好，但缺少质感，本人对智驾不感兴趣；阿维塔太前卫，关键本人城市附近没有售后；领克内饰不喜欢，哈曼卡顿音响真让人失望。准备选G6，比较均衡。智己LS610月12日发布，立即锁单，配置拉满，我看重的加速、方向盘和座椅加热、真皮、天幕全都有，电池还是宁德的，考虑只是城区代步，家充，省内好象都没800V快充，就选了丐版，性价比最高，本来锁的是全幅方向盘，试驾后果断改半幅的，真没想的那么难，很容易上手，为此还晚交车了两周。 二、驾驶感受 开起来感觉更象油车，起步不是非常迅猛，后段加速依然给力，低配足够用。坦白讲不如比亚迪汉的加速线性，缺少丝滑感，如果电车好晕车的选择LS6没错，我本人更喜欢汉的加速感觉。操控性很好，底盘扎实，不过城市内开的慢感受不大。 三、能耗 这个问题是车友讨论最多的问题，我对这个还真不太关注，电费这么便宜，谷价0.26元，所以本人不太在意。黑龙江现在温度在零下20度吧，城市续航大概5折，高速就不考虑了。相信对南方比较友好。 四、优点 性价比高、配置拉满、音响超预期、外观炫酷，太多了，网上讲的很多。有一点是大家没有提到的，车机信号好，在地库依然可以操作，但是汉在同一个位置就没有信号。操作界面好上手。 五、缺点 我最关注的隔音可以，但不理想，不是特别安静，尤其是胎噪明显，网上说的风噪我还真没发现；手机不能复制NFC钥匙；语音识别不够准确。,,
石井天坑,看车一个多月，最开始看深蓝s7和比亚迪宋PLUS，后来看了岚图free，然后g6，g9，阿维塔11，然后ls7和6。可以说眼睛都看花了了，深蓝和宋plus就差个档次不考虑了。说说为什么最后选ls6吧。 1.岚图free是好车，底盘空间都不错，可惜最后考虑用了电估计是不会再想用油了，就还是不考虑油混了。 2.g6试驾有一个问题，过颠簸路段感觉在不停前后仰的颠，再一个前脸真的丑，这也是问界为啥直接没看的原因，又丑又土。其余都很好，音响，能耗，空间都不错。 3.g9是好车，外观什么的各方面都不错，问题就是低配电池太小，价格贵了点，试驾车当天电耗二十几，算下来续航好像不怎么样。 4.阿维塔11差点下单了，智驾吊打非华为系列的，就是后排空间小，尾箱开度小，出去露营不方便。 5.至于ls6，一开始是没考虑的，网上图片视频看着也丑，国庆没事看车就随便看，结果实车一眼爱上了，比图片真的好看很多（后尾灯除外，希望厂家把下面灯取消），再就是空间尺寸同价位最大，大屏加上半副方向盘科技感爆棚，底盘也不错，就买了。 6.说说提车来的缺点吧，这个车要一直开电耗才低，这种情况下50%电量以上能跑到九折以上，50%电量以下有八折以上（我每天来回接近80km，内环快速开90左右一半以上），但是周末短途频繁启停反而续航打成率不到8折，可能是这套音响屏幕太费电了，我坐车里看着里程往下掉。其他的缺点就是语音助手和智驾不如华为，但是高速领航也足够用了。其他的就都是优点了，隔音，外观（尤其车头），空间，内饰，底盘都很满意。 ps：希望APP里面尽早增加遥控车辆进出功能,2023-11-12,重庆
Mizone666,"外观: 还好吧，看在真风道，真低风阻的面子上，给个4分吧。

内饰: 到处是皮，手感造型都可以，顶棚一般，扣一点可以给到 4.5 吧。

配置: 这还用问么，堆料王、卷王，背靠上汽，配件都是很不错的， 扣分点在于天幕 ... 涂什么银，有啥用，上个布帘子比什么都好使 ...

空间:  我175，喜欢舒服点驾驶，后排瘫着也就1拳到驾驶位靠背了，将将够用只能说，3分吧

续航:  这没有实测，只能说账面打个7折，还算平均水平吧，3.5分。

智能化:  试驾了20分钟，高速普通混合路段，真自动驾驶啊 ... 香 ... 但各种细节都还可以再优化，给个4分

驾驶感受:  用料都堆完了，操控不可能太差，底盘优秀，开起来很整，尤其是加速，3.48那是真眩晕，本来想直接满分，想到我选的是半幅方向盘，还是减一点，4.5分吧  ^_^",2023-10-25,
高冷的托马斯,"提车已经两周多了，开了已经有两千公里左右，准备重新组织一下文字，简单说下感受。
【购车经历】
说起来大家可能不信，其实家里已经有六辆车了，虽然都不是什么豪车，但是平常是不缺车开的。为什么要再买一辆车…今年刚结完婚，老婆刚刚换完工作，上班来回有六七十公里，他原来的雪佛兰已经开了六年了，每天油费大概在40元左右。所以买电车的初衷还是为了省钱，但实际上买辆电车的钱已经够加N多年的油。不过怎么说呢，人嘛总是喜新厌旧，趁着刚结婚还有点钱那就看看呗。
因为没有详细做过买车预算，一路从五菱mini看到了理想mega，跨度是不是很大……考虑到停车方便，看的都是suv为主。最终入围考虑过的是特斯拉y，小鹏g6，极氪x勉强算，关于智己ls6根本还是抖音刷广告看到的。
特斯拉是我爸特别喜欢，他觉得特斯拉卖的这么好车子肯定不赖，甚至一定要拉着我们去交全款订车……后来我老婆试驾了以后感觉不是很喜欢，里面太毛坯了。
极氪x是去看特斯拉的时候看到的，车子小好停车，而且还有冰箱，上班的时候可以吸奶出来存放。但是毕竟是二十万出头的车子，总觉得性价比不高，再加点钱都能买他的大哥极氪001了，所以后来还是没有入围决赛圈。
小鹏g6和智己ls6其实感觉是竞品，我是喜欢小鹏的智驾。但是内饰和外观被否掉了，女人么，买车不看功能………
最后带她试驾了智己，她觉得开着没问题，然后外观比较喜欢，直接就定了。原来我还安排了挺多另外车的试驾呢，奥迪q2，宝马i3，都没机会了。


【驾驶感受】
虽然买的是标准版，但是动力已经足够了，在路上超个车什么的都很轻松，速度上120以后加速还是很快的，我在提车的第二天，速度上过177，加速是真的没的说。
因为没有空气悬挂，所以底盘路面反馈还是比较明显的，当然悬挂是特斯拉硬多了，我觉得开久了以后其实都一样，都会习惯的。


【亮点配置】
这个车比较好的地方，就是最低的价格和最高的价格，除了动力和续航以外，其余的配置一模一样。激光雷达、带鱼屏幕、智驾功能都是标配。而且南方这边，也不怎么用四驱，两驱足够了。
高速辅助驾驶用了几次，会自动变道超车还是很智慧的，用自动泊车停有标识线的车位也是很精准。
语音控制虽然觉得还是理想的好，但是智己车机不会卡顿（我的理想one会）。
还有个比较特色的大模型，就是把gpt搬到了车上。虽然目前没有卵用，但平常聊聊天还是不错，希望后期的ota能把大模型和车上的一些功能结合起来。


【续航】
现在一共开了2000公里左右，电耗不知道准不准，因为每次开的都不一样，13-25都开到过。标着560，每次我们开也都是不同路线，高速混着地面路线开。
我预估实际城里能跑400多，高速大概在5.6折左右。虽然家里有家充，而且基本不会去跑长途。但是这个续航我还是觉得……不知道另外的电车怎么样。

【最满意】
外观和内饰深得我老婆心，空间也足够了，动力也很不错！22的价格差不多该有的都有了，还要啥自行车！满足自己需求的可以去试驾，合适就冲吧冲吧，大家如果犹豫的，有啥问题可以问我！！


【最不满意】
一个是目前软件方面的有一些小bug，比如华为手机蓝牙钥匙总是不灵敏。驻车拍照会失灵，虽然客服态度很好，但是问题没有解决啊，工程师们请抓紧努力！
还有因为销售模式，所以每个地方赠送的东西都不一样，我看很多车友都送了帐篷、全车贴膜、购物卡之类的，为啥我都没有这些！生气啊！",2023-11-05,金华
Chr1s1oph,预算20万出头，在比较小鹏G6，极氪001，极氪X，问界M5，零跑C11，领克08后锁的智己LS6丐中丐。 定位：20万级别的SUV需求，有家充条件，对内饰外观敏感，对底盘操纵敏感，智驾有基本需求，前排体验需求大于后排重要性。 优点：空间很大，动力足，座椅舒服，底盘储物空间够用，造型前卫，性价比极高，车机优秀。辅助驾驶并不是网上黑的ppt，侧方自动泊车及高架高速NOA已经接近成品。 缺点：续航一般，百公里15-22区间。转向灯声音过大。眼镜盒设计意义不明。 保险：5100元 赠送品：脚垫，腰靠，枕头，遮阳帘，车膜 不考虑小鹏G6的原因：内饰与底盘差距。且试驾时对智驾感知不明显 不考虑极氪001的原因：有幸体验过极氪订阅去露营，即使放在现在也是六边形战士，可惜久久不改款，以及遇到过诸多奇怪bug需要氪服一下 不考虑极氪X：考虑到空间实用性与性价比不佳 不考虑问界M5：外观造型不是目标年龄客户，试驾后觉得体验一般，以及某些爱国营销绑定且普信的反感。 不考虑零跑C11：内饰及座椅舒适度，底盘和性价比不错，但是座椅试驾后存在差距。 不考虑领克08：车机和底盘调校不错，各方面都不错，主要还是想要纯电。 一些吐槽：本来是对智己CEO和代言人没什么好感，架不住产品本身在同价位中很有竞争力。,2023-11-23,宁波
鼠备8vT,"【购车经历】
为什么会选择这一辆车，感觉是性价比使然，上市的价格很合适，主要是家庭增购，轿跑外形老婆孩子都很喜欢，感觉挺有个性的。

【最不满意】
隔音并不算太好，再怎么说它也是个高端品牌了，隔音方面自然应该更高级才是。可是我从提车回来这几天基本上去哪儿都开着它。开着它在跑高速的时候车里面能够听到一些风噪，特别是车速跑120的时候比较明显。

【驾驶感受】
智己LS6开起来我觉得好开，我不习惯半幅的所以直接就选了全幅方向盘，这样我就省去了和他磨合的时间，方向盘操控感很强，完全就是指哪打哪，转动起来挺轻松。加速没得说，四驱双电机没在怕的，红绿灯只要我排在第一个，一定是瞬间冲出去的。平时我一个人开的时候甚至可以开出一定的推背感。爬坡什么的对于它来说也有一种如履平地的架势，因为有四驱功能加持，所以爬一些陡峭的坡道也不难。周末载着家人出去玩的时候感觉它超车也很轻松。",2023-10-21,湖州
单手开拖拉机啊,1、智能化还不及原来的model Y，而且Y还是基础版的，顺滑程度亟待提高，晚上高架上面旁边没车都提示环境复杂待会变道。 2、AEB直接形同虚设，十几年驾龄，第一次追尾被智己LS6收下，低速的情况下，追尾前没有任何前撞预警，直接亲人家美女车屁股上了，不知道是不是LS6以为我看上人家美女了。 3、手机P40，鸿蒙4.0系统，车机适配不怎好，蓝牙经常断，车外罚站是常态。主驾扶手箱左边15W慢充口用不了，手机无法充电，接Type-C的熏香加湿器也不行。 4、预约充电只成功一次，后面就一直失败，APP上服务器后台错误码都干出来了，就再没有用上过预约充电，只能自己社闹钟APP上看充电状态，每次都无奈穿衣服下地库拔掉充电枪重插才行。,2023-11-23,杭州
Nice好车,在智己L7和LS7两台车的尝试之后，智己对于市场需要一台什么样的智能电动车，终于有了更清晰的认知。智己LS6在技术上有明显的进化，也减少了一些用力过猛的设计。 稍有不足的是，新车这个设计并不是所有人都能第一时间接受或者喜欢，还是存在争议的，而且它也延续了智己一直以来设计上的风格，虽然看着显档次，颜色也选得潮，但不显大气，一台中大型SUV，你单独看它的时候真不觉得它显大，只有在有其他车衬托的情况下，还会让人意识到它确实是一台大车。 智己LS6在电动化和智能化上，目前都是处于领先的水准，800平台带来超充体验，略为不足是你要配车型仅有400V。智能化上目前我们体验到的是在一些细化场景上的助力，像一键泊车、一键贴边等等，雨夜增强模式和A柱/右后方补盲等，都是很好的创新，不过在NOA这一块目前还没有体验到。 内饰上，优点是质感上档次，配置比较给力，缺点上绝对空间不算大，但够用，另外天幕依然是没有遮阳帘的。 行驶品质上来说，新车有很好的底盘质感，应对一些颠簸路面，车辆的稳定性表现相当高，保证车内舒适性，转向也相对紧致，没有旷量，不过我们测试的400V长续航版本动力表现不算强劲，仅仅满足代步OK。想要动力更好，还是要加钱买800V平台版本。,2023-10-13,
