字段1_文本,字段2,时间,字段3
lifezyxg,"家里第二台车原来是台16款雅阁想着买多一辆SUV，去年开始看车选车期间看过星越L、GS8、冒险家、威飒、Q5、XC60、唐DMI/DMP、拿铁、蓝山，一直拿不定主意直到6月新摩卡上市，看到价格很心动直接下了大定,在6月4号试驾完后让4s提报厂家，4s在9号反馈车已经到店，15号交尾款19号提车。


【油耗】电量表显比较准，19号提车时表显剩余92市区行驶45公里表显还剩41，还没用过油但满油显示880公里

【驾驶感受】地盘扎实动力随叫随到，方向盘很轻开起来很舒服。


【最满意】越级的隔音比唐和XC60好跟Q5差不多。


【空间表现】得益于1960的宽度，车内空间相当宽敞，后排空间比原来的雅阁大，能看到摸到的地方都是皮质。


【最不满意】车机智能化差一些但也够用，自动泊车识别车位不算快，360有学习成本。",2023-06-20,广州
用户9777566012776,去年准备换掉现在开的福克斯，20万预算，当时摩卡价格实在是够不上，后来看拿铁要上市，一直在关注拿铁价格合适，结果拿铁超大杯要24.3，瞬间就感觉不香了，期间拿铁降价又去试过，后来种种原因放弃了，后来也关注过银河L7，结果纯电续航太短，结果今年新魔卡一上，价格虽然比预想的还贵一点，但是总体来说这个价格还是能接受的，（开始怕车太大不好上手，这也是关注银河L7的原因），后来就去看车，试驾后，开起来感觉和之前的车区别没那么大，就决定换新摩卡，车的空间够大，内饰豪华感不错，配置也够用，动力也不错（当然老四驱比较还是有差距），开起来顺畅，丝毫没有开这么大车的感觉，但是车的确是大，在公司停车多的时候好几次出不来（之前福克斯时候，两把就能出来），总体对车来说还是满意的！至于厂家和4S的骚操作就不说了，咱们只说车，希望车机功能继续优化！,2023-07-07,青岛
用户599404757814,因为块头比较大，身高也高，就20万左右预算，混动的车看了好几种，实际上能舒适坐着的，就比亚迪的护卫舰，还有摩卡，轿车就根本不在考虑范围内，就没有能坐下不挤的。然后选择这个车，开了一个月下来，除了语音识别有点呆滞，过较差路况车比较硬，没有比亚迪那个软点。其他各方面性能还是感觉不错的，本身是个新手，开过的车也不多，我觉得这个车还是不错的。就是到现在还没找到定速巡航，还有跟车,2023-12-27,杭州
就叫这个名字了456,摩卡这辆车内饰没的说，用料扎实，豪华感扑面而来，手能触摸的地方都进行了软包，材质很不错，做工呀很扎实，就是方向盘有点细，握感有待提高； 纯电续航，市区跑200公里没啥问题，高速应该能跑130-150纯电，符合心理预期。 智能化确实有待提高，语音识别一般般，车机系统不够开放，可玩性一般，不过好在车辆硬件配置较好，安全性没的说。 空间上，由于车身较矮加上溜背造型是的车身和后备箱空间较小，车内轴距倒是很大，后怕空间可以翘起二郎腿。 外观这个东西仁者见仁智者见智，在我看来，外观较为中庸，但又不失运动，腰线设计的很好看，由高往低一往直前。 不得不夸一下车辆做工了，工艺上真没的说，全车缝隙基本一致，足见功底，漆面也够厚，车门厚重，符合魏牌的定位。 综合而言不失为一辆好车，值得推荐。,2023-11-15,成都
开摩卡不喝咖啡,"买车前需求，底盘质感好，隔音好，空间大。摩卡外观和内饰都很不错，各方面也都满足我的要求。买车前对比了唐和08，唐价格稍贵，7座也比较喜欢，底盘，内饰用料真比不过摩卡和08，08空间又小了一点，网上各种小问题流传关键还不降价，4S店也不热情，最后综合对比选择了摩卡。
【最不满意】
车机智能化功能太单调，只能说刚够用，对智能化要求高的人心里会有落差，实体按键少，目前还没习惯。车名不大气，都是老爷们取这么秀气的名字。
【提车价格】 
20落地，首付10万，贷款10万，等本等息贷5年，还完2年可以提前还款，利率4.8，两年利息9600，相当月20.96落地，送膜+脚垫+外放电插排
【购车经历】
多家4S店聊完，自己在心里定的价格20W左右，这家店销售爽快不磨叽，网上聊了自己想法，销售给的优惠符合我心里价位就定了，都是爽快人。

【续航】
从4S店回来时显示剩余电量186，开了40公里回来，显示还剩141公里的纯电续航，续航达成率目前满意。
【销售态度】
爽快不磨叽，办事是利索，服务周到
【驾驶感受】
从4S店开回来40公里，纯电跑没上高速，一路最高速度80，纯电低速隔音不错，走烂路底盘反馈也很好，比我旧车底盘反馈好太多了。
【油耗】
刚提车还没用油跑，后续反馈",2023-12-28,武汉
成为指针,【最不满意】 买车一周，车辆由于保电功能未启动抛锚了，太影响使用感觉了，既然有这个问题，为什么长城之前不说，买车的时候不说，等到车主在使用的过程中发现，这车还有这问题。 油电混合，没油用电，没电用油是常识，现在好了 没电了，油也用不了，这就是长城所谓的油电混合吗，虽然车确实没啥问题，主要是车机逻辑配对的问题，但是家里的人不懂，最基本的理解就是这车开了一周，发动机坏了，抛锚了。 希望长城官方给我解决这个问题吧，再此也想问问各位车友，有没有和我遇到一样的问题。 其他方面，我觉得都还挺好的，不管从空间，还是配置，智能驾驶方面，都挺好的，但是这个买车才7天就抛锚，还要被拖车拖走的问题，让我对长城这个品牌怕了。车也买了，没办法改变，希望后期能快快点解决问题吧,2023-08-18,海口
百年酱香摩卡,外观上：选择黑色，可以给中网遮丑，整车显得威猛霸气，溜背造型显得运动感十足。 内饰：无可挑剔，很满意，不要用 4S 店的脚垫，违反者的重。 配置：除了流媒体后视镜，基本拉满。考了驾照五年没碰车的人，能够依靠 360 开的稳了。接下来就是练习不依靠 360。 空间：乘坐空间很大，后排座椅很长，缺点是后备箱空间确实小，放上随车充、外放电插排、露营套装，几乎占用了 1/3 空间。 续航：表显油耗反向虚标，开的里程不多，油耗不准。但是有一点，充电速度很快，补能很及时。从店里出来，第一箱油加了 365 块钱，很吉利。 智能化：车机不是很灵敏，小魏同学有时候无法唤醒，响应速度一般。车机无法安装第三方软件，这个可以理解为封闭生态很安全类似于 iOS，但是不给 ota 一个网易云，我不理解。 驾驶感受：3 个成年男性，2 吨多的 suv，高速上随便超车，130 公里的时速，提速依然很快。但是路上遇到了小钢炮坦克 300，好像没干过（技术太菜，不敢飙）,2023-07-11,大理
zoe9537,"18 年年底购买的十代雅阁  开了也快五年了 一直想换个电车 ，最终说服了老婆卖了换新车。
   纠结过领克 08，极氪 001，小鹏 G6，本人一直想买前纯电，奈何老婆不喜欢  最终选择了新摩卡。
   十月中旬提的车  到目前已经行驶了 4500 公里  整体还是挺满意的，前排后排空间够用，只是尾箱因为溜背的原因，空间小，比之前雅阁的尾箱小很多。
  能耗也很不错  我在四川五线小城市开，纯电基本 1 比 1，回乡下跑国道山路还能反向虚标，高速油耗开智能保电的话再在6.5 个油左右。
    底盘驾驶质感比之前雅阁好很多，智慧巡航也算好用  底盘有高级感，动力就一般般了，够用水平，不如雅阁 1.5T1️⃣阶，开新摩卡戒掉了我开快车的毛病 ，这车真不敢开快了 感觉刹不住  特别是在市区  经常踩出 ABS，总之这车不适合激烈驾驶，稳稳当当开还是不错的。
   最不满意得就是车机了，界面不好看 ，操作逻辑也很有问题，功能也少，跟新势力没有可比性，感觉 CC 也不上心，摆烂的水平，智能泊车慎用，我试了一下 直接给我对柱子上去了。",2023-12-27,南昌
给好猫喂摩卡,"外观：雾凇银色车漆耐看大气，贯穿式行车灯时尚，和左右耳蜗的造型彰显个性，溜背虽然牺牲了一点点后备箱高度空间但是运动感更好颜值更高，整体大气。
       内饰：黑棕色内饰要比灰色和米色好看，可惜的是没有蓝山的橙色可选，不然更完美。
       配置：同价位性价比之王，不管跟国产车还是合资车比都可以完胜。你可以不买新摩卡，但是强烈建议体验一下新摩卡实车，起码会让你迅速找到去跟30万以内车子砍价的说辞。
       空间：中型SUV没得说。后排中间地板凸起高度可以忽略不计。
       续航：个人觉得纯电能跑175公里的插混车比较恰当。100以下的会让你忙乎于充电，没意思。201以上的作为插混没必要。
       智能化：刚提车还没深入了解不评论。
       驾驶感受：在我试驾过的二十多万价位的车辆中（含美日德）舒适性排第二，仅仅逊于凯迪拉克XT5。",2023-08-30,邵阳
流失永恒,"提车啦～～新车简约大气好看，银外蓝灰，低调有内涵，开起来成熟稳重

停车库时旁边是一辆蔚来，气场完全不输啊，感觉赚到了

满电但是零油，我去年看拿铁的时候还听说魏牌都是满油满电，当时还心想果然是高端品牌，看来今年在各种降成本，充电枪也不送了，能省就省了

新摩卡整体不错，新的银色外观也很大气，本来盲定的时候选的黑色的，但实际看了展车之后还是改成了银色，感觉在多年使用后会耐看些；内饰应该是黑棕的比较耐脏（特别是无线充那一块），但是又想要明亮点的颜色，比较了黑米和蓝灰之后，选择了蓝灰，后续估计要勤打理了。

NVH超级好，开起来很安静，听个歌也很享受～

味道还是有一点点的，坐车里能闻到新车味道，后面要靠爆晒来缓解了，说实话魏牌要打造高端形象定位话，健康形象这块要做突出一点，买这车的应该很多都是30以上拖家带口的，还是很注重健康这块的～",2023-07-11,苏州
挥之＼不去,刹车失灵，让人真的很怕，新车提了狗还没开多远，开车提前刹车，结果刹车绵软无法刹车,,乌鲁木齐
乘风破浪的水滴J1,刚提车不久，纯电驾驶很舒服，动力够用，听销售和试驾介绍安全性高才考虑入手，本来考虑拿铁，大小正合适，好停车，奈何上市太慢，6月1日上市简单了解一下就定了。新车提取比燃油车提速快，但没怎么超车，由于车大还需要谨慎驾驶。等上了高速再试试。目前几乎都是纯电在用，发动机就用了一次，挺给力，隔音效果好，估计以后也会有用油焦虑了！自我感觉东北没那么热，冬天又冷，三元锂电池衰减慢，可能更合适点。刚买来回头率挺高，家用挺合适，价格仁者见仁智者见智，如果喜欢就不差那两个币，如果不喜欢多少都嫌贵，希望后期别出小毛病，用用再来评述。再晒我的小灰灰，我的临牌够牛吧 【最不满意】 那应该车机了，但感觉平时就是上下班，也不需要那么多花里胡哨的东西，暂时够用，以前开老车，对智能化要求没那么高的人已经够用了，时间短其他的还需要慢慢梳理,2023-07-21,长春
乐观的生活家7k8,老摩卡五月份初看了一次，试驾感受印象非常好，但要换代，就等新摩卡上市。六月一号上市二号订车😂，十二号提车（衡阳第一个提车😄）。提车已经一个多月了，整体来说非常满意，加速平顺、安静（无论纯电还是混动），非常赞，电续航非常准（有时候感觉反向虚标了），我每天上下班五十公里国道，经常超过175续航。车辆用料扎实，空间舒适够用，二千兆帕超高强度钢材的使用也让我下定决心痛快掏钱。车内没有异味，这个新车味道基本感觉不到是蛮意外的惊喜。现在马上到三千公里了，跑了一千多公里的高速，我前几天满电智能混动模式下油耗六个左右，空调二十五度（太冷了后来升到二十七😅）全程压着限速跑，没有使用我的黄金右脚（下次试试）。一句话，买了不后悔，使用有惊喜。,2023-07-26,衡阳
西瓜太狼狈,"【购车经历】
9月19号，在没有了解过这车的情况下去店里试驾蓝山，但因预算暂时不足，看了一下销量小透明摩卡。之前有试驾过深蓝s7，唐，驱逐舰，领克（外观实在没法接受）。本来打算慢慢选。结果试驾了一下这个车当天大定（十来年老司机，开上去就明显感觉出来差距）。过了一周就提到车了，提车前一天销售联系我说区里有补贴6000。催的物流加急配送。一早到店里交钱开票。占上了补贴坑。还是比较满意。

【空间表现】
后备箱一般般，溜背造型的确占了垂直空间。但是也够用。乘坐空间很满意，有高级感。
【最满意】
车辆驾驶的稳定性还有静谧性，媳妇孩子坐后排感觉说是这几种里面最舒服的，音响效果也很棒。
【最不满意】
没有靠背通风，我宁可把按摩拆了换通风。。大体重的后背就不如屁股了吗。。。",2023-09-27,石家庄
屈克7229,选了半年，对比了同价位同档次的很多新能源车，最终选定了新摩卡DHT PHEV，漓江蓝棕内的配置。新摩卡的外观非常符合我的审美，车头较长，显得有力量，正面看没有老款的霸气侧漏，我喜欢的正是这种内敛一些的阳刚美。侧面看线条非常平滑，比例最完美的大五座。新摩卡的前脸的灯带和大灯，后尾的贯穿式尾灯太漂亮了，简洁大气，我非常喜欢，没有蓝山后尾灯的庄严，多了一些简约时尚范，能吸引一批人的目光。空间方面没的说，后排空间超级大，孩子在后座空间可以来回走动，但因为溜背造型设计，后备箱空间属于足够用的程度。座椅特别舒服，包裹性好，支撑材料应该用的很不错，支撑性性强，加上NAPPA真皮，触感非常细腻舒适，还有菱形缝线和打孔，视觉看上去就上档次。智能化和主流设计方面，怀挡，HUD，中控大屏，空调屏，360，智慧巡航，分区空调等等，都值得我去探索。这辆车值不值，套用家人在试驾后的一句话足矣：这辆车就算25万也买，比看的别的好太多了。,2023-06-24,济南
单娶柔情,"提车前对比的是护卫舰07和唐。和唐对比个人感觉整体豪华感更足一些，和护卫舰07就不用比了，整体降维打击。
        目前开了总共有500公里左右，期间因为要磨合车辆，所以基本开的智能混动，算下来平均大概是41的油加上5.8的电，很满意。备注下，全程开的标准模式。
        动力还可以，因为平时都开标准模式，动力随叫随到（每次开机都是标准模式，懒得调了，就是每次从纯电优先换到智能混动就很烦）。整体驾驶还可以，车很稳，但是有时候有一些小的碎震，感觉过滤的不是很干净。
       几个缺点1．车机卡顿，开地图的情况下切换到车辆设置界面，会有1-2秒的卡顿。2．倒车没有怠速，在开启自动驻车的情况下，倒车一踩油门就窜出去了，踩刹车很容易就自动驻车了，可能是自己脚法的问题，但是也希望倒车可以默认取消自动驻车，开启怠速。这是软件层面的问题应该不难解决吧。3．氛围灯没有随音乐律动了，感觉少了很多豪华感）。",2023-06-24,海口
※恋恋风尘※,开了五个月客观评价，车是好车，就是销量不好，个人感觉是厂家宣传不行，车名太花俏，沿用以前的VV7、VV6、VV5不行吗，非要改个花俏的名字，优点：空间大，用料实在，内饰简洁不花俏，动力够强，电池续航里程很实在，隔音很好，音响很好，车身强度高，漆面强度够高，昨天发过帖子表扬了一下，蹭我车的日韩系统都去做漆了，我的没事。缺点：车机不够丰富，不过如果和我一样平时玩车机少的也无所谓，目前不能使用应用市场；后备箱高度太高，而且下面没有大储藏格，放大行李箱一点局促，车内储物空间够用；小毛病不少，例如：车内多人乘坐，驾驶员先下车后，基本不能自动落锁；偶尔出现车辆识别钥匙后，不会自动关闭大灯等等。总之，自己买车多看看，自己喜欢，性价比高就可以，别被一下车评和水军带偏，买车是自己开，自己满意就好。,2023-12-08,扬州
______明智,"新摩卡整体还不错，4s店跑了两次就下定了。使用了三天了，没出现什么问题，各方面运行正常。就是小魏同学不是很好使，车机的部分功能还需要优化。不过用的8155芯片，后期还有很大的提升空间，其它都还不错推荐购买。
外观推荐:黑色看着好看，但是不耐脏，夏天温度高；蓝色跟蓝山的一样，可以去店里对比下，晚上和黑色一样，同样也不耐脏；白色显胖，这个没啥好说的；银色也不错，耐脏，选的人应该最多；天水蓝小清新  小姐姐可选。
内饰:年轻人勤打理的推荐灰蓝，比黑米更好打理，黑米的车顶和ab柱是黑的，灰蓝的是灰色的。黑棕和黑黑配合黑色和蓝色外观比较好看，显得成熟稳重。
另外，流媒体目前不能单独选装，除非选那个1.7w的包，已咨询官方客服，如果后期自己加装流媒体需要改线路并且更换车尾相关部件。
noh的话，混了这么久车友圈，没几个车友说用的多的，自带的驾驶辅助功能够用。",2023-06-22,兰州
bountiful,"外观看起来比较霸气，车身比较宽，矮肥。内饰虽然没有老款奢华但是这个价位能到做到这样的程度出乎我意料。


车内由于溜背的原因导致后座及后备箱空间小了一点，但是整体空间比较大。


整个车开起来底盘厚实，像开坦克一样。但是车机设置有模式选择，如果选择运动模式，车子会变得轻快自如。纯电动力提速快，没有任何拖沓，电门反应快。开起来安静，在沥青路面上能听到的也恐怕只有胎噪，用的马牌虽然不是顶级，但是还算可以。在馈电情况智能混动模式下，发动机介入声音在放歌的情况下可以完全盖过去，比我之前开油车的声音小多了。


车机这块比较滞后，当然正常用没什么问题。但是和现如今主流的新能源车的车机来说确实有点落后，语音识别慢且说识别率低，语音能够控制的功能也是有限。",2023-06-29,武汉
用户8258858721316,"车子开起来最满意的地方：车子驾驶平顺、动力好，空调给力，前后排储物空间也够多，外观大气，做工好，安全性佳，给人满满的踏实感，开着放心，车子看起来大，开启时没有很大的感觉，开了2天也就适应了，开起来操控感还可以，360也很方便，可以看到轮子周围情况，对于这种大车来说很好用，内置行车记录仪也很好很，免去了后面还的自己拉线的尴尬，总之就是配置够用。

有待改进的地方：车子空间比想象的要小一些，尤其是后备箱空间，不过理想L7、L8其实空间内部也不大，我估计是沙发做的太厚实的关系。2档DHT，在混动模式下，60码测速，发动机转速就会到2000+，建议60码车速可以调成增程模式，80以上再发动机直驱。
软件bug还有待慢慢优化，营销策略有待改进，购车权益不透明，建议学新势力厂家，购车权益透明化。拉新客户的同时，保障老车主的权益，毕竟服务好老车主是成本最低的营销方式，老车主的口碑影响着后面新客户的决策。",2023-07-18,金华
Marine33176681442,1，车子外观还算大气，有些人说前脸不好看，我觉得还可以，既有新势力环形灯的特点，也保留了传统燃油车的进气格栅，总体上给人的感觉是中庸，不像新势力那么犀利，也不像燃油车那么老气。 2，底盘有高级感，过减速带和普通坑洼路面很干脆，没有大车开船的感觉。 3，配置比较丰富，智能驾驶好用，尤其是碰撞预警和倒车影像，自动泊车等，音响也说的过去，12个燕飞利仕的喇叭低音和高音表现都还可以，在这个价位不算最优秀，算是能打的，如果是4驱就完美了。 4，内部空间很大很合理，我181cm，前排合适角度，后排还能有2拳多的距离，车宽，坐5个成年人不费力。大五座是普通家庭的最优解。 5，续航1100，纯电续航175实际我开过180，反向虚标😀，可油可电用车成本比较低，基本上每公里2-3毛。,2023-07-31,天津
朝十晚八,在用车的过程中，我对长城SUV的品质和性能有了更加深入的了解。首先，我是一个新手，并且刚提车，所以空调开的比较少，大多数时间都是开着窗户跑，开出来的油耗也非常低，这让我非常惊喜，有图为证，只是随意拍的一张，图上的油耗显示4L，其实我还开过比这个更低的时候，目测能跑200公里以上，因为我充电比较方便，所以一般还剩50公里就充电，但是根据平均电耗推测开到200应该问题不大。我平时主要在城市道路上行驶，偶尔会跑一些高速公路，综合下来，根据仪表盘显示百公里油耗只有4L左右，比我的预期要低很多，这里不知道有没有水分，欢迎大家一起讨论。 加速平稳，超车那就是碎碎个事，每次红绿灯，一脚电门后车就被远远的甩在身后，不过大家很快也能追上来(主要是我开车比较稳，基本上是跟着限速跑，不知道为什么大家都可以开的很快，目前我是不太敢)。新摩卡2T多重的车，动力一点儿也不弱，无论是在加速还是在刹车过程中，车身都非常平稳,2023-07-10,西安
microsheep,外观：个人喜欢溜背造型，后备箱空间小点没问题，黑色蓝色犹豫半天还是选择了蓝色 内饰：还行吧，更喜欢老款一些 动力：起步不窜，高速轻松到150，超车不费力 驾驶：方向盘很轻松，动力调成强回收基本不用踩车了，省力 舒适性：隔音滤震不错（选择的最主要因素），空调制冷快，转弯时后排还是测倾有些严重的 能耗：城市内纯电优先，基本可以跑满175km，油耗不知道怎么看，高速换成智能混动，基本上跑140的话要比显示的燃油续航里程打8-9折 车机：启动慢，要等好几秒，使用过程中没问题 价格：西青区补贴2000，内部员工推荐，保险大约5000 缺点：1，智能泊车功能没那么可靠，有一次后轮撞到马路牙子了，还有时找不到车位 2，空调屏盲操时容易点到方向盘加热,2023-07-17,天津
我訫飛翔1,"试驾很大五座，看了很多细节，最后相中新摩卡，马牌的胎，前后通风盘，前后粗壮的铝合金悬架，电池铝合金护板保护到位，离发动机和高压油箱的空间距离布置相对其他车型合理很多，转弯控制给人信心满满（速度主干道左转，可以试试），红绿灯起步快安静平稳，该有的配置都有，通风按摩，燕飞利仕的音响，自带360行车记录仪，自带ETC，自动泊车遥控泊车，循迹倒车自动泊出都很好用，开高速智慧巡航轻松很多，自动变道超车比自己开得好，安全避让很省心。油耗很低，用电居多，家里随车充跑个170公里没问题，通勤很舒服，国庆出去自驾游也是舒服得很！不管销量咋样这车满足我的期待，本人对太花哨的车机无感，任何东西都是双面性，电池太大太小都有弊端，车机快慢也一样，能导航能听歌挺好，休息能看剧足够，出去开会午觉也可以小憩模式也很舒服！

【油耗】
6个左右
【驾驶感受】
很舒服
【续航】
纯电续航175没问题，开暖风开始掉电会厉害一点",2023-11-03,武汉
天涯夜星371,这个价位该有的都有了，动力不是越野的话足够用了，空间够大舒适，车机就不说了，有点伤肝，开机慢不说，连着蓝牙得切到蓝牙音乐才能听到语音，这个切换属实难受，carplay也不支持，语音响应太慢了，识别也一般般，唉不说了，再谈车机就写成小作文了，其他方面感觉挺好的，之前开的是老款奇骏，可能是习惯了，还是觉得奇骏操控舒服点。,2023-08-27,江门
大渡口小旋风,"外观：感觉还可以，就是感觉车头太长
内饰：浅色内饰挺好看，怀挡也挺方便的，可惜不耐脏，用料感觉还不错，就是第二排座椅没有加热通风等舒适配置
智能化：跟试驾过的新势力差距挺大的，app也不能下载，总体来说最减分的地方。
能耗：市区纯电续航基本能达到宣传的，提车回来跑了几百公里高速，高速上电耗和油耗都比较高（我可能开的比较快）。具体高速油耗差不多8     电续航6折
驾驶感受：很不错，试驾过唐、问界m5、零跑和好多油车suv，最满意的还是摩卡和问界
提车价：加置换裸价20.15 ，其他就是保险和上牌，没有其他费用",2023-11-28,重庆
热情辰星清风,天冷了，续航达成率不够，78km路程满电车损68km。不知道其他车主达成率咋样,,兰州
宥利之城,【空间表现】 空间很大，足够日常和平时需求。 【驾驶感受】 动力响应也比较好，降噪也不错，在车库自动泊车比我自己快和好🤣 【最不满意】 6月提车的优惠不够，感觉摩卡就是捡来的，全部都是蓝山和坦克。 车机真的是一言难尽呀，语音识别有时候让人捉急，可能我说话带有口音，识别出来的话真是……而且车机互联还没有，这块希望后续ota能改进,2023-07-06,武汉
火星001用户,来回比较了比亚迪唐，护卫舰，银河，极氪x等几款车型，咬牙选了摩卡，外观方面个人觉得银色不好看，漓江蓝和黑色最好看，不知道为啥店里展车和上市发布车都是银色。车子整体目前还没发现什么问题，动力强劲，加速超车很给力。车内空间很大，就是车机不太智能，语音对话不太容易识别，希望后续能优化，只能说够用，HUD功能不够丰富，尺寸也比较小。目前只行驶了不到500公里，小问题暂时没有发现，有问题后续追加。,2023-07-20,南京
聪明布雷特0k3,车是好车，智能驾驶比较好用，但是侧后外观不好看，更希望出已白色为主的车，车机不行，不够智能  ，  而且有的功能不好用，比如空调不是实体按键，常用的功能增加实体按键更好,,南宁
韩小失落,长城智能化太差，外观设计简直不行，其他都非常好。空间大，做工真好！如果能换个系统，换个设计师就好了！,,长春
Toplhq,开了几天，动力底盘都不错，车机需要加强，总得来说不上一台车驾驶感受好很多钱，希望后续稳定，电池耐用。希望长城能多做一做市场调研，了解车主的需求。,,深圳
浮生的摩卡,1.车机系统需要优化。启动默认纯电优先，没有默认强制保电。 2.外观内饰非常符合个人审美，空间大。,,商丘
田老雪,"只能说太有缘了，预售期间一直没刷到新摩卡，马上就准备提比亚迪唐了，结果六月一号才刷见，两天时间说服家人，三号立马转订新摩卡。
   外观内饰动力都很满意，不得不说在目前这个市场这个价位，摩卡的产品力真的很强，本身长城作为国产越野车大哥，技术沉淀是有的，有坦克系列作表率，而我的需求就是城市通勤，偶尔周边自驾游回老家，配置也够用，在这个价位真的没啥短板，综合实力很强。
至于品牌方面，我没有太在意，车本身就是工具属性，能满足车主的需求就是好车，车毕竟还是自己每天再开，所以我买车并没有太听家人的意见，好在家里也足够尊重我的选择。
当然最重要是价格，这个月的活动还是比较给力的，邯郸路宽4s店的服务也不错，还专门单独为车主成立一对一的咨询群👍给他们点赞",2023-06-20,邯郸
Graig1,个人对新摩卡的外观设计很欣赏，比较喜欢现在的前脸，更像电车。 车机智能化和开放程度有待提高，据说8月OTA会增加华为HiCar，很期待。 驾驶感很不错，NVH做的很好。但是真皮座椅没有老款看起来高级了…… 后排空间和座椅好评，因为每年有两到三次往返1000+的行程，舒适的空间是我选车时考虑更多的。,2023-08-07,武汉
小Good仔,原本对摩卡有好印象、好期待，完全被这家4S店（深圳魏牌智行汽车销售服务有限公司）败光了： 第一、验车环节糟糕 1、带我们验车的竟然是名爵的销售，对摩卡相关问题一问三不知，验车过程旁观没引导。 3、验的车被前后左右其他车夹在中间，连基本的试车都没办法做到，更别提检验各项功能。 4、草草验完车后，签约付款的地方竟然在一个临时搭的棚里，空调不冷，还没水喝，最后忍不住要了才给 第二、赠品至今一样没见到 1、6月13号转大定，7月7号付全款，今天7月24号仍没收到赠品 2、期间三次向周姓经理问起进度，每次都是一个回答：厂家邮寄还没到 3、试问，一个多月时间，车都生产完了，赠品就一个脚垫和防电枪能还没寄到？ 第三、承诺的赠送洗车条件苛刻 1、这位周姓经理在付全款时，承诺赠送洗车三次，提完车后回复只剩两次 2、告诉我原因是，提车当天的把车清洗干净就算一次赠送，难以置信，难道其他品牌提车都不用洗车？直接从货车上卸下来就提？ 3、关键是，提车时车身还有泥痕，就在轮胎附近的挡板处，这算是洗还是没洗？ 3、更离谱的是，后续洗车得先到他们商场，还得提前联系这位周姓经理，他要是不在店里没得洗 第四、沟通效率低下，态度冷漠 1、一次我询问电子说明书，等了一天才回复，给的还是老版摩卡，最后还是得自己找 2、一次我反馈座椅问题，提出自己的不满依据，直接不回复 3、还有一次我索要充电桩的联系方式，直到第三天才回 4、最积极的一次沟通，我支付完全款后还没到家，就微信联系我在他那买保险，还送露营装备，隔天又来提醒我买保险才能上牌 第五、座椅问题处理低效、颠倒黑白 1、7月12号提车，即发现座椅跟展厅和网上看到的座椅不同，前后排都没有缝线和蓝色修饰边，提车现场工作人员也承认这一问题 2、当晚，跟周姓经理反馈，将展车和我的现车座椅图片沟通展示，并询问我这台是否为瑕疵品，回复不是瑕疵品，已向厂家反馈这个问题 3、7月13号下午，周姓经理微信反馈，这个座椅的工艺是随机的，我回答不能接受，并阐述了我的理由，后者没回复我 4、7月14号上午，一位李姓经理来电告知有应对方案，就是把我的新车座椅拆了，换上他们展厅的车座椅，我和家人都不能接受拆新车 5、当天，我拒绝李姓经理说的方案，并告知了我希望的处理方案和理由，他说向上反馈 6、7月21号，我主动询问李姓经理进度，一周时间过去了，他告诉我还是只有这套拆新车换展厅座椅的方案，我不能接受，他又说他也在等上级回复 7、当天，我提醒这位李姓经理，拖延不能解决问题，一周时间毫无作为、毫无反馈，其后他微信回复一段颠倒黑白、栽赃嫁祸的文字，我意识到对方已然毫无解决问题的诚意，并且设计好套路要把责任和问题都甩给我，因此谈话破裂。,2023-07-24,深圳
xyc90,外观上还过得去，内饰很用心，家人一眼看上了蓝灰内饰和质感。动力够劲，高速不知不觉到了150，稳得很，车内相当安静，几乎听不到发动机声，应该是主动降噪效果，灵眸监控驾驶状态灵敏，分心就提示。主被动安全足，空间大。智慧巡航好用，满足需求，能够自动增减速跟车和自动换向。音响比我以前的车子上的好了几条街！纯高速测试，速度110，全程大灯，空调，音乐，油耗6.9升。,2023-07-14,南宁
机智的清泉2hN,外形我很喜欢，动力也很足，就是溜背造型导致后备箱空间太小了，车机拉胯，导航总是出现定位偏差,,深圳
刘洋52461633,整体还算可以，就是车机反应慢。防碰撞没有老摩卡灵敏，电池续航虚标有点大。不过整体驾驶还可以,,郑州
张志礼150625,新摩卡外观、内饰虽然不是特别的出彩，但是比较耐看，稳重大气。 车机系统只能说一般般，菜单逻辑也不是特别清晰。 我最认可的是长城汽车的做工好，底盘扎实，操控性比较好，混动技术比较先进。可以说碾压合资品牌了，这也是新势力小鲜肉比不上的。,2023-06-26,南京
小麦睡觉,这是一款销量很低，但是性价比很高的车。车机除了语音很智障，其他功能方便感觉还可以。纯电175完全够用。,,杭州
快乐梦想家qI,车机系统垃圾，新车有bug，纯电优先模式作为默认模式，出行遇到两次亏电低速行驶到终点停车场，休息几小时后有油也无法启动发动机，只能拖车救援的糟糕情况！而且两个月过去，系统没有更新，没有解决这个bug！新车对道路上细小颠簸过滤不了，这方面跟我以前七万买的奇瑞艾五比还不如。可以说，长城对魏牌作为豪华品牌的定位不清晰，用户群应该是换车升级人群，对车的细节要求高，各方面都至少要做到稳定均衡才合格。可以从新摩卡来看，长城远没有做到。新摩卡的销量低迷，确实是意料之中。价格没有长安实惠，技术做不到长安的均衡，比亚迪的优秀，如果不改变，没落成二线三线车企就在不远处！,2023-08-01,北京
