字段1_文本,字段2,时间,字段3
玉松实话说,最近参加了深蓝汽车举办的深度试驾会，体验了深蓝还未上市的下一款重磅车型深蓝S7，也与厂家的技术 商务人员都有过沟通有几个问题还是想和大家分享下： 1.确认了电池续航90km的版本会一同上市发售 2价格方面现在保密性做的很好，但是又说到SUV的光成本就会比轿车高到2-3万，具体价格待定，有可能就像网上说的那样20w级别左右，但是我觉得也是选装满配才会是这个价格 3.车辆外观内饰真的很适合年轻人，外观线条凌厉，内饰简约高级，外观六种颜色，分别是白黑绿橙灰和青色，内饰两种颜色纯黑和橙色，个人觉得橙色的选择可能会占到百分之八十。 4驾驶感受上来说动力平顺，提供了三种驾驶模式选择，高速 城市和山地 分别对应不同的保点量，也可以直接设置soc，底盘质感相较于之前的车来说提升了一些，40多码过减速带没有太多余的弹跳，但是地盘的细微度做的不够，路面有石子之类的细小的颠簸还是可以感受到，相比来讲已经有比较大的提升了。 5.NVH：因为我们这次体验了公路 山路 海边 高速 还有一小段越野路面，总得来说增程器启动状态下车内几乎无感，s7动力总监也说了专门为了增程器降噪做了工作去优化，高速上车辆到达110左右时会有65分贝左右的噪音来自胎噪与风噪，低速没什么感觉，高速噪音还需要优化。 6.零重力座椅和副驾屏好评，可见设计团队是在使用体验方面下了功夫的，工程车虽然有些小bug但是问题不大，也新增了电动遮阳帘，毕竟是中型SUV后排空间还是比较宽裕的。 总体来说是款非常适合年轻人的好车，外观内饰帅气高级，动力平顺，如果再有一个给力的价格，这款车绝对是一个大大#长安深蓝[超话]##长安深蓝[超话]# 爆款（ps邓总520会去海口，听说全部高层都会去，有可能公布预售价哦）,2023-05-16,
出行局,"外观是真的帅，而且还是比较耐看的那种帅。内饰有点后悔没有选橙色了，黑色内饰看起来有点太沉稳了，加上外观也是黑的，有时候会觉得色彩过于单调，这里还是建议大家选择橙色内饰！！！ 内饰的整体设计挑不出啥大毛病，向日葵屏还是比较新奇，有时候展示给第一次坐这个车的朋友会让别人有惊艳的感觉。然后座椅通风加热这两个配置是真好，当初横向对比了几款大厂的新能源车，在同价位区间，真没几个前排同时有座椅通风加热的。 车机这块只能说中规中矩，和新势力的车机肯定是比不了的，但是大部分传统车企的车机还是智能了太多太多，就是语音识别有时候不太聪明的样子，但是S7i好像搭载了大模型，在智能体验方面会有大提升，有条件的可以上S7i。 然后上车的时候会有人脸识别，长安好像很喜欢人脸识别这东西，但是建议人脸识别时候的画面色彩别整黑色的- -还是弄成彩色的吧，不然感觉怪怪的。 【油耗】没有家充桩还是尽量别买增程，因为没有家充的原因，很多时候我是馈电在跑，不过好在油耗也并不高，实测5.6L/100km左右,6L以下。 【驾驶感受】底盘横向对比过去，总得还是不错。深蓝S7用的前麦弗逊后多连杆的悬架组合，在城区面对接缝路、起伏路以及小凹坑的时候，处理得还算可以，不会有很大的弹跳。这车我也拿去跑了山路，在山路上表现有点出乎意料，转向灵敏，侧向支撑在同级别车型中算是靠前的。 【最不满意】车辆NFC刷卡启动后，如果在车内呆的时间稍微久点久，如果想挂档行驶，需要重新在后视镜刷卡..这时候在车里伸出手去用卡片触碰后视镜挺麻烦的。",2024-01-11,
车道纵横,"【驾驶感受】深蓝S7增程版的驾乘感受真的是没得说，深蓝S7增程版在底盘部分采用了MacPherson独立悬挂和多连杆式独立悬挂的组合。采用高强度材料制成的车身，具有更好的强度和刚度，同时降低了车身的重量，提升了整车的操控稳定性。女司机的最爱！驾驶起来真的是舒适感特别好，明显的推背感，静谧性也是我非常喜欢的一点，车内聊天正常音量交流无障碍。

【最满意】深蓝S7的外观、内饰及科技感真的打动我了，
外观：深蓝s7前脸采取简洁曲面配分明的棱角线，溜背式的尾部，贯穿式的尾灯，无边框车门，隐藏式门把手。整体的外观遵循了“锋芒毕露”的设计理念。细节上，深蓝 s7 的前脸下方两侧设有一对多达696颗的LED光源，可编程能自定义图案，使其使用性，可玩性大幅度增加。
内饰：映入眼帘的是，橙色与黑色双色搭配的内饰，呈现一种高端、豪华感，同时15.6 英寸中控向日葵屏，12.3 英寸副驾智能屏，前排双零重力座椅，座椅通风，8点式按摩，电动腿托，头枕音响等等都一应俱全。
科技：可编程智能交互灯，可实现行人礼让、行车状态提醒、特殊场景动画等效果，虽然之前在30多万-60多万的车型上见过，但是10多万的能这样，鲜有。深蓝S7的全系标配的360度全景影像，多视角下可谓没有死角，我相信新手司机开这样的车，过窄路时也会信心大增。遇到死路也别着急，打开循迹倒车，深蓝S7将帮你自动倒出来。

这款车真的是物美价廉，值得推荐！",2023-11-28,
司马嘉栩,"长安深蓝品牌的推出一定程度上肩负了长安品牌向上的任务，同时也是新能源品牌，而之前的sl03虽然推出时也颇有性价比，但新能源轿车毕竟还是有一些难以克服的问题，而深蓝品牌最近也推出了新的SUV车系s7，并给出了一个较低的指导价来与一些对手正面硬刚，使得原本一家独大的20w级新能源SUV市场变得更为热闹，出于好奇我也去试了一下这台车，看看其表现究竟如何。
 
试驾车是121MAX增程版，即标价15.99w的版本，增程版全系采用的都是1.5自然吸气发动机和单后驱动电机的组合，标称238马力，试驾时电量处于较高位置，因此只体验了纯电的模式，实际表现上，绝对动力还可以，即使是纯电驱动中高速再加速也有一定的加速能力，虽然不算特别猛，但满足目标消费群体的需求不是问题，得益于较大的电池，即使在纯电模式较大的动力请求也可以直接完成而不用启动发动机，当然电量较少时或许就是另一种情况了，平顺性表现好评，整个试驾过程中没什么顿挫或者闯动，电门踏板总体还是很好控制的，没什么突兀的情况出现，响应速度好评，虽然不是极致得快，但跟脚没什么问题，即使突然给出大的动力请求也能够感觉到有一个上升的过程，总的来说，这套动力总成在较高电量下的表现还算不错，不过毕竟这台车的增程器参数还是比较低的，在馈电状态下表现如何我就不太清楚了，因此评价仅针对我体验到的表现。

底盘表现分开说，舒适性表现，这台车对于小振动稍微有些敏感，单次大震动的处理也还可以，在一般道路上驾驶没什么问题。不过如果在连续烂路上这台车的表现就有些问题了，类似于之前的sl03，这台车在连续烂路上会有较多的左右晃动，有些不舒适，同时面对一些抛跳这台车的后桥会比较明显，主观上会带给人不安定感，稍微差点意思。

运动性表现还可以，虽然不是主打运动的设定，不过稍微激烈驾驶一些还行，满足稍微动感一些的驾驶没什么问题，当然即使是后驱也不要对这台车有太高的运动性期待，这台车的定位不是干这个的。

转向手感总体还可以，车头响应速度还是挺快的，主观上还算比较灵活，力度稍微有问题，中间部分的阻尼打起来稍微怪怪的，可能是为了营造稳定感。车身跟随性还不错。

刹车脚感好评，电制动和机械制动的衔接还不错，同时这台车也继承了之前sl03动能回收无级调节的功能，简单的试了下，感觉动能回收的响应稍微有点慢。当然我个人还是习惯没有动能回收。

NVH表现总体好评，路噪稍微明显一些，风噪和环境音的隔绝都还不错，总体考虑到价位还是比较不错的。
 
静态上，这台车的外观还是比较有特点的，一定程度上继承了深蓝品牌的家族设计，我个人感觉总体会比sl03更好看一些，当然这点见仁见智。
 
内饰还是继承了深蓝品牌的家族设计，总体还是比较简洁的，甚至仪表和基本上所有的实体按键都被取消了。不过HUD的显示效果还算可以，我个人还是能够适应的，当然对于一些消费者可能不太喜欢。内饰观感上还可以，做工用料还是没什么问题的。好不好看这点见仁见智。车机系统表现中规中矩，流畅度没什么问题，动画还是比较丝滑的，不过菜单稍微有些复杂，有些功能调节由于没有实体按键也被集成在了屏幕里，需要比较费劲地找，上手需要一定的适应时间。
 
前排人机工程学总体还可以，方向盘位置和座椅都很容易调到合适的位置，不过这个方向盘的感觉怪怪的，我个人不是很喜欢。试驾车副驾驶也选装了所谓的超感智享套件，带有所谓的零重力座椅，表扬一下这台车零重力座椅的安全带设置在了座椅上，理论上行车过程中也可以休息一会，同时副驾屏幕也比较有特点的放在了遮阳板上，由于时间问题我没仔细体验，不太清楚具体效果如何。后排总体好评，虽然是新能源，地台高度也还能够接受，座椅本身的乘坐感受也不错，靠背角度也能调到一个很舒适的位置。后备箱空间还不错，空间还算比较宽敞，也比较规整，地台还是比较低的。配置上，这台车总体配置还是比较高的，销售还特意给我展示了一下不同的场景模式，还是挺有趣的。

总的来说，这台车的表现我认为还是可圈可点的，比起之前的sl03确实要更适合家用了，同时在市场上面对一些对手也有一定的竞争力。当然现如今的市场还是比较卷的，因此这台车的实际市场表现如何也让我们拭目以待。",2023-10-08,
车闻社,"拥有一台深蓝S7，把塔带去了德国，还下了纽北赛道，感受可以说很充分了！

1、颜值就不用多说了，肯定很吸睛，开到国外好多老外可以把它认成特斯拉，设计很顶！
2、实用性上，中型SUV尺寸、空间很充裕，座椅又大又舒适，配置丰富，十几万就能拥有三十多万的体验，零重力座椅一起好评。
3、续航上，增程版不用担心里程焦虑和油耗，1L油能发3.3度电，效率也很高，实测油耗在4-5L左右，续航轻松超过1100公里，关键性能也不错，百公里提速7秒俱乐部，妥妥的钢炮级。
4、有网友问S7的底盘到底怎么样，整体调教偏舒适，把它开下赛道支撑力也可以，整体符合这个级别车型该有的水平，主要是大马力后驱，性能强、操控也不错。",2023-06-27,
小明同学的深蓝S7,"外观：外观有点夸张，符合电车的设计潮流。
	●	内饰：整体比较简约，宽敞舒服，有质感，橙色内饰的颜色挺亮的，看着不沉闷。
	●	配置：在同价位范围内，配置丰富，用起来也挺顺手。
	●	空间：前排和后排空间都比较大，能满足家庭日常使用。
	●	智能化：车机功能多，像一部大手机，足以满足对一辆混动车的基本期待。
	●	驾驶感受：动力强劲，底盘稳当不晃悠，驾驶体验舒适。
	●	续航：纯电121公里版本的深蓝S7完全能满足日常工作通勤需求，几天才充一次电。
	●	质量：深蓝厂家在造车方面很有实力，为了保证产品质量，设置了多达11道“质量墙”，确保每台下线车的高品质。
        深蓝S7作为一款新能源汽车，其质量和性能得到了一些车主的认可。但不同的人对车辆的评价可能会有所不同，但是对于我来说完全符合自己的用车需求。",2024-03-09,济南
热心网友9873,底盘一言难尽，走烂路非常颠簸，颜值和内饰可以肯定，车机智能化不够智能，实体按键约等于没有，不喜欢车门电子开关，机械开关位置不合理,,黔西南
Aa_Yuan463,不要让垃圾4s店员和交付中心毁了好车 分享坎坷的深蓝s7提车历程，共勉 7月分看了一圈，15w左右国产新能源suv，这个价位区间想必我不说都知道有哪几个在卷，卷友商，狠起来自己都卷的角儿，整体试驾体验，单纯从预约、接待、跟进反馈角度出发，忽略车本身，BYD我给第一，吉利我给第二，深蓝我给第三，欧尚我给第四，枭龙我给差评垫底（单纯个人主观感受，圈定杭州地界） BYD销售、试驾每个环节我觉得给足我面子，专业，细心，周到，最后没选主要是新款宋plus真的让我失望，白等了一年（有同感的评论区见）； 吉利银河L7：整体服务来讲都还蛮贴心，看上去确实蛮用心在做一些事情，感受nice，但是车机、空间来讲我犹豫，价格也是蛮香的，最后输给了深蓝颜值 深蓝我就先不吐槽了，先说欧尚z6混动，销售屌屌哒的感觉，给人很不爽，到店了给我感觉就是你爱买不买，所以试驾都没试驾，直接拉黑 枭龙我就更呵呵哒了，试驾三次放了我三次鸽子，而且他喵的店铺一个比一个偏，销售一个比一个不专业，顶着40度的高温跑了三四十公里过去，说好了有车接，没有人，苦等了半个小时！试驾车被借走了！补贴没了！想想都火大 回到深蓝，开始没在考虑范畴之内，主要两点，也是自己没买过车，真正开过车，所以对车概念只停留在键盘，03的黑料对我影响比较大，长安的骚操作给我印象并不是特别友好，其次品牌成立到现在来讲沉掉没那么足，技术、工艺等等，感觉上差了么点意思，但实车看了，车试驾了n次，我只想说我错了，对不起，肤浅了，试乘试驾，第一感受安静，其次真的宽敞，真的舒服?（深蓝打钱！）开起来就一个感受，是我想要的，所以我跑了杭州5家4s店，比价，比优惠条件，发现价格都透明的。。。而且礼品都一样，必须吐槽一下杭州交付中心是真的抠！（交付完脚垫异味直接扔了，膜真的很一般很一般没让贴，自己买tpu车衣） PS:交车前一天陪朋友试驾s7，那个店里的销售真的让我很不爽，我只想说你卖出去车有原因的，劳资已经是准车主了，收起你那副嘴脸漫不经心傲慢的姿态 好了，回到正题，7月24定金，25号锁单，金融预审我吐了呀，长安金融一直说我手机号实名不是我本人，线上根本做不了，等了一周多都没人理我！后来换了个交付专家对接，服务真的我想给差评，坎坎坷坷一直到8.16号车辆发运才搞完，enmmm，经过漫长的等待了差不多一个月车才到，去交付中心提车，戏剧性的狗血一幕幕出现了！坐标杭州的车友们请做好准备。其他城市的车友们可以看我们笑话了（不怕你们笑话） 给我约的是下午，一是人生第一台车激动，二是没提车经验，所以12点就到了，所有流程走完，6点了！！！各种奇葩的事情一出接着一出  1、先验车再先交钱再提车。不交钱无法走流程，也就拿不到财务证明，也就开不出发票，没有发票打不了牌，什么鬼。。。 2、破系统一直接收不到短信，没办法走线上审批，好了，我忍了，我走线下审批，这一批就是快俩小时？之前预审也没见这么麻烦，授权书都签了，交付中心终审又签了一个一模一样的授权书，无语? 3、交付前一天晚上，给我说了细则，还行体贴的，但只字未提还有押金的事情，5000押金的事怎么解释，不管你是全款还是贷款，还是自己上牌，还是交付中心代上牌你都需要交5000押金，不给押金不让拿走上牌材料，牛逼啊，理由很奇葩说因为杭州上牌以后绿本是先寄给车主的，所以他们防止车主不配合他们拍照所以需要5000押金？？？我特喵的，贷款抵押绿本我都忍了，这尼玛还要收5000押金，合理嘛？ 4、人都等麻了，谁懂啊，我花钱受罪来了？最后气的，什么狗屁交车仪式，不办了！什么玩意，直接签了一个什么自愿放弃交车仪式的协议，真的麻了，一下午水都没人管，吃的也贼贵！一分钟都不想在那待着，吐了，临牌打完，交车礼车上一扔，直接开车走人！ 有一说一，车是真的巴适，无敌的颜值，功能齐全，但希望国内厂家管一管内部的员工，做好培训再上岗吧，太影响品牌价值和体验了，销量不仅仅看车好不好，最直接的销售才是第一关！,2023-08-28,杭州
痴心君莫笑,"【最不满意】
深蓝售后是真差劲，你没定之前是爷定了之后就是孙子，连个提车仪式都没有
【购车经历】
本来看的银河l7和比亚迪宋，最后因为帅选择了这个
【提车价格】
这个是固定价格，没有优惠，送了点东西
【驾驶感受】
对于我这种开车没多久的，我感觉都差不多
【油耗】
6L左右，平时就用电，白天出去晚上冲上电，相当于白嫖。

【续航】
充满电wct显示110km，实际城市里跑就90左右
【空间表现】
对于之前一直坐轿车，这个空间属实很大的，就是车有点宽，遇到窄路不好过，新手还是要多注意一下，现在已经蹭过两次了
【动力表现】
对于没开过电车的我来说，这动力已经很够了
【亮点配置】
无框车门很帅，HUD也很好用，如果再有仪表盘就更好了",2023-10-29,西安
自强不息星星3w4,1.颜值无敌，10万多的价格，30万的颜值，外观，内饰看着就舒服，设计这块长安是真的没得事，一个字帅，帅的深入人心，符合百分之80以上正常人的审美，我开在路上回头率十足。 2.车辆的智能化真的很可以，貌似除了油箱盖需要手动按屏幕上的健以外，其他的都可以通过语音实现，辅助驾驶很好用功能全面。 3.空间够大，这台车是我第一台车，空间是这的大，家庭首选。 4.做工可以比零跑之类的好太多，最主要的是长安军工背景垫着，不会存在倒闭没地方修的尴尬情况，那些网上说深蓝会被放弃的人我就笑笑了，看看合格证，车辆的登记信息都是写的长安牌，保养维修均可在长安4s店，不是零跑之流可以碰瓷的，买个车连4s店，维修售后都没有地点，新势力内卷严重，能不能活下来都是问题，不敢买，前几天刚刚威马倒闭，更感觉当时选对了，,2023-10-16,泰州
老七今天高兴,6.29定下深蓝S7，就开始了迫切的等待，还好，大概等了一个半个月左右车就到店了。办了贷款，选智能钥匙，店里很好，送了脚垫和放电枪，交车礼包，没错就是这个小手提箱，里面有这个可爱的公仔，销售顾问很热情，服务态度很好，有什么不懂的都耐心解答了。专门安排了交车仪式，虽然简单，但仪式感还是要有的。交付的时候车已经整备好了，洗干净。随车的东西该有的都有了，机动车登记证书、行驶证，有一个机械钥匙，然后就是卡片钥匙。这个钥匙已经这样了，和原来的油车很不一样，以前的车都有感应芯片的，现在这样应该是没有了，没有了原来的发动机防盗功能，不知道安全性如何…小顾虑，这车虽然很帅气，但也不算豪车，应该一般不会被人盯上吧😅 S7 121Max，电耗真的节约，38％的电耗行驶了50.6公里！,2023-11-23,重庆
小公举的王先生,动力一般，经济模式太肉了，其他还好，有异响，不知道哪里，还要去检查一下，,,杭州
DoNews汽车,对于深蓝汽车，个人还是抱有很大期待。从深蓝SL03到目前的深蓝S7都在证明着深蓝汽车的进步。作为二十万级的增程SUV，深蓝S7确实具备很多优点。单单是从外观上看，深蓝S7就采用了非常新颖的设计语言，整体都营造出更为激进的感觉。 包括隐藏式门把手、无边框车门的配备都让它在同级别车型中充满了竞争力。红色卡钳更是将运动感瞬间拉满。尾部的贯穿式尾灯是一大亮点，同时电动尾门也是值得好评的点 深蓝S7的内饰同样引人注目，环抱式座舱让这台深蓝S7的内饰更加优秀，深蓝S7在智能座舱方面更是以压倒式优势胜出，可旋转的中控屏加上独特的副驾娱乐屏，实打实的让深蓝S7的科技感瞬间满分。前排的双零重力座椅也让主驾可体验舒适出行的乐趣。 深蓝S7针对市区路段、高速路段及山路都研发了特定的模式选项，让用户彻底告别选择驱动模式，带来更省心的驾驶。综合续航超1120km的续航里程也可让用户彻底解决续航里程焦虑。开起来这台车，也会让人感觉信心十分充足，无论是城市路段还是高速路段，深蓝S7都有着极快的动力响应，超车加速更是不在话下。得益于静谧性的升级，驾驶深蓝S7并且播放音乐，可让车内乘客享受一场听觉盛宴。,2023-05-12,
Aeight暖阳,总体来说性价比比较高吧，外观内饰我都很喜欢，就是冲着这车的外观和内饰下手的😈由于这是我的第一辆车没开过其它什么豪车，感觉驾驶感受方面也挺好的，很多智能辅助驾驶对我这个新手很友好。 新车刚提出来倒车就装杆子上了（雷达疯狂报警，我表示我没看见就是没有，真想抽自己两耳光）伤了车漆😭,2023-09-14,无锡
云堆汽车,海南试驾这款S7增程版，对增程式电车有全新的认知，以前认为增程是一种很落后的技术，能量转换多一次会损失很多。结果高速行驶近200公里，综合油耗5升多，的确省。虽然没有纯电那样省，但是完全没有了里程焦虑，这就是现在增程电车和插电混动在国内卖得好的最大原因吧。由于当天高速上下大雨，感觉底盘调的很好，很稳。只是没有注意到纯电模式的电耗情况，有知道的朋友可以讲一下。最满意的是内饰，用料好、零重力座椅，一应的豪华感。最大担心是，全部功能都集中到一块屏幕里了，如果这个屏出了问题，比如黒屏。什么信息都看不到时，老司机都不敢开了吧，那该怎么办呢？当然，如果主力车型的价格在17万左右，还是很推荐，比sl03好太多了。,2023-05-15,
山东睡觉的王,外观：很帅，朋友都说帅，朋友都后悔多花了3万多提探岳了。 动力：非常猛，和朋友五系崩了崩，没蹦过我。 底盘：有点颠，尤其是回村里，或者连续减速带，在市区开可以不用管。 总体，科技感十足，很适合20来岁开，而且非常安静。,2023-10-01,滨州
看车的光光,外观好看，符合我的审美，动力随踩随有，反应灵敏，功能相对完善，从手动换到新能源车还不太习惯，尤其是怀档...音响一般，底盘调校一般，B柱外侧烤漆面容易刮花...,,嘉兴
豁达天空7Ol,始于颜值 【驾驶感受】 弹射起步，起步超车像呼吸一样自然。电动车开过才知道有多舒服，电机驱动毫无顿挫。 【乘坐体验】 做了一次后排，软中带硬，过减速带比我妹的捷达舒适多了。路感过滤的也不错，降噪比较不错。几乎听不到门禁抬杆的提示音。。,2023-09-01,常州
半山植树,底盘滤震一般 车机功能不行（更新慢，App少，功能少） 手机APP功能也不行,,广州
用户99492037719,外观确实好看，也就是冲着外观去的，内饰足够简洁，也营造出了同级别不多见的豪华感，车机系统还需努力加强，目前来看有点傻瓜机的感觉，第三方应用基本等于没有，地盘也没网上说的那么糟，但是碰到复杂路况确实有点颠，目前网上说的各种异响暂未发现,2023-09-27,武汉
执着的百香果4T1,外观漂亮，空间很大，驾乘都很舒服，续航能力不错，车机一言难尽，APP太少，最基本的影音软件都没有，这次升级后还只能用联想浏览器登录网页版来解决，语音识别有待提高，自带的行车记录仪还是近视眼，连前面的车牌都看不清。,2023-09-06,西安
皛魚兒,【销售态度】 直营店服务明显好于传统4S店的，包括提车前的试驾和功能讲解。 【动力表现】 动力还是可以，相比油车的变速箱过程损耗!电车那动力表现在市区不要太好了! 【驾驶感受】 驾驶感受这各人入各眼，反正S7的表现是达到本人的体验目标。 【最不满意】 全款没有多少优惠，也就是官方的优惠，然后赠品啥都没有，也可能是自己的谈价菜。,2024-01-20,宁波
老陈的忧,首先评价下销售人员，服务很好，专门建立了售后群，异常回复也很快，这点值得点赞。 深蓝s7外观是真好看，个人也很喜欢，每次停车后都回头看一眼，车内饰区别于其它车，很有特色，也很有豪华感。配置很多，很丰富，我就挑一个比较突出的讲一下，刚开始会觉得没有仪表盘会不方便，想买的大哥不用顾虑，hud很好用。驾驶感受不敢乱评，因为我是新手，开起来没有特别的感受，就是起步比较快。,2024-01-10,广州
自由的日子,车子底盘有点不好，外观配置还是非常够用的，还有车子的感应系统有点不好有事很灵敏有时没反应,,枣庄
佟音bro,"其实当初看这个车的时候还有人说什么增程技术没难度，现在觉得真挺扯，有没有难度跟买车有啥关系，凯美瑞雅阁有难度么？不都卖爆，再说现在各家都开始发展增程了。

这车有那么几个好处，就因为是增程的，所以起步比油车快，还顺。而且整体都很安静，深蓝自己说是超级增程，反正就是发动机震动和噪音，基本上感觉不到。而且这车整车隔音做的挺好的，车身整，底盘又比较舒服，而且座垫宽，大，所以开着坐着都挺高级的，过个减速带什么的没那种一颠就松松垮垮的松散感。

再一个就是省油，技术难度高的低的，能把油耗做下来肯定没错。这个车大概亏电正常开城区内能到5L左右，急的话不到6。如果当电车用那就是每公里一毛来钱的成本了，有条件慢充那更便宜。长、短续航买哪个，其实我觉得就看预算就行，没啥太大必要纠结，因为都已经很省了。

另外这车机挺好用，顺畅，语音反应也快，使用简单容易上手，手机无线充电也快。",,
苏大星xx,外观应该是同价位里最好看的了吧，运动感很足，开起来是偏舒适的风格，长途驾驶或者高速巡航都很舒服，能感觉到底盘调教是很用心的，悬架在过减速带的时候不是一味的软，而是Q弹的那种感觉，很有高级感。动力方面也比较满意的，因为是增程式所以开起来很像电车，动力平顺又跟脚，城市里面开会非常顺手，总的来说在底盘和动力方面都是非常满意的，再加上高颜值的外观，很适合年轻人,,
吴佩频道,要买SUV的朋友现在也可以去看深蓝汽车了。深蓝S7试驾过了，聊聊车： ★ S7和SL03渊源颇深，长着差不多的模样，也都是来自于EPA1平台，轴距都是2米9。这个平台兼容纯电、增程、氢燃料多种动力构型，因此S7也有这三种动力。 ★ 这次试驾的是增程版本。而当你坐上S7后会发现，其实它跟SL03还挺不一样的。仪表盘没了，取而代之的是可视面积非常大的HUD，官方说法是一个HUD的成本抵得上3-4个仪表盘了。而向日葵屏则得以延续，可以左右旋转各15度，方便与主驾和副驾交互。 ★ 我们开了100多公里，可以放心的是副驾头上的液晶大屏看着并不会晕眩。 ★ 座椅填充厚实，这点明显强于特斯拉，而且主副驾都是零重力座椅。 ★ 和多数同级家用SUV不一样的是，深蓝S7的运动味儿更浓一点。一是中心感比较强的方向盘，二是踏板的阻尼力矩比较大，尤其是刹车，整体上是很能取悦驾驶者的。 ★ 底盘有接近德系车的高级感，但高速路上过坑洼的时候余震有一点明显。 ★ 增程器的匹配很好。驾驶过程中发动机几乎隐形，发动机介入时感知不到，高速超车也听不到发动机噪音。 ★ 一共三个能量管理模式。市区模式在20% SOC值的时候发动机介入，高速模式下50%，山地模式下电池的SOC值可以在50%到80%之间调节。 ★ 高速模式发动机介入后，跑了近100公里：油耗6.8L/100km，电耗20kWh/100km左右。测试工况非常不利于油耗，一是海南试驾全程外温接近40度，空调工作压力大；二是四人满载全是大老爷们，后备箱也塞满了；三是全程几乎顶着120的限速在开。 ★ 驾驶辅助目前是标准L2，整体表现无功无过。 ★ 高速胎噪稍大，正式上市后的量产车型大概率会用上更静音的轮胎，毕竟马牌PCC真的贵。,2023-05-17,
出行公路,"【最满意】
空间大，座椅乘坐舒服，科技配置到位，设计是国内前沿。后备箱离地高度非常合适，搬大件也很方便。

【乘坐体验】
今天去看看，刚好他们上了试驾车，有幸试驾了一圈。其他操作方便差不多，内饰方面我感觉要比03更精致一些。特别这个中控的杯架我很喜欢，没有仪表盘总觉得很别扭，虽然给了抬头显示，但是有时候会盯着看，晃眼睛。前中期提速感觉绝对是2.0t高功率的级别，后半段没敢试，试驾公路不好开。 刹车也不错，比我现在的车刹的稳些，之前心里有底！

【最不满意】
转弯的摄像头盲区监控，一超过15码就不显示了，其实逻辑也不对，毕竟转弯正常速度25-50，特别右转害怕电瓶车，这个盲区显示希望以后能升级。",2023-06-27,
阿滈abc,真实试驾过后 提出两个可以优化的地方 360度影像能不能全屏！！！又不能语音唤醒点其他也点不了 为什么不能做成全屏还大还清楚 逼死强迫症啊 还有车窗开启真的反人类 往前推是落往后是升 更新一下按照自己习惯方式开启不好嘛,,
小白狼说车,动力：毕竟是增程，发动机不介入驱动，所以动力的极限比较小，极速只有160km/h 车重1.9T，开之前我觉得可能操控一般，但是真正开起来就会发现，这个车轻盈的不像是1.9T的感觉。 某种意义上讲，深蓝S7是有操控乐趣的。 车身十分灵活，因为是后驱，车头显得特别灵活，方向盘虚位基本没有，指哪打哪，响应超快，意外的好开（没试驾的朋友快去试驾），小编我一个开惯了轿车的人，几分钟就能完全掌握深蓝S7的动力特性和操控感觉，这种感觉是很神奇的。 加速及制动性能完全OK，座椅舒适性三台车排第一，不能打开的玻璃天幕也是满足了小编我的需求（老司机都知道，天窗漏水是修不好的）无框车门更是直接击中我的心巴~ 但是~ 底盘问题又出来了，跟宋有相似性，后排会受影响，前面说过宋是侧倾大，左右晃，深蓝就不太一样，过井盖或者坑坎之类的， 车速快的话，深蓝S7的车屁股会跳起来，然后颠两下才能恢复平稳（尽管后排坐了320斤的人）如果只是市区通行或者跑高速啥的，后轮悬挂问题就不会有影响。 简而言之，深蓝适合跑城市，要是经常跑烂路，深蓝不适合你。 注意：前后防撞梁实在有点次，这个真的说不过去，不清楚官方怎么想的。 内饰方面，就两款颜色，一个橙色一个黑色，看起来都还行，不过我觉得官方安全可以搞一个白加黑。,,
悦视车界,近日，我们从长安汽车官方渠道获悉，长安即将在5月20日正式开启预售一款全新的中型SUV车型——长安深蓝S7，新车将推出三种不同的动力系统供消费者选择，分别为纯电版、增程版以及氢电版，新车也将会搭配多种颜色的主题，据悉，新车的预计起售价将会在16万元，一起来看看吧。 作为长安全新打造的新型新能源汽车，深蓝S7在外观的设计上来看，比之同级别的合资车、外资车还要帅气上不止一个档次。新车的外观整体给人时尚、前卫的既视感，前脸部分，进气格栅采用了封闭式处理，并且还多了些棱角，搭配两侧分体式的犀利LED大灯组，该大灯下方为像素级灯光阵列，可实现互动、迎宾功能，仿若进入未来一般。 来到车身侧面，新车为了凸显时尚感和流畅性，采用了溜背式的设计，还配备隐藏式的门把手，还有下方20英寸、21英寸拼色轮毂可选，动感十足；车尾部分，贯穿式的尾灯为时下的潮流设计，并且周边还加入了熏黑处理，点亮之后更具辨识度，此外，新车尾部扰流板和高位刹车灯融为一体，下方保险杠还加入扩散器装饰，凸显运动感。 进入车内，新车的内饰也是极尽豪华气息，车内的座椅采用高档皮质材料，档次感更足，而新车取消了多功能方向盘前方的液晶仪表盘，取而代之的是大尺寸的AR-HUD抬头显示，值得注意的是，新车中控台配备15.6英寸可旋转液晶屏幕，还有折叠式12.3英寸副驾超感智慧屏以及8155车规级芯片，零重力座椅带腿托等等，配置十分齐全。 动力方面，深蓝S7基于EPA1平台打造，主打的两种动力为纯电和增程式插混系统，其中纯电版电机最大输出功率分为160千瓦和190千瓦，续航里程分别为620公里和520公里，零百加速仅需6.7秒。增程版搭载1.5L四缸增程器，最大功率70千瓦；配备容量为18.99kWh和31.73kWh的电池，纯电续航分别为90公里和160公里，综合续航里程超1000公里。感兴趣的可以多加关注，后续将会持续更新。,2023-05-18,
