字段1_文本,字段2,时间,字段3
向西望,"感谢圈主(星巴克在逃星选美式)推荐
情况介绍：购买了领克01的2021款四驱劲hola版
职业:地产营销管理
常坐人员:自己、爱人、孩子
购车原因:日常使用

费用明细：16.02万
购车方式：二手过户
价格组成:15.6万+保险0.42万
其他优惠:无
赠品:无

一、选车对比
看过别克昂科威，但是觉得内饰不喜欢，关注领克01年了，但那时候自己的老车还凑合开，最近看到一款4000公里的准新车，车况非常不错，原版原漆，颜色也是我喜欢的黑色，所以就购买了。

二、外观感受：黑色很稳重，2021款的装饰条改为接近同色，整体的质感更整体，也适合一定的商务用途

三、内饰感受：整体设计简洁大方，用料考究，手感舒适。特别是中控台的操作界面，非常人性化，易于使用，没体验过新款的8155车机，整体感觉反应还是比较快的，除了开机时候，启动到界面完全显示需要一些时间，其他都还好。

四、空间感受：我是一家三口用途较多，家里人个子都中等，本人173cm，前排座椅调好后，头部空间大约接近2拳，后排的坐感没有前排舒服，但是比常规的轿车要舒适不少，整体够用了。

五、动力感受：动力日常足够用了，无论是舒适模式还是经济模式，基本随叫随到。运动模式下，推背感还是明显的，过弯的支撑度在SUV里面，还是不错的，能感受到地盘的一定厚重感，和我之前驾驶朋友的X3相比，略差一些，但比X1的驾驶感觉要稳重。

六、试驾感受：试驾过21款、23款，驾驶感受都不错。

七、优点：说实话，优点还是比较多的，说几个重点吧，外形质感不错，对我来说，可家用、可商务，工艺在同级车里基本是一个独有的存在，动力也非常不错，内部的音响配置也是越级了，重要的是老婆大人评价、车子的副驾座椅尤其舒服。

八、缺点：很多朋友说油耗太高，我觉得作为四驱，目前平均油耗大约9.9，算是中规中矩，只是油箱54L确实小了些，不过车子作为一个整体，在外观整体不大动，单独改这个，确实很难实现。

九、希望改进的地方：
1、应用市场中可以下载QQ音乐，但车机还是只能默认酷我音乐
2、我连接了2部蓝牙手机，但无法同时显示两个设备，也不能设置默认优先，比如我的手机连着的状态，要听我爱人的蓝牙音乐，就必须先把我的手机蓝牙关闭才可以，这个我觉得是软件编程的问题，希望后期可以完善。

总结：作为一个普通车主，我认为，20万这个价位，四驱+8AT+250马力+品牌专属设计语言+主流的底盘+中高端的音响配置，我觉得值了，从2017年第一代领克开始上市到现在，我切实感受到国产品牌的努力和成长，希望国产的制造会越来越好，也希望有自主专利、自主设计的产品越来越多，越来越成熟。",2023-07-09,
YOLO0317,"对于领克，其他都很满意，不管是外观，操控，内饰都很好

唯一感觉到被欺骗的就是车机，车机是真的差。
2022年3月21日可以去4s店升级751版本车机，说是提供hicar，但是很鸡肋啊，我没有华为手机怎么办

整个车机商店只有十一款App，不能自己安装第三方App

然后车机导航，真的是版本低的不行，然后官方解释是协议问题，不就是不舍得出钱升级吗？？

领克车机真的不行，车开着还行，互联网高端车？虚假宣传吧

【最不满意】车机最满意超级不满意

【智能化】智能化真的很一般

【续航】够用

【空间表现】够用

【油耗】可以接受",2022-03-14,上海
青衫依旧丶659,【空间表现】 空间足够，尤其是驾驶位，特别舒适，后排也完全够用，175的完全没问题 【续航】 续航显示80公里，夏天不开空调可以达到，开空调的话，可能就在65左右 【智能化】 车机表现良好，不卡顿 【购车经历】 因为上海限行，出行不方便，一直考虑买辆混动车型，后面无意了解到领克这个品牌，也上网对比了很多，是我理想中的车型，而且外观设计比较时尚，哈哈。直接奔着领克就去的，网上了解的比亚迪和其他新势力品牌，感觉20万左右的多少都有差点意思，只有领克比较符合，越看越喜欢，去了之后4s店之后服务也比较好的，沟通了两次以后就很爽快的订车了 【驾驶感受】 驾驶位非常舒适，尤其是座椅通风，夏天用起来真的很爽 【油耗】 油耗每天上下班基本上14公里，三天充一次电，完全足够，跑长途的话，油耗在6个左右,2022-06-05,上海
SunnyDancing,用车两个月，总体评价不错。外观辨识度很高，也是个人比较喜欢的外观，对选择的黑紫色也非常满意；中期改款升级配置后与05的内饰一致，内饰精致有高级感，车机流畅，使用方便；操控轻快灵敏，油电切换顺滑，几乎感觉不到明显的切换点，对底盘和发动机变速箱还是比较满意的；充电桩充电大约两个半小时能充满，续航里程与厂方标称的81公里基本吻合，用随车附送的移动充电线充满电大约9个小时；燕飞利士的音响效果非常赞，10个扬声器分布均匀，声场开阔，中高频比较突出，低音基本过关，音质上乘；前挡和侧前挡使用了夹胶玻璃，隔热隔音效果都不错，低速行驶的时候车内比较安静，高速行驶主要是风噪和胎噪，基本可以接受。总体来说，的确是国货之光，碾压同价位的合资车毫无压力，物有所值，期待中国制造越来越强，国产车越造越好。,2021-05-29,上海
子夜复活,裸车20.77万，交了5千多的保险和5千多的贷款手续费，不用缴税，还有个大客户的3千没返我，整体优惠了1万5左右，送了全包围脚、后备箱垫和玻璃膜，外加2次保养，没有什么可选配的了，这个车你想要的配置都全了，没什么可以给4S店要的了。这个车说实话我买的时候有冒险的想法，因为全济南基本见不着，也没个人能交流交流，但是开了5天，我感觉这个钱花的值，动力充沛，配置齐全，驾驶舒适，做工精细，最关键的是省油！我也开了十多年车了，市面上能见到的车基本都开过，家里还有个奔驰E，但像领克这种基本能满足你各项需求的车很少，要么油耗高，要么价格高，要么配置低，感觉领克的车大部分项指标已经可以跟BBA比肩了，绝对是国产车的良心之作。,2021-08-19,济南
小萝卜_Enzo,"总体是很满意的。

优点：大家都说了很多，我就不说了。

缺点：前排置物空间再多些就好了，还有就是车机重启时会存在已经开启的功能默认又关上的问题，虽然车机算流畅，但是在用户体验方面还是可以加强，比如音乐上车不能默认qq音乐，也不能下载网易云音乐；某些情况急刹车时，刹车踏板变硬，需要适应

购车考虑：之前对比过宋dmi和汉dm和探岳gte还有领克06 phev，考虑外观、品质感、外形、预算和提车速度最终选择01，虽然外形方面更喜欢06的前脸和车灯，➕5000升级日间行车灯需要等所以放弃了。

其他：3缸的问题我不在乎，开了600km我也没有抖动平时有充电条件，2天一充日常代步还是不错的。如果在没电的情况低速使用油，会很捉急，所以建议尽量要有充电条件再购买！

总体来说很推荐，现在安利给同事了。",2021-11-26,深圳
哒尔克,"6月提车，坐标上海
目前开了有500公里了，有点后悔没等个紫色，看了紫色的02是真的漂亮
先说说优点:
1.纯电续航够用，不用担心堵车多情况下的油耗，停车可以随便空调娱乐
2.运动模式或者混动模式深踩踏板推背感十足，比试驾时候开2.0t的油车版本体验更强
3.操控性好，隔音静谧，驾驶体验非常棒
4.内饰太爱了，当时选这车的一大原因就是内饰一眼爱

新版的车机也有了提升，目前我用下来还是比较流畅，外观也很有辨识度，爱了爱了

然后说点缺点:
1.运动型座椅偏硬，可能是我不太会调整靠背，驾驶时间长了腰疼，这个我还在慢慢摸索驾驶姿势
2.车机里的qq音乐不能放到主页，每次都得去应用里点，不是很爽

总之还是非常满意的一次购车体验",2021-07-10,上海
阿杰爱看新闻,【购车经历】 跑了两三个店，刚好台州这边路上有三台phev01的车子，和销售确认好价格和礼品后就下定了，等了10天不到就提车了！ 【智能化】 车子里面的智能安全辅助驾驶系统很好用也很贴心，手机app可以启动车辆，可以随时查看车辆位置和续航信息，方便多了，唯一一点还弄不懂是06app可以调节空调温度，01app目前没有看到，不知道后续会不会更新版本使用方便一些！ 【续航】 续航还算可以，就是油箱小了一些不够大，如果油箱再大一些，续航里程可以再优秀一些！ 【空间表现】 在4s店试驾的时候感觉车子还挺大的，家里有小孩，七七八八东西一放，安全座椅一放感觉空间确实也不大，但是也够用了！ 【最不满意】 加速快的时候噪音还是有一些，但是可以忍受，塑料内饰版容易脏！,2022-04-18,台州
Jetwo,1.总体而言外观设计符合个人审美 2.驾驶感受顺滑，起步电机不紧不慢，要速度深踩油门即可。 3.平时纯电驾驶比较多，家里也有充电桩，比较方便，可以设置峰谷电进行充电 4.车机系统比较慢，自带地图比较旧，还有可以和HiCar 华为手机连接，上车，蓝牙默认开启，不锁屏即可连接HiCar。 5.动力电池模式需要手动切换，这点不够智能。（槽点） 6.内部空间整体还好，家用够用，内饰也精致，就是感觉储物空间比较少，特别是手靠下面（可能是动力电池占用了） 7. 领克app有时候因为车子在地库信号不好，会信息不准确（强迫症可以忽视） 8.推荐给充电环境好，城市通勤短距离的车友，可以体验到电车真香 9.最后说一点，充电桩安装，会涉及电表安装和充电桩安装，若两者距离超出30米后，需要自行支付费用。（40块钱1米包安装费），要购买车位的车友，可以注意下，看下地库国网的电表是否在车位附近... 希望对车友们有用///,2022-07-08,杭州
AirRico,"外观上自己非常喜欢的，本人就喜欢复古车 超前卫但是钱包有不够， 完美的东西还的同级别吧 

媳妇一眼看上安全性很好的，原来有朋友开02的他的事我们这圈人都知道的。 

外观不中庸有个性。

内饰质感真的没的说，不得不说做工精细，我开过卡罗拉 威驰 比亚迪F6 福特翼虎   其实各有各的优势和短板不用比出个123 完美的直接库里南吧🌛楼底下的宝马 都过来看看 🤭 我们这一排 有唐 有拿铁 宋plus dmi 还有个特斯拉 蔚来   都是大眼瞪小眼 哈哈哈 
无所谓了 

配置上提速也好 节能也好 音响也好  坐感很棒，老婆喜欢最好，我沾沾光

空间上三口之家足够 我姐夫说买mvp  哥说买轿车 爸妈喜欢就好 对的你喜欢就好 买车前车城翻了底朝天 好多车参数比销售都懂了🫣个有所需吧  按照自己需求买准没错的。 

续航上略短了 81公里 城里随便跑 无所谓 🫤 起初特斯拉太贵 又是啥啥啥的涨价了 放弃了   跑远了在用油解决没电问题就好  别想动能回收有多厉害其实动能回收这块特斯拉最厉害  但是舍弃了 


驾驶智能化可以的 曾经的我只用镜子走天下 自适应巡航高速很可以，其实老开车自己都能踩个定速巡航出来，车机吐槽一下 app少得可怜 百度地图没有高德好用， 我一般走哪都是手机带支架 养成习惯了一时半会改不了了 😓 你们听歌而我收音机  

驾驶感受 很棒比我原来开过的好的太多，开的多了 适合自己的才是最好的

买车不纠结 你喜欢就去买吧",2022-06-06,银川
孟和,phev满电状态下，开起来非常舒适安静，无论是纯电模式还是混动模式，亏电也跑过几天，油耗7个左右，等红灯时确有抖动感，但能接受，况且时常充电，但凡有一点点电都不会抖。既然选择01，三缸机的问题不说了，不然不会等一个多月提车。动力模式强劲，1.5T城市足够。 其实最早去店里试驾的是01四驱，但顺路试驾了06phev，强烈倾向插电混动车型，由于赶上疫情，斟酌了几天就在App下定了，正好疫情过去车到，还是非常完美的！ 外观设计上是最早吸引我的地方，北极之光日行灯特别威～轮胎和前脸也都增加不少颜值，车身选择了独有的紫色，还是挺个性的。还有撞色车顶符合预期。 更多感受还需日后多多出行游玩，才能知道了。通勤太近，虽说81km的续航，我一周一充足矣，初感确实不赖，是辆完美座驾！,2022-05-31,呼和浩特
WYLakira,【空间表现】 一家人出行没有问题 【智能化】 满足新手的一切需要 【续航】 充电桩还没装上…… 纠结了很久，4月份，终于去订了车，然而，这一等，就等到了7月底…… 好在，提车一切顺利，车车还是我喜欢的车车，舒适感科技感一应俱全！（我妈说，车真大！） 提车的当下，证龄10年的我就要自己开着人去上牌（旁边坐着我爸，完全帮不上任何忙……）?也是没有想到的！紧张+开错路10公里的路程，硬生生开了快1个小时～～～但是等上完牌回家的30多公里各种隧道，大桥一切都不是问题了，顺顺利利的就回到了家（途中还顺路加了箱油）！家里老小区，路窄，人多车多，360在这个时候就很好用了，不过都是副驾的老爸在看，我还是喜欢看着车头的位置行车，听听雷达的滴滴滴。停车位也不是正常的车位目前还没试用过自动泊车￼ 还没敢自己开去上班，每天下了班回家开出去晃荡晃荡，周末带着爸妈出去周边逛逛。 接下来就是买买买的日子￼金色飞贼买车前就一直在关注，车到了迅速下手，到手感觉很大，上车一放还是很搭的，香味也是不错的！ 还是不喜欢用车载的导航，搞了个手机架用的手机里的导航，看着有点卡屏幕……,2022-08-01,南京
叮叮车来啦a,外观：见仁见智，我个人对小白蛙的造型非常喜欢，有种独一无二的酷盖气质。 空间：01Phev 空间很大，后排座椅放倒后睡两个人毫无压力！ 续航：杭州实测纯电续航夏天80公里，冬天50公里，在纯电车型里这个续航算是中等水平。 配置：我购买的是全新领克01Phev全球版，只有一个配置，也不用纠结高低配了，缺点是没有四驱，冬天开雪地的时候没有防滑链容易打滑。 智能化：智能助手平时也就导航会用到，我个人不太怎么依赖车机的智能，所以我觉得很够用。 驾驶感受：强推领航辅助，跑高速太好用了，等于有人帮你看路踩油门，不用神经一直紧绷，特别好用！ 用车成本：如果自己有充电桩那么基本可以当成纯电开，出远门也没有历程焦虑。总之我对领克01Phev非常满意！,2022-04-18,杭州
DoraYLL,第一，车子空间 足够大！我们一家4大1小，空间真的太宽敞了，当时装了婴儿座椅后也很宽，现在娃娃大了坐在车中间也很省心！而且后备箱也非常能装！ 第二，车子的油耗巨省！就如我前面提到的一样，由于我们日常出行的需要，我们就需要一辆既能市区省油跑也能高速省心跑的车，这就太符合我们的心意了！有时一个月跑下来，油耗都可以保持在3.6左右，对于这么大的车来说，你们觉得不够香吗？！ 第三，外观真的是帅气十足！喜欢仪表盘主设计，喜欢赛车翻毛座椅，喜欢中控区域，整体车身流线型也很时尚，俩蛤蟆灯极具辨识度，喜欢的真的很喜欢！ 第四，车内配置，就拿中控来说，逊色太多，高德地图版本还是很老的6.1，连红绿灯倒数秒数都没有，其次就是娱乐功能比较少，其他都还可以，尤其是燕飞力士的音响，听音乐完全够用,2023-10-28,海口
恭恭阿么,二手入的 但这里没有这个选项 外观：颜值即正义 内饰：只能跟我开过的车型对比，没有比这更好 配置：买的已经是顶配了，还能要求啥 驾驶感受：这个价位来说已经很不错了，还要啥自行车 空间：这点对我来说还是差了点，毕竟是家庭用车，本来考虑gs8的一个有空间，这个有性能，所以… 智能化：这个没啥感受，感觉也就那样 续航：我是没条件装充电桩，基本都是加油跑，现在为止跑了4000公里7个油 可靠性：上个月趴窝了，拖走了。检查结果空调压缩机和启动器坏了，还好没过4年10万公里保修，但修了5万多快6万😂，现在就怕再来一次。这个可靠性就有待斟酌了 用车成本：油耗不算高，但就怕修车修不起。现在还想问问车友们这车故障多不多，还能不能留，毕竟过了这个月就脱保了 车子没平常的照片，只有故障那天拍的，将就着看吧,2023-06-07,广州
妹妹的光头巴巴,整体满意， 【空间表现】 整体够用的水平，后排中间的凸起让后排中间的座位是不舒服的。 【续航】 续航如果没有充电，满油的情况下跑550到600公里。 【智能化】 这个车的智能化就不要有什么期待了，不过新款的话好很多 【驾驶感受】 开起来很舒服，个人感觉动力足够 【油耗】 基本上是纯油在开，油耗7.5吧！ 【销售态度】 领克的销售跟隔壁福特4S比，差的太远了。我提前四天预约试驾09，等我到店还要去找销售安排。过去之前没有一个人跟我联系，试驾完了然后就是完了。,2022-02-18,广州
KiLoYo,"优点（我认为的）
1. 车子外观独特，属于越看越好看的类型；
2. 驾驶感受非常不错，给人足够的掌控感，城市道路加速、紧急变道响应很及时（动力模式下）；
3. 配置相对丰富，自适应巡航、前排电动座椅、座椅加热都是挺好用的功能（不过现在大部分车都有了）；

缺点（我认为的）：
1. 车机极其难用：启动要几分钟，也就是你开出去两条街了，导航、音乐才能出现。蓝牙模式每次都需要手动点击切换，可这时候你已经在开车了，无语。车载应用基本没用，长久不更新，也不支持预装。
2. 信号特别差，尤其上行数据，远程控制负一楼基本无用。单独买的车控钥匙在车内时，又无法提前启动空调，太弱智了；
3. 说是插混，但是续航里程比较少，而且混动逻辑奇怪，基本都是在用动力模式，目前4万公里油耗9；
4. 保养工时费用高，已经准备三方了；
5. 基本没有服务可言

还是很喜欢领克的设计语言和操控感的，但是的确不会再入领克了23333",2023-04-08,杭州
小脑斧Ehsaan,【空间表现】 针对后排座位，因为电池的问题所以凸起有一点大，但是四人坐的话没问题，可惜前排储物空间偏少，不过这个价位也算是很不错了。 【续航】 纯电续航的话，插电混动其实都不算很高，算中等水平吧，也没有虚标很多。 【智能化】 语音识别有点慢，也不算识别很快，领克的车机确实还是欠缺一点的，app偏少而且快捷键的兼容性也差了也一点，希望后面通过OTA能好一点。 【驾驶感受】 驾驶体验还是很不错的，无论是降噪还是异味方面，这个价位已经很完美了。 【油耗】 目前刚提车不到一个月，开了500+km，平均油耗3.2L，即使是纯电也会用到油的，感觉纯电模式如果深踩后发动机介入，发动机的声音就一直存在，需要重新切换模式才能恢复安静的纯电状态。 总的来讲很满足了，虽说是个三缸发动机，但是有电机的支撑也没有很明显，但是注意不要亏电开，低速还是有点抖的。,2022-01-19,深圳
乡村浪客,驾驶感受非常不错，车机功能偏少。导航有飘的情况，纯电续航少了点，空间够用。,,深圳
安弟很没劲,车机够烂，其他都还可以，外观满意，整体性能也都挺不错的，就是车机太烂，烂到令人发指,,上海
骨子里的主题,领克01phev开起来的感受很不错，不管是电还是油，平常就是一个人开，也没人坐车，很够用。拉酒，搬家都用过了。高速上提速真的是很跟脚。超车也没压力，方向指向性也很准。,,太原
电动邦,【最满意】 作为一台插电混动车型，基于CMA平台打造的领克01 PHEV在驾驶方面的表现给我留下了很好的第一印象。底盘在滤震方面的质感还是快速过弯时的操控感，领克01 PHEV将两者进行了很好的兼顾。 【驾驶感受】 在动力模式下，1.5T发动机+电机同时出力带来的加速感受明显优于同级别2.0T的燃油版车型。同时，领克01 PHEV的刹车也给人很强的信心，并且在刹车时还能通过动能回收为电池充电。 【乘坐体验】 在空间方面，领克01 PHEV和燃油版车型几乎没有区别。NUBUCK翻毛皮座椅细腻的触感，进一步提升了乘坐的舒适性。 【推荐车型】 领克01 PHEV目前共有两款车型，预算充足的情况下自然是推荐高配的Halo版车型，在配置方面绝对是物超所值。而新增的Plus版车型，不到20万的价格就可以落地，进一步降低了领克01 PHEV的价格门槛。,2021-12-08,
01Halo,外观：青蛙脸，喜欢的真心喜欢，不喜欢的也不停吐槽，个人觉得很满意的。 内饰：这个必须优秀，在车内看得到的地方都是软的，很有质感，还带氛围灯。 配置：同价格的合资品牌配置中上水平。 空间：176的个子在前排调好座椅头部有接近一拳空间，已经不错了，上车不会顶头是最大的优势，在看秦DMI和试驾同事的汉DM时进车第一件事情就是撞一下头，真心不爽。后排座椅不能调节，是唯一不是太好的点了，SUV后排能微调一下座椅就完美了。 操控：红绿灯时想变个道什么的，高速路上超个车也非常轻松。 动力：试了两天纯电行驶，动力响应说来就到，还真心安静。注意到一点，即使在纯电模式下，要加速时发动机还是会介入，这就是明明纯电行驶，同样也会有油耗；总结动力目前够用！ 舒适性：车内全运动座椅，包裹性非常好，驾驶席最好上车开通风！昨晚下班空调25度，没开通风，回到家背上通红，估计跟个人驾驶习惯有关，我一般是紧靠座椅。 总体感觉是我要的车，基本上人车合一，特别是60公里/小时转大弯时的那种座椅束敷性，太有感觉了。,2021-05-29,
车讯网,"新车由于取消了雾灯，因此在前后保险杠两侧的雾灯区域造型有较为明显的不同，车侧造型并没有明显变化，只不过新车的车身尺寸相比老款在车长和车宽方面略有增加。接下来我们去看看车内的变化。

车内的变化相比外观要更加明显，首先，在老款车型上被大量运用的镀铬装饰在新款车型的内饰中，几乎消失殆尽，这其实是一种是审美与时俱进的体现。空调出风口的造型变成了隐藏贯穿式设计，这样可以降低中控区域的厚重感，同时还可以增加车内的横向视觉宽度。

中控屏尺寸从原来的10.2英寸增大到了12.7英寸，并且屏幕与空调控制按钮以及多媒体控制按钮相分离，在屏幕下方增加了一个小小的home键，视觉感受更加清爽。电子挡把区域也进行了重新布局，相比老款空间利用率更高了。三幅式方向盘的造型没有改变，但是多功能控制按钮有所调整，将原来的按键＋摇杆的交互变成了仅按键交互的形式。全液晶仪表盘尺寸从老款的10.25英寸升级到了12.3英寸，同时UI也进行了大幅升级。

配置方面，新车将老款原来需要选装的电动行李厢、自动泊车以及燕飞利仕扬声器全部变成了标配，同时扬声器数量也从原来的8个升级到了10个，此外，还新增了type-c接口、前排隔音玻璃、空气净化功能，氛围灯也从原来的单色升级成了多色。座椅材质从原来的真皮升级成了真皮+翻毛皮混搭，新车的副驾座椅功能相比老款有所减少，取消了副驾的腰部支撑、座椅通风和副驾老板键，想必这也是上市一段时间后根据市场反馈做出的配置调整，把节省下来的成本用到更受消费者欢迎的配置上。",2021-07-06,
用户1445281755892,【空间表现】 外观真的是喜欢的喜欢的不行，不认可的也觉得不好这个看自己的感觉 【续航】 可能感觉低电量的时候掉的有点快，买混动不就是想在新能源和油车之间都占到便宜 【智能化】 领克的车机确实卡 【驾驶感受】 确实不错，舍得给油能明显感觉到发动机介入后的力度,2022-01-13,台州
车壹圈,我们试驾了2021款领克01 1.5TD PHEV Halo，新车与普通版领克01相比，外观部分除了轮毂造型和充电口饰板，几乎没有却别。因为这款车采用了插电混动的总成，纯电续航高达81公里，所以当电池有电时，就是纯电动车极致静谧感以及零延迟的动力响应。新车配有4+1种驾驶模式，分别是电动、混动、动力、经济以及保电模式，值得一说的是，动力模式下，这款车的零百加速可以达到7.6秒，算是搭载主流2.0T高功率发动机的紧凑级SUV的一流表现了。操控感受方面，因为这台车加装了电池组，所以车辆重心是更低的，因此激烈操控起来也会比普通版的领克01更加稳健。而且得益于电机的加入，整车的NVH表现比较越级，20万元级的紧凑级SUV很难有能与之匹敌的对手。,2021-11-30,
一筒酱骨,不知道怎么我就是喜欢这个塔姆造型，内饰也是酷酷的五彩斑斓的黑。配置那些足够用了，对新手很友好，不过驾驶辅助我还不敢用，我驾龄只有几百公里有些怕。乘坐空间还好，就是零零碎碎小东西没地方放，比如眼镜盒有些小我的眼睛放不进去。还好基本都是自己开，副驾随便堆东西。操控的话我也没开过什么车，但是感觉很容易开吧。动力和舒适性对于我来说也都是非常好。,2021-07-27,深圳
后厂村村帅,"3缸在馈电的情况下还是有些抖动，整体来说动力强劲，但是如果馈电情况下（长时间堵车），动力很肉，深踩油门会很吃力。

但是如果跑高速，动力非常充沛，尤其是跟同级别车相比，发动机+电机一起工作情况下推背感很强。

整体操控性上，既然是SUV，就不要谈太多操控了，肯定没有轿车和轿跑钢炮来的好",2021-06-20,成都
用户OO7,"【驾驶感受】
基本超车无压力，刚提车的时候对路面70%的车无压力，这两年都快了起来，略微有点慢了，但是动力随叫随到。

【油耗】
每天充电，油耗非常低，如果周末不去远地方浪，基本2个月加一次油，非常值了。

【购车经历】
因为摇不到蓝牌，当时在深圳没车开，就准备看混动，byd的车那时候设计真的是不太行，现在好多了，不过说实话也不是特别喜欢，这事萝卜白菜吧，也有很多人觉得领克是蛤蟆，哈哈哈。
18年车展和媳妇儿一下就看中了01，那时候还没有混动，就一边摇号一边等，最后买01混动的时候还是没摇到号，现在，2021年7月，依旧没有摇到号。。。

【保养】
目前正常保养，费用还行，升级过车机，换过一个模块，就是之前悬挂异响的那个，其他都正常。
最近换了工作，上班不能顺媳妇儿了，又订了个modelY，标续27.6，提车之后再认证吧。还是我的名字，媳妇儿继续摇号，希望今年能摇上，十分喜欢领克09啊，期待。。。😂😂😂",2021-07-12,深圳
肛疼新一,车机啊，不然就给个网易云或新版高德，实在没有好歹给个CarPlay啊……其他的倒还好,,深圳
互联网的吐槽者,内饰还是看着蛮好的，目前每天通勤距离为80公里左右，用电的话实际会还差一些，智能化不够，车机反映速度一般，可玩性不高。但是作为交通工具还说是很不错的,,上海
逍遥小镇,整体还行，外观喜欢，空间也基本够用，动力尚可，偶尔会感觉有一点点肉，7kw充电桩大概3小时充满，市区上下班开，续航一般，馈电油耗偏高,,杭州
老李读春秋,19款外观争议是比较大的，我是觉得还行，但是没有21款好看；舒适性上座椅还不错，但是底盘减震太差了；配置方面我是比较满意的，基本上该有的配置都有了；操控也不错，比较灵活；动力上，起步加速稍微有点慢，但是中后段加速还不错；空间是真的低于预期了，无论是车内空间还是后备箱空间都太小了，尤其是后备箱，太小了！；19款的01内饰只能说一般了，21款和05的内饰比较好看。,,
Uraddy45,"操控一流，底盘质感同价位天花板

动力不错，满电情况下动力模式差不多能进8s加速，原地怠速并充电的话能感受到抖动其余情况不抖。馈电油耗差不多6～7（每天上海早高峰）

可靠性的话中规中矩，小问题多。买来一年换过胎压传感器，发动机进气管， 天窗遮阳帘滑轨。底盘过减速带异响问题修过几次

总结：爱恨交加的车，希望厂家品控提升下",2022-05-09,上海
以晓见大w,因为一直没有摇到牌，phev有上牌政策，领克我身边朋友买了说不错就入了台。外观有欧洲车的调调，品质还行，我觉得性价比不错。到现在开的不多，大概8k公里，没啥毛病。我觉得这车比较符合我们年轻人的审美，不过我爸看过这车也觉得不错，没想到中国品牌现在的车造的这么时尚。他这个老司机也是没想到还有这样一个年轻的品牌。,2023-02-11,杭州
胡搞瞎搞哟,外观各有所爱，机械性能国产车里不错的，电力续航也就那样吧混绿牌用的，车机是个智障，手机APP操控不知道哪儿瓜娃子设计的！ 喜欢电动驱动的舒适，动力充电+低速缓行时最难受！,,贵阳
手机用户6658544692,开了这么久。说下这车的缺点吧。 空间确实小，外面看着很大一个但是搞不懂为什么里面这么小。（本人178。老婆和2孩子勉强能用）领克的车机不用我吐槽了吧？大家都知道。保养也挺贵的，小保养1k左右，1w公里。,2023-06-20,重庆
汽车网评,【最满意】 这台车整体来说给我的性价比还是不错的，还是一台油电混合车，而且价格还不会很贵，最主要的是买它还能够在广州市有块绿牌保证出行，再也不怕开着粤D整天算着开四停四的日子了，大大方便了上下班的出行，而且还能够省油费。 【乘坐体验】 之前听说过领克的车机会卡顿，不流畅的情况，还专门因为这个问题问了销售，销售说新款的车机都进行了升级，整体的流畅度会有提升，自己体验了一下果真如此。,,
外向小猫L2,提车十来天，驾驶了800多公里，总体来说感觉挺好的，唯一不怎么方便就是充电桩的问题，只支持慢充对于我们这种装不了充电桩的车主来说有点难受，只能当油车开，市区亏电状态下6-7个油，内饰和配置方面还是比较满意的，车机系统相对流畅，人生的第一台车感觉没有选错，推荐！,2022-10-19,成都
晓波二手车,"优点：尤其是动力油耗静音方面，内饰做工比较好。也许是没有真皮的原因，车内异味叫小可以接受。 缺点：暂时没有发现什么不满意的。 外观：外观霸气，大气，就外观这一点来说，选它是不会后悔的。 内饰：内饰希望在提高，在原来的良好的基础上更进一步。 空间：前排空间不错,尤其坐姿高,视野很好,做得也舒服,后排空间就一般了。 配置：并线辅助、车道偏离预警系统、车道保持辅助系统、主动刹车/主动安全系统等等。 动力：1.5T发动机、永磁同步发电机加上DCT变速箱，动力表现足够，满足我家用商用的需要。 越野：方向盘有点重，这车女生开可能时间长了会有点累，不过灵敏度很高。 油耗：目前还是磨合期，能耗就很低了，很满意。 舒适：在舒适性上还是比较不错的，再加上前后超有力的空调，在炎热的夏季驾驶室内还是很不错的。前排坐椅不顶脚，高度也还有很多空间，中排是整车最舒服的地方。",,
玩车报告,领克01 PHEV，领克旗下的一款插电混动车型。外观方面基本与01燃油版保持一致，分层式前脸、分体式前大灯组、能量晶体式尾灯等设计，都跟燃油版一样。值得一提的是，它的前车灯具备大灯高度调节、自动开闭、延时关闭等功能。车身侧面，该车采用了冷酷的线条，配235/50 R19的轮胎，造型比较抢眼。车尾看上去比较端庄，尾灯呈现出时尚运动的设计风格。 领克01 PHEV的车身尺寸是4549*1860*1689mm，定位为紧凑型SUV，车内乘坐空间和后备厢空间表现都中规中矩，不过支持后排座椅放倒，远行的话也可以满足出行的需求。 配置方面，它配备了并线辅助、交通标示识别、360度全景影像、倒车车侧预警、远程启动、12.3寸全液晶仪表、手机无线充电等多项配置，在同级里配置算是比较丰富的。 动力方面，领克01 PHEV搭载了一台1.5TD涡轮增压发动机，最大功率132kW（180Ps），最大扭矩265N·m，电机方面可以输出60kW（82Ps）的最大功率和160Nm的最大扭矩。油耗最低可以低至1.4L/100KM，这个就是混动车型的优势了。至于动力的话，也基本可以应对日常大部分用车场景。 综合来说，领克01 PHEV这款车在外观、配置、空间和续航表现方面都还行，不过如果你们有20多万的预算，会考虑这款车吗？,,
