字段1_文本,字段2,时间,字段3
百里孤2020,"等一个月我的世纪鸡柳到了
从今年3月份就开始选车，从最早的看比亚迪、吉利，最后被深蓝吸引，深蓝S7的外观太符合我的审美了。但是因为我是购买纯电的，觉得纯电18.99就太多降价空间了。不想被割韭菜。刚好6月29号看到小鹏G6发布会。听了一圈觉得没啥特别的。因为小鹏真的太不会营销了。理工男没办法，但是还是为了试驾礼去试驾了小鹏G6 。试驾之后突然就有了梦里寻她千百度，那车就在灯火阑珊处的试驾之感。回去说服老婆后，就带着老婆在福州宜家又见到一次鸡柳。老婆看完优秀销售介绍后，也对小鹏的品牌跟认识有了进一步肯定与全面。最后达成共识。开心哈哈。
7月16号我们下单了小鹏G6 580 PRO  销售跟我们说差不多要6周，结果我们在8月16号就收到了提车通知。17号我们就去提车了。人生的第一台车就是慎之又慎。验车验了30分钟 。啥都没看出来哈哈。于是就买了保险走了一系列的流程。愉快的一天哈哈。
【外观】
小鹏G6的外观真的不是我最喜欢的，当初如果没有试驾我估计会错过它。但是我觉得G6是耐看型的。整体的效果比在照片上看的好看很多，说他是鼠标真的很贴切。特别是选了熔云橙这个色彩。里面有蓝色的闪粉特别好看。
【续航】
我们是按照WLCT看续航能力1比1感觉城市道路跑还是很顶的。
【充电时间】
我们在的城市小鹏超冲还是很多的。所以很方便，而且提前预约充电，不用担心到了没有车位充电。当然考虑经济性，不在乎时间的朋友可以去小桔充电或者特来电。小鹏800V 的在小桔的表现也可以达到560V 我个人觉得还是很好。
【智能化】
车机是表现就是我没有选择吉利跟别克E4的原因。我个人认为小鹏的的车机是国内的天花板。智能化也是一样。（同价位竞品对比哦）。跟我一起看深蓝S7的朋友买了别克E5 结果车机导航不能用，还要用手机架着导航。我也是听了都无语了。G6各种语音交付识别都是很到位的。
【售后体验】
其实最早没关注小鹏（传说都要倒闭的时候），我是没有觉得对G6 有任何感觉的。甚至都觉得他的颜值有点另类。但是在试驾后我对他真的改观很大，所以还是那句话，自己的车自己做主，别听水军的，自己有条件去试驾去做对比 ，亲身体验质感差距显而易见。小鹏内饰最好的部分我觉得是仪表盘的设计他是镶嵌在中控台之间的，不想有的车，直接竖着一个屏幕很突兀，没有办法跟整体设计相融合。售后目前没有什么问题，所以目前也没发现异样，这里表扬下这个小鹏销售真的是服务至上。
【最不满意】
方向盘设计真的很丑。这点我觉得可以学习下蔚来或者极克的。好看很多。还有就是这个中控屏幕这个角度真的在360全息影像时候很反光。这个可以学习下深蓝的向日葵屏幕有3个角度真的很人性化。就是试着做点改变，愿小鹏在技术与设计的新能源汽车领域都可以有更多的突破。为老百姓造出更好更符合老百姓的车。",2023-09-14,福州
驾仕派,【驾驶感受】现在我们已经把小鹏G6给开到赛道上，先来看一下参数，这车是提供单电机版本的车型，以及双电机四驱版的车型，我们今天开的这一台是双电机四驱版的车型。首先参数的话，它的最大功率能够做到358千瓦，峰值扭矩能够做到660牛米，官方给的百公里加速成绩可以实现3.9秒破百。大家都知道加速对于电动车来说是相对的廉价，但是很多人其实对于这个3.9秒破百就有多快完全一无所知。这个动力对于这台小鹏G6来说，肯定是很充沛。还有一个点比较关键的是什么呢？就是对于这种四秒以内破百的这个车型，很多竞品的加速太快会给人这种眩晕或者不适的感觉，但是这台小鹏G6加速快了之后的这种身体不舒服的感觉处理，或者这种抑制的是很好的，它虽然提速很快，但是你不会觉得不舒服，这个就是它这种调教，或者各方面能力的这种集中体现了。其实相对于加速来说，在赛道里制动的能力或者效果其实要更加的关键一点。官方给的这台小鹏G6的制动百公里距离能够做到33米左右的水平，比我们实测的很多车型的数据都要亮眼一点。现在我在160km/h的情况下来一个重刹，感受到它的刹车效果是特别特别的及时，而且刹停的距离你也可以明显的感觉到是的确很短的。另外还有一点比较有意思，因为今天我们也是试到了主要的核心竞品model y，它那个刹车给我的感觉是在这种高速制动的情况下没有小鹏G6来的那么快。然后在悬挂方面的话，小鹏G6的诚意也是很足的，因为它用的是全铝的前双叉臂和后五连杆独立的这种悬挂，另外还用上了前、后防倾杆，所以说整体上这种大的回头弯感觉悬挂的支撑性都是来的很舒服的，你不会感觉这个车有一摇一摆那种开船的感觉。,2023-06-30,
随性自由的艺术家2v4,【最不满意】 外观见仁见智，但是屁股丑是公认的，侧面以及前面看都很帅，但是如果从屁股后面看，尤其是从屁股后方45度看过去，已经不是不好看了，是丑！不过瑕不掩瑜，相比较于其他的点，这点可以 【购车经历】 7月9号下定，八月初改配过一次，十月底才提上车，这还是我不停的催促以及交付为了冲10月份将要销量才提到的。这点非常不爽！等近四个月！ 【提车价格】 价格都是一个价格没啥好说的，但是我7月9号定的，错过了盲定权益，结果十月底才提车，双十一购买小鹏755以上版本优惠更多，755pro比580max还便宜，所以早知道不如买755pro版本的，原因后面再说。 【驾驶感受】 在买G6之前油车电车都开过，个人感觉电车的驾驶感受肯定是比油车好的，毕竟动力随给随到，油车除非开运动模式，不然速度上去太慢(当然开的不是豪车，20万的大众探岳，还得加95汽油)，但是G6开起来也是比较颠的，跟比亚迪宋差不多。 【续航】 个人开车是比较激进的，10月底刚提车大概12.13度电百公里，看车友群里很多都是10个电，现在天气冷了差不多在15度电。另外G6有单踏板模式，刚开始不习惯，但是适应了觉得还是挺好的，难怪总说特斯拉没有刹车，确实如果电门控制不好容易追尾，而且习惯了单踏板模式，再开低动能回收的模式确实会不习惯，会错误估算刹车距离。 另外G6在补能这块也没得说，半小时充满电，之前开朋友的比亚迪宋，只有慢冲，也没有体验过其他品牌的快充，但是就G6来说，快充体验确实不错。 【亮点配置】 G6的亮点配置就是智驾了，但是现在的智架个人认为都不行，包括遥遥领先。看网上测评，城市ngp两家都无法让人放心的把车交给智驾，两家确实有高低，但是在我心中可能就是59和50的区别，对的，都没有及格。但是高速智驾很好用，因为没试过遥遥领先的高速ngp所以不做评论，但是G6的高速ngp 还是可以的，第一次用的时候走的高速，七八十公里0接管，从上高速用到下高速，感受很不错。pro版本和max版本在高速ngp差别不大，所以早知道买755pro版本的了，而且小鹏后面max和pro版本共用一套代码，弱化雷达，所以如果晚点购买，肯定买755pro版本了，这点也非常不爽。,2023-11-14,上海
好学书签rJO,"提车一个月时间几乎每天都在驾驶我的爱车小鹏G6，从开始对车子各个功能的陌生到熟练操作，就像从普通朋友到知己一样的感受，因为是新手哈，开始驾车还不是很协调并且有点小紧张，但小鹏G6的舒适度、操作便捷真的不错，很快把我带入到非常放松的驾车状态中，现在开车比之前很有感觉了！

        不得不说的，XNGP全场景智能驾驶体验：智能泊车非常好用，遇到合适的车位小P提示很及时并且自动识别车位，有一次送朋友去商场，倒车的空间并不是很宽敞，对方担心我倒不进去并下车帮我指挥，我也知道自己技术不行哈，直接用了智能泊车功能很像个老司机一样熟练的完成了倒车入库，朋友突然喊了一声，原来你的倒车技术这么好哈，我还以为你不行呢！我回答说，技术还不错吧哈哈，那你看看方向盘为什么自己会动呢？对方也笑了，说了一句原来你用了智能驾驶！

        800V超快充体验，说来很巧，没买小鹏之前从来不了解哪里会有充电桩，第一次充电在APP服务专区特意查了一下，结果家隔壁商场就有一家小鹏自营电桩，非常方便，充电前还特意购买了服务费0折卡，充满一箱电也就是几十元，真的很划算！没买车之前听很多人说现在电车不成熟，电池续航虚标很高，只能在市内跑跑还行！但是我提小鹏G6之后却经常跑长途，高速路、快速路行驶的较多，目前来看续航真的很扎实，所以我从来没焦虑过，都很放心的跑！有一次去非小鹏自营直流90KW电桩的时候，有几台车都在同时充电，800V超快充真的很给力，我刚下车没几分钟，回头一看续航已经增加了100公里了，这速度……

        车内的空间设计不但简洁时尚，并且让人的视觉很顺畅很丝滑，心情也很容易开朗，坐过我车的人大部分都会说里面的空间原来这么大，尤其是后排乘坐体验很舒适，腿部空间很容易让人放松下来！据我发现，乘坐在后排容易睡着的人还是蛮多的，不过通过他们的睡姿可以看出小鹏G6带刚给他们的乘坐体验还是不错的哈！

        当然也有不足之处，目前遇到最多的就是第一次乘坐小鹏G6的人都不知道开门按钮在哪里哈！尤其是晚上，还要得用手机给对方照一下才能看到，这个问题也想到了估计得买一个夜光开门指示标签贴上才行！",2023-12-28,广州
用户8534080712722,"人生第一辆车就非常地哇塞
【外观】
外观整体来说还算比较满意，主要是老婆挺喜欢。刚开始我也没太关注小鹏G6，就先去试驾了其他的车，但也一直没定下来。后来刷了一些小鹏G6的试驾对比视频，感觉好像还不错，就去试了一下，实车真的好看多了。虽然我们订的颜色当时没有看到实车，但交付的时候感觉挺惊艳的，越看越顺眼。配18英寸的轮毂很和谐，无边框窗也很酷。

【动力表现】
G6的动力还是很强劲的，开着也不晕，开了运动模式和弹射模式的时候推背感也很强。

【续航】
至今开了两千公里出头了，我的是755max，平常都是充到90％，也没有充满，WLPT显示是五百多公里，再加上空调，音乐，哨兵模式等等损耗，也差不多，加上高速的时候耗电会大一点，下次我跑个五百多公里的长途试一下。充满正常应该是可以跑的到的。还有测试了一下哨兵模式，1小时大概会掉1.42公里的电。

【充电时间】
提车一个月，充了7次电，每次都是去小鹏自营的充电桩去充，但因为S4超快充相对比较少，经常被占用，所以至今只体验过直流充电桩。速度整体来说还行，不同的地方不同的桩也会有些差别，有时候如果同时周边有很多车在充的话，也会被分散掉一些电流。正常情况下，我都是充到90％，第一次从20％－90％花了30分钟，第二次从5％－60％花了20分钟，第三次从35％－90％花了25分钟，后面几次似乎是慢了一些，可能跟同时充电的车多也有关系。

【智能化】
智能化是整个车上我蛮在意的东西，我试驾的第一辆新能源车是问界M5，它的车机智能当时感觉真的是非常丝滑，而小鹏的智能车机系统是我目前唯一能找到与之匹敌的。甚至都无需喊小P来唤醒，直接自然对话即可，真的很人性化，很智能。我觉得未来的新能源车和传统燃油车对比，不再仅仅是吃电还是吃油的区别，而是像多年前智能手机和传统手机的差别一样。未来是智能车的时代，所以小鹏在这一领域已经算是走在了时代的前沿，未来可期。

【售后体验】
每个车主都有个自己专属的售后服务群，每天两个时间段都有不同的人会回答，而且响应速度很快，基本上问题都能帮你及时解决。 

【最不满意】
最不满意的地方是副驾驶没有手套箱，一开始看车的时候也是觉得有点遗憾，但我媳妇说车内那么多储物空间少了这个没什么事。而且销售当时也说这里面是装了热泵空调，比较省电，所以我想想也就释然了。但上完牌销售把一些文件给我的时候，在车里放来放去都不知道放哪里好，没有一个平常放置文件的地方确实还是有点不方便的。
第二个不满意的地方就是这个车钥匙，拿到之后没多久，跟手机放在一个口袋里被蹭掉了漆，这个我去售后问了还不好补。这个钥匙的漆有点不耐刮，强烈推荐拿到钥匙的鹏友买个钥匙套。

【最满意】
要说最满意的地方，莫过于整个智能车机系统，相当丝滑。这个其实当时试驾的时候就感受到了，之前也试驾过其他车对比过，车机这块感觉除了问界的鸿蒙座舱，也就属小鹏最牛了。而且它能做到不需要喊小P就可以识别语音指令，还是蛮牛的。这也是为什么当时我试驾了短短几十分钟，立刻就定下来的原因之一。",2023-12-01,上海
Nemmo,"【购车经历】坐标宁波。之前一直开两辆油车，2013款天籁2.5和2021款沃尔沃xc60 t5，沃尔沃大部分时间都是老婆开。后来天籁卖了坐了一年地铁。目前小鹏一直是我在开，主要用来上下班通勤（来回85km，包涵城市、高架、高速路况各1/3），后面驾驶感受我也主要对比这三款车。
试驾了除特斯拉以外几大部分同价位的电车。当时选车主要考虑两个方向，30万的7座（能带一家出去玩）或20万的小suv（主要用于通勤，对辅助驾驶降低驾驶疲劳也有要求），考虑到冬季续航打5折，所以要求纯电200km以上。
七座最喜欢的是蓝山（相对理想便宜，三排巨大），但考虑到品牌尿性和后期维护放弃了（同学买了拿铁dht，吐槽买了一年了ota后hud终于能显示除了车速以外的信息）
五座小suv选择就很多了，试驾了很多:极氪x有些奇怪刻意的设计，零跑c01总觉得设计不行，极氪001贵了点，小鹏P5老了点而且续航太短。订车后新出的智己ls6也挺火，但也就感觉是小米式的堆料，缺少核心竞争力，吸引力不足。以上这些车有个共同的问题就是新鲜感不足，更像用电的传统汽车。

真正心动的是问界，智驾和智能座舱不输甚至压小鹏一头，最后被价格劝退。最便宜的智驾版m5也要27万＋，而七座的m7后排太狗蹲了，放弃。作为华为全家桶持有者还是有点小遗憾，希望小鹏加油，智驾可不要输给华为。

G6出来前小鹏并没有特别吸引我，上市后智驾，价格，快充，蠢萌外观和理工男式的简约内饰算是全方位戳中G点。稍微试驾就下定了。

【提车价格】除了大定并没有什么优惠，车价22.6。没像大多数人一样升级20寸轮毂，主要考虑到续航影响和后期换轮胎成本。用50000积分买了一堆露营装备。

【驾驶感受】不太在意操控，毕竟也自己开的也少，但G6的底盘厚实感是不太行的，远不如xc60。

【油耗】APP显示平均11左右，实际13（如图，消耗67.6度电开了520公里）。高速只能估算下大概18。

【续航】wltc470km，实际混合路况能开500左右，纯高速开过一次，估计续航在370-400

【动力表现】2000公里了还没踩过地板电，6.6破百应该是完全够用了。毕竟亲自开的机会不多了。

【乘坐体验】不怎么样。后排挺颠的，我老婆老妈都说比xc60颠多了。隔音意外的还可以，没有发动机声后静谧体验真是飞升。

【最满意】说2个满意和3个新奇的体验。满意的：一个是xngp，大大减少了特别是堵车跟车的疲劳感，虽然还不敢边玩ns边开车，但是把更多的注意力听听网课已经没问题了，非常期待年底的城区xngp，当然也不是完美的，存在慢速跟车车距太大容易被插队，变道过于保守，完全不肯压实线变道等问题。再一个是电耗，500km续航超过预期，家冲一周一次充电，比油车还方便，毕竟加油还得开出门。

再说两个意外的新奇体验，一是坐姿真的超高，视野非常好，感觉自己在开卡车，有一次开回 xc60 感觉像开轿车；二是头枕音响和全车音响分开，可以用来播报导航等，体验很新奇；三是无唤醒词的语音非常方便，

【最不满意】底盘厚实感不行，乘坐体验跟雅阁差不多。前脸其实有点丑，好在我不是看脸的人😄群里还有吐槽异响，共振的，好在我没遇到，也可能我比较大条

【综合评价】G6不是那种内卷到全方面精致的车，属于经济适用型，有作为电子产品的突出优点，也有作为传统汽车的明显缺点。接受缺点再花钱吧。",2023-10-17,宁波
博学多才的卤汁凉粉,"?订车提车：本人7月26锁单，显示12周到手，销售兄弟告诉我不会这么久，肯定会提前！本来兴高采烈的盼望着国庆可以出去磨合磨合，好好体验一下小鹏引以为豪的ngp，结果却是车子石沉大海…国庆哪也没去，因为旧车卖了置换了??最终于15号提到了心心念的车子，销售周六大半夜发消息说车到了，看来确实都不容易啊，哈哈！
?验车提车：我感觉这部分没啥好说的，除了银行卡刷卡有点小插曲，因为提车等太久，办理的贷款卡又需要重新激活耽误不少时间！其他一切顺利！心情小激动！

?城市驾驶：前两天，磨合期，相互之间处于信任的建立阶段，在城市里测试各种场景！由于是油车换到电车，第一次，感觉还是挺新鲜挺明显的！首先提速没的说，不习惯电车的估计会头晕，别说坐车的，就是我这个司机，有时候起步猛了都会头晕！刹车那也是非常的灵敏，基本上轻踩一下就有反馈，我都是用的标准设置，没有调整参数！城市驾驶的电耗感觉不高，来了很久几乎把城转了几圈，才跑去充电！总结就是城市跑电车真的是太省了，油车靠边站吧！
?高速驾驶：城里磨合了2天，测试了各种acc. lcc的场景，习惯了智能驾驶跟手操的丝滑切换！实话说acc基本用不上，lcc在不着急的时候或者堵车，可以打开跟车减轻压力，但是如果怕被别人插，那还是建议手操，毕竟你懂的…接下来老天爷逼我极限测试ngp，大雨，直奔宝鸡，全程接近200公里，一开始初生牛犊，120雨天狂奔，直到这货给我120全速冲进了最左车道的水坑，体验了一把激流勇进后，我才小心翼翼把时速降到了100?，说实话，有点刺激过头了，差点以为自己就要这么吓死了?中间还有一次右边来了个大货车，她突然就说要向右变道，吓得我一激灵，心想：多大仇？这么急着把我送走？?赶紧切回了手操！除了这两次，其余全程ngp，直到宝鸡下高速！到了后一顿胡吃海喝，看了看夜景，就打算往回走了！

回去时候是大夜里，但是确实全程ngp直到下高速！无手动干预！
总结一个字：简直爽死了！开车跟坐高铁一样啊！非要说缺点，那就是我好困啊…没司机啥事了，就不停的打哈欠，但是又不敢睡着，那种纠结谁懂？！下次决定买个小鹏麦克风，车里一路唱起来！

?充电耗电：普通小鹏自营快充，看清楚，是快充，去的时候175km，充满到了715差不多需要50分钟，因为超过90%以后真的超级慢，感觉类似手机的涓流充电！不过也就是一顿饭的事！如果是冲到90%，感觉30分钟就差不多了！

然后满血跑了躺宝鸡，来回全程实际应该是400公里左右，到充电这里就只剩了190了，这个折扣大家自己算吧，cltp！高速时速100！
吐槽一下，全西安市就一个s4超充，第一次去还是坏的！",2023-10-24,西安
昊子5191,【前期准备】 很久之前就想入手一台电车了，福克斯已经陪了我走过8年，油耗越来越大、起步越来越肉、变道超车也不再丝滑，已经不能满足于广州市区早晚高峰期道路通勤。下定决心后，目标锁定在纯电+suv，随后几个月里试驾了特斯拉、理想、比亚迪、蔚来… 结合20.99w价格最终选择了G6。 【选择原因】 不管是纯电也好还是混动也好，适合自己的才是最好的，所以没有绝对的排名和好坏之分。 原因1 :高性价比SUV，价格优势。原因2：车机智能化，遥遥领先。原因3: 800伏快充，爱不释手。原因4：乘坐储物空间，超大容量。 【交付感受】 最一开始是选择广州黄埔的交付中心，后面因为订单量暴增，销售为能尽早提车，建议我改到佛山禅城交付中心，最终事与愿违，并没有缩短提车时间。佛山交付中心总体体验不好，交付工作人员缺乏经验，服务热情不周，提车那天进门甚至没有人来引导一下，在那里傻傻坐着等了十几分钟，给工作人员发了微信提示，他们磨磨蹭蹭半天才来，交付过程中也不能够很好地流畅展示，有些操作他们自己都不会，种种体验明显感觉到工作人员的不专业。【驾驶感受】 提车一个月，已在市区内跑了两千多公里，市区早晚通勤高峰期可与前车无缝连接，换道并道也是纵向丝滑，本人是十几年的老司机，体验感相当不错。在驾驶方面，动力操纵性虽然不如特斯拉，但看在20.99 w价格上这点小小的不足也可以弥补。充电方面，在自营超快充上充过两次，半个小时就可以满血复活，这点也是很赞。 【意见建议】 1．车内用料建议提高一些品质，新车味道太大。 2．一些实用的功能性建议增加一些，比如主驾座椅按摩，车座颜色选择（非黑即白太单调了）等。 3．大灯和雨刮器这些智能操作，智能感应操作有些不太灵敏，打开关闭时机并不贴合实 际。 4.驾驶中不时会出现系统紊乱现象，但也是一两秒就恢复了，以后OTA升级也会解决吧。,2024-01-10,广州
天真haj,【购车经历】 从今年4月份开始关注新能源，一直没有等到自己的爱车，本来预算在15左右，刚开始看的银河L7，不过这内饰三联屏和拉胯的车机劝退了我，最主要的原因是我更倾向于纯电，在20w以下，几乎没什么纯电车可以和元plus叫板，不过我是真的不喜欢元的内饰，太奇葩，太丑了。转眼到了7月份，随着小鹏g6的上市，一开始我并没有关注到这车，内心其实也没看好小鹏，当时以为小鹏就要倒闭了，不过在后来大众入股小鹏之后，我就觉得小鹏会站起来，而g6这款车无疑是最适合我的一款车。本人理工男，对于高科技是很痴迷的，身高185的我，从一开始只关注suv，G6的空间无疑是我最喜欢的大气。所以在观望了一个月之后的8月份我果断下定。 【续航】 续航方面我个人认为是非常足够的，我上下班每天通勤40公里，我基本很少出远门，这也是我买电车的最主要的原因。800v的架构让我在外面的充电桩都如鱼得水，效率非常高。我脚法比较柔和，低回收的平均能耗都控制在12以下。 【驾驶感受】 驾驶感受也是唯一让我觉得美中不足的。当然，人无完人，车无完车。没有什么车在20w价格中是各方面完美的。我有一颗包容的心，能够接受它在驾驶的时候，遇到坑洼路面的颠婆，我觉得晃动是挺明显的，也是很频繁的，可能车身太轻，遇到小坡的时候，带一点速度过冲的话，就感觉要起飞了。。我没试驾过其他车，但我坐过特斯拉m3，特斯拉就表现出非常地硬，颠得屁股疼。小鹏则是软，跟你打太极一样。对比之后我更喜欢小鹏的，我还是服软了。 同价位竞品比较之后，我只能说这个车在智能化方面是无敌的，性价比方面更是无敌。21w的价格，我找不出还有第二款车能有如此多的先进的技术。只要能接受它底盘的这个问题，我感觉还是非常值得推荐去入手的。 还有一点就是品牌力的问题，个人认为特斯拉这个新能源品牌就相当于手机界的苹果，其他车型都类似于安卓，仁者见仁吧，我不怎么推崇品牌，更崇尚技术领先一切，是金子总会发光的。加油吧，鹏友…,2023-10-09,宁波
急急急哄你,"年轻人的第一台g6
前两天怀着激动的心情提了心心念念的g6这两天心情平复下来把提车作业写一下。
1.购车心路历程
先说一下购车的心路历程吧，其实我在考研结束就有了看车的想法，然后在2020年的时候偶然在小区里看到一辆p7，那个时候对新能源概念了解还不是特别多，当时就感觉这车真特么帅！（现在想想可能这就是命中注定跟小鹏结下了缘分，兜兜转转最终还是选择了小鹏) 后来就不时的在汽车论坛了解各种车，因为当时还没毕业工作，油车新能源都有关注，什么星瑞、迈腾、帕萨特、汉、海豹、哪吒s、极氪001都看了个遍所以对车也有了个总体的了解。期间也都是先开着家里的17款手动宝来代步，遮风挡雨期间也没啥小毛病，但是动力太肉加上手动挡堵车的折磨也让我换车的心愈发的强烈起来
2.选车经历
之所以选择新能源的原因主要是以下两个：①城市通勤居多。我毕业后的工作离住的地方大概15公里，每天往返30公里，从住的地方回老家大概36公里，全年用车也都是城市之间，长途需求可能也就一两次，再加上家里也有一台油车，所以新能源比较合适。②电车动力足。经受过1.6l动力的起步、加速的折磨后，我迫切的想要一台起步快、动力比较强的车，电车这方便就能满足我的需求。综合上面因素的影响后，我就锁定了想法：买电车！说来也是奇妙，我以前从来没有关注过suv，可能受以前开轿车多的影响，所以电车看的也都是汉、海豹、p7、哪吒s、极氪001这些但最终还是小鹏g6的价格很有诚意打动了我，跟女朋友还有爸妈去试驾g6之后感觉suv开起来也很舒服，底盘、视野什么的都都挺好的，而且空间也很大，800v高压平台能耗和充电速度非常香，智能化、内饰风格都是我和我对象喜欢的，加上热泵空调以及296匹的动力十足，再考虑后面结婚家用就初步定下准备买g6了。
后面还有个小插曲，试驾完g6后我们又去看了比亚迪汉，我爸妈一眼相中了汉，说汉看起来像个车、内饰看起来高档，而且那天比亚迪店里人山人海的，他们劝我不如买汉。但我又综合考虑了一下，买车也是想买个喜欢的，汉也是好车，只不过对比g6而言太老气了，最终还是选择g6。
3.购车情况
我下定的是g6的580pro版本，20.99w的车价，5k的选装权益加了1k换了20寸轮毂，上牌费600，保险费用6042，选择常州提车领5k地补，所以最终费用21.2w左右。
因为我有固定车位可以装充电桩，所以580的续航就够我用个十天左右了；加上我们这三线小城市城市ngp指不定啥时候，而且就我个人而言方向盘还是把握在自己手里比较安心，对辅助驾驶没有那么依赖，因此580pro就是最优解。
4.用车体验
一个字:爽！！！可能因为从宝来换成g6的缘故，可以说是鸟枪换炮了感觉g6哪哪都好，全方位的碾压。从常州提车回来开高速上体验感也是非常好，suv高速上很稳，动力也是很足，不知不觉就到130左右了，超车响应也是很迅速，车机和语音都很方便，特别要夸一下高ngp！！！一开始我还有点担心好不好用，但是路上试了一段ngp真是太香了，极大的缓解了驾驶疲惫，能抽空喝个水啥的，不愧是小鹏的智驾。
    综上，我很高兴能拥有一辆g6，看了两三年的车最终也有了归宿，在后续使用中还需要多解锁小鹏的各种功能，最后也希望通过自己的分享给未来的新鹏友提供一点参考，祝小鹏汽车越来好！",2023-11-16,常州
zqq1234567890,"“你好”鸡柳小鹏友
【外观】
很多人说小鸡柳外观并不惊艳，但属于耐看型。但我真是一眼看中它那圆润无棱角的设计，是我喜欢的圆滑曲线设计，挺具有科技感的。减轻了SUV的硬朗感，视觉上更柔和更清爽。
【动力表现】
鸡柳是一款动力表现出色的电动汽车。它有单电机版本和双电机版本，单电机最大功率可达218kW，双电机版本系统综合功率为358kW，小鸡柳的动力表现在同级别车型中属于优秀水平。适合的人群也是比较广泛的，其次它有三个驾驶模式，标准，运动，舒适，也是驾驶手感及动力表现也均不一样，个人比较偏向运动模式。爬坡能力及推背感杠杠的。
【续航】
我的鸡柳是580MAX版本的，选了20寸轮毂、折算下来大概续航在450km左右，提车到现在已经跑了百来多公里了，基本在城市和机场高速行驶，城区跑3-5天掉的续航基本在190km左右、高速120NGP能跑390km左右。整体来说是能够满足城市出行的需求的。
 【充电时间】
鸡柳最值得说道说道的地方是800V平台，充电快是800V高压SiC平台的特点。根据小鹏官方的实测数据，鸡柳搭配的3C电芯，充电10min能够增加续航300km。基本上在小鹏超充站充电在续航还有30%-40%的情况下，30min就冲满电了。
【智能化】
目前鸡柳采用的是Xmart OS 4.0车载智能系统，销售当时说的是能够实现全车全时语音对话、四音区识别、极速对话、无网络对话等多项行业领先的语音交互体验。使用后会发现智能语音确实挺聪明的，反应很快。其次辅助驾驶和自动泊车也挺方便的，偶尔累了直接用这些功能，也能轻松不少。
【售后体验】
交付很满意，小鹏的工作人员态度非常好，有什么问题都会第一时间回复。
【最不满意】
最不满意的就是鸡柳的座椅不带按摩功能，虽然坐下舒适性还是非常NICE的，但后排座椅没有腰托、腿托和按摩功能，还是有些许遗憾的。另外，主驾驶座椅的腰调节功能不能在行驶过程中用语音控制调节，必须在车辆停泊静止状态在中控屏幕上手动操作，这两点是我最不能接受的。 
 【最满意】
提车后我最满意的有4点：
1:我选的是全白内饰，视觉效果很简洁清晰，年轻大气，没有过多的浮夸设计，扶手和中控部分的亲肤材质给人一种人车合一的感觉。
2：内部空间大，一家4口都属于大块头，但鸡柳空间容量大到一家4口出行完全没有压力，座椅的柔软细腻使得长时间驾驶也不会感到疲劳。
3：配备了丰富的智能配置，全程语音控制就可以了，再说NGP, 高速使用NGP以后，驾驶过程变得轻松很多。
4：800V快充也是我非常满意的，在还有一半续航的状态去小鹏超充站充电，30分钟内可充满续航，充电速度杠杠滴。",2023-12-11,武汉
thefoolc,"外观个人认为萝卜白菜各有所爱，虽然网上挺多人很嫌弃G6的外观，但我在看到的第一眼就觉得很有个性，很喜欢。
        当时在店里看的时候非常的喜欢p7的外观与内饰，但是后排实在是太小了，感觉快和model3一样了，考虑到出去玩要载兄弟们，就选择了G6，况且它的尾箱也是大了不止一点，方便以后出去露营。所以为什么小鹏不出一辆有着p5空间和p7内在的车呢？
        感觉加速是比较柔和线性的，不会让人感到很窜。由于之前一直开的是家里的唐DM，所以对G6的加速没有任何不适应。G6的地盘更加的整，开上去不会有那种零零散散的感觉，过减速带也轻轻松松。
        续航极为扎实，别看15多度，这个综合续航是包括我上下班的高速的，百分之八九十的高速啊，给我的感觉就是惊艳，基本就是表显你能跑多少就是多少，有时候还会出现表显的减小值小于实际里程的情况，感觉充满电不跑高速的话能有个600的续航。
        内饰简洁而不是简陋，其实我对内饰没那么多要求，当时没有选model3的主要原因就是它没有仪表盘。比较遗憾的就是没有隐藏出风口吧，那么大个出风口放在那边但没有手动调节，总感觉很奇怪。
        车机流畅是很流畅，但是感觉不够丝滑，应该是屏幕不是高刷屏的原因，不过也无所谓，毕竟它只是个车机，能接受。不太能接受的就是这个播放视频的逻辑了。当使用NGP的时候全屏的应用会自动退出，这个能理解也赞同，毕竟安全是重中之重，但是能不能给个视频退出自动变成音频播放的功能，就很生硬的断掉，不是很能接受。
        最不能接受的是如果我在听视屏，打开了音频播放功能，退出至桌面，那么他就会想音乐一样在主页作为一个小模块存在，单是为啥它没有刷新键？完全不能接受，关键的是每次卡了它往往就卡在那了，每次我都得先退出NGP，再打开B站，再刷新，再退回到桌面，太复杂了操作。
       本来是准备买轿车的，毕竟开了那么久的SUV，总想着换个口味开开，但是在我上完一次夜班后就放弃了这个想法。由于工作的性质需要通宵，第一次通宵完回家开在高速上感觉眼睛都要闭起来了，太恐怖了，后来就想着必须得买一辆带智驾的车。
        既然买那肯定要买最好的，看下来感觉华为系的和小鹏的是第一梯队，阿维塔超预算了，当时目标就放在G6和问界了，但是m5后排太小了，m7又是增程，在上海上不了绿牌，那就只剩唯一一辆了。买完后感觉确实没买错，高速的NGP无敌，基本没有接管过，最多就是偶尔市区堵车让接管变个道，但是XNGP确实还没覆盖的很广。",2023-11-21,上海
