字段1_文本,字段2,时间,字段3
张木木选豪车,"外观，时髦感不错
前脸设计和发光的贯穿式日间行车灯具有时代潮流感，甚至尾部大众的Logo都能亮了，就像苹果产品会发光的LOGO一样，让这款车有了生命力，也和传统的大众车型区隔开来。车身有多变的曲线，比较圆润，体量感比较好。

内饰，和传统大众不一样
仪表台打破了燃油车传统的设计，换挡杆和液晶仪表一起出现在转向柱上，好用也提升了科技感。触感上，中控台、车门板的皮革包裹和缝线处理，以及带有按摩功能的格纹座椅，配合前排亮眼的氛围灯组合和玻璃天顶，符合我对20多万级别车型的想象。这个车的内饰不是豪华，而是科技中带有一点高级，并跳脱出大众汽车刻板的印象。车机支持语音操作，支持主驾说降低左边的温度、副驾说降低右边的温度，还支持主驾说降低副驾区域的温度……语音交互的识别率和响应速度跟得上时代，连接Carplay的便利性也不错。

空间，及格的五人家用车
ID.4 X轴距为2765mm，比主流紧凑型SUV要略大一些，略低于长轴距的途观L。实际体验空间感不如途观L，但胜任5人乘坐的家用。座椅偏硬，不太能像日式沙发那样辅助吸收路面弹跳，但却在长途跋涉后减轻了腰背部的疲劳感，后排坐垫较高，坐姿比较高，减轻了以往坐纯电车型那种蹲腿的感觉，提也供了更良好的行车视线。后排座椅靠背角度不可调是一个遗憾，不过后排坐垫长度没有偷，大腿承托挺好的。

动态，有传统浓郁德味
开起来底盘扎实，方向沉稳，和现售的国产大众燃油车相比，德味更浓郁。
方向盘需要带力量才能掰开，车头响应积极，方向准，回正力矩清晰。底盘悬架硬朗，中低速下车辆对路面信息不会全盘过滤，除一些细小弹跳和狭窄的路面接缝外，剩下的感知都能传递到屁股上。高速有低趴的稳定感，悬架在小范围内拉伸、压缩，无漂浮感。但大多数时保留了日常用车的正常舒适感。

购买方式，与大众燃油车有一些不同
ID.4 X长续航版在选装天窗及L2后略高于24万元，是和厂家直签合同，这一点和燃油车不一样。贷款没有手续费及2年零利息，而大众店里其他的燃油车型是享受不到这种金融政策的。长续航版没有标配L2系统，支持选装，价格是2500元，还是比较划算。而热泵空调的选装要1万左右，就显得贵得多了。

关注《张木木选豪车》，了解ID.6 X。",,
蜀人说车,"大众ID.4X2021款 Pro 极智长续航版
 
 
 
面对特斯拉为首的造车新势力们频频“挑衅”，传统燃油车企最初只能以油改电来仓促应战，这种简单却并不讨好的举动，市场反响可想而知，可一旦他们动了真格呢？赶在上汽大众ID.4X上市之前，笔者试驾了这款纯电SUV，作为大众MEB平台首款新车，它各方面的表现着实出乎我的意料。而且，这种意外是多维度的，从驾驶到乘坐再到静态品相，它在传递给驾乘者熟悉大众气息的同时，又会呈现给你不少新鲜玩意儿，充分调动起你对这辆车的好奇心。在我看来，它是对大众这样的传统车企，对“传统电动车”的一次颠覆。
 
油门响应不像“传统电动车”。开过纯电动车的人，大多都会惊讶于它们疯魔一般的瞬间加减速能力，无论造车新势力还是一些自主品牌，目前在售的电动车，基本如此。但很多电动车在动力调校上都有着明显短板：那就是在急加速或松开刹车能量回收时，或多或少都会给人顿挫甚至是眩晕的不适感。
 
可大众的首款电动车却是个例外，笔者试驾的是ID.4X Pro极智长续航版（电池容量83.4度电，NEDC工况续航能力555公里），搭载后桥单电机，最大功率150千瓦，峰值扭矩310牛米，就动力参数而言，比大众自家那台2.0T低功率版发动机要略胜一筹。就起步加速能力来说，ID.4X足够快，0-50km/h只要3.2秒，可它的油门（或者说电门）却不是瞬间拉升车速的那种调校，而是有一定线性感；同样的现象在减速时也是，哪怕你把挡位切换到B挡（高能量回收），松开踏板之后车辆的拖拽感也不是很强烈，整个加速和减速的过程都不会让人产生眩晕。
 
目前相关数据显示，大众ID.4X2021款 Pro 极智长续航版起步价在23.5888万元，电车还能享受免税政策，所以除去购置税还需要支付500元的上牌费，300元的车船费，950元的交强险以及7344元的商业保险，最终只需大概24.5万就可以将这款车开回家。
 
另外，整个驾驶期间，不仅仅是加减速给人的感觉线性度非常好，方向盘偏沉的力度、清晰的路感，也跟印象中的大众车如出一辙。所以说，开惯了大众燃油车的人，就算是第一次摸ID.4X，也不会有丝毫的陌生，上手很快，仅仅是挡把位置换到了方向盘前面需要适应下。此外，不同于传统的大众车，ID.4X三种驾驶模式（经济、舒适和运动）和两挡制动能量回收（D挡和B挡）间的组合，能带给驾驶者多种不同的体验，让人找到自己喜欢的那套组合。
 
按照大众的官方定位，ID.4X属于紧凑型SUV，但这让熟悉大众车的人很是费解。众所周知，大众在国内销售的两款紧凑型SUV，一是探歌，一是途岳，车长在4.4米左右，轴距则处于2.6米这个层级，而ID.4X车长已经超过4.6米，轴距也超过了2.76米——这组数据，甚至已经超过官方定位中型SUV的探岳，探岳车长4589mm，轴距2731mm。也就是说，紧凑型的ID.4X比大众自家的中型SUV更大。这一点，在车内空间上体现的淋漓尽致，第二排乘客能获得绝对充足的腿部空间，中央地台几乎纯平，同时后备厢空间还一点没有牺牲。
 
官方资料显示，ID.4X的底盘采用了前麦弗逊和后五连杆的组合，前悬没啥好说的，跟大众其他同价位车型基本一致。需要特别关注的是它的后悬，此前大众的多连杆多为四连杆结构，但MEB平台一来就给了五连杆，这一方面是因为MEB平台是纯电架构，底盘后端除了电池电机就没有多余的构件，平整度非常高，便于布置更为复杂的悬架结构；另一方面，在复杂多变的行驶环境中要将自重已达2.1吨的ID.4X车身姿态控制到位，悬架一定不能从MQB和MLB直接照搬。
 
这套悬架在实际驾驶中的表现确实没有辜负大众的期待，底盘整体质感继承了大众多年来的一贯表现，始终保持了很好的紧致感，减震无论压缩还是拉伸都呈现出足够的韧性，在常见细碎颠簸路面如履平地，遇到大的起伏路面或者曲率很大的急弯，驾驶者信心不会受丝毫影响。要说有什么不够舒服的，就是在过减速带的时候，后排乘客可能会觉得减震偏硬了点，但这其实也是继承了大众的一贯特质。
 
我们有必要说下ID.4X的续航，按照“行规”，但凡标着NEDC续航的，我已经习惯性先打个8折再说，可这次我看走眼了。我们试驾的路段是从海南三亚大东海出发，出城之后上环岛高速，去往百公里之外的万宁石梅湾国际游艇会（单面实际里程104公里，高速占80%），出发时表显续航里程404公里，到达目的地之后显示还剩317公里——也就是说，我们这104公里实际只消耗了87公里的电量！要知道，我们一车四人，全程开空调，最高车速135km/h左右。都说电动车上了高速掉电特别快，这次算是打破固有的认知了。
 
最后点个赞的是ID.4X的座椅，一是面料材质好，采用网格化的超纤绒面和皮质搭配，无论是触感还是对身体的支撑都相当出色；其次是它的前排座椅具备按摩功能，虽说比不上家里的按摩椅，但对于长途驾驶来说也算一个福利，坐一天下来一点不觉得辛苦。",,
车侃锋说,"大众ID.4 X从我实际的体验来看，他确实有让我眼前一亮的感觉，我认为在纯电动车领域中，这款车很有看点。
优势：
1、定位是紧凑型SUV，但空间我确实要点赞，以我自己175cm的身高71公斤的体重，在调整好座椅之后，前排还有1拳2指的头部空间，后排拥有1拳1指的头部空间，腿部空间2拳多，实际的空间宽敞度足够的不错，比起大众的燃油紧凑型SUV如探歌，确实空间宽敞非常多。
2、内饰的质感我认为不错，之前一些朋友说大众内饰是简陋的，但大众ID.4 X我认为科技感还是不错的，5.3英寸的全液晶仪表盘配上12英寸的中控屏，看上去确实足够的炫酷，实际的使用上，像我要调节空调，导航等就是一句话的事，智能化表现非常不错。
3、实际的城市行驶中，遇到红绿灯起步时，他的瞬间加速是非常快的，稍微一点加速踏板，就会窜出去了，普通的城市行驶中，他本身是非常安静的，他的电动机是不会有什么杂音传到车内的，城市行驶开起来确实是舒服。

不足：
1、大众ID.4 X本身他的底盘调节偏硬朗，当遇到减速带、大的坑洼等时，其实车内的颠婆感是非常明显的，感觉这就是一款家用车，何必调的这么硬朗呢？
2、从实际的体验中，我觉得方向盘略微有点重，这在纯电动车中较为的少见，打方向盘时并不会给到那种轻盈的感觉，若没接触过这款车的朋友就要花一定的时间来适应了。
3、相对来说胎噪有点大，特别是速度起来的时候更为的明显，若是注重这方面的朋友，建议入手之后换过注重静音的轮胎吧。

整体来说，大众ID.4 X的表现我认为还是不错的，优缺点都有，我个人的意见就是：值得一看。",,
汽车天涯,作为第一批车主，来简单聊聊这几天的用车感受。首先，颜值上这辆车非常能打，以前提到大众车的造型大家第一反应就是套娃，但是这辆车给你的视觉冲击力完全不同。尤其是启动车辆，大众LOGO缓缓点亮，LED大灯慢慢抬起来的时候，仪式感完全不输奥迪。我在4S店拿车的时候，维修间的师傅路过都说好看。内饰上面用了很多第八代高尔夫的设计，比如说空调控制以及音量控制都是触摸式的，用惯了实体按键的需要稍微适应一下。还有一点需要说一下，它的换挡杆放在了仪表盘的旁边，很多人说这个位置方向盘会挡住视线，不知道怎么换到了那个挡位。但是我拿到车之后，不到10分钟就熟悉了，就像奔驰的怀挡一样，仪表台显示的挡位很清晰，往上拨还是往下拨换挡根本就不用盯着换挡杆看，所以这一点不用担心。说下空间，这是大众的优势所在，座椅的厚实程度以及包裹感都不错，特地感受下后排，舒适度比前排要好，平时带家人出门也能坐的更舒服一些。并且它还带全景天幕，开阳感很好，一句话总结就是敞亮。最后来说说开起来的感受，几天开下来发现虽然是辆新能源车，但是ID.4 X并没有可以的去追求加速性能，正常开起来起步的提速很快，但是中后段的加速表现并不算突出。不过这里的不突出并不是不够用，而是没有那种突然窜出去的感觉。个人觉得如果是家用的话，它是属于动力充沛但开起来有很舒适的类型，即使的老婆开它出门也不会过于紧张。不过有辆点感觉还可以再优化一下。第一、急加速的时候电机的声音还是比较明显的，有点突兀。第二，方向盘手感偏沉，女司机开的话可能会嫌累。如果你想买一辆新能源车，但有不喜欢造型过于科幻，并且对于急加速也不感冒。那么，开车舒服，续航足够的ID.4 X或许是个不错的选择。,,
十三先生Studio,作为车评人和纯电动车主的双重身份，进行了ID.4 X的试驾，总体对它的感受很积极，也发现了一些问题。 我第一辆纯电动是奔奔EV，后来换了传祺GE3和菲斯塔EV，对于大众纯电平台下的ID4. X非常期待，因为大众品牌在中国很强势，大众也有很强的技术力量，它做的纯电动车有什么不同，很让人好奇。 最值得说的是，它的价格不算贵，555km的长续航22万左右，在当前市场中完全说得过去，买纯电车型主要还是按照价格和续航选择，小鹏P7、汉EV的价格也不算便宜。 配置相比汽油大众车型，丰富太多了，虽然跟同类型比，配置差不多，但是大众的配置水平给人的印象太差，所以ID.4 X的很多配置让人心生好感。这里不展开了，你去看看配置表就一目了然。 内饰造型和用料，其实很普通，控制成本的迹象非常明显，或许这是定价不高的原因。座椅的材质和中控面板摸起来都普普通通，也就是朗逸这种水平，只不过造型略时尚一些。 空间算是很优秀的，纯电平台的优势所在，储物空间和乘坐空间都很可以，跟汽油平台改出来的纯电车型区别很大，比如我之前三个纯电车空间都一般。 避震的设定偏硬，有运动的味道在里面，很整，大众的底盘调教风格确实让很多人喜欢，高级味道十足，这些优点都保留了下来。120km/h以下的速度里非常安静。开起来比双离合的大众，好太多了。 油门和刹车也是大众“偏沉”的设定，高速时刹车初段力度不够强，ibooster电子刹车的特点很明显。 最后说下续航，试驾道路为海南高速为主，全程空调。平均能耗动态续航里程，表显续航里程为485km。ID.4 X使用二氧化碳冷媒的热泵空调，冬季续航理论上会好一点。 很多人都在吐糟ID.4X配备了鼓刹，这其实并不是什么问题，反复刹车成绩在37米左右，没有道理纠结在刹车结构上。 总结下，在更便宜的特斯拉到来前，ID4.X很值得考虑，大众品牌加持、续航也够，配置也丰富，仔细想一想不难得出结论，毕竟买汉EV和小鹏也要花不少钱。,,
用户7906012842241,"当时选车的几个标准：
     1、紧凑型suv及以上
     2、20w左右，最多22
     3、续航500及以上
当时不选其他车的原因：
     1、哪吒u，尾灯那边突出来的，不喜欢，看着难受，坐进去有一种廉价感（个人感觉，不喜勿喷哈）
     2、马自达cx-5，发动机劝退，感觉这么多年没有换过一样，买了总感觉亏
     3、比亚迪宋plus-dmi，我爸说这么点纯电里程不是要天天充电，还有混动既有油又有电的，总感觉以后故障多（大概就是这么个意思，老爸出钱，老爸说得对）
     4、大众途岳，网上看看16.17多，结果店里一问豪华版19多，心里落差感一下子就出来了
     5、一汽大众id4，22款综合性价比没有上汽的高（是差好多）

【最不满意】
       1、屏幕双黑，一共去了4s店两次，第一次没有问，以为好了结果又黑了，第二次平刷了一次系统，之后零下的时候也没有黑了
       2、有一次忘记充电了，电量在7%的时候限制了动力输出（但是超车还是可以的）
       3、OTA不知何年何月才能有，现在升级车机只能到4s店
       4、（个人认为）电耗比较高，空调22°，室外5°左右电耗一般在22.23左右，不开空调在15.16左右
        5、智能方面拉胯，还有网络经常没有的（所以为什么运营商要选择联通呢），账号经常要重新登录，id豆加装的360清晰度感人，和原厂的倒车影像清晰度比起来就像是一个是480，一个是1080，而且360倒车的时候倒车影像还会动，看得我巨难受（不是倒车轨迹，是整个倒车影像，你动了我怎么看得到后面？）
         6、半小时强制关闭整车电源，中午在车里睡个午觉都难受，夏天被热醒，冬天被冻醒
          7、车载导航会在你的电量低于多少的时候会自动导航到最近的充电站，甚至都不会问你一下，你照着导航开，直接就开到充电站去了，而且没有办法关闭！！！只能把阈值调小，害得我只能用手机导航回家

【最满意】
          1、开起来舒服，减震很好，空间也挺大
          2、转弯半径小，窄路掉头方便
          3、配置还行，电尾门、L2、座椅加热都有
          4、4s店的服务态度很好，不管是售前还是售后",2023-02-11,湖州
二师兄玩车,当第一眼看到大众ID.4 X，你一定会有新鲜感，因为其设计上的突破很明显。 除了设计，其用车体验也完全不一样。坐进舱内后，你会发现该车型和以前的大众内饰完全不同，科技感非常强烈。分体式的仪表盘和中央通道，让空间感受更加宽敞。该版本车型的氛围灯点亮后，营造出很强的高端感受。 首先我们来看仪表显示，尺寸不大但信息很全，包括了车速、续航、电量、自适应巡航以及主动安全参数的设置。旁边的扭动式电子换挡非常新颖，也比较好用。此外，该版本ID.4 X还配置了增强现实抬头显示系统，车速、导航信息、导航转向箭头、自适应巡航信息、雪地模式信息等均可显示，可以说其功能性在同级别中占有优势。 该版本的多功能方向盘采用了真皮包覆，手感舒适，并且带有加热功能。功能按键为触控式，操作时会有振动反馈，很大程度上避免了误操作，自适应巡航、音量调节、仪表显示页面切换都非常便捷。 其12英寸中控显示在尺寸上很适合国人的口味，其信息娱乐系统在逻辑性上很强，容易上手，流畅性和稳定性的表现也非常不错。手势控制、语音控制、苹果Carplay和百度Carlife等手机互联、驾驶模式切换都可以实现。360度全景影像的清晰度很高。功能的强大也带来了一个劣势，便是部分实用功能不得不出现在二级菜单内，因此在驾驶时操作会有些不太方便。 该版本的中央通道内可以放置手机进行无线充电，这是一个比较实用的功能。 乘驾空间方面，当1.8米成年男性将前排座椅调节至最低，头部离车顶天窗还有1拳多，非常充裕。当保持前排座椅不动坐入后排座椅时，其头部空间仅为1指，即便有全景天窗也会感到一些压抑，而腿部空间非常宽裕，有2拳的距离。 动力方面，该版本采用了双电机驱动，加速性能很强大，推背感非常明显，前麦弗逊独立悬架和后五连杆独立悬架也让车内乘坐非常舒适，不会感到来自地面直接的冲击。该版本车型的续航里程为520km，其表现在同级别中算是很不错的了，但慢充需要12.5个小时，这就有点慢了。 总体而言，该版本ID.4 X的综合实力较为突出，值得推荐。,2021-02-13,
Nice好车,"与主打原味的ID.4 CROZZ不同，ID.4 X更接地气，也更愿意和年轻人做朋友。它主打时尚潮流，不拘泥于传统的设计，可视为大众在电动化时代改变玩法的第一步。

静静看着ID.4 X的前脸，它仿佛在和你微笑。IQ. Light光眸矩阵式大灯，简直就是一双会说话的眼睛，不单看起来水灵灵的，启动时灯组就会从底部向上旋转起来，如同张开双眼和你前打招呼。

全新的驾驶体验，是大众改变玩法的第二步。以往的大众车型，以出色的人机工程而闻名，新时代的大众ID.4 X，如何发扬光大？

ID.4 X的内饰和以往大众车型的布局变化较大，按官方的说法，是要打造一款潮流坐标产品。电子档把和液晶仪表盘连为一体，创意十足，播放暂停标识的刹车和电板，也是年轻人的喜爱的符号，搭配多种颜色的车内氛围灯和主题风格，呈现不同的驾驶感受。

中控已找不到任何的实体按钮，连车内照明灯都是触摸式的。AR-HUD增强现实抬头显示功能，将行车信就像极品飞车游戏画面般，把行车信息和路况投影给驾驶员，注意这不是游戏，你真的在开车！大众，你啥时候变得这么大胆？

新车基于大众MEB电气平台打造，虽然官方称为紧凑级SUV，但轴距达到了2765mm，完全是一台中型SUV的标准了。其后排空间还是很有保证的，纯平的地板、软硬适中的座椅、包裹性不错的后排等，让ID.4 X具有不错的空间体验舒适度。

动力上，目前开放预订的版本ID.4 X为后驱车型，电机最大功率为150kW，峰值扭矩为310Nm，0-60km/h加速为4s，最大续航达到了555公里。",,
小号撩车,"优势：

1、外形个性，给人耳目一新的感觉，封闭式前脸搭配贯穿式的下包围视觉风格比较协调，大灯组的造型比较锐利，很有质感。侧面悬浮式车顶时尚感比较出色，粗壮的轮眉和侧裙很有跨界范儿，低风阻轮毂的造型也非常个性，半隐藏式的门扳手能有效降低风阻。贯穿式尾灯组辨识感出色，内部层次感也比较强。

2、内饰摆脱了大众家族化设计设计风格，悬浮式的仪表盘和中控屏显示效果都比较细腻，可显示的内容也比较丰富，中控屏支持CarPlay、在线导航以及语音控制，实用性比较好。

内饰用料方面以软质材料为主，物理按键的数量被大幅减少，风格颇为简洁。挡把位于仪表盘右侧，位置设计非常有意思，适应之后操作起来是非常方便的。方向盘虽然采用了触摸式按键，但按压式有手感反馈，兼顾了实用性以及美观程度。

3、前排座椅宽大，支持加热和按摩，舒适性表现比较好。后排中央地台完成纯平，身高1米7的乘客乘坐在后排腿部空间超过2拳，满载三名乘客也不会觉得拥挤。

后备箱内部空间规整，而且地板高度支持两挡调节，不仅能够提高装载能力，而且可以作为隐藏储物空间使用。后排座椅还支持放倒，进一步拓展应付大件物品的能力。

4、安全性配置出色，支持L2级别的辅助驾驶功能，不仅能够提高行车安全性，跑高速时自适应巡航也非常好用。

5、搭载了前后双电机，最大功率230kW，峰值扭矩460N·m。动力响应非常快，起步加速有推背感，爆发力十足。中后段动力储备丰富，超车非常轻松，实测百公里加速也仅需6.6秒左右。

舒适模式下动能回收力度比较弱，从燃油车切换过来的不会感觉不适应，松开踏板之后没有明显的拖拽感，笔者比较喜欢这种风格。

6、底盘厚重感出色，悬架调教偏软，对于细小颠簸的过滤比较到位，过减速带时车内也不会有明显的冲击力，舒适性比较好。隔音表现同样出色，对于风噪和胎噪隔绝都比较到位，急加速时电机的啸叫声也不明显。

缺点：

1、后轮为鼓刹，虽然官方称动能回收能够辅助制动，但后鼓刹节省成本的意图过于明显，不够厚道。

2、定价偏高，相比同价位的唐来讲空间和配置没有优势，相比Model 3来讲动力也没有优势，定位略显尴尬。",,
唔哈哈哈,车子已经开了快2年了，没有什么问题，质量点个赞👍🏻。车子的续航夏天能跑到500公里，冬天大概380公里左右，续航很精准。对于车子的外观我比较满意，我选的红色外观，给人一种惊艳的感觉，配合前后能点亮的大众logo，让整车显得特别有质感。内饰上中规中矩，没槽点。空间上比较富足，家用完全够用。车子的行驶质感是比较好的，底盘调教的很整，高速上特别稳，超车也是游刃有余。配置上该有的都有，特别喜欢L2辅助驾驶，辅助驾驶很细腻，在堵车时也能开启，会自动起步跟随前方车辆，距离短了会自动刹停，缓解驾驶压力，降低追尾概率。整车的智能化差点意思。用车养车的费用相对较低，开了3.5万公里，一共花费了4900电费。,2023-07-10,长沙
杨老师有观点,"入手iD4.X已经半个月了，来谈谈用车感受。

优点：
1.外观。外观真的不错，ID4的车高比一般的SUV要低一点，优点跨界的意思。总体比例协调，很动感。我选择的是白色车身，很有科技感。最为炫酷的当属前后的头灯和尾灯。同样是贯穿式的尾灯和logo,比比亚迪不知道强上多少。既有科技感，又不浮夸，开在路上特别有辨识度。

2.底盘行驶质感
ID.4X这款车的底盘和悬架，很体现大众多年燃油车的深厚功底。底盘扎实，转向清晰，开着真的非常舒服。不像有的车转个弯侧倾严重，上高速在匝道上60码人也不会感觉到歪了的感觉，这点是我非常满意的。总体来说体现了德系大厂的优良的底盘质感!

3.科技范的内饰设计
内饰设计的很有科技感，匹配灯光的搭配，座椅的配色科技范十足，座椅侧向包裹也不错!

4.超强的加速能力。
动力方面;不同于比亚迪、特斯拉动辄3秒5秒的百公里提速，ID这款车的提速显得沉稳很;多;根据我的经验和网上看到的数据，百公里大概在8秒多，但是前五十公里应该在4秒样子。这样的表现，已经比绝大多数的燃油车要优秀了。加上只有一个档位，加速顺畅，加速时没有燃油车的爆鸣声，加速感受非常好。这种动力调校,既满足了驾驶员的驾驶感受，也考虑到了乘车人的乘坐舒适度。对于已婚家庭，车内经常有老人孩子的车主，是个很不错的选择。如果是单身年轻人追求刺激，还是要试驾后再做考虑。

5.基本的智驾功能
此车标配L2级别辅助驾驶。可实现车道保持，自适应巡航，车道偏离报警。总的来说虽然智驾功能 上比不上MODEL Y，小鹏P7，但是其实我们生活上常用的就是自适应巡航，车道保持。其他的功能并不实用，肯定没有自己来着自在。

6.经济又实惠
家里充电桩7kw，0.375一度，单位之间不要钱。用车成本真的低。

缺点：
1.车机
车机相对一些新能源车型的确拉胯，有时候车机屏幕会有卡顿，语音识别也不是很好用。不过CarPlay真的很香，足够了。

2.高速风噪大
100kph以上就能听到明显的风噪声。

3.车门太重
车门重，关门的力道比一般车大。

这是最近半月来的用车感受，等后面进一步体验再来分享!",2022-11-14,滨州
小白大白6907,外观，内饰都是我能接受的比较中庸，但也是比较排上风格。不激进，不寒碜。 电动车，首先他是一个车，是一个好车。所以我选择传统品牌，而不是新势力。首先看中大众，是因为我老婆一直跟我说要高尔夫。高尔夫就是典型的大众风格，中庸不突出，底盘没的说，喜欢大众也是从他们主管的帕萨特开始的，我开过好几次，动力你踩下去就有，加速很平顺，开着很稳，给人很扎实的感觉。 之前是开手动挡雪佛兰的，13年的小排量自吸手排，开了整整九年，15万公里，勤勤恳恳任劳任怨，从没有把我扔路上，也没什么大毛病。但是吧九年十年的美系车就是一个坎了，底盘异响渗油，避震换过了还是给人一种要散架的感觉了。所以果断换车。看来看去都是看大众，老婆就要大众。朗逸速腾高尔夫，凌度一直到迈腾帕萨特，途岳途观探岳。实车看了，试驾了几个，都蛮灵个。后来帕萨特途观跪了，探岳堵了，我撤了。后来机缘巧合看到了ID，ID3预售定了，后来价格出了我退了。纠结啊看看ID4，我算了算，很好我两个房子都可以装私桩，算来算去就他了。 空间蛮大的，驾驶感受没有ID3好，但胜在空间续航跟马力。躺下来只差2W。11.08下定12.03提车，一切顺利。目前已经行驶8800km，刚提车那会死机一次，SOS报警，跑了三次店里，之后就没出过问题。 冬天夏天的续航都试过了，高速，郊区，城区。冬天实际续航380，电耗22。夏天实际续航460-480，电耗15-18。 实际提速感觉很快，跟A4一个级别。极速说160实际我只能开到145，再踩没力了，120以后提速无力。这个就是有时候很不爽，猛的卡罗拉我都干不过，那个瞬间我很后悔没上特斯拉。但是事后想想，特斯拉不适合我，容易把自己开晕车。 我老婆问我几次了，买这车后悔吗？我觉得我不后悔，总体是很好的一个车。如果再让我选一次，钱够的话我想我会要ET5，除了这个我还是稳选ID4x。,2022-05-29,苏州
爱聊车的小姨子,"上个月体验了朋友的ID.4 X，有很多话想一吐为快，不吹不黑，谁要杠我，那就是你对！

第一眼看到ID.4 X是在晚上，解锁的那一刻，确实有种窝巢的感觉。官方叫他迎宾灯。车灯亮起那一刻，确实有种被迎接的感觉。强烈建议大众展厅搞个暗室，让用户体验一下hhhhh

回归正题，坐进车内会明显感觉到，大众正在学习造电动车，就是你知道这是大众，但又跟原来的大众有些不大一样。
内饰方面，有很多创新设计，比如类似怀档的档把，可互动的触控大屏，科技感十足的氛围灯等等，区别于套娃般的朗逸、帕萨特。ID.4 X会在细枝末节上给你点新鲜感。
车内空间适合三口之家，中型SUV的轴距了。具体尺寸数据网上都有，反正我觉得适合城市生活，够用，又不会大到不方便停车。
但开起来你又会觉得，这绝对是大众。之前有开过model s和es8，一脚电门下去，整个就是起飞的感觉，很爽，但很不推荐新手开，很容易出事...但ID.4 X起步给你稳稳当当的感觉，加速还算轻松，整体驾驶感受介于油车和电车之间，对新手很友好，一个字，稳。但老司机可能会觉得不爽，缺少驾驶快感。
电力消耗上给我的感觉是，不虚报，开了上下班的路线，里程显示与实际基本吻合，所以不太会有电力焦虑。官方称续航550公里，按照普通上班族的行驶里程，一周充一次也够用了。

有一点觉得特别酷炫的就是，转向的时候，前挡玻璃会有灯带划过，欧，赛博朋克！

最后想说，大众电动车起步肯定是晚了，不过对于电动车来说，永远是安全第一，大众盖了这么大的MEB工厂，捂了这么久才推出的电动车，安全性方面肯定研究的透透的了，这点肯定是他的优势。软件的短板，日后再看吧。",2021-05-31,
皮皮涛1978,外观比较耐看。 空间基本够用，后排较宽敞。 续航较为扎实，冬天最冷的时候打5折，春秋基本上9折左右，夏天8，9折。比油车还是省钱不少。 车机系统比较拉胯，刚买后黑屏两三次，升级2820后基本不再黑屏，但是智能化不足，21款没有自动泊车，其他辅助驾驶功能基本够用。 驾驶感受比较好，比较平稳，过路障时偶有颠簸。一些小的颠簸可以过滤掉。 HUD比较好用，导航信息在21年来说比较丰富，对驾驶技术不太好的比较友好。 说的在线OTA一直没有兑现。21款车机系统升级2820版本后没有再升级，仪表盘的部分不能显示。 需要车主自己升级系统才能显示。 语音对话不如国内的一些新势力的新能源车，但是也基本够用。希望ID4X的车机能够更好用一些。,2024-03-08,北京
答题,"个人2000公里感受，感觉开的是实实在在一辆车，没有花哨东西，很值！

【空间表现】
定位紧凑型SUV，空间完全可以了。高的胖的矮的瘦的满载5大人空间也没任何问题，表现不错。后备箱比较大，里面还有个下沉式空间，可以养鱼了，哈哈
【充电时间】
个人一般家充从20%至80%需要4个半小时，下班回家插上预约10点后开充，早上上班时拔下就可以了。快充用过两次，20多分钟充50%左右吧，还可以。
【续航】
续航是最不好琢磨的，总体可以。五一高速110巡航试了下，满载5人80%电跑220公里没压力，满电估计300以内吧。普通城市道路380左右。特别搞不懂的是电耗，同一条赶班线路，20公里路况每天基本一样，但电耗差别挺大的，有时16，17个，有时11，12个，最低还跑过9.7个。感觉早上出发电耗比下午下班回来大。
【智能化】
很多人抱怨车机拉胯，我的23款2930未遇到黑屏和断网，感觉车机已完全够用，功能都有了，也非常流畅，平时开车也就听歌收音机和导航。L2的辅助还可以，高速道路保持精准，市内也基本不开辅助。
【驾驶感受】
最直观感受车身比较重，刹车和电子油门踏板较重，特别是油门踏板很硬，似乎天越冷越硬。但总体开起来没任何问题，车身底盘很稳。平时喜欢用B档，主要市内车多，减少踩刹车频率省劲。高速建议D档，D档的滑行确实很OK，降速很慢的，加速110直接滑行，大半天不用加油，省电舒适。高速B档虽然动能回收大，但是回收的那点能量不如滑行出去的距离来的多和实在。
【最不满意】
不满意地方就是电子油门偏硬，穿皮鞋开甚至脚掌疼。座椅有点硬，特别是头枕。手机不能直接控制车门，必须随身带钥匙。",2023-05-09,淄博
