字段1_文本,字段2,时间,字段3
用户2565125437405,空间没得说，大大大！！！续航有点拉，不敢使劲踩，稍微用点劲掉电哗哗的，充电时间很慢，快充两个小时才能充满，比我以前开的北汽eu5还差，几乎电动车都带反向放电，这个价位居然没有，这是我最不能忍受的,2022-10-22,天津
JO94,20万左右的价位，家用车城市道路，aion v的性价比很高。续航600km的版本电池是三元里，公共充电桩的电费使用成本也比油便宜很多。这代的内饰空间都很喜欢。可惜智能化上刚好够用，没有网易云音乐和哔哩哔哩是遗憾。这代第一个版本的车，总体还是不错的,2022-05-17,上海
顶的不行,家里有二胎，四口人，省内出游方便，续航六百，落地17多点，上一个欧拉电车，跑滴滴出租了，这是第二辆了，提速快，操控好，空间大，后排没的说，充电方便，单位旁边就是，运行成本低，下了班还能跑个滴滴挣个零花钱，去哪也方便，停车不花钱，扔下走就行！侧面红的是某宝买的拉花，22元，前面下护板红色的是自己拆下来喷的装甲，锤子也打不烂，为什么喷？因为石头子已经划了很深的两个道子。所以就喷了。去4s店把车支起来在电瓶后部贴了反光条，后牌照灯换成了冰蓝led。晚上好看的一批！说说不足：北鼻有点傻。普通话反应还是有点慢。最让我头疼就是限速提示音，每次设置好120，不知怎么回事有时候第二天，有时候充完一次电就回到八十迈了，响的麻烦。有知道为什么的吗？我开车比较猛，每天崩，续航在我这里只能跑四百多点，我觉得现在的天气老老实实的跑五百没问题！充电有点慢，两个多小时！虽然送充电桩，但是没条件安，要是家里能安那是相当方便！其他没啥了！补充几点，车牌照尾灯卤素，时间长了太烫，把灯座烫焦黄，我某宝买了led不烫了。还有北鼻，有时候突然开的好好的整一句没事的话我就退下啦。吓一跳！,2021-05-24,太原
有点车事,"【最满意】

乘坐空间表现是AION V非常具有说服力的一项产品指标，特别是后排乘坐空间的营造能力，腿部空间有比较充足的伸展区域，在长时间乘坐下也不会显得压抑，这对于一款主要面向家庭用户的纯电SUV来说非常实用。


驾乘过程中的畅快感是这台车能够赋予驾驶者较高满意度的一环，转向手感存在感不差，而且在铺装路面上的贴地感很强，行驶起来的姿态比较稳健，这也符合人们对于一款SUV品质感较高的印象。

【最不满意】

底盘调校还是显得略微生硬了一些，悬挂表现会比较硬朗，在面对连续颠簸和较大起伏的减速带等路况时，偏硬的悬挂会给予车内乘客不太舒适的反馈，如果能够在悬挂调校上更进一步迎合国人喜爱偏软偏柔和的质感，也许这台车的好评度会更上一层楼。",,
Spike,综合性价比很好，老牌车企的底蕴还是在的，车子各方面虽然做不到极致，但是在同价位上基本碾压其他品牌车辆。亮点是后排的超大空间，一米八的坐后排膝盖跟前座也能有3拳左右的距离。缺点是后备箱略小，悬挂和刹车都有点硬，还有1920的车宽在小区内找车位时有点麻烦。,2021-06-28,上海
蓋世太猴,过年回农村，我们是最靓的仔。一开始就被这款车的空间吸引，后来去了车展，也对比了不少，最后决定购买，基本没有什么卡顿了，开起来的感受还是不错的，高速低速各种路况都能轻松应对，配置比较丰富。总体感觉不错。,2023-01-25,西安
用户7646619767453,平均电耗在16-19，加速反应比较快，动能回收力度明显。空间非常厉害，座椅也很软。 但是缺点其实也比较明显，所谓的L2级驾驶辅助不怎么靠谱，经常在一些重铺（未划线）的路面自动退出（平均20-30米长度，但不一定会强退），且堵车的时候跟车不会自动调节车速，不够智能化。,2023-08-12,江门
车文频道,这款车虽然是紧凑型SUV，但给人的视觉上的第一印象就是大，轮毂大，后视镜大，风挡玻璃大，车里面方向盘尺寸也大，这是这款车的一大特点。由于是原生平台打造，AION V Plus的整体设计相较于一些油改电车型，会更加合理可靠。侧面双拼色布局，20英寸轮毂都极富冲击力。 AION V Plus在内饰用料和做工上值得认可，舒展线条和软性材料会为映衬，缝线处理展现较强工艺。12.3英寸全液晶仪表+15.6英寸触控液晶屏尺寸突出，并且在界面设计上偏向简单实用风格，流畅度也非常不错。门板处也加入不少镀铬饰条，精致感得到提升。不过其多功能方向盘虽然按键和旋钮布局没有太大毛病，但在搓轮时稍微会感到一点突起，影响驾驶质感。 AION V Plus虽然长度才4650mm，但轴距却达到了2830mm。其内部注重扩展出可观储物空间，其中前排配备手机无线充电区域，两个杯架也能收纳不少东西。对开式中央扶手箱纵深可观，并且采用类似雪橇板结构，下方镂空处可以放置一些包包等物件。仿皮座椅触感舒适，对身体有着很好的包裹性和支撑性。其还支持前排座椅加热/通风功能，驾驶位配备电动座椅记忆，这些都非常实用，有效改善驾乘舒适性。得益于平台化底盘设计，该车后排空间非常宽裕，中间地板没有凸起也扩展不少活动范围。 开起来之后，AION V Plus四个门把手会有一个回收的声响，可能第一次会稍微不适应。和传统燃油车相比，这款车将电池平铺在底盘处，所以整体行驶稳定性有所增强。其搭载电动机最大功率达到200千瓦，如果在运动模式之下，电动机会给予整车充沛动力支撑，加上不错的转向性，很有运动的感觉。此外这车的i-PEDAL单踏板模式比较容易适应，超过700公里的纯电续航也满足很多用车需求。 整体来看，AION V Plus在多个方面都值得肯定，特别是用车成本很是低廉，开个七八年能够省下不少花费。当然纯电车也存在着充电慢、充电难等问题。相信后期随着充电桩的普及和充电技术的进步，这些都不再会是阻挡人们购买纯电汽车的顾虑。,2022-04-28,
30秒懂车,而AION V Plus新增加的幻彩绝绝紫和星漫绿两个车身颜色自带“目光收集器”，幻彩绝绝紫采用幻彩全息技术，在阳光下会随光而动，出现百变车色效果，堪称是纯电智能界颜值新标杆。语音交互系统——留声复刻，能够复制个人音色，生成专属语音包，并且能连续识别普通话、粤语、四川话、英语多种语言，堪称史上最强“撩”机。与智能语音系统多聊天，你也能拥有好玩有趣的灵魂。 在高速公路上，作为视觉派的NOA（Navigate on Autopilot自动驾驶），与多重感知派的NDA智能领航辅助系统展开了一场高速智能驾驶大战。两车都能完成变道超车、自动进出匝道等高阶驾驶辅助，而AION V Plus在高精地图的加持下，还能左右变道和自主加减速变道超车，再加上避让大货车和语音提示，更显安全和稳重。,2022-03-01,
玩车报告,"作为广汽埃安第三款车型AION V问世一年多后推出的年度改款车型，21款的AION V PLUS主要针对外观、智能互联系统以及动力总成进行了升级。相较于其他年度款车型小打小闹的升级，AION V Plus这一次可以称作是大刀阔斧的革新。
     在外形方面，前脸采用了封闭式设计，取消了中网饰条，不过分体式的大灯被保留了下。相比AION V ，AION V Plus的侧身线条更加凌厉，带有机甲感的腰线被称为“钢之骨”，是模拟子弹发射之后留下的弹道痕迹。另外在这身颜色上，埃安也开始大做文章，增加了“幻彩绝绝紫”和“星漫绿”两种车身颜色，玩车弟亲眼证实过，幻彩绝绝紫在不同的光线下会变换由玫瑰金到银紫色的差异变化，而且在某些反光的局部还会有淡绿色。
     内饰方面，AION V Plus由原来的双联屏设计变成了15.6英寸悬浮中控大屏＋10.25英寸液晶仪表，但科技氛围并没减弱。2.2平方米的全景天幕直接覆盖到了后排头顶，在同级车型中优势明显，带来的视觉宽阔感的也会更为出色。
     AION V Plus的长宽高分别为4650/1920/1720mm，轴距为2830mm，虽然定位紧凑型SUV，但长轴距所带来的空间表现还是很不错的，前排座椅拆掉头枕放倒，立马变身2米双人床，腿部和头部空间依旧宽敞。另外和小鹏P5主打的百变智能空间一样，AION V Plus也提了个买一车送五房的概念，虽然是营销的噱头，但也确实能提供更多样化的车内空间体验，玩车弟对此还是持正向态度的。
     智能化表现上，AION V Plus应该是广汽埃安量产车型中实力最强的。它采用了科大讯飞飞鱼4.0智能语音系统，支持粤语对话，反应迅速，识别度高；另外，它还搭载了“超级领航员”的NDA智能领航辅助系统，不仅可以自动泊车，还可对非标准停车场的无划线车位也能进行识别，另外还支持手机遥控无人泊车和接驾，在遇到突然出现的车辆时，它也会自动避让车辆。
     值得一提的是，AION V Plus还搭载了具备了主动变道功能的ADiGO3.0智驾辅助系统，玩车弟也进行了试驾体验，基本可以完成自主超车、变道、上下匝道、匝道通行、汇入主路等场景。
动力方面，AION V Plus搭载最大功率200千瓦，峰值扭矩320牛·米的永磁同步电机，并最高匹配95千瓦时电池组，NEDC综合工况续航里程可达702公里。另外除了702公里续航版本之外，它还提供500公里和600公里的两种不同版本供消费者选择。不过更为令玩车弟心动的是，AION V Plus还首次搭载了广汽埃安全新的超充技术，据说在A480超级充电桩上，充电5分钟续航就能增加200km，如果之后超充桩普及，那么就可极大程度上解决用户的续航焦虑了。
     这一次升级改款之后，AION V Plus有先进的辅助驾驶、新鲜的科技配置和更高效的充放电技术加持，确实拥有了更出色的市场竞争力。那么它会是你的车吗？",2021-10-14,
用户3685367133104,这个价位，L2辅助驾驶没有，外放电没有，后视镜不能折叠，座椅没有通风加热记忆，连个无线充电都没有，后悬挂是独立三根筷子，没有行车记录仪，车机慢的要命，喇叭才4个，比十万以下的车还寒碜，除了空间大、续航长和轮胎大一点，其他真没啥卖点。,2023-07-20,海口
狂飙诺言,外观仁者见仁，我个人比较喜欢。主要是乘坐空间大，不包括后备箱啊，后备箱比较小，不过可以扩容。质量一般，新车电机声音特别大，折腾仨月算是看透了埃安的售后体系。最后好不容易换一个，声音小了好多，不过还是有点啸叫声。车机智能化一般，自动驾驶够用了，没选高阶的，觉得意义不大。当个电车里的油车开凑合够用。,2023-05-02,北京
华辰包装,车子最满意的地方就是续航还不错，蛮扎实的，不开空调的话，夏天基本上能达到表现续航  这个就是做工不怎么好，异响比较多  操控基本上都满意，比较小巧,,南昌
优视汽车,"【大概情况】笔者当时是在2021年年末试驾的AION V Plus，当时试驾的正好是2021款 Plus 90超长续航版。所以接下来就主要聊聊它带我的试驾感受。

【最满意】关于AION V Plus这款车，我最满意的当然是它的续航里程，23.96万元的价格，纯电续航可达702km，实际使用下来也能达到650km。这样一来，如果每一天的通勤距离控制在30km公里左右，那一个星期都不用充电，跟油车没什么两样，关键是用车成本还低。

【最不满意】从我个人的审美来看，最不满意的地方应该是它的外观了，设计过于夸张，还真让人有点不适应。

【驾驶感受】AION V有它作为电动车固有的优势，那就是动力在起步阶段非常不错，而且这个过程动力表现也流畅线性，给人很好掌握的感觉。至于转向系统方面，方向盘转向手感偏轻，虽然这台车的车长达到了4650mm，但是你开着并不会有大车的感觉。底盘方面，AION V Plus的调校属于偏稳的类型，不会有摇摇晃晃的感觉。差一点意思的是NVH方面，在过高速时，风噪还是有。

【选买建议】说实话，AION V Plus的价格是真的高了，而且现阶段还没到非要买电动车的，要不然这个价位我还是推荐你买燃油车。",,
车似生活,"【最满意】
对于中型SUV来说，空间利用率是做得不错，尤其是车内每个乘客都能够有较为舒适的位置这一点做得相当不错。在车机互联方面，也是保持了埃安车型一贯实用丰富的风格。


【最不满意】
在车机应用的丰富程度以及选择性上还是有所欠缺，必须要重新适应车内预装的应用内容，对于很多习惯使用某个软件的用户来说，显得不太方便。


【驾驶感受】
从整体的行驶质感方面，对于颠簸路况的过滤效果做得非常不错，尤其是面对细碎路面的时候，车辆振动非常少，能够保证车内人员的舒适性。


【续航】
从新能源车的角度而言，弹匣电池对于车辆续航的稳定性有所提升，所以在电耗方面百公里电耗一般控制在16度电左右，属于正常水平。",,
幸福盖尔5K,优点是:后排乘坐空间够大，前脸好看，前排座椅完全放平，天幕看着不错。 缺点是:车机反应慢，后备箱太小，高速行驶噪音大，车窗经常无故卡滞，充电口容易进水，油漆太薄。,,柳州
用户9279013361325,外观和空间没得说，我这个是全息银，变色的挺有特点的，车的摄像头我感觉是个短板，还得需要单独购买行车记录仪，车内摄像头也不能记录，这个太不满意了,,沈阳
优视汽车,总体印象：AION V有着比AION Y更出色的空间表现，外观也更具运动感，但是超20万的售价有些偏高，故性价比一般。 空间表现：内部空间是AION V最出色的部分，长宽高各项尺寸均领先于AION V，车长达到了4650mm，轴距则达到了2830mm，远超同级别燃油车。空间利用率比较高，在同级别纯电车型中也是比较优秀的。 内饰配置：纯电车型的内饰可以发挥的空间并不大，无外乎大尺寸的液晶屏幕以及科技感的营造，AION V搭载了10.25英寸的液晶仪表盘和一块15.6英寸的超大中控触摸屏。车机UI界面清晰明了，比较容易上手，反应速度比较给力，智能交互体验在相同价位的车型中算是比较出色的。智能驾驶辅助功能比较全面，一些实用的功能，比如360度全景影像以及全速自适应巡航等均有配备。 动力操控：AION V搭载了一台总功率为165kW的电机和80度的三元锂电池包，不仅动力比较强劲，续航还能达到600km。操控方面，方向盘的转向没有虚位，比较精准，前麦弗逊后多连杆形式的双独立悬架，行驶质感要比AION Y出色不少，“一分钱一分货”的道理一点没错。 购买建议：先对外观做下总结，设计语言相对于AION Y而言更加大胆，但我个人认为美观度是比不上AION Y的，如果你能接受它的外观，那么比AION Y多出三分之一的价格，我还是认为它的性价比一般，不是很推荐。,,
用户518097324793,外形:喜欢机甲风的会很喜欢 空间:最满意的地方前后排很够用 动力:宝马奔驰随便超，随要随有 价钱:很有性价比，适合预算15w左右家里可以安充电桩的。 操控:不如合资车，但可以接受。 内饰:相当于20w左右的b级车,2021-12-03,上海
Pan,驾驶位没问题，其他位置包括自己都晕，尝试过其他车没这么晕，后备箱比较小，前后排优秀,,上海
嘟嘟,未涨价前性价比无敌，空间在同级别排第一！星舰外观是我的菜，配置科技感满满，用料十足！车机系统智能化很强，几乎所有功能都能语音或手动调节，国产车机能做到如此也相当不错了！缺点就是续航成绩和整车做工还有特提高，车机启动稍慢，其余都非常满意，此车主打首选空间，其次就是性价比。,2022-07-29,重庆
小牛鑫鑫630,啥都好，就是车辆行驶的时候，不知道是什么声音。噪音太大了！使用非专业声贝测试软件，噪音量达到70分贝以上。我一趟45分钟的车程下来，耳朵耳膜会疼。十七八万的车，隔音太差了！我三两万的汽油车都不会那么大声音。有师傅说是可能电机的声音，或者是密封性不好，漏风导致共振。糟心😤😤,2022-04-24,佛山
汽车网评,AION V 70悦享智驾版是一款新能源汽车，是典型的SUV车型，经典的车身颜色百看不厌，车身流畅充满了运动感，简单大方深受国人的喜爱，前脸是经典的家族式设计，车灯明亮更有氛围感，内饰是以皮革材料为主，低调奢华，更有大屏中控台，集中了多个功能，提高了驾驶员的安全性，车内空间大，后排坐落多个大人也不会觉得拥挤，后备箱的空间满足搬家式出行，操控起来也更加实用，底盘平稳，转向精准，在拐弯的时候也能准确找到合适的道路，经过减速带的时候不会有明显的颠簸感。,,
电动EV,【最满意】 这款车的外观颜值方面还是很高的，看上去就是属于那种特别科技感的一种车型，车声线条感很饱满，车的大灯很犀利，很有神，整体看下来非常有那种年轻运动化的气息，整个车子在行驶的过程中，还是有着不错的回头率，很有面子。续航方面用来家用也完全足够了，基本上充一次电能够跑到将近500公里左右的距离，也就是在充一次电跑上一个星期几乎没有任何的问题，车辆本身的电池容量还是挺大的，所以保证了足够多的续航里程。 【最不满意】 车子地盘太硬，车子的减震效果不怎么样，过坑洼路时会有很强的颠簸感。还有前挡风玻璃跨度有点大，有些不习惯吧，内饰方面在我看来还是比较的一般，没达到我心里的那种感觉，不过家里人喜欢我也就没纠结什么了。,,
名字越长越耐扛,各方面都挺满意，就是后备箱空间小了一点，尤其是外观完全长在了我的审美，我不太喜欢开慢车，所以电耗有点高，百公里16多一点，市区八点五到九折的样子，高速130的话就是六五折这样，平时都是市区跑的多，充满电400以上随便跑,2022-06-07,
V烟雨行,我选的七座，5+2，这2座是应急用，平时都是放下当五座使用，空间大。 续航选600km，不选500km，就是因为跑高速时续航没有那么焦虑，在广东，天气不至于太冷，续航还是比较满意的。 2023款刚好出了烟雨青，太漂亮了，加上用了双芯片，车机流畅，再加上可以上广州车牌拿补贴，弹匣电池足够安全，就这样选了它，目前开了500多公里，很满意！,2022-12-11,佛山
北风五六七,AION V Plus给我最大的感触就是智能化非常高，尤其是语音控制，在行车中是非常有利于安全驾驶的，而且从我使用上的感受，给它的指令，它的识别率也是很准确的，再有就是一些辅助驾驶功能，对我这个有着18年驾龄的老司机来说也是很有帮助的，最喜欢用的就是它的自适应巡航，尤其是在堵车的时候，可以完全放松。,2022-07-17,北京
优视汽车,大概情况：广汽埃安AION V Plus这款车是我4月份在广汽埃安直营店试驾的一款车，接下来我就分享一下这款车带给我试驾感受。 最满意：对于AION V Plus这款车，我最满意的地方是它的乘坐空间。虽然它的车长只有4650mm，但是因为它的前后悬比较短，所以让它的轴距达到了2830mm，为它宽敞的乘坐空间打下了基础。实际体验后我也发现，我坐在后排后，无论的头部还有腿部空间都有两拳以上的距离，坐上去后有无拘无束的感觉。 最不满意：可能是每个人的审美不一样，我最不满意的是AION V Plus的其实是它的外观设计，有谢过于浮夸，谈不上多有未来感和科技感。 试驾感受：首先是动力方面，驱动电机最大马力是224匹马力，相当于2.0T高功率发动机，这样的动力用在AION V Plus上后在初段时动力还是相当迅猛的，加速很快，不过并不显突兀，加速过程很稳。舒适性方面，底盘的素质表现还可以，悬架行程很偏长，而且座椅的柔软性不错，坐在车内的舒适性还是到位的。不过在做激烈的驾驶动作时，还是有一些侧倾，可惜了它在转向系统上的精准性。,,
高转青年,"【最满意】AION V是一款针对年轻消费群体打造的纯电动紧凑型SUV，不管是外观还是内饰，设计都与自身的定位是不谋而合的，而外观采用的“机甲”设计风格则让人印象尤为深刻，AION V Plus不仅保留了它的部分特点和优点，并有针对性地做了一些革新。

【最不满意】AION V Plus的外观是否好看，见仁见智，但不能否认现在的设计确实更符合电动车的身份，也为潜在消费人群增加了一些新鲜感

【驾驶感受】它在高速行驶时的噪音也在较低的范围内，路噪和风噪都比较轻微，这也是它相对AION V的提升之处。悬挂对于颠簸的处理干脆利落。

【乘坐体验】　从体验结果来看，得益于AION V Plus改用全景天幕，内部车顶做了重新设计，腾出了更多的空间，因此不管是前排还是后排，它能给予的头部空间都会相对AION V大一点，而后排腿部空间则没有变化。",,
用户5804345743990,前后排空间够宽，外观还算可以，不过后备箱空间较小。天幕玻璃刚提车看起来还不错，用一段时间后，有灰尘，有水渍等等就没法看了，看来要勤洗车才行。车机用起来一般，手机互联不能用暂时，用u盘放歌好麻烦，用蓝牙的话音质很一般，这样看来是要你用车机的流量,2022-04-15,佛山
林仨好,空间可以，续航夏天高速还可以350km，冬天高速250km，车机实在不行,,福州
明月不知曦一大中元,空间真的很大，车开起来的感受也很舒服，触手可及的地方都是皮质包裹，智能化还可以，虽然比不上新势力，但广汽的基础实力还是值得信赖的，开着没一点毛病，有顶多也是车机系统优化不够好，体验感略差点。动力随叫随到，我的开法比较奔放，怎么舒服怎么来，续航打个八折左右吧，没具体观察过。,2022-04-25,许昌
乘风破浪123杰作,乘坐舒适，操控好，空间大，后备厢小，转弯半径大，360全景不能常开，总体感觉还不错。,,成都
微笑宇宙hhH,【驾驶感受】 日常通勤绰绰有余，动力足够用。缺憾的是动能回收强度不能调，ECO+的回收太强烈，松脚直接10km/h，normal和eco模式几乎感受不到动能回收的存在。老腾势车主贼不适应😂 【续航】 通勤一半城市环路一半高速，现在北京15°左右，续航只有7折多点，比预想差了点。 【空间表现】 纯电平台打造的车空间足足够，尤其后排空间，二郎腿随便翘，腾势那捉襟见肘的空间没法比。,2022-10-28,北京
张郎23,"以前说过续航和车子相关情况，这次讲讲车机

屏幕，分辨率在设置里查不到，但是清晰度是可以的，色彩也很不错，看片子体验挺好

音响，这辆车的调音是可以的，起码对得起这价位吧，听音乐低音不重，人声清晰，看电影低音反而出来了，效果还可以吧，当然环绕差了些或者说没有，反正听不出来。

视频播放，不是所有格式都能播放，有部分不支持的。播放时还是挺流畅的，支持的格式挺多的，因为我有个习惯，在家里看片也是看高清的，所以用u盘载好片子，完全符合我的需求，接小孩放学的时间可以煲剧，我小孩很乖，每次接他都能让我在外面等他一个多小时。u盘是在埃安商城里买的，不单独评价了，这里顺便说一下，容量真实，速度可以，中规中矩，20多m的读写速度，我用的是3.0借口，比我的移动硬盘（不是固态）差多了，我移动硬盘可以去到一百多的写入速度。

缺点：不能选择音轨，我是广东的，有时候会复习一下90年代的港片，满满的回忆，这些电影只有粤语才有味道，非常可惜，埃安的工程师似乎没法解决这个难题。

就说这些吧，总体来说，还是满意的，每天长时间停车，长时间空调看片听音乐，以前开油车哪敢这样使用啊，随便啰嗦几句，欢迎大家给意见。",2023-04-27,
高转青年,"【最满意】　在紧凑型纯电动SUV市场，激烈的厮杀早已上演，Aion V带来了同级别车型鲜有的辅助驾驶能力、香薰系统、可观的空间表现以及不错续航里程，可谓后发制人。

【最不满意】整体调校还是偏家用舒适取向，悬架偏软，在高速过弯时外侧悬架压缩明显，内侧轮胎得不到足够的附着力，所以推头情况会比较容易出现。

【驾驶感受】AUTOHOLD功能在同级别车型中体验比较好，这主要体现在激活该功能后轻踩加速踏板，刹车卡钳可以比较轻柔的释放制动力，使车辆不会因为瞬间的制动力释放而出现顿挫。

【乘坐体验】通过尽可能降低车辆的机械空间并采用纯电动专属平台，来提升车内的乘坐以及储物空间。Aion V的空间表现十分非常满意，能在第二排翘二郎腿，头部还不会顶到顶棚。",,
线外邦,"实话说，我是真的没看懂AION V为什么要做7座，它的尺寸也就是个紧凑级SUV，做个宽敞的5座都侵占了很多后备箱空间，后排倒是宽敞了，就是后备箱空间显得有点小。这突然再加上第三排座椅，真要坐7个人，第二排和第三排的人都得很挤。不过，厂家的这种做法倒是也值得理解，不排除有一部分消费者就是有这样的需求。在大多数情况下，5座够用，但一些特殊情况下，比如过年回家的旅途，就是要再多塞两人，也可以应急一下，挤点就挤点了，总比多跑一趟强。

除了增加7座，2023款AION V其他的变化就很细节了，增加了一套车身颜色和内饰颜色，把旋钮式换挡换成了怀挡，然后就没什么了。

其他部分，2023款AION V跟之前的老款没什么区别。优点和缺点都很明显，优点是能耗低，续航里程高，而且它的续航里程真实度高，只要不是非常暴力的驾驶，在城市中能够达到接近90%的续航里程，再加上充电的费用本身也比较低，所以开它很省钱。缺点则是AION V的驾驶感受较差，全系都是单电机，并且动力的响应跟传统燃油车差不多，没什么电动车的快感。转向的手感很轻柔，转动起来没什么质感，而且在激烈驾驶的时候没什么信心。底盘非常之软，稍微快速的过弯就会有非常明显的侧倾，很显然，它不适合激烈驾驶。

它就是一款为了家用而生的纯电车，节能省钱。",2022-10-27,
方思哲是小可爱,外观一般般，内饰倒有小惊喜，不过屏幕已经落后了。续航也是高速打七折，城市道路打九折左右。智能化方面，除了语音助手比较好用，其他都算比较落后的了。其他的就先说到这里吧，到时候再补充。,,广州
用户1143107875243758,拿车一个多月了，开了几次小长途，经济模式里程数按照80%折算吧，如果是普通和运动模式，那就太耗电了，智能驾驶还可以，但是急弯我还不太敢试，只能自己掌管，空间可以，买提车之后销售态度不太好了，买的还是太鲁莽了，没达到预期,2022-11-06,福州
摇摇岭鲜,这车空间较大，夏季买的，续航还行。车机不太稳定，但也没出过什么事。智能化方面一般，进步空间较大。蓝牙钥匙有时让人抓狂。减震和隔音方面多下点本钱就好了。,,盐城
掌柜头铁,驾驶比较舒适，乘坐空间确实无敌了，但是后备箱小了。在南方城市里续航还可以，开着空调都有9成以上的续航，有时能开到100%，高速的话就看速度7成到8成了。,,深圳
德行天下7055,【空间表现】 非常满意 【续航】 冬季打折50% 【充电时间】 可以接受，快充一个多小时，慢充很好(到家就插上) 【智能化】 是丐版的，还行吧 【最不满意】 大犇了头，有点不好看，隔音效果差点 【购车经历】 比亚迪等待时间太长，突然发现了这款就拿下 【提车价格】 有点高 【驾驶感受】 还不错，动力强劲，真的感觉有点飘，车比较宽有点不方便。 【油耗】 非常满意，省钱啊！,2023-02-28,北京
磊哥900721,外观简洁，空间同级别应该算是中上等，续航夏天空调7折，高速7折，春秋天单踏板不开空调基本9折以上，就是有点小毛病等待解决，充电快充1个小时可以充满，智能辅助驾驶也挺不错，特别ACC堵车时真解放双脚,2022-10-03,合肥
用户3316645311183,悬挂偏软，车机有时候不太好使有点卡，空间很好，动力也足够，用车成本维护成本都很低,,深圳
自强不息星辰M6,车真的很满意，开了电车真的不想开油车了，那平顺性安静舒适无与伦比。空间真的是大就是后备箱小了，续航能跑450左右高速跑1公里掉1.5到2公里平均100左右跑，城市1：1。充电时间和加油比肯定长，但是开电车真的要有耐心。智能化只能说比油车好，和其他的新能源还差一点。暂时还是很满意没有不满意的地方，有了电车天天想出去跑跑，去看看以前没有去过的地方享受生活。,2022-12-20,临沂
贫道三明,这车吧空间挺大，智能化比较一般，电脑显示续航逻辑不太准确，外观挺不错，不像其他品牌的电动车外观过于奇葩，看着挺高大威武的，驾驶感受也像一辆油车，动能回收不能调节，属于智能的，夏天续航挺好，八九折，开好了500公里也能开出来，不过仅限于开eco模式，其他模式电耗都嗖嗖的降，冬天也就是五六折，,2023-02-02,青岛
电动EV,"【最满意】
这款车最让我满意的地方就是它的外观了，外观整体来看还是比较新潮的。有着新能源的那种科技感。车身的流线也比较流畅。也更加突显了运动风。整体看来还是比较大气时尚的感觉还是挺适合年轻人开的。开出去感觉回头率还是比较高。特别有面子，所以这就是最让我满意的地方。

【最不满意】
最不满意的就是感觉这款车的噪音方面还是比较明显的。尤其是上高速的时候更加明显。平时在市区的噪音表现还算是可以，但是上了高速的话太早就变得非常大了，这就是让我觉得不满意的地方。",,
wy5576,用车成本低，基本无故障，后排宽松，后备箱稍微有点小！总体感觉不错，后期能升级更大容量弹匣电池最好！,,昆明
我是阿辉啊哟,空调没有实体按键操作挺不顺手的，还有下车总是经常开机关机，也不知道在哪设置这个，天幕....备胎要自己买,,广州
路修将索,优点：车架铝合金的。空间大。颜值还行。开了快一年除了软件bug没啥问题。缺点：软件bug太多了。20万的车连个盲区提醒都没有。,,重庆
电动EV,"【最满意】
纯电元年，满大街的绿牌把人的驾驶习惯都养浮躁了。动不动就变道超车、加塞，整的速度与激情现场版似的。入手aionv最满意的还是它够给力的自动驾驶。拥堵路段塞车的时候自动驾驶搞起来，不用担心跟太紧追尾还能防止被加塞，很赞。

【最不满意】
纯电车有点过于安静，跟在路人后面都不会被轻易发觉，有时候不得不按喇叭才行。但好在走长途这么静的乘坐环境，可以提高舒适度，有利有弊吧。",,
用户1044069483489,家里的第一辆车，让老司机犹豫很久的电车，让他惊艳的智能化，手机操控，超大屏（导航看着太爽了），虽然老爸不是很会用，但我设置好后他用的依旧很香。 最近冬天低于零下，明显续航有点跟不上，空调设置在23度，基本打半折吧，这点有一些焦虑，不过也是因为没法安装私桩。 车内空间很满意，相比副驾更喜欢坐后面，二郎腿妥妥。,2022-12-26,北京
荒城孤港,我买的22款，智领版本，电池续航500；充满电485，百分之九十七，现在是82，百分之十七，实际我才跑294公里，用电量百分之八十，我百分之一的电只能跑3.67公里，百分之九十七的电全部跑完只能跑356.4公里，这相差143公里，我选择的eco 模式，中途有一段高速大概20公里，速度也保持在80左右,2023-04-12,深圳
用户7554476139160,车外观霸气，个人觉得比新款好看，车的内部空间是真的大，就是后备箱有点小，动力没问题，红绿灯路口排第一的话基本上都是第一个冲出去，而油车刚刚起步。续航标的500公里，夏天开空调放音乐的情况下能达到480左右，冬天暖风改了水暖，续航在350左右。,2022-01-27,天津
全民舆车,"【最满意】虽然大部分车都是偏向年轻运动风格而设计，还是非常喜欢的感觉看到这款车感觉自己都年轻了好多岁，尤其是他的大灯非常的漂亮，让人向往太阳的感觉，很不错。【驾驶感受】设计得非常合理，坐在上面开车就好像掌控了车里的一切，很有感觉，但是在减震方面和隔音效果方面做得并不是特别的理想尤其是在高速和石子路上凸显的尤其明显这两点能够在改进下的话我会对于这款车更加爱不释手。【最不满意】路过一些坑洼路面,或者是减速带之类的路面时,还是能偶尔感觉到减震的过滤性还是略微的不足的。",2022-09-17,
汽车天涯,首先在外观方面，前脸采用的是电动车标志性的封闭式格栅设计，整体看上去整个前脸比较的圆润，再搭配左右两侧比较犀利的大灯组给人不错的视觉冲击力，导流口采用的是梯形设计，在车身侧面，整个车身腰线比较的流畅，下方配备的是20英寸的花瓣造型设计的铝合金轮毂，提升了整个侧面造型的运动感，这样的车身尺寸参数，在同级别中占据很大的竞争优势，来到车身尾部，整个车身尾部设计的比较的方正，尾灯采用的是不规则造型设计，内部进行了熏黑的处理，点亮之后辨识度非常的高。,,
