字段1_文本,字段2,时间,字段3
暴走的小毛驴,外观：看个人喜好，我个人还是挺喜欢唐的前脸，不高但很有杀气。 操控:比我想象中好太多，方向基本无虚位，路感清晰，悬挂添件比较适合家用，过弯让我还是很踏实。 动力:这个就一个字，强！！！我的3.0t的小六完全干不过唐二胖，并且电动车开起来没有降档过程，很舒适！ 内饰:虽然升级了，豪华感有了，总觉得档次还是差了一点，例如面板材质，很容易刮花。 配置:这是我必须吐槽的一点，既然弄这么大的屏幕，又想体现科技感，比亚迪完全没必要在车机的芯片上去节约，体验感极差！卡顿严重！并且听音乐的软件跟酷我音乐合作，对用户极度不友好，HUD这种提升安全驾驶的功能也没有，国产进步了，但是不是一句理工造车厂就可以揶揄过去的，希望后续厂家能实实在在的去为用户考虑。,2021-06-25,南充
唐ev在河南已换电池,两侧车门容易脏，泥甩到门把手上，中间过道窄，座椅不能大角度放到，头枕不舒服，小迪识别失败率高。用车20天，主驾驶车门关门时玻璃乱晃，高速120，可以开420公里以上，市区可以开500公里左右，节能模式，空调必须开，六座按摩座椅，效果并不是很好，开长途，肩胛骨处不舒服。四驱动力强劲，节能模式和油车感觉差不多，用标准模式比较好。 国道平均时速60左右，不急加速，急减速续航可以达到580公里左右，还是不错的。,2022-06-09,郑州
老刺猬汉车主,"4.5分吧，用车两周，续航还没有完全跑出来。
悬挂一如既往的一般期望出FSD
智能化一般，比老款汉有进步，比蔚小理还差点事
三个bug
刷nfc无钥匙进去，偶发提示没有钥匙
疲劳检测偶尔故障
360系统偶尔卡死

如果后排右边座椅能够向左移动就做好了，出无重力模式

后面我还会在进行评测的

一如既往地在车里玩游戏！
想知道怎么玩的可以看看我的哔哩哔哩，或者这里留言我告诉你们

动力方面，比汉四驱差点点，零百加速7.8秒
家用足够了。按摩功能力度一般，通风功能很厉害，加热还没有试用。

新车的气味不是太大，但是还是建议高温杀毒后打开窗户通气，搞个几次就行了！
总之，如果你想智能化，就不要选这个车，想要一个中规中矩的不越野的家用ev suv，这个很合适！",2022-10-01,长沙
鹹魚翻身把腰閃,【空间表现】 外观确实很大气，也确实很大，但内部空间的话确实没有想象中的大，至少车内高度没有多高 【续航】 跑了180公里还有一半的电，感觉有点拉胯，可能是因为天冷的原因吧 【充电时间】 还没充电呢，等第一次充电看看吧 【第三排空间】 鸡肋，还不如直接干成五座的，虽然我买来也就是当成五座的开，要第三排没后备箱，要后备箱没第三排，这两个只能选择其一 【智能化】 凑合用吧，再怎么智能他也就是个车 【最不满意】 车内高度有点不符合这么高的车身，地盘高度太低也是个败笔 【购车经历】 六月份定的车，我定车的销售都辞职了我都不知道，换了个销售一问三不知，最后没办法换了家店，十一月中旬定车，十二月底提车 【提车价格】 就正常价格，也没什么优惠落地29万多点 【驾驶感受】 还行吧，就是感觉地盘有点软,2022-12-28,南京
0hubery0,"【智能化】
智能化比较弱，智能领航下如果有车插入进来基本不会识别到，而且转弯大了就抓瞎了会直接往上撞，还有电车居然还要点一下启动…，有一次怎么锁车都锁不住，原来是没熄火，完全是油车的逻辑，期待这个后期ota升级。
【续航】

目前开了100多公里，感觉电池还行，耐用，过两天去跑山里玩玩看看情况。

【第三排空间】
应急可以，打算装儿童座椅，但是装上第三排就估计进入都困难了


【驾驶感受】
中规中矩吧",2022-10-14,北京
大娃二娃笑哈哈,suv，六座，高续航，靠谱一点的生产商～试想～还有谁，就只有这款了，从唐dmi改为dmp，又想～我都电车了，干嘛还混动，直接纯电得了。试驾只有635的四驱，确实体验感不错，老婆说有点点晕，那就不要四驱，牺牲动力，一把年纪了，我也不浪了～越野也没必要 提车12天，开了500多公里，除了胎噪不满意，其他都在心目中评分算优秀。 看了aito（中文名都忘了）、岚图、Id6，也都试驾了，还定了阿维塔，给了可退的520元…… 各家都有槽点～也有优点～华为，悬架，便宜～ 俩娃说要独立座椅～井水不犯河水……这是一锤定音～ 空调一般般，降温调大风，增加了噪音。 音响，其实也一般，我把sony 随身听里的无损拷贝进去，也没啥好转～ 高速120时，风噪会非常明显。 最后，储物空间少了点。,2022-07-31,重庆
没钱买比亚迪,1、外观就一个字帅，满分；内饰整体美观，但是黑色烤漆部分容易刮花，容易脏，中控贴了个膜，太难了。 2、配置总体还算满意，中控屏够大，还能K歌，缺点是车机还是旧版的，不像是dmi的新款，容易卡顿，定了新车机，一直没到货；再就是没有自动泊车略遗憾。 3、空间够大，放倒中排和后排，可以睡两个人，还挺舒服的；只放倒第三排的话，后备箱相当大，宝宝的玩具车可以塞进去。 4、中配是20的米其林轮胎，比较厚，静音效果也还不错，感觉比较适合家用。 5、充电速度快，500伏700伏的都能充，不挑，只要桩功率够，可以上120kw，速度杠杠的，不过一般人多只有40多kw。 6、动力强劲，运动模式推背感十足，红绿灯起步飞快，高速上到120没啥感觉，够稳。不过速度越快耗电越快，市区耗电基本1:1，高速120的话打7.5折。 7、中途出现过方向盘异响，感觉是过了个坑就开始有了，后检查是轴承坏了，换了就安静了；4s的VIP服务和免费取送车服务还是不错的，方便。,2021-10-06,广州
酷客98,"提车时先安装的原厂电池护板，内部空间够大，前两排座位很舒服，座椅通风按摩都是经常使用的功能，第三排空间用的很少，应急使用只要有就行。 实际续航按照现在开的里程421km，提车时94%的电，中间分两次总共充了56%的电，现在还剩下71%电,算下来79%的电开了421公里,总里程大概能开到510km。夏天空调开的多经常提前远程开空调，耗电多一点也正常，家用充电桩充电有点慢，35-100预计要12小时多， 提车10天车内异味还是有些大，尤其是太阳暴晒后那味道太难受了，感觉是皮革的味道，不知道是不是送的脚垫的味道。淘宝买了后备箱垫也是味道很大，不敢放车上，还在家里阳台散味道。 730两驱平时用ECO模式感觉动力也够了，跟之前自己的雷克萨斯nx2.0t比起来加速一点不弱，电车动能回收这个功能用不习惯，已经调最低了感觉还是影响驾驶感受，建议增加一个关闭选项。",2022-07-25,台州
绝世血饮,本人姓唐，家里唐姓占一大半，而且唐ev正好符合我的需求，没理由不买它。提车开了一段时间感觉很不错，很舒服很享受。 车整体性很好，整体已经达到了豪车水准； 外观一看就非常喜欢，龙颜前脸帅气，路上还是很拉风的，锁车灯光够炫； 动力说来就来，运动模式下加速很快，家庭用车足够了； 内饰整体很高档，坐在里边心情舒畅，油车同事坐过赞不绝口； 车机不错，和个大平板似的，用惯安卓的用这个车机无障碍。抬头显示一开始不习惯，但是习惯了以后真实用； 比亚迪app挺实用的，各类数据里边都有，冬天还可以先把空调打开； 续航在北京还好，现在开的不多，百公里19.6度，但是毕竟电池包大，续航差不了； 空间足够用了，现在第三排座椅放倒了，后备箱真的大，以后第三排要是用上的话，后备箱有点小了。 各方面都很满意！强力推荐！,2022-11-29,北京
西蒙666,从各方面来讲，根本找不到对手，不管是颜值，动力，空间，舒适型，操控性，价格，简直没有缺陷！我是重庆的，20年1月份，我的?买成21.3万！全新?买成这个价格的确有点震撼！可能是运气吧！正好那年有这种金融?，自己跑江门去买了自己一个人开回重庆！目前一点毛病都没有！对不喜欢比亚迪标的人来说可能看不上，不过唐这个?真的很不错??，特别是纯电版，对不懂的人奉劝一句，只买纯电版，别买dm，你会后悔的，那些说出远门里程焦虑，续航不够，都是忽悠人的，只要你不是天天长途，这个城市里开足够了！何况现在充电桩大量铺设，各个城市都很多！值得拥有，比亚迪已经不是当年那个比亚迪了！观念也该改观了！比亚迪的售后服务也是不错的，态度也好！,2021-08-28,江门
鄙视特狗,各方面都满意，配置也是挺丰富，家庭使用不错！满电续航可以跑到500公里以上！对于家庭确实够用！家里还有充电桩，随时可以充电！独立四座按摩座椅，通风加热，配置满满！蓝色的车身，阳光底下会泛紫色，档次是很满意的！路上唐系列的车型不少，但这颜色可以给人看到，这是不一样的唐！苍穹灰内饰和金麟橙内饰对比，苍穹灰会更加高档！苍穹灰虽然是白色，但并没有想象中这么容易脏！内饰比传统车高档，底盘可软可韧，可以根据个人需求调节！提速，确实太猛了！diss-C的悬架是不错的！丹拿合作的音响，个人听起来非常不错！到现在为止，唯一的几个缺点车身尺寸大，车身重，操控起来有点笨重。另外一个，车灯自带蓝色恶魔眼，与车身颜色搭配，灯光的远光照射太差！提车回来，直接安排，车衣，电踏，还有内饰贴膜之类的！,2022-12-05,佛山
小小付粑粑,外形大气，4驱动力溢出，智能，车机系统流畅。目前发现的不足之处就是手机NFC解锁，有时候进车不能打火。,,成都
擎天佰,新车基本没有味道，座椅手感很好但能选择的颜色只有两种。电车动力没得说输出很平顺，空调比较给力，整车静音好。6座用后备箱有点小，抬头显示有时候会莫名被关闭，智能上不如特斯拉,,大连
LYQzZ,【空间表现】 非常好，空间很大，第三排坐两个成年人完全没问题，第三排放倒的话，后备箱空间特别大，第二排没法完全放倒挺可惜的。 【续航】 冬天提的车，零下10-20度续航300km，零下10度到0度400km。 【充电时间】 一直用的快充20%-100%一个小时左右，具体看充电桩的功率，在接受范围内。 【智能化】 目前感受挺好的，车机不卡顿，第三方软件很多。 【最不满意】 销售服务很一般，非常一般，可能因人而异吧。 360影像卡顿，倒车的时候能出现一秒以上的延迟，体验不是很好，挡泥板一定要安装，要不甩的车门上全是泥土。 【驾驶感受】 春节高速上出现了2次突然无法启动自适应续航，不知道什么原因，停车重启后恢复正常。,2023-02-10,北京
我还想招,加速迅猛，底盘舒适，操控一般，后备箱空间较小，智能化还有提升空间，续航情况有待观察，虽然支持170kw的枪，但是在西安不知道哪里有这么猛的枪,,西安
行天下的蛤蟆唐,买回来就发现方向不正，就是说车走直线，但方向盘是歪的，好歹也是30+的车，有点失落。空间方面真的挺好，一家出行很舒适。有过两次小电瓶没电，是冬天的时候，自己找个电瓶搭电才活过来。左后传动轴橡胶套有点漏油，还是4s店通知我去检查我才发现，后来直接免费帮我换了根新的上去，这点必须为比亚迪售后点赞👍网上有唐ev车主都换过电池，我的是22年9月拿到的车，可能这批车没啥电池缺陷，一直没通知过检查电池，也许是运气好！我的是灰色的，有点不耐脏，而且灰色真的是烂大街了，大多都是灰色！动力方面，没遇见过提速比这车快的，包括dmp，不要喷我，我的理解是电池大，瞬间输出电流才大，不要看屁股是4.3，没有4.4的快，前提是满电情况下！声明，不喜勿喷！我的车，我喜欢而已！,2023-05-24,扬州
龙姐55334613,白色车辆外观漂亮精致，油漆也够厚够亮，内外油漆味道轻，特别是内部几乎无异味，之前买了炭包除甲醛，根本就没有放车上，可惜内部空间布置上有点遗憾，特别是后备箱的设置，完全鸡肋啊！,,长沙
刀锋A舞者,提车还不到一周，驾驶还可以，耗电量有点高，平均电量18.6，舒适度还可以。别人说30万买国产，我觉得只要自己开着舒服就好，后续用车再评价。,,铜仁
国境之南169,"【空间表现】我觉得空间中规中矩，第二排没有很宽敞。可能跟车长不够有关系。

【续航】很满意，基本城市能开到530km左右，基本一个礼拜充电一次。

【充电时间】家冲14小时，快充1小时。

【第三排空间】应急使用还可以。

【智能化】小迪的智能化足够日常使用了。听音乐，导航，找功能，股票新闻都有！

【最不满意】过高一点的减速带跟开船一样，中大型SUV是不是开起来就这么颠？但是想想这车才二十几万，也还算凑合吧

【驾驶感受】底盘偏软，但是开起来很舒适，配合丹拿音响，还有氛围灯，很享受啊！

总的来说，还是很满意的车！从空间，续航，舒适度，而且自己家里有桩，每个月电费只要160块，直接省了一千多，实在太香了！",2023-05-08,厦门
普天86051697,盲订的顶配六座极光蓝，应该是深圳第一批车主，之前开的是燃油车，换电车也很适应。不得不说车内真的好安静，没有燃油机的轰鸣声，加速也很猛，只要我想超都能超，不过市内开车踩地板油的机会很少，动力这种东西，我可以不用，但我要有啊。六座布局带娃也方便多了，二排空间大，玩耍方式多，小屁孩没那么容易烦躁。车机里的设置功能挺全面的了，就是有些软件的兼容性差了点意思，比如内置的定制版高德地图我用不惯，想换成百度地图，但是UI布局又很奇怪，左右为难中。目前没发现什么问题，就是出现过一次行驶过程中，突然提示辅助驾驶受限，过一会又没事了。,2022-07-01,深圳
用户482937734099,空间还是比较可以的，加了1万改成大六座，有按摩有通风座椅，小孩大人使用后感觉都不错，感觉加价还是比较划算的，本来考虑买600公里版本，但等车遥遥无期，问了下销售，730版本提车比较快，就直接选了730版本。果然提车很快，提完回去马上联系装充电桩，但是桩比车还慢，所以买完车就马上申请电桩，总的来说，目前还是比较满意的，不管喷子如何，自己高兴就好。,2022-08-20,杭州
柔柔可爱包,除了车机，其他都挺好。不过7千瓦的慢充，充电确实时间长。108度电，要充15小时。,,深圳
用户1156815812524,目前来说唯一吐槽的点也就是底盘，其他的感觉都挺符合我的预期，可能是轿车换SUV的缘故，驾驶还不够顺畅。六座YYDS谁用谁知道，有条件尽量加一万上六座，简直二胎家庭选择。,,重庆
毅路长,小瑕疵是需要去包容的，比如系统操作会卡顿，不流畅。外观和空间只要符合每个人预期就行。慢充时间希望能短一点。最不满意的是续航里程，市区空调只是偶开只能勉强400公里上下，用车需求大的要慎重考虑。,2022-09-18,金华
大排,外观设计简洁大气，霸气侧漏，电门反应灵敏加速比较快，加了一万选装了6座，个人感觉还是比较划算的，多了座椅通风加热按摩，唯一不足的就是满员情况下后备箱空间较小，最多放2个行李箱！充电桩厂家免费安装，7千瓦的充电桩送30米线，超出要另外收费，45/米，安装师傅还是比较正规的，安装之前都会详细介绍和说明。0.05/公里还是比较香的，通勤主要在城区上高速比较少，不过600续航省内跑应该完全没问题！,2023-05-10,金华
行车视线,车辆外观使用了比亚迪最新的龙形外观设计，但是中网部分没有和DM、DM-i车型一样使用大面的中网，而是使用了封闭式格栅的设计，并且搭配一条银色的镀铬贯穿饰条，这样的设计提升了车头的整体性。2022款还在车头下部增添了一条贯穿式的灯带 ，这也让车辆的辨识度有了不小的提升。内饰整体布局依旧延续了老款的设计，两款硕大的屏幕充满整个驾驶座舱，并且中控大屏还支持旋转，科技感依然在线。,2022-09-23,
雪剑泪痕,内饰有点异响，胎噪有点大，转弯半径有点大，这个价位唐算是比较好的了，主要是看中了这块大电池，希望续航能靠谱一些，胎噪要是后续有改进空间升级一下就好了！,,北京
可爱唐ev,超棒，开起来很舒服，做我车子的人都没感觉，坐上来就想打瞌睡，开的超稳，莫名其妙开到100码…都不知道自己开到了100还以为只开到40…音响超nice！就是感觉快充完之后有点虚电，也有可能是晚高峰堵车的关系，平时回家22公里3度电，快充完回家走了快15得电，智能化有待改进，自动泊车太吓人了，驾车辅助功能也一直会叫..一有车就叫..,2022-08-04,上海
50后老赵35068,当蔚来es6还是概念的时候就想：以后换车一定要入手纯电，2020年经过比较还是选择了比亚迪唐EV600D，两年来无论是驾驶体验还是续航都超过了逾期，武汉至珠海、重庆、成都、南通长途无续航焦虑，市区一周补能一次。4S店服务有待提高，珠海的服务优于武汉的。,2022-08-01,武汉
Silverbullet24,龙颜的集大成者，放到龙颜3.0也已普及很多车型的现在还是耐看，配合内饰有新中式的原创风格，但不得不说22寸轮毂给外观的加持是不少的。配置基本该有都有，没想到的也给了，没毛病。舒适性是这辆动力充沛的车型的另一大特点，底盘和前后排座椅还有加速都是舒适柔和取向。但这种设定加上车辆本身的自己以及保守的车身稳定系统还有底盘不可变的舒适调教风格设定必定会牺牲一定的操控性。关于自动驾驶辅助和智能化方面的表现肯定是不如新势力那么激进的。续航505，高速8折，城市9折左右，目前光电测试的结果也都相差不多是这个水平。所以做好心理准备和预期再做购车决定。,2021-07-29,上海
30秒懂车,外观方面，全新比亚迪唐EV取消了之前的大嘴设计，取而代之的是比亚迪全新的家族化贯穿中网设计。对于纯电动车型来说，这种设计对于风阻的降低有很好的作用。低风阻轮圈也更符合电动车的特性。尾部设计变化不大，整车外观相对前一代来说更加年轻化，更协调。 内饰升级最大的亮点在第二排，独立的双座设计搭配座椅通风、座椅加热和座椅按摩。独立的扶手和独立的空调出风口，让第二排乘客有VIP的待遇。2+2+2的座椅布局让每排乘客都有独立的空间。内饰另一方面的提升就是整体质感的提升，更加优秀的用料和Di-Link 4.0车机系统，无论在科技和乘坐舒适性上都更上一层楼。 4.4秒的零百加速成绩在比亚迪唐EV如此硕大的体型上来说是非常不可思议的。同时续航也相对有所提升。此次试驾的车型拥有635公里的续航表现，如果您对续航有要求的话，长续航版本700公里的续航可以更有效地满足日常使用的需求。纯电四驱的工作模式也可以让车辆拥有一定的通过性和优秀的公路行驶稳定性。,2022-06-01,
用户5330574602610,比亚迪唐EV的缺点较多，外观普通，电池突出，智能化程度低，内饰老旧，高速续航低，不过因为是纯电6座，低速续航还可以，并没有太多的选择。,,常德
老司机出品,"【最满意】首先是动力真的强，续航真的猛，市区夏季续航跑500公里以上绝对是轻轻松松，这还是我们开得有点猛的情况。四驱的动力也真的做到了拳拳到肉，每一次地板油带来的推背感都令人难忘。
另外它的配置真的丰富，第一第二排座椅均带有座椅按摩，360旋转的大屏，分区的空调等等配置令人眼花缭乱，一些关键配置比如轮胎配置上也非常良心，米其林高性能轮胎给人的感受非常强大。



【最不满意】我一个开宋PLUS DM-i的同事的原话就是：唐EV这内饰用料，这开起来的行驶质感和宋PLUS简直一模一样，这俩的差价可不少，这可不是个好的表现。另外沉重的电池加上庞大的车身，沉重的车身重量很明显悬挂吃不消拉不住。特别是过减速带时悬挂左右摆动非常明显。",,
飘雨哲,看中的是电池和续航吧，外观也挺好，对比原来油车汉兰达，车内空间后备箱空间上略逊，其他都感觉挺好。比亚迪已经雄起。,,中山
格式化26628716,想吐槽的三个地方，一是天窗太透明了，太阳晒的受不了，二是轮胎带的灰水泥都打到车门上，不装挡泥板绝对不行，三是内部置物空间太少了，不知道设计师怎么设计的，我把汉兰达卖了，从车上收了几袋东西出来，提车以后发现三分之一都放不下去,2022-08-08,茂名
智电出行,开了也有一年了吧，目前感觉良好，买这款车最满意的就是它的空间，首先就是我们家的人大个，身子也状，空间就已经成了硬性要求，我182坐在里面腿部还有富余的。头部也还有一拳，这就很满意了，本来开车除了代步还要有生活啊，你坐着不得劲还买它干嘛，是吧。座椅的舒适度也还不错。还有就是后备箱的空间，真的很大，很能放，去年夏天我们家去郊游了一次，出去烧烤啥的，反正大大小小的吃的还有架子我是这辆车齐全了。驾驶没有他大问题，像郊游的那次我们的车都满载了，也没有出现说拖不动啊啥的，满载开的话相对来说不算累，在爬坡方面也不会太累，但是隔音真的不是很好，高速自行体会吧朋友们。,2022-03-28,
玩车报告,"时间回到2018年，那时的汽车市场尤其是新能源汽车市场，还不似如今这般各方势力云集，而当年上市的比亚迪全新一代唐确实给市场带来了不少惊喜。第二年，纯电车型唐EV问世。而如今，2021款唐EV已经推出，最大的变化自然是动力电池的“换装”——由之前的三元锂电池换成了比亚迪最新的磷酸铁锂刀片电池。

2021款唐EV全系配置的是在重庆比亚迪弗迪电池工厂生产的的磷酸铁锂刀片电池，电池容量为86.4kWh，最高续航里程可达到565km。在动力上，它的前电机动力与上一代唐EV保持一致，最大功率为180kW，峰值扭矩为330N·m，但后电机有所升级，最大功率和峰值扭矩分别达到了200kW、350N·m，因此整车的动力总成也有所提升，百公里加速也由之前的4.6s进化到了4.4s。

玩车弟特意感受过它的性能表现，用一句话总结就是：只要不过分挑逗，它就是个温顺的猛兽。得益于电动机的输出特性，唐EV在起步时的动力输出是非常直接的，但是！这股力量并非是一下子喷薄而出，而是工程师将其调教得非常柔和，你会感受到随着加速踏板的缓缓踩下，这股加速的力量就会缓缓释放，不会狂暴地蹿出让你眩晕不已。当然如果你是一个极致的性能追求者，就可以把驾驶模式切换到运动模式，再一脚地板油下去，相信你会感受到想要的速度与激情。

至于其他改动比较大的方面，就是配置与内饰了。比如中控大屏升级成了尺寸更大的15.6英寸大屏，但是说实话，屏并非越大越好，在这一点上比亚迪有点执拗劲。另外在智能驾驶辅助层面，2021款唐EV搭载了比亚迪的DiPilot智能驾驶辅助系统，主要有智能遥控驾驶、3D全息透明影像以及方向盘车道偏离辅助振动提醒，玩车弟认为这些功能倒是比较实用。

在内饰上，唐EV跟兄弟车型DM车型一样，采用的是赤兔棕配色，不算稀奇。中控上增添了类似麂皮的面料和金属拉丝面板，整体视觉感受较之之前确实有所提升。

至于外观方面，2021款唐EV没有做太大调整，只是在细节上做了些微调，比如将贯穿前大灯的镀铬饰条更换为了亚反光材质，轮毂造型采用了高亮样式。

就这次改款来看，比亚迪最大的心愿是希望将旗下的新能源车型都换装上刀片电池后，来收割市场订单。但是对于这个级别、这个价位的纯电动SUV来说，刀片电池能不能带的动，还真不好说。",,
饼饼叶恋,各方面都挺满意的，车的设置有点多，很多还没搞明白。各种功能基本都采用的自动模式。座椅还没完全适应，开久了有点累，不知道是不是我没调好。续航总的来说还是比较靠谱,,成都
A00180216H,冬天买的车，高速ACC120，全程暖风，5个人，350-400公里，也够了，关键是充电快，我旧车置换的，北汽eu400，旧车冬天快充平均20kw，现在的唐，90kw以上。,,北京
用户2912285698000,提速没的说，续航电控没有特斯拉好，但是也算够用，跑个短途高速也够用。方向盘没有那么扎实的感觉，就感觉路面稍微影响到轮胎的方向，方向盘也会跟这动。辅助驾驶系统感觉和特斯拉或者理想他们比差的有点远，但是内饰豪华度和配置还有舒适度真的没的说，特斯拉永远赶不上。,2022-06-16,南京
su95270,车子提速对于家用来说足够了，整体空间可以打8.5分吧，像我们全家都是1米7以下的来说，只要把第二排位置调好，后排也是足够的。坐满6人，后备箱肯定是超超小的，后排不用时没问题,,南宁
电动EV,【最满意】 比较喜欢的还是他的空间了，装载能力特别的强，不管是前排还是后排都非常的宽敞，坐在里面也不会觉得压抑，我一个1.8的坐进去头部还有一拳多的距离，腿部也还有伸展的空间，坐着非常的舒服，后备箱也是特别的大，有时候载点货什么的可以装下很多，可以说空间方面能满足我的所有需求了。动力表现也是非常的不错，在在满人的情况下起步也是非常的快，超车爬坡什么的也不会乏力，开起来非常的舒适。 【最不满意】 隔音效果比较的差吧，刚开始就走市区没什么感觉，但有一次跑长途上了高速之后胎噪风噪声就有点大了，特别明显的传进车内，而且跑长途听久了还是会有点反感的，不过幸好可以开音乐把声音盖下去，算是能够“将功补过”吧。,,
悟空81615,车挺好的，感觉确实是性价比最高的，尤其是现在春天来了，电动车的续航能到700多，太牛了，开起来感觉也很棒，充电很快，基本上一个小时左右，从百分之二十就能充满。就是觉得售后服务太差了，买车的4s店过了半年就说不负责王朝系列的，只管海洋系列，而王朝系列的店太少了，感觉北京不重视售后 【最不满意】 售后服务太差。北京的王朝网4s 店都在郊区好远,2023-04-14,北京
智电出行,前段时间参加了唐EV的试驾活动，其实我还是很期待唐EV这款车的，毕竟比亚迪现在越做越好，还有呢这款车的整个性价比，实用性也高，所以这次能有试驾的机会，真的很开心。整个内饰设计还有用料都还不错，摸着也舒服，而且能看到车门版、中控台的设计明显大气好看了许多，还是很不错的。Ultrasuede超纤高档类麂皮包裹换挡面板及两侧门板处、主仪表台，触感柔软舒适，质感上乘。方向盘还有加热功能，冬天是真的爱了。最令人享受的是第一排和第二排按摩座椅均采用的10点式按摩，拥有5种按摩模式+3档按摩强度。这个是真的享受了！后备箱感觉有点小。驾驶的时候最明显的感受就是动力来得相当直接。踩下油门，速度伴随着电机声音迅速提升，提速绝对够速度！这车虽然大，但是开起来一点都不沉，舒适模式下有很好的线性感受，运动模式下制动力明显更强。总体来说还是很不错的，就看后期优惠咋样了。,2022-04-29,
优视汽车,大概情况：唐EV这款车，笔者是先在比亚迪4S店静态体验了一波，随后等4S店有试驾车之后，我又去试驾了一下，下面就聊一聊这款车带给我的具体感受。 最满意：关于唐EV这款，我最满意的是它7座的座椅布局，对于多孩家庭简直是太友好了，坐在第二排就有舒适的乘坐感受。 最不满意：关于唐EV2021款四驱高性能版创世旗舰型这款车我最不满意的地方是它的内饰，黑棕色的配色还是过于老气了，无论是美感还是设计都还是没跟上来，好在这个槽点在新款唐EV上得到了改进。 试驾感受：唐EV 2021款四驱高性能版创世旗舰型，在最新款的汉EV没有上市之前，它可以说是比亚迪纯电动家族最好开的纯电动车了，0-100km/h加速时间仅4.3S，在踩下电门的一瞬间有着强烈的推背感，甚至让你有眩晕的感觉。另外，即便它是一款中型SUV，但是不会让你有开大车的感觉，而且在唐EV这里，比亚迪刹车踏板的那种突兀感就不怎么存在了，反而是向线性方向转变，开着也越来越跟脚了。 目前，新款的唐EV即将上市，外观和内饰大改，同时也取消了7座车型，取而代之的则是6座车型，所以大家一起期待就行。,,
离雨弥港51364850,人生第一部车，空间还可以，我178的个坐里面很宽敞，续航还没测过，家用充电桩要十几个小时才能充满，没开过其他的车，以后在慢慢去体会它的好吧,,黄石
用户4203430481453,1.外观:本来是被21款的前脸种草的，结果22款改了，感觉没有21款霸气了 2.驾驶室左腿感觉怎么放都膈应，第二排不管怎么样坐，都很容易把前排座椅背提脏，其他都还可以 3.没开过豪车，感觉已知配置都有了 4.一二排空间都满意，第三排做鸡，还好第三排目前一次都还没坐过 5.坐标重庆，冬天高速只有400左右，感觉有点焦虑，应对回老家来回380km确实感觉焦虑得很,2023-01-28,重庆
用户6423441286558,空间浪费得有点多，外观对不起唐这个名字，续航和充电时间很优秀，但是交流桩充电时间有点久，用到5%，下午5点开始充，到早上8点去上班都没充满,,昆明
汽车造物工坊,【最满意】提到纯电SUV，首先肯定离不开比亚迪，自研三电系统与刀片电池的加持，销量大家也是有目共睹，作为比亚迪旗下的旗舰SUV，产品力是肯定不差的。外观方面我个人觉得EV版的唐比DM的更好看，没有了进气格栅，换成比亚迪王朝家族纯电车型的家族设计真的非常好看。 外观好看就不说了，600公里的续航对于日常使用也是完全足够了，加上电机的加持，加速也是非常不错的，充电速度官方说充电10分钟最多能跑140公里，这个表现就算有些水分也相当不错了。 内饰来说也是诚意十足，车内很少能见到塑料质感的内饰材料，大部分都是由不同材质来覆盖的内饰，而且车机也比较智能，可玩性很高。 而且在外出游玩时，唐EV还能对外放电，可以满足露营时的用电需求，这一点很不错，现在大家都喜欢在休息时出去露营放松自己，有电和没电真的体验完全不同。 总体来说，如果想购买家用纯电SUV的话，唐EV真的是个不错的选择，不俗的动力，时尚好看的外观和不错的内饰，加上比亚迪的口碑，个人是十分推荐购买的。,,
棍法极其毒辣,"6月提车，目前2000多公里，主要在市内通勤，跑过三次高速，整体续航表现不错，能接受。

优点: 动力强，二排空间大，车内很安静，空调制冷很快

缺点: 前排储物空间一般，底盘不够高，转弯半径大

整体来说符合我家庭需求",2023-08-24,北京
ff地狱猫,上一款车是13年的途锐，今年换的纯电顶配唐ev，现在开了500多公里了，优点太多了，果然开了纯电就再也回不去了，家里还有gl8，所以没有什么电焦虑，远途可以换车，再说说缺点，因为我上一台车是途锐，只能很途锐比较，虽然不是一个级别的，但我还是说说吧。确实在底盘方面还是有待提升，那种稳健和扎实的感觉是比不了的。,2022-11-29,济南
F148312268,综合感觉不错，续航里程平均560公里左右，比标称的505公里续航更久，当然超过110公里/小时的里程比例不高，大部分是在城市高架路快速通道行驶，最高时速一般在100-80公里左右，空调随意使用。 操控及舒适型都不错，比以前的奥迪好很多。2021款的电池容量只有86.4度，不如新款的730公里续航好，但一般来说也够用了。 自动驾驶（辅助驾驶）能使用，但是目前道路交通法规不允许L3及以上级别的自动驾驶，所以所有的车辆都只能用L2级别的，这个没必要过分依赖，车少的时候可以使用，拥堵的时候还是人工操作更方便。车辆周边探头和激光雷达都有配备，即使未来L3以上级别的自动驾驶被法规允许，那么硬件设施都有，只许远程升级软件即可。,2022-09-16,上海
serenatietie,大后备箱和坐六个人只能二选一，想坐六个人就只能舍弃大后备箱，想要大后备箱就只能坐四人,,武汉
零lin84197023665000,动力非常好了。吐槽几点美中不足的地方： 1.没有备胎。 2.6座的时候后备箱如果能稍微大一点点就好了。 3.家充7KW只能每小时充5.5%的电量，无法在一个晚上充满。 4.内饰颜色不耐脏，好像新款已经有新的配色。 5.轮毂21寸的虽然好看，如果能多一个选择20寸的更完美。,2023-09-14,福州
单刀醉马,车子挺好的挺满意，对得起它的价格。颜值在线，内饰不错，6座选装真心不错，可惜不能放倒睡觉。动力响应快跟脚，加速够用，续航还行。,,南通
