publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,标题28,jia_text,信息29,dw_22,dw_23,dw_2330,dw_1,dw_2,dw_131,dw_232,dw_5,dw_533,dw_3,dw_334,dw_4,dw_435,dw_6,dw_636,dw_7,dw_737,dw_8,dw_838,openall
"
    发表于  2021-01    

      
        
    
    
",我最满意的就是奕泽的动力，奕泽搭载的是2.0自然吸气发动机，起步很顺畅，换挡不卡顿，超车很轻松，尤其是一脚油门给到底的时候，还会给你满满的推背感。,https://image1.xcarimg.com/attachments/my/1/77/33/285_120.jpg,gh1562199793,三星会员,4.5,外观,5,内饰,4,续航,4,空间,5,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2020/9/1,购车地点,济南润华丰田汽车销售服务有限公司 [山东省],裸车价格,25.23万  (厂商指导价 25.38万),续航里程,329km,购入用途,上班,爱车简评,内饰很符合动感美学。中控台的显示屏格外显眼，科技感很强也很时尚。,爱车评价,[最满意],[不满意],最不满意的就是感觉后排空间比较小，坐着可能会给人比较压抑的感觉。,[外观],[内饰],外观不用多说，应该大部分人都是冲着它的外观来的吧，看过去很大气而且有质感，车身线条流畅稳重。大灯设计的不错，亮度也很足够。,内饰的设计风格会比较简洁，大方没有过多的花里胡哨，该有的功能基本上都有了，新车的异味有点大，这也是很多车的通病。有时候简单也是一种时尚。,,,[空间],奕泽的空间我还是能接受的，毕竟是紧凑型SUV嘛，后排空间小了点也是没办法，但还好好我不用做后面，哈哈哈。,[舒适],座椅包裹性很强，软硬度适中。就是悬架偏运动，所以过减速带的时候感觉有一点硬。噪音控制得还不错。,[动力],对于这辆车的动力我还是挺满意的，加速的表现还不错。虽然起步有一点肉，但速度起来了没有问题，超车也很轻松。,[操控],丰田的操控性确实可以的，尤其是奕泽这款车我个人觉得没有可以与之媳美的车型了。什么样的路况都可以轻松驾驭，方向盘指向精准，回位也比较快，操控起来很灵活。,[性价比],奕泽对我来说更合适，低油耗让我省心，帅气外观让我开出去拉风，动力方面也能满足日常需求。,展开全部
"
    发表于  2021-01    

      
        
    
    
",丰田奕泽的外观就是很炫酷，外观时尚且有科技感。非常迎合现在年轻人喜欢的外观设计，每次开在路上都会迎来瞩目的目光，而且车子的动力强劲，在市区里面无惧任何车型。加速超车也是家常便饭，真的是让我非常热爱的一台车,https://image1.xcarimg.com/attachments/my/1/87/70/314_120.jpg,xuser1887031,三星会员,4.5,外观,4,内饰,5,续航,4,空间,5,舒适,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2020/9/1,购车地点,南昌恒信丰田汽车销售服务有限公司 [江西省],裸车价格,25.22万  (厂商指导价 25.38万),续航里程,332km,购入用途,上班,爱车简评,在我的预算范围内买到丰田这款合资车，个人感觉还是挺不错的，整体性价比高，油耗低，而且保养省心，又便宜，家庭自用足够了。,爱车评价,[最满意],[不满意],空间上面一则我觉得还是适合单身或者两个人开。后排的空间不大，偶尔做一下了没事，但是如果长期需要加用的话就要好好考虑下了。,[外观],[内饰],我就是冲着奕泽的外观去的，一则的外观前卫时尚，溜背的造型设计，有轿跑车的风格。,内饰同时也具有年轻时尚的感觉，操作起来顺手又简单流畅，而且奕泽的中控向驾驶位倾斜，提高开车时候的操作便利性。,,,[空间],车内的储物空间设计的还是比较多的，中央扶手箱的容积挺大的，能放得下不少东西，门板的储物空间拿来放水也是要很方便的，后备箱的空间还可以，一般出门旅行的话带两个行李箱是没有问题的。,[舒适],座椅的包裹性很好长时间，开车的话也完全没有不舒服的感觉，座椅的调教很方便，总能找到自己合适的位置。,[动力],动力还是十分强劲，超车的时候能感觉到动力充沛，前段车速提速的特别快，油门踩多深，动力就能输出的有多大。,[操控],车子已经开习惯了，方向盘没有虚位的情况，急转弯的时候车身的倾斜非常小。转弯我也比较的自信，不怕侧滑，主动刹车这个配置。属于防患于未然的配置，在紧急情况下触发，但是希望不要被触发这个功能，开车还是要靠自己稳妥一些，自适应巡航功能我觉得特别的好用，只要控制好时速和控制好车距以后，它就会根据自己的时速来控制与前车的距离，这样就会控制更好的时速和车距，来保证一个驾驶的安全。不过这个功能适合在高速上面使用。,[性价比],买车的时候在网上看到了奕泽的图片，自己就觉得很好看，去看车的时候，奕泽价格合理，加上性能突出。是我想要的车，在选车的时候，除了看了丰田的奕泽，还看了本田的xrv，两个车的价格都差不多。最大的区别就是奕泽是自然吸气的发动机，本田是1.5t涡轮增压的发动机，但是开上以后我个人还是比较喜欢自然吸气发动机的那种线性的操控。虽然1.5t的涡轮增压发动机很强劲，但是市区里面开的话比较的突兀，另外就是奕泽的安全气囊要比本田的气囊要多。奕泽有十个气囊，本田只有六个气囊，另外就是在主动安全方面，奕泽有主动刹车，还有自适应巡航跟车功能。本田这些配置都没有，所以我还是选择了丰田奕泽。,展开全部
"
    发表于  2021-01    

      
        
    
    
",外型时尚年轻人都会喜欢的风格，里子面子都不差。车头还是家族的设计风格，大大的LOGO很显眼，无钥匙进入操作轻松非常方便，日常代步参加聚会都不错，空间还好，前排比较宽松，后排坐两个人会很轻松，满载三个人就会有点挤，有点闷了。动力也比较充沛，在城市中都很够用，超车加速都不是问题，油耗也是我最满意的，一直都很节省，出行方便，多项功能用起来很省心，既省心又省钱，是一台不错的代步车。,https://image1.xcarimg.com/attachments/my/1/87/68/037_120.jpg,xuser1886803,用户被禁止发言,4.88,外观,5,内饰,5,续航,5,空间,5,舒适,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2020/8/1,购车地点,福州玖玖丰田汽车销售服务有限公司 [福建省],裸车价格,25.2万  (厂商指导价 25.38万),续航里程,330km,购入用途,上班,爱车简评,操控方面还是挺不错的，车子的方向盘指向特别准确，而且没什么虚位，刹车和油门也非常灵敏好用，上手开起来问题不大。,爱车评价,[最满意],[不满意],后排的空间应该是我不算很满意的，年轻人难免聚会多一些，没事的时候约上几个朋友嗨一下，向我们都是男生坐在后排会很憋屈，但是平时自己出行倒没什么问题。,[外观],[内饰],奕泽的外型一定是最吸引你的地方，青春靓丽，动感有型，行驶在大街上会有很多的回头率，慢慢的我发现奕泽的粉丝也多了，这款车型现在大家也都很熟悉了，每天也都能看到同款车出现在马路上，尤其是车尾的设计很好辩认。,奕泽的内饰比较简洁，没有什么多余的花哨设计，到处摸着也没什么手感，都是硬邦邦的，不过通过自己的加装也会很温馨很时尚的，每个功能按键的布局合理，用着很顺手，还有一些小的储物空间，放一些钥匙或者手机之类的用起来也很方便,,,[空间],主驾驶和副驾驶的空间都挺宽松的，坐进去头部和腿部也有多余的空间，后排坐一个两个人都没什么感觉，坐三个人就会有拥挤的感觉了，介于车身的尺寸空间也已经是很充分了，后备箱的空间对于我来说日常出行完全够装。,[舒适],座椅的舒适度还是很不错的，座椅的柔软度和驾驶的视野都不错，就算长时间驾驶们也不会感觉到很累，座椅的包裹性也很好，隔音的效果很一般，在市区开车就不会太在意这些了。,[动力],2.0发动机的表现也是很棒的，平时遇到堵车的时候起步也算是很快的，起步不肉，后期的加速也是很充沛的，深踩油门也是会有推背感的，现在的年轻人很多都是自己的第一台车，选择奕泽用来代步一定是最恰当的。,[操控],操控也是很有手感的，方向盘的灵敏度也是很高的，打起舵来很轻松，有时候遇到接电话的时候单手也可以操控倒车入库或者转弯这样的，底盘比较扎实坐在上面很稳，像这样的操控也是很优秀的。,[性价比],工作不久，预算有限，也想买台车来改变和丰富一下自己的业余生活，颜值高油耗低我觉得奕泽就是最合适的选择了。,展开全部
"
    发表于  2021-01    

      
        
    
    
",最满意的也就是它的外观造型了，毕竟是第一眼的直观感受最满意的也就是它的外观造型了，毕竟是第一眼的直观感受，当时看着的时候就觉得很不错，时尚青春又有活力。,https://image1.xcarimg.com/attachments/my/1/87/70/301_120.jpg,xuser1887030,三星会员,4.5,外观,4,内饰,4,续航,5,空间,5,舒适,4,动力,5,操控,5,性价比,4,购入信息,爱车车型,购入时间,2020/6/1,购车地点,上海和裕丰田汽车销售服务有限公司 [上海市],裸车价格,25.16万  (厂商指导价 25.38万),续航里程,320km,购入用途,上班,爱车简评,当初在选车的时候，对比了本田的XRV，但是最后我还被奕泽的外观给吸引住了，除了外观外奕泽的安全配置还是很高的，买车前也看了很多的介绍和讲解，也看了奕泽的碰撞测试成绩非常高，所以就选择它了。,爱车评价,[最满意],[不满意],动力不是特别足，平时的市区出行够用，只是有时候也会有满载的情况，爬坡就会显得比较费力了，减震效果也不是太好，过减速带的颠感挺明显。,[外观],[内饰],这款车身的外观挺独特，车子开在路上的回头率挺高的，这点我挺喜欢，它的前脸看过去像个胖头鱼比较呆萌可爱，很是喜欢。,车子的内饰还是挺不错，布局很简单大气，看上去挺温馨，中控屏幕的样式设计也是比较独特,,,[空间],奕泽虽然是一台小型suv，但它的乘坐空间感觉还是挺不错，一家三口用车是足够了，车子也会出现满载的情况，但一点都不拥挤，和家人经常会自驾游，后备箱放置行李，采购回来的东西都能放放置齐全。,[舒适],座椅的乘坐舒适感还是很不错，挺宽大厚实，也很有包裹性，隔音降噪的处理也还可以，家人乘坐在车内的交流都挺轻松,[动力],动力来说我个人喜欢冲动一点的，不过奕泽很适合开车稳重的朋友,[操控],虽然是SUV，但是车型相对来说会比较小，所以操控起来也会比较轻松，车身很灵活，停靠都很便利，稳定性也很不错，高速不飘，行驶的平顺性很好，不会有顿挫，驾驶感挺不错。,[性价比],之所以会看上这款车，第一也是被它的外观造型吸引，颜值高，而且奕泽的价位能接受，不高，买车没有大压力。,展开全部
"
    发表于  2021-01    

      
        
    
    
",购买丰田这款车型最满意的地方就是操控非常好，平时在家里面。媳妇儿也可以开在市区内行驶，穿梭自如，而且行驶过程中这款车也没有顿挫。无论是高速行驶还是堵车路况，行驶油耗也不高。,https://image1.xcarimg.com/attachments/my/1/87/48/903_120.jpg,gh1609486982,三星会员,4.63,外观,4,内饰,4,续航,5,空间,5,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2020/5/1,购车地点,南昌同驰丰田汽车销售服务有限公司 [江西省],裸车价格,25.15万  (厂商指导价 25.38万),续航里程,310km,购入用途,上班,爱车简评,我感觉这辆车的机械素质不错，尤其是它的转向以及变速箱的表现都很好，方向盘转向是那种机械的手感，底盘也比较扎实，变速箱给我的感觉算比较柔顺丝滑的。,爱车评价,[最满意],[不满意],有一些不足之处就是坐在后排的时候空间有一些小，因为本身这款车的设计就是溜背的设计。尤其坐在后排，身高超过1m8左右的时候，头部空间几乎能贴到棚顶。还有就是车里面的储物空间不是特别多，高速行驶车里面的风阻噪音大。,[外观],[内饰],外观的样子还是比较喜欢的，因为购买这款车80%也是看中了这款车的外观，尤其溜背的造型，我的这个颜色看起来是不是很高的，而且时间长，车辆不容易出现划痕最主要的是车漆也不容易出现发黄。没有选择白色的。,一进入车内塑料感还是比较强的，而且新车的味道也比较大，新车购买几个月之后需要在太阳下暴晒，把车门全部打开，这样才能把车里面的甲醛全部释放出来。建议买一些净化空气的设备能更好。,,,[空间],坐在前面空间还算可以，坐在后排的时候就略显局促了，而且后排中间有一些凸起，这个感觉不是特别好，后备箱的空间也不是特别大，但是基本家庭用车都是够用的，所以这个不用担心，车里面的小储物空间也比较多。,[舒适],除了车里面风阻，噪音有一些大之外，还有就是新车购买回来之后有一些异味，其他的还都比较不错的，而且坐在车里面，座椅的软硬程度适中，减震不是特别硬。,[动力],发动机的动力采用的是2.0升自然吸气发动机，所以对这款小型SUV来说动力搓搓有余，而且超车的时候还有急加速，推背感也比较强。平时驾驶的时候主要是看你舍不舍得加油门儿，如果油门踩狠一些，几乎百公里在十秒以内是没问题的。,[操控],驾驶在平整路况的时候，方向盘一点抖动也没有，而且方向盘眼不跑偏，转向非常精准，行驶过程中刹车和油门匹配的也非常不错。CVT变速箱坐在车里面感觉不到顿挫。,[性价比],选择车辆第一主要是喜欢车灯的外形，其次就是后期的保值率以及故障率不是特别高就好了。,展开全部
"
    发表于  2021-01    

      
        
    
    
",要说对奕泽这款车最满意的地方就是它的外观，这款车外观设计的比较符合我的口味，我觉得这款车很帅气，车子设计的非常个性，开在路上不会成为街车。,https://image1.xcarimg.com/attachments/my/1/86/24/376_120.jpg,gh1602496696,用户被禁止发言,4.5,外观,4,内饰,5,续航,4,空间,4,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2020/4/1,购车地点,南昌恒隆丰田汽车销售服务有限公司 [江西省],裸车价格,25.14万  (厂商指导价 25.38万),续航里程,303km,购入用途,上班,爱车简评,刚被这个车子吸引主要是看中它的外观，经过深入了解，发现它的自身的硬实力还是相当不错的，中保研碰撞成绩第1一名绝对不是盖的，安全系数公认的很高，另外这个车子虽然不是特别大.,爱车评价,[最满意],[不满意],目前我对它不满意的一个地方就是这款车的油耗比较高，车子开了不到一个月，目前开了1300公里左右，现在的油耗接近10个，从买车到现在虽然油耗一直在下降，但是目前油耗比我预期的油耗也高上不少。我平时驾驶的路况不是很好，基本上都是在市区驾驶，我自己预期的油耗在9个左右，希望过了磨合期之后油耗能够下降到我预期的油耗,[外观],[内饰],外观个性十足，这款车的外观设计很独特，大灯看上去非常的精神，给人一种非常帅气的感觉。这款车开在路上不会成为街车，晚上大灯很绚丽，开出去回头率也挺高的，这款车子外观做工也很精致，车门处的缝隙很小，后备箱两边的缝隙也非常的均匀。,内饰看上去挺上档次的，这款车内饰看上去科技感十足，不仅配置好做工好，用料方面也非常不错，这款车子车内异味很轻，材料非常环保，无论是老人还是孩子坐在里面都比较安全，做工很精致，开这款车车内没有异响。,,,[空间],平时都是我自己一个人开，偶尔会接送一下孩子，因为家里不止一辆车，我觉得这款车空间还行，车内坐五个人没有任何的问题，这款车子后排空间挺宽敞的，我身高172坐在后排没有任何压抑的感觉，即使作为家用车这款车空间也比较充沛，因为平时我自己一个人开对空间要求也不是很高，这款车的空间对我来说足够。,[舒适],车子隔音做的非常不错，车内噪音非常小，只要把窗户关紧了，车内打开音乐之后，窗户外的噪音基本上就听不见了，这款车的音响效果很好，在车内听音乐比较舒适，底盘调校的软硬度适中，过小震动的时候车内没有震动感，过一些比较大的震动的时候，车内的震动感也比较轻，坐在这款车里面挺舒服的。,[动力],动力挺好的，起步比较快，每次在绿灯起步的时候，这款车油门反应都比较积极，一点迟滞感都没有，开起来比较有劲。奕泽的平顺性非常不错，车子在低速的时候也非常的顺滑，一点顿挫感都没有，如果舍得踩油门的话这款车推背感也挺强烈的。,[操控],方向盘很准，这款车方向盘基本上无虚位，无论是在市区还是在高速上车子都能够做到指哪打哪，方向排精准度非常不错。电子助力方向盘调教的很舒适，在低速的时候转向比较轻松，速度稍微快一点，这款车转向就比较沉重，开起来比较有信心，车子底盘非常的扎实，开起来稳稳当当的，一点发飘的现象都没有，即使在高速上速度在120这款车车子开起来也比较稳，开这款车给人一种非常游刃有余的感觉。,[性价比],我一直想要换车，因为平时上下班都是在比较拥堵的市区，所以我换车就想换一辆在市区开着灵活一点的，看了很多车子，最后选中了奕泽，这款车子不仅外观设计的是我喜欢的类型，而且这款车子在市区大小适中，开起来非常的灵活，停车也比较方便。,展开全部
"
    发表于  2021-01    

      
        
    
    
",这款车子的各个方面我都很满意。这款车的外观大气，内饰风格很潮流。动力很好，操控性也不错，这些都是我最满意的地方。,https://image1.xcarimg.com/attachments/my/1/76/31/377_120.jpg,xuser1773137,三星会员,4.63,外观,4,内饰,5,续航,5,空间,4,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2020/3/1,购车地点,北京迎宾中升丰田汽车销售服务有限公司 [北京市],裸车价格,25.13万  (厂商指导价 25.38万),续航里程,302km,购入用途,上班,爱车简评,其实这款车综合来看的话，舒适性还可以，整个车在使用过程中比较的轻松，用车也比较的简单。,爱车评价,[最满意],[不满意],这款车子的整体我挺满意的，对于我来说这款车子最不满意的地方，应该是车的车漆方面。车子的车漆有点薄。其他方面都非常的好。,[外观],[内饰],这款车子的外观够大气，也很洋气。也很有潮流感。车头的设计很有气势，尾部造型也很明显。车子的前灯还有尾灯设计的很有亮点。我感觉车漆有点薄，但是整体外观还是可以的。,车子的整体内饰感很强。也是采用了最新的设计风格。而且车子的配置方面，科技感也很强，这款车子的内饰风格我也很喜欢。,,,[空间],在买这款车之前也跟其他的车进行了对比。这个车型家用代步是非常好的。前排后排坐着都很舒服。后排也可以躺着休息。即便驾驶座椅调节到最适合的角度，也不会影响到后排的乘坐空间。后备箱的储物空间有很大的优势，一家人购物可以放下很多大件的物品。,,,[动力],这款车子的发动机性能很适合我的驾驶习惯和用车需求。这款车子在动力方面完全没有吃力感。提速很平稳有力。换档方面也没有顿挫感。这款车子在动力方面我还是很满意的。,[操控],这款车子的操控感很强，方向的手感我很喜欢。方向盘的轻重度正合适。特别是上了高速之后给人一种特别踏实的感觉。,[性价比],奕泽的外观可以说是非常打动人心了，车身的炫酷感很足，车身的造型一改往日的SUV车型，很有自己的特点。,展开全部
"
    发表于  2021-01    

      
        
    
    
",买这台车主要还是上下班用，市区油耗一般在八个左右，当初选择它也是被这款车动感时尚的流线外观所吸引，奕泽不但外观好看而且丰田的品牌注定了它的省心省用。,https://image1.xcarimg.com/attachments/my/1/86/35/835_120.jpg,gh1603414917,三星会员,4.75,外观,4,内饰,5,续航,5,空间,5,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2020/2/1,购车地点,北京奥德行丰田汽车销售服务有限公司 [北京市],裸车价格,25.12万  (厂商指导价 25.38万),续航里程,301km,购入用途,上班,爱车简评,我当初买这台车就是因为丰田可靠的品质才选择了奕泽，买车也是想着能省心省用一些，中保研的碰撞测试结果也让我跟坚定了自己的选择。而且作为一款过渡车型，它的保值率也高于同级别的其他车型。,爱车评价,[最满意],[不满意],美中不足的是它的空间表现着实一般，但是作为一台紧凑型SUV也算够用。,[外观],[内饰],明明可以靠实力，但是颜值才是奕泽的制胜法宝，在路上的回头率也非常高。我看到过的朋友同事都说好看也想着年后去整一台。,奕泽整车的内饰设计偏向于驾驶员使用感受更加实用，而且蓝紫色的条纹设计非常的时尚，第一次看到就被它的内饰设计所吸引。,,,[空间],你看得见看不见的储物空间非常的多，非常实用，美中不足的就是后排空间稍微有点显小，可能是因为窗户小的缘故吧。,[舒适],因为我买的是奕泽的中配座椅是布座椅，冬暖夏凉，但是包裹性还是非常的好。而且还是前后独立悬架过坑洼路段不会有明显的颠簸感。,[动力],2.0自吸的发动机跟丰田自家亚洲龙用的是同款，不论是红绿灯起步还是直线加速动力表现都非常强劲。,[操控],奕泽全系搭载车身稳定系统，各种转向变道都是游刃有余。,[性价比],奕泽这款车虽然价格稍微要贵了一些，但是毕竟是口碑不错的一款车，所以说我本着就算贵一点也要买一个比较耐用的车子，毕竟这款车要长时间陪伴我。,展开全部
"
    发表于  2021-01    

      
        
    
    
",最满意的就是奕泽的油耗表现了，不管在市区里堵车还是等红绿灯的时候，它的油耗的表现都还不错，高速上行驶还会更低，真的是经济实惠，很省油,https://image1.xcarimg.com/attachments/my/1/87/47/602_120.jpg,gh1609395731,三星会员,4.75,外观,5,内饰,5,续航,4,空间,5,舒适,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2020/1/1,购车地点,北京运通博裕丰田汽车销售服务有限公司 [北京市],裸车价格,25.11万  (厂商指导价 25.38万),续航里程,300km,购入用途,上班,爱车简评,我秉持的是“安全第一原则”，在选择车子上也是同样的想法，所以肯定要选择安全性能比较出色的。而在我的经济范围内，就奕泽的安全性能最高了,爱车评价,[最满意],[不满意],最不满意是它的车漆有点薄，前几天到车轻轻蹭了下，一层漆就没了，还得花钱补。,[外观],[内饰],外观设计动感大气，而且它有种刚中带柔，柔中带刚的气质，很有设计感，侧后面线条凌厉；但车漆真有点薄。,内饰感觉设计简洁，中控屏幕反馈很快，很好操作；内饰的做工也还行。,,,[空间],整个空间让我感觉还是比较大的，坐到车内感觉挺大的，后备箱也还可以，对于日常储物是完全充足的。,[舒适],座椅软硬适中，上次载一个朋友，她直接躺后面睡着了，噪音的话它也不是很大，就是上高速应该会有点噪音，不过我还是比较满意的。,[动力],前段时间出去自驾，满载情况下动力还不错，依旧很有力；日常加速也很给力。,[操控],我觉得这辆车还是比较好掌控的，个人觉得它这个指向还是比较精准的，而且很轻松；底盘的支撑感还不错，紧致；油门和变速箱的配合也很默契；悬架有韧性。,[性价比],首先是它的动力吧，日常开起来轻快有力，只要一给油，动力立马就会有相应，动力整体还是不错的；再有是空间吧，不管是乘坐空间还是储物，都可以满足我的需要；最后是它的驾驶感觉，日常开起来很顺手，很好掌控。,展开全部
"
    发表于  2020-11    

      
        
    
    
",外形实在是太漂亮了，给丰田的设计师点个赞，这绝对是按照小钢炮设计的，电动车提速，真的是给力！,https://image1.xcarimg.com/attachments/my/1/55/54/496_120.jpg,gh1531730418,三星会员,4.88,外观,5,内饰,5,续航,5,空间,5,舒适,5,动力,5,操控,5,性价比,4,购入信息,爱车车型,购入时间,2020/10/1,购车地点,石家庄纪元丰田汽车销售服务有限公司 [河北省],裸车价格,18.6万  (厂商指导价 23.78万),续航里程,370km,购入用途,上班,爱车简评,丰田奕泽EV，高颜值新能源小钢炮，不服就来比一比。这提速真的是没谁了，哈哈哈,爱车评价,[最满意],[不满意],价格偏高，其他的都好，哪些说空间小的，你买个小型suv，还想拉出皮卡的装载量吗？那你直接买个皮卡不香吗？,[外观],[内饰],最喜欢的就是外观了，led大灯，晚上辨识度杠杠的，再有就是溜背的造型，加上小尾翼，三百六十度的高颜值。,内饰能算作还不错的水准，座椅的舒适度和包裹性很好，长时间开车也不会太累。,[续航],新能源的续航，之前开过其他的品牌，真的是开了空调，续航减一半，奕泽EV的虽然开了空调，也会降低续航，但是充满电应该能在350左右，新车没开多久，后期我在试试。,[空间],还是刚才说的，好多人吐槽空间小，后排挤，麻烦您先看看您买的是什么车！一个小型suv，尺寸在那摆着呢、你还要什么大空间，嫌空间小，你买陆巡去啊？,[舒适],新能源车的舒适就是安静，没有发动机的轰鸣声，静静地来，悄悄地走。,[动力],动力起步比燃油车要迅猛，高速超车也轻轻松松，家里修路的封闭路段，跑过短暂的150，感觉还能在高，可是跑道不够了，有时间去跑高速试试车。,[操控],方向盘偏轻，女朋友也能轻松开，转向指向精准，车身端，转弯半径也小，在空间小的地方更能体现出来优势。,[性价比],小20万买这个新能源，性价确实不高，不过胜在和其他新能源的保值率要高一些。,展开全部
"
    发表于  2020-11    

            
    
    
",颜值是最满意的地方，真是颜值很高的小车，当时定这款车，也有很大一部分是因为外观好看。,https://image1.xcarimg.com/attachments/my/1/55/90/818_120.jpg,xuser1569081,三星会员,4.75,外观,5,内饰,5,续航,5,空间,4,舒适,5,动力,5,操控,5,性价比,4,购入信息,爱车车型,购入时间,2020/10/1,购车地点,北京运通博裕丰田汽车销售服务有限公司 [北京市],裸车价格,17.7万  (厂商指导价 22.58万),续航里程,380km,购入用途,上班,爱车简评,摇号没希望，转排新能源，排了两年，终于有指标了，衡量许久，最终定了奕泽EV，主要是日常代步使用，纯电省钱，加上车小，北京方便停车。,爱车评价,[最满意],[不满意],价格定价偏高，这个价钱，说实话可以在国产车中买到不错的选择，因为有一些补贴政策，加之只有新能源指标，所以最终还是选择了奕泽EV。,[外观],[内饰],小钢炮的造型，无论是前脸还是车身造型，都很时尚前卫，led大灯造型也很时尚，辨识度很高，众里寻他千百度，一度就能辨识到。,内饰很丰田风格，没有太豪华的内饰，但是也不简陋，实用性很强，简约不简单，最喜欢前面的一条蓝色装饰条，整个前排驾驶舱都活跃了。,[续航],目前新车买回来，充了四次电，平均下来能跑个三百七八吧，要是开空调，续航肯定还要低点，350以上应该是能达到的。,[空间],前排空间不错，后排空间做两个成年人还可以，三个就没戏了，毕竟是个小型SUV，尺寸在着呢。,[舒适],电车比起油车，真的是太安静了，这点的舒适度和油车比起来不是强一点半点啊。,[动力],动力很猛，尤其是电动车，没有油车的线性加速，点油门就走，超车so easy！红灯起步，从来没有比不过的！,[操控],车身尺寸小，操控方便，转弯、掉头的半径都要小很多，尤其我们这种住胡同的，道路实在宽度有限，小车方便行驶和停车。,[性价比],性价比，这个价位买的小型SUV，确实性价比不高，而且现在新能源车价格浮动厉害，但是早买早享受吧。,
"
    发表于  2020-07    

      
        
    
    
",新款奕泽IZOAE进擎外观设计的确漂亮，从车上市期间我一直在关注着，当时买车时内心也在犹豫是购买其他品牌车型，还是丰田车呢，我也在这几个品牌之前做过对比，最后还是比较信任于丰田这个品牌，最起码也保值。,https://image1.xcarimg.com/attachments/my/0/31/07/642_120.jpg,王四9,新手上路,4.88,外观,5,内饰,4,续航,5,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2020/6/1,购车地点,郑州凯佳丰田汽车销售服务有限公司 [河南省],裸车价格,23.58万  (厂商指导价 23.78万),续航里程,400km,购入用途,上班,爱车简评,挺喜欢奕泽E进擎的内饰风格，而且这辆车的配置也是很丰富的，9英寸的中控屏幕看起来也挺有科技感。,爱车评价,[最满意],[不满意],应该是新车原因吧，在提回家之前车内就有异味，就是建议一下，希望以后的车辆在没销售出之前，先提前给车辆里放些清新一些东西，去除一下车内的空气，可能会好点吧。,[外观],[内饰],要说奕泽E进擎最有个性吸引人肯定是它的尾部，很明显就能看出来，给人眼前一亮，车尾设计的有棱有角，真心值得购买，我很喜欢。,整个车内的内饰配置还是比较合理的，门把储物还不错，也能放水杯、纸巾、等储存，对我来说足够用了，唯一不满意就是车内的异味，车刚买没回去多久，孩子太小，也不敢让孩子久坐，除了异味一点，其他都满意。,,,[空间],空间度也刚刚好，本身小SUV车型空间也不会太大，但里边还足够敞亮，后边坐三个人还是没问题的，新座椅颜色也时尚。蛮喜欢的。,[舒适],座椅的舒适性也柔软，坐在上面不觉得不自在，并且也很有弹性，也舒服，看着新座椅也非常高端，也是采用了真皮的包裹，在加上车空调出风口也制冷，开了一会就可凉快。,[动力],平时自己经常开车，在动力方面暂时还没有发现有那点不足的地方，毕竟是新能源，比起燃油车还是很强的。,[操控],车子买回去半个月了，对车内的操控键也都熟悉，方向油门刹车中控也都挺不错的。车给我个人感觉就是比较轻松，在刹车时候也没出现轮胎打滑的情况，所以说安全性还是很高的。,[性价比],这个车的性价比也挺高的，外观挺时尚的，而且里边的内饰也精致，当时购买这辆车还是做了分期，在价格方面还是优惠了一点，整体来讲对这辆车的性价比还是较认可的。,展开全部
