publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_2332,dw_1,dw_133,dw_2,dw_234,dw_5,dw_3,dw_335,dw_4,dw_436,dw_6,dw_637,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2021-04    

      
        
    
    
",续航能力也算是比较出众的！一口气跑个400公里轻轻松松！在高速公路上更省电！,https://image1.xcarimg.com/attachments/my/1/88/09/880_120.jpg,xuser1890988,支柱会员,4.88,外观,5,内饰,5,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.59万  (厂商指导价 24.98万),续航里程,488km,购入用途,上班,购物,爱车简评,整体车身的设计比较符合我和家人的审美！特别大气！开车出去非常有面子！,爱车评价,[最满意],日常代步的最佳选择！哈哈！我很喜欢它的颜值！造型也太给力了吧！颇具科技感！,[不满意],要说不满意的地方，其实也是有一点，那就是内饰的大屏我不是很喜欢！感觉有一点占地方！,[外观],车子外观没有任何挑剔点！各方面都很不错！前脸设计和后面尾部的造型都让人眼前一亮！,[内饰],车子内饰也算可以吧！前面也说过了，不是很喜欢大屏，看起来挺憨的，虽然家人说好看，但是我真的不喜欢！,[续航],[空间],车子空间没有问题！坐五个人很容易！后排座椅也很大！后备箱能够轻松放下三个行李箱！,[舒适],喜欢它的舒适度，驾驶这台车让我有一种自由自在的感觉！座椅让人很放松！,[动力],车子动力不差，开着它可以跋山涉水，我很喜欢它的推背感！让我感觉自己像是赛车手一样！,[操控],车子的操控感受也算是比较好的吧！对这个没有什么研究，就是单纯觉得很好开！,[性价比],开了也快一个月了吧！非常喜欢！感觉性价比高！兄弟们别等待！快入手吧！,展开全部
"
    发表于  2021-04    

            
    
    
",车子的续航没有什么问题，充满电可以坚持480KM！这已经算是很厉害了！和燃油车差不多吧！,https://image1.xcarimg.com/attachments/my/1/88/09/882_120.jpg,xuser1890988,支柱会员,4.75,外观,5,内饰,5,续航,5,空间,5,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/4/1,购车地点, [河北省],裸车价格,23.65万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,绝对的好车！开起来非常省力！动力强悍！驾驶感受一流！外观也没得挑！,爱车评价,[最满意],我很满意这台车的造型，看起来挺时尚的！非常年轻，富有朝气！男女都能驾驭，我和老公经常换着开！,[不满意],车子不满意的地方其实还没有发现呢！没有必要鸡蛋里挑骨头！我就觉得各方面都很好啊！,[外观],车子的外观嘛，我觉得对比同价位的电动车，它应该算是最酷的一个了吧！流畅的线条设计，大气的前脸造型！,[内饰],内饰我和我老公都非常满意！因为它的内饰就非常精致！有那种豪车的感觉！功能也很多！,[续航],[空间],空间表现我也很满意！它的内部空间和外观一样！用一次字形容！那就是“大”！,[舒适],之前开车带着朋友们出去玩！大家都说车子空间大，坐上去很舒服！而且座椅也很软！挺高档的感觉！,[动力],动力丝毫不输老公那一台燃油车！我轻踩油门的时候也能够感受到车子快速的回应！,[操控],操控感受还不错吧！至少我觉得很好开！比较平顺，让驾驶过程更安全！,[性价比],性价比挺高的一台车子！节能环保！造型酷炫！我真的超喜欢！,
"
    发表于  2021-04    

            
    
    
",车子续航满足我平时外出的需求！因为大部分时间都在小县城跑，所以对续航要求不是很高！,https://image1.xcarimg.com/attachments/my/1/88/09/883_120.jpg,xuser1890988,支柱会员,4.88,外观,5,内饰,5,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.8万  (厂商指导价 24.98万),续航里程,486km,购入用途,上班,购物,爱车简评,喜欢它已经很久了，和老婆商量之后决定买下它，现在每天都会开，各方面我都很喜欢！,爱车评价,[最满意],车子外观就很有感染力！看上去特别高档，而且富有朝气，活力满满的感觉！内饰也不错！值得购买！,[不满意],要说不满意的地方？抱歉真的没有发现呢！哈哈！这可能就是人们说的“情人眼里出西施”吧！,[外观],车子外观怎么看怎么喜欢！各个角度都很好看！车灯的造型也很别致，非常具有时代气息！科技感十足！,[内饰],内饰不错，同价位的车子里，还属它的内饰最时尚呢！看起来不平庸！有创新！大屏也很给力！,[续航],[空间],对于车子的空间没有什么需要吐槽的！非常大！坐上去很安逸！后备箱布局也很合理！,[舒适],车子舒适度一百分吧！哈哈！真的很喜欢坐在里面的感觉，清爽、柔软、安逸！,[动力],之前一直都在开燃油车，后来换了这台车，觉得动力没有差太多吧！一脚油门还是挺冲的！,[操控],操控感不错！我老婆是驾驶新手，她都能够轻松驾驶！可见车子非常容易操控！,[性价比],性价比我认为还是很高的！挺值得购买的吧！电动车环保节能，最重要的能省下不少的油钱！,
"
    发表于  2021-04    

      
        
    
    
",车子续航不差，如果平时只是上下班的话，充一次电，跑10天没有问题，出远门来回也是可以的！,https://image1.xcarimg.com/attachments/my/1/88/09/884_120.jpg,xuser1890988,支柱会员,4.75,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.59万  (厂商指导价 24.98万),续航里程,490km,购入用途,上班,购物,爱车简评,这台车的外观很赞！样式新颖！车灯的形状我也很喜欢，前脸辨识度非常高！,爱车评价,[最满意],买车的目的其实挺简单，就是为了上下班方便，这台车续航强，能满足我日常出行，颜值我也很满意！,[不满意],车子不满意的地方可能就是刹车的时候，偶尔会出现异响，也不知道是怎么回事！,[外观],外观就是那种大气优雅的设计，造型时尚别致，看起来有着很高的辨识度！我家人也很喜欢！,[内饰],内饰算是中规中矩吧！除了大屏之外，就没有什么其他的亮点了！不过简约的风格还是挺好看的！,[续航],[空间],空间不能说超大吧，但是日常使用是完全足够的！不管是拉人还是载货都能应付一下！,[舒适],这台车的座椅材质很不错！具有良好的支撑效果，对于我这种经常腰疼的人来说真的很友好！,[动力],动力还是非常强大的！开出去的时候想要超车随时都可以！不过还是应该开慢一点！,[操控],这款车带给我良好的操控感受！没有想到电动车竟然也能这么给力！哈哈！,[性价比],性价比算是同价位里面比较高的一款车了吧！电动车真的挺省钱！,展开全部
"
    发表于  2021-04    

      
        
    
    
",续航是我喜欢的那种状态，大概充满电可以跑400多公里！真的很棒了！不比燃油车差的太多！,https://image1.xcarimg.com/attachments/my/1/88/09/885_120.jpg,xuser1890988,青铜长老,4.63,外观,5,内饰,5,续航,5,空间,4,舒适,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.68万  (厂商指导价 24.98万),续航里程,475km,购入用途,上班,购物,爱车简评,车子开了也快两个月了，综合感受不错！颜值非常给力，看起来高大上，开出去很有面子！,爱车评价,[最满意],充满时尚气息的外观让人不能不爱！看起来特别大气！内饰也算精致简约风！大屏很酷炫！,[不满意],不满意的是车子的噪音吧！胎噪在高速公路上比较响，不过如果打开音响的话，几乎就听不到了！不算太大问题！,[外观],外观真的超给力，当初在4S店里面看到这台车的时候有一点惊喜！怎么会有这么好看的车子呢！太有科技气息了！,[内饰],内饰比较年轻简约，属于那种大方的设计风格，其中的功能比较多，该有的一个都不少！,[续航],[空间],后排座椅宽敞，空间很大，坐一个成年人的话，膝盖和前排座椅距离大概有两个拳头左右吧！,[舒适],舒适度果然很棒！座椅软硬刚刚好，没有异味，车子的减震效果也比较出色！,[动力],作为一台比较平价的电动车来说，它的动力还算是比较厉害的吧！开车的时候很强劲！没有顿挫感！,[操控],操控感受也还好！开长途的时候都不会累！主要是因为方向盘很轻盈，特别容易掌握！,[性价比],性价比算是很高了！造型真的很好开！开车出去人人都会回头观望！,展开全部
"
    发表于  2021-04    

            
    
    
",车子续航能够满足我所有日常出行的需求，不管是上下班，去商场购物还是自驾游都可以！,https://image1.xcarimg.com/attachments/my/1/88/09/889_120.jpg,xuser1890988,青铜长老,4.75,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.6万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,朋友推荐给我的一款车，第一眼就相中它了，的确符合我的审美眼光，看起来很酷！,爱车评价,[最满意],其实这台车是我一个朋友推荐给我的！当初他说完之后我就去看了，外观的确很时尚，是我的菜！,[不满意],我觉得车子本身没有毛病，美中不足就是优惠力度太小了，可能是新上市的原因吧，没有便宜多少钱！,[外观],外观好看，属于那种越看越喜欢的类型，各方面都很完美，圆润的弧度造型，还有时尚线条设计都很不错！,[内饰],内饰也可以！比较实用！很多功能都非常强大！而且内饰做工也算细腻精致吧！没有廉价感！,[续航],[空间],空间不错，我们平时一家四口人坐在里面显得很宽松，不会有压迫的感觉！,[舒适],车子舒适度还是非常高的！座椅坐上去的时候比较放松，柔软包裹性强，开远路也不怕腰疼！,[动力],毫无疑问，这台车的动力真的超级强，加速过程中背部会有酥麻的感觉！哈哈这就是推背感吧！,[操控],操控容易上手，我一开始也没有开过电动车，第一次开这台车觉得很轻松！,[性价比],车子应该比较保值吧！性价比高！入手之后从来都没有后悔过呢！真的是越来越喜欢！,
"
    发表于  2021-04    

      
        
    
    
",续航能够坚持到480已经让我刮目相看了，感觉在高速公路会更省电一点呢！,https://image1.xcarimg.com/attachments/my/1/88/09/891_120.jpg,xuser1890989,青铜长老,4.88,外观,5,内饰,4,续航,5,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [重庆市],裸车价格,23.57万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,好喜欢它的驾驶感受，非常顺畅，像我这种新手都能在这台车里快速变身老司机！,爱车评价,[最满意],车子的外观让我一见钟情！哈哈真的很漂亮，另外内饰的中控大屏也让我爱不释手！非常好用！,[不满意],胎噪是我不满意的地方，一般在市区开车听不到，但是跑高速就会听到！这一点还挺烦的！,[外观],外观是年轻人都特别喜欢的那种科幻风，就好像是超级英雄开的车子，非常的酷炫，线条大方流畅！,[内饰],内饰挺满意的！大屏设计真的太醒目了！谁坐在车里都会夸赞它的大屏设计！,[续航],[空间],空间大！平时都是我和女朋友两个人乘车出去，够用了，偶尔满载也是轻松无压力！,[舒适],舒适度不比那些四五十万的豪车差到哪里去！我觉得很不错！座椅真的好软呀！非常惬意放松！,[动力],动力强，这一点从它加速时候的推背感就可以发现！真的算是比较厉害的电动车！,[操控],车子操控的方式比较简单，而且其中很多的按钮设计都比较人性化，方向盘灵活无虚位！,[性价比],入手不亏的一款高性价比电动车！环保又省油！我太喜欢啦！,展开全部
"
    发表于  2021-04    

            
    
    
",车子续航并没有让我这位新手司机感到失望，毕竟买车也只是为了上下班，不跑长途，已经够用了！,https://image1.xcarimg.com/attachments/my/1/88/09/892_120.jpg,xuser1890989,青铜长老,4.63,外观,5,内饰,4,续航,5,空间,5,舒适,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.69万  (厂商指导价 24.98万),续航里程,485km,购入用途,上班,购物,爱车简评,二十万出头，不算贵但是也不便宜，感觉还是很值的！因为颜值漂亮，内饰功能丰富！,爱车评价,[最满意],买车子的时候就相中了它的颜值！非常霸气！适合我这种男性驾驶，给人一种高大上的感觉！,[不满意],不满意的地方就是车子里面会有奇怪的味道，可能是新车的原因吧，买了竹炭包，加上平时驾驶通风，现在好多了！,[外观],外观还是挺漂亮的，非常有特点，在我们县城，开这台车的人比较少，大家还以为这是什么豪车呢，细腻有质感！,[内饰],内饰满意，没有花里胡哨的装饰元素，看起来简约大方，而且中控屏够大，看起来更省力，不费眼！,[续航],[空间],我很喜欢它的空间布局，设计合理，而且非常宽敞，明亮的空间让人心情也变好了！,[舒适],车子具有良好的驾驶感受，舒适度高，座椅柔软，支撑性好，还有很强的包裹性！,[动力],动力没得挑，开起来很迅猛，非常给力，上坡的时候也是轻轻松松！,[操控],操控感受不一般！驾驶过的人应该都知道，就连开惯了燃油车的老婆都对它的驾驶感受赞不绝口！,[性价比],综上所述，车子性价比还是挺高的！值得大家入手，可以去试一试！,
"
    发表于  2021-04    

            
    
    
",续航也还行吧！毕竟不是燃油车不能要求太多！就跑个400多公里也算可以了！,https://image1.xcarimg.com/attachments/my/1/88/09/893_120.jpg,xuser1890989,青铜长老,4.75,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [天津市],裸车价格,23.68万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,如同超级英雄的战车一样！简直太酷了！还有车子内饰我很喜欢！优雅大方！,爱车评价,[最满意],早就已经开始关注这款车子了，趁车4S店有活动将其拿下！哈哈一切都很喜欢！最满意它的颜值！那叫一个帅气！,[不满意],没感觉车子有啥不好的地方，各个方面我都比较满意，要说美中不足的话，那就是赠品有点少！,[外观],外观非常有诱惑力！我觉得没有哪个男孩子会不喜欢吧？酷酷的造型搭配光亮感十足的车漆，真的太帅了！,[内饰],内饰做工细腻，简约化的风格设计，让人赏心悦目，坐在里面不会显得杂乱，更加神清气爽！,[续航],[空间],车子空间毋庸置疑，真的非常大！坐五个人都很轻松，后排座椅宽敞，不会显得狭小拥挤！,[舒适],舒适度挺高的，坐在车里的时候和坐在家里的皮沙发上差不多，没有什么异味，空调效果也不错！,[动力],超车轻松，过弯路也很简单，动力强，不怕爬坡，有时候走一些泥泞的地方，也没有慢吞吞的感觉！,[操控],车子的操控感受好，尤其是它的方向盘材质真的很不错，手感细腻容易掌握！,[性价比],价格方面不算太贵，除了没有给赠品之外，其他各方面都很好！性价比高！,
"
    发表于  2021-04    

            
    
    
",续航可以了！我充满电之后，能坚持一周左右。跑480公里没有任何的问题！,https://image1.xcarimg.com/attachments/my/1/88/09/895_120.jpg,xuser1890989,青铜长老,4.75,外观,5,内饰,4,续航,5,空间,5,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.7万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,车子具有丰富的辅助驾驶功能！开车更安全，还有就是它的空间很大！坐五个人无压力！,爱车评价,[最满意],对于我这种经常喜欢短途游的人来说，这台车的效果非常给力！续航强、空间大！还非常省钱！,[不满意],买车这段时间，综合感受很不错，没有发现车子的缺点，之后如果有，再来做补充！,[外观],外观新颖时尚，充满科技感！喜欢它的尾部造型，看起来十分圆润饱满，不至于显得很突兀。自然不做作的那种高级感！,[内饰],车子内饰是很不错的！有一些功能我到今天都还没有尝试过，丰富的操作方式让人很是喜欢！,[续航],[空间],空间给力，坐三五个好友，大家一起去旅游，真的是一件非常开心的事情呀！,[舒适],车子具有不错的舒适度！不管是它座椅的材质，还是柔软程度都很好！值得信赖！,[动力],动力强，不用担心动力问题，因为它的爬坡效果也很不错！过一些难走的路也能轻松应对！,[操控],操控感受算是比较好的吧！虽然是电动车，但是很容易掌控，方向盘比燃油车更好用！,[性价比],性价比高，价格不算太贵！看一看它的内饰设计，就感觉真的太划算了！,
"
    发表于  2021-04    

            
    
    
",续航也很好，开着它跑400公里完全没有问题，够我日常代步使用了！让出行变得更方便！,https://image1.xcarimg.com/attachments/my/1/88/09/896_120.jpg,xuser1890989,青铜长老,4.75,外观,5,内饰,5,续航,5,空间,4,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.94万  (厂商指导价 24.98万),续航里程,380km,购入用途,上班,购物,爱车简评,买了有一个多月了！感觉车子的造型挺酷的！身边的人都夸它好看！我个人也很喜欢！,爱车评价,[最满意],车子配置丰富，而且外观也一级棒！开着它上街，回头率真的超高！车标也非常酷！充满一种科技感！,[不满意],要说不满意？其实我还没有发现呢！毕竟买的时间也不是很长，等之后观察一段时间再说！,[外观],外观的设计大气时尚！拥有很多的原创设计，运动风的线条搭配活力满满的前脸造型，让人不爱都难！,[内饰],车子内饰我觉得挺好的！做工也很喜欢，整体材质都比较细腻环保！新车也不会有异味！,[续航],[空间],大气的车子空间也很宽敞，平时车里坐五个人没有一点问题，后备箱也能放各种杂物！,[舒适],车子坐上去还是挺舒服的！因为座椅的包裹性比较好，空调也很不错！静音也做的很到位！,[动力],动力挺强的，超车的时候只要轻轻踩一下油门，马上就可以感觉到车子的回应！,[操控],操控感受没有让我失望，方向盘轻盈易操控，感觉没有虚位！加油踏板的设计也不错！,[性价比],性价比很高！开着它出去，心情都变得很好了！非常满意！,
"
    发表于  2021-04    

      
        
    
    
",续航应该也可以！我之前充过两次电了，大概跑十多天就需要充一次吧！不算太费电！,https://image1.xcarimg.com/attachments/my/1/88/09/898_120.jpg,xuser1890989,青铜长老,4.88,外观,5,内饰,5,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.59万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,车子好酷呀！当初也没有想过要买它，但是第一眼看到就爱上了！没有办法只能入手了！哈哈！,爱车评价,[最满意],颜值真是没的说，最满意的应该就是外观了吧，第一眼看到的时候就很惊喜！怎么会有这么好看的车子呢！,[不满意],感觉这台车的刹车系统好像并没有想象中那么好！操作不是很给力，而且车子本身的制动性能似乎也没有特别出色！,[外观],线条优美，车漆够亮，在阳光下开的时候，整个车看起来亮闪闪的！好像是从未来穿越过来的一样！,[内饰],我觉得对比外观，内饰的创新比较少！没有什么让人感叹的元素！算是一般吧！大屏还是挺有看头的！,[续航],[空间],我很喜欢车子的空间大小，后备箱能够轻松容纳很多的东西，前后排座椅也比较宽敞！,[舒适],舒适度特非常高的一款车！因为它的减震效果不错！静音效果也很好！所以舒适度就很高！,[动力],动力应该算是同等价位电动车里面比较强悍的！我开着它可以去任何地方！非常方便！,[操控],车子操控感挺好的！我开着这台车能够放心去小路，因为方向盘没有虚位，指向精准！,[性价比],性价比特别高的一台车子，兄弟姐妹们如果也喜欢的话可以考虑入手哦！,展开全部
"
    发表于  2021-04    

      
        
    
    
",续航在我的接受范围之内吧！485KM不算太差！平时如果只是上下班的话，也能坚持一周左右！,https://image1.xcarimg.com/attachments/my/1/88/09/899_120.jpg,xuser1890989,青铜长老,4.75,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.97万  (厂商指导价 24.98万),续航里程,485km,购入用途,上班,购物,爱车简评,车子的舒适度很高，坐在里面不拥挤，而且座椅腰部支撑的效果很给力！,爱车评价,[最满意],非常喜欢的一款车子，从头到尾都特别酷！前脸设计真的很有质感！看起来很像是科幻大片里面的那种车子！,[不满意],不满意的是这台车的价格吧！可能有一点贵！不过勉强还是可以接受的，只要性价比高，一切都不是问题！,[外观],车子外观很新颖，大方时尚的线条设计，让人眼前一亮，车漆厚度均匀，不会出现那种廉价感！,[内饰],内饰符合我的需求，其中充满了智能元素，大屏设计看起来太酷了！孩子坐在车里都会惊叹好帅呀！,[续航],[空间],空间也是我非常喜欢的一方面，宽敞明亮的空间，让人坐在里面会有好心情！,[舒适],舒适度高！车子座椅很柔软，而且内饰的材质比较用心，环保绿色，没有什么味道！,[动力],动力强，加速的时候可以明显有那种推背感！超车也是很轻松的事情！,[操控],车子的操控感受我个人比较满意，之前开过燃油车，感觉还没有这台车子操控性好呢！,[性价比],性价比非常高，值得购买！即使是天气冷了，它的续航也都比较平稳正常！,展开全部
"
    发表于  2021-04    

            
    
    
",目前来看，这台车的续航表现还是很不错的！我比较放心，只要后续能够一直保持就可以了！,https://image1.xcarimg.com/attachments/my/1/88/09/900_120.jpg,xuser1890990,青铜长老,4.75,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [河北省],裸车价格,23.79万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,上汽集团的王牌汽车！哈哈！反正我最喜欢了！造型很酷！看起来时尚优雅！大气有派头！,爱车评价,[最满意],这款电动车很多地方我都比较满意，比如说够环保够节能，非常省钱！开车的感觉也舒适，而且车子也没有噪音！,[不满意],目前为止，真的没有发现车子有啥缺点，整体我都挺喜欢的！就是价位当初如果再优惠一些，那它就是世界上最完美的代步工具了。,[外观],这款车的外观很有特色，身边的人都很喜欢，看起来非常的时尚，而且车身线条优雅流畅！,[内饰],内饰的大屏让人眼前一亮，不能说非常豪华吧！但是充满了精致感！就很有个性吧！我挺喜欢的！,[续航],[空间],空间挺大的！我们家里一共有四个人，坐在里面非常的放松！宽敞的座椅让舒适度提升！,[舒适],空间大，所以就会有很高的舒适度！坐在车里面的时候，空气清新，没有异味！挺不错！,[动力],动力还行吧！不能说非常迅猛！但是也足够我日常外出使用了！和燃油差也差不了太多！,[操控],操控感受也挺让我感到惊喜的！方向盘好精准啊！感觉都没有虚位！容易掌握！,[性价比],性价比非常高的一款车子，我和先生都很喜欢！两个人经常换着开！,
"
    发表于  2021-04    

            
    
    
",这台车的续航算是在我的意料之中吧！一口气能够坚持跑480！这样的情况对于电动车来说已经很牛了！我是挺知足的！开着它不用担心费电的问题，而且最重要的是省钱呀！,https://image1.xcarimg.com/attachments/my/1/88/09/902_120.jpg,xuser1890990,青铜长老,4.63,外观,5,内饰,4,续航,4,空间,5,舒适,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.59万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,感觉这是一款诚意满满的车子！无论是内饰、外观还是续航都十分出色，让人不得不爱！,爱车评价,[最满意],超带感的一款车子，我对它也算是一见钟情吧！就外观真的很霸气啊！谁会不喜欢呢？它的空间也特别大！开车的时候感觉很轻松，驾驶感受蛮好的！,[不满意],不满意的应该是车子味道吧！异味问题其实我也早已经预料到了，毕竟这也算是大部分新车的统一缺点吧！当然也不能说是缺点，毕竟只要通通风就能缓解了！现在这台车里已经没有什么味道了！,[外观],外观就是很多年轻人都比较喜欢的那种类型，时尚、大气、看起来高端上档次，不会显得很廉价。感觉和老妈那一台奔驰放在一起，也丝毫不掉价。车子回头率也非常高！,[内饰],内饰算是比较好的一种了，配色很不错，新颖时尚，包裹性设计，让大部分都具有柔软细腻的触感，它的功能也十分强大，该有的功能都已经具备了，所以开车过程也非常享受！,[续航],[空间],空间大！我们家里一共有五个人，偶尔会一起短途游，坐在车里面一点都不显得拥挤！有时候后排座位甚至可以放下四个人！后备箱也能够容纳很多的杂物！,[舒适],除了异味之外，其他都挺好，舒适度给个90分没有问题！内饰的精致设计，让人有一种赏心悦目的感觉，加上舒适的座椅，在里面更加惬意！,[动力],动力也是在我的预料范围之内吧！不能说非常强悍，但是日常出行完全够用，毕竟也不是用来飙车的，所以对于它的动力没有什么要求！,[操控],车子的方向盘特别轻盈，基本上是指哪打哪吧！我开着它能够非常放心，不用担心堵车的问题，因为车子比较灵活，随时都可以起步，油门也很灵敏！,[性价比],车子具有极高的性价比，我越来越觉得它值得这个价钱！前段时间天气比较冷，可是车子续航还是挺稳定的，不知道等到了冬天会不会变差？让我们拭目以待吧！后续如果有不满意的地方，会来补充！哈哈！,
"
    发表于  2021-04    

            
    
    
",续航OK！我感觉够用！每次充完电之后我能够跑个8/9/10天吧！看情况而定，总体来说跑400多公里问题不大！和官方说的那个续航数其实也相差不多！,https://image1.xcarimg.com/attachments/my/1/88/09/904_120.jpg,xuser1890990,青铜长老,4.63,外观,5,内饰,5,续航,5,空间,4,舒适,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [河北省],裸车价格,23.95万  (厂商指导价 24.98万),续航里程,480km,购入用途,上班,购物,爱车简评,近乎完美的一款车子，不管是外观还是它的操控感觉都让人感到非常惊喜！,爱车评价,[最满意],要问我最满意这台车什么地方？那我首先就会说它那充满梦幻和科技感的外观，其次就是内部空间够大，底盘调校也不错，走山路都是小意思！有时候因为工作需要下乡，所以开着它就很方便啊！不担心会有蹭底盘的情况！,[不满意],整体不错，我觉得吧这台车没有什么让我不满意的地方，要费鸡蛋里挑骨头的话，那也有一个小缺点就是胎噪问题了，可能是因为车子密封性不是特别好吧，跑高速公路的时候能够听到轻微胎噪声音，其他的就没有什么了！,[外观],外观真的很大气，很少在街上看到这样的车子，之前第一次去4S店里就被它的高颜值给征服了！车子的辨识度也特别高，走在街上的时候，可以发现不少路人都会忍不住回头看。哈哈！我太自豪了！,[内饰],内饰感觉算是很良心了，设计时尚，用料也好！算是同价位中很不错的了，中控屏非常大、看着很方便！空调出风口的形状我也很喜欢，很多的细节处理都比较到位，而且其中的颜色搭配看起来有一种优雅高端的感觉！,[续航],[空间],我身高一米八三，坐在车子里面头顶和车顶还有一个拳头左右的距离，还是挺宽松的！驾驶感受不错，因为腿部空间大，所以很放松！有时候车子里面坐我们一家四口，一点都不挤得慌！,[舒适],舒适度感觉特别高呀！坐在车里甚至都不想回家了，座椅软硬刚刚好，和家里的沙发感觉差不多！而且车子的空调也不错！制冷制热都很快！冬天温暖！夏天凉爽！,[动力],动力好，之前开空调，也没有感觉到动力有什么不好的变化，还算比较稳定的吧！加速的时候也会出现比较强烈的推背感！,[操控],操控感受也是相当不错！尤其是适合我这种新手了，功能非常多，辅助驾驶设置让开车变得更安全了，可以选择不同的驾驶模式，方便出行！,[性价比],我觉得这台车非常与众不同！虽然是二十几万的车子，但是我还是心甘情愿买了它！性价比高！应该还挺保值吧！,
